x,y,2006,2011,2018
44,88,0,3,4
44,89,0,16,0
44,110,0,3,0
44,111,0,212,254
44,112,0,1,0
44,113,0,9,6
44,114,0,3,9
44,115,0,33,78
44,116,0,327,188
44,117,0,11,52
44,90,0,40,59
44,91,0,26,0
44,118,0,386,302
44,119,0,1752,1383
44,92,0,43,15
44,93,0,72,87
44,94,0,10,72
44,95,0,15,5
44,96,0,192,210
44,97,0,12,36
44,98,0,5,0
44,99,0,3,0
44,120,0,1541,1250
44,121,0,2,56
44,122,0,3,18
44,123,0,0,2
44,125,0,3,0
44,126,0,3,0
44,107,0,3,7
44,108,0,136,131
44,109,0,0,13
44,84,0,1,2
44,85,0,7,30
44,86,0,4,29
44,87,0,8,48
88,127,0,0,12
45,88,0,2,1
45,89,0,48,25
45,110,0,2,0
45,111,0,23,5
45,112,0,27,26
45,113,0,10,15
45,114,0,7,16
45,115,0,3,10
45,116,0,4,2
45,90,0,159,180
45,117,0,24,47
45,91,0,2,0
45,118,0,14,71
45,119,0,261,241
45,94,0,4,5
45,95,0,3,5
45,96,0,41,90
45,97,0,33,53
45,98,0,12,3
45,99,0,4,0
45,120,0,1205,909
45,121,0,2,14
45,122,0,201,207
45,123,0,1,8
45,101,0,0,26
45,126,0,2,0
45,107,0,231,244
45,108,0,1294,1202
45,109,0,99,187
45,85,0,3,18
45,86,0,574,533
45,87,0,9,23
46,88,0,5,18
46,89,0,429,381
46,110,0,18,7
46,111,0,125,66
46,112,0,846,701
46,113,0,2,16
46,116,0,1,7
46,117,0,4,0
46,90,0,219,163
46,118,0,3,4
46,119,0,1,5
46,93,0,3,0
46,94,0,0,5
46,95,0,0,8
46,96,0,4,3
46,97,0,23,32
46,98,0,12,0
46,99,0,14,7
46,120,0,0,1
46,122,0,296,264
46,100,0,1,0
46,123,0,8,10
46,101,0,0,10
46,124,0,8,24
46,102,0,2,3
46,103,0,1,4
46,104,0,2,0
46,105,0,1,0
46,106,0,8,6
46,107,0,88,72
46,108,0,98,139
46,109,0,41,120
46,86,0,4,26
46,87,0,5,38
47,88,0,8,21
47,89,0,21,19
47,110,0,124,14
47,111,0,3,5
47,112,0,456,510
47,113,0,0,3
47,114,0,1,0
47,115,0,1,2
47,116,0,11,66
47,90,0,1,11
47,117,0,28,34
47,118,0,59,21
47,91,0,2,15
47,119,0,1,0
47,93,0,1,0
47,94,0,191,120
47,95,0,296,302
47,96,0,0,10
47,97,0,777,533
47,98,0,426,530
47,99,0,2,23
47,100,0,2,0
47,105,0,7,0
47,107,0,228,0
47,108,0,9,8
47,109,0,232,63
47,87,0,15,64
48,88,0,5,1
48,89,0,3,7
48,110,0,37,347
48,112,0,47,14
48,113,0,0,12
48,114,0,1,0
48,115,0,2,24
48,116,0,10,23
48,90,0,1,1
48,117,0,89,128
48,118,0,1336,1427
48,119,0,36,15
48,93,0,1,16
48,94,0,0,12
48,95,0,0,15
48,96,0,10,6
48,97,0,9,10
48,98,0,26,71
48,99,0,2,20
48,100,0,10,30
48,101,0,4,1
48,106,0,0,1
48,107,0,1,0
48,108,0,6,0
48,109,0,129,318
48,87,0,1,16
49,99,0,2,0
49,89,0,1,5
49,110,0,11,52
49,100,0,6,5
49,112,0,117,203
49,101,0,2,0
49,113,0,6,8
49,114,0,1,0
49,115,0,2,0
49,116,0,3,0
49,90,0,1,0
49,117,0,83,96
49,91,0,2,0
49,107,0,1,0
49,118,0,986,885
49,119,0,36,22
49,108,0,3,7
49,93,0,7,0
49,109,0,7,27
49,94,0,2,0
49,95,0,1,0
49,96,0,6,0
49,97,0,1,26
49,98,0,1,1
50,99,0,2,0
50,111,0,1,0
50,100,0,1,4
50,112,0,554,586
50,101,0,5,3
50,113,0,500,580
50,124,0,0,2
50,114,0,1,0
50,115,0,1,0
50,104,0,0,3
50,105,0,2,0
50,90,0,3,40
50,117,0,2,0
50,107,0,1,0
50,118,0,3,12
50,91,0,1,18
50,92,0,19,2
50,109,0,2,0
50,93,0,2,0
50,94,0,12,0
50,95,0,1,0
50,96,0,2,0
50,97,0,10,0
51,111,0,1,0
51,112,0,57,16
51,113,0,116,59
51,114,0,3,0
51,117,0,1,0
51,90,0,3,15
51,118,0,0,7
51,91,0,8,49
51,92,0,50,3
51,119,0,0,2
51,93,0,1,0
51,94,0,1,0
51,95,0,1,0
51,96,0,9,0
51,97,0,194,204
51,98,0,7,0
