x,y,val
25,46,20
117,43,566
112,119,28
102,114,143
118,41,4862
76,39,283
18,38,7
35,40,603
126,19,162
69,124,198
123,98,87
26,34,31
69,125,1013
71,115,51
83,82,4
115,69,1487
85,17,6737
56,55,190
114,95,4
122,0,161
124,74,73
27,41,375
112,55,36
62,78,6
110,107,100
92,17,1531
117,29,2
72,22,958
75,47,3
49,34,1666
58,49,10
63,90,556
120,42,981
121,31,774
56,18,996
60,12,1183
90,75,1
125,22,483
114,78,302
49,36,480
70,62,737
75,59,22
84,92,81
80,46,2754
104,61,1
71,62,21687
79,49,239
101,95,14355
71,25,78
114,71,335
51,32,1317
127,81,256
64,90,5
94,19,69978
74,124,20272
38,19,24
51,45,39
81,69,78
103,67,34
117,67,2339
53,73,167
48,23,34490
61,97,116
80,96,9
32,40,2960
107,32,48
85,54,30068
70,50,37
126,49,1129
78,83,3
56,14,758
41,17,154
82,29,12889
116,72,2078
122,69,32
122,47,8227
112,38,1425
119,5,20
32,58,1654
81,126,2019
83,18,621
101,94,6593
123,87,916
92,78,36
80,32,810
61,56,12
118,1,283
76,37,782
88,69,2
46,14,2633
89,32,4581
119,125,2
63,20,462
69,21,637
119,103,91
114,79,633
96,91,3
102,106,11
56,5,2205
33,54,1119
125,20,220
121,93,911
92,24,27673
75,82,30
48,67,770
114,70,472
27,29,558
60,96,9
97,119,220
105,108,80
100,113,1
67,63,304
40,25,254
70,8,32552
125,25,35
32,46,23
79,28,511
68,124,159
112,54,406
105,58,419
122,115,42
121,107,16
70,56,587
37,24,37
106,107,21
47,20,670
86,115,20
73,40,82
44,16,393
84,23,48760
122,54,202
85,36,18
94,82,54
82,89,113
68,104,445
67,24,1755
37,37,3
41,10,3631
122,48,519
103,101,7
119,14,323
52,31,65
51,34,25407
88,119,213
72,61,9447
51,28,1951
29,30,922
82,39,8
66,66,10
127,114,36
93,27,1967
38,13,135
67,53,213
73,14,1142
79,22,314
67,71,5
79,54,327
85,104,5
61,65,29
115,35,7542
87,80,29
49,54,311
61,30,336
76,81,5
30,5,5681
63,27,52
67,90,10
60,35,38
68,95,12
119,59,534
87,14,3065
95,21,37210
26,48,441
35,37,361
57,41,77
84,47,1848
59,7,25951
73,37,2363
69,103,233
64,54,3
74,16,523
82,25,963
80,78,3253
77,18,39788
116,64,707
106,104,53
27,39,84
108,30,4
19,38,165
65,107,2
54,23,2407
84,83,325
106,96,281
103,126,37
79,29,17
107,55,2196
76,28,9759
61,116,118
94,71,68
118,45,541
123,78,180
41,12,1104
66,122,1705
83,16,22491
26,28,152
118,109,36
68,25,856
27,17,5
98,88,1
109,52,257
105,114,78
85,73,17
40,64,29
121,46,6320
90,32,245
84,44,61
35,57,1895
66,39,1
75,69,4426
126,55,171
69,3,225
125,63,479
119,73,524
97,26,11175
64,91,55
87,42,5
76,7,378
119,71,142
64,103,728
63,95,121
25,49,783
125,41,228
71,106,148
108,66,1063
57,47,28
58,85,1625
47,18,1067
28,11,172
73,20,850
78,62,162
122,87,3680
111,53,188
86,63,450
39,61,114
97,81,30
109,96,855
117,55,51
62,71,1
93,86,15
62,19,16
54,43,16
122,50,6094
93,87,355
118,102,62
94,94,12
84,104,11
54,46,53
91,107,1
78,22,424
56,11,379
88,28,468
57,18,258
66,29,123
35,10,2911
29,13,157
28,52,434
99,114,18
126,62,408
85,58,7
34,37,153
87,52,591
24,53,79
79,84,143
105,66,1007
59,11,534
120,106,6
95,82,383
57,16,162
126,2,450
69,74,1
127,15,5
64,17,500
64,63,1199
117,31,127
67,18,4252
64,85,16
72,100,1
80,20,987
83,29,1808
25,40,366
63,37,10
113,111,51
125,64,5296
114,63,666
118,56,118
100,83,3134
91,62,43
111,46,1668
81,73,16
29,7,968
63,18,863
55,66,2
83,17,983
120,45,1189
105,102,251
104,59,2
60,19,3908
74,37,220
86,16,544
23,50,711
54,54,322
89,65,763
126,22,1368
75,18,675
60,10,734
52,54,4
117,54,211
63,42,1
91,33,275
125,57,45
101,122,16
75,79,16
75,40,346
33,31,7
74,24,227
44,37,172
60,34,70
95,25,6348
76,27,1919
111,118,95
35,17,1
105,91,17
107,113,1526
120,93,676
80,123,4
49,50,120
84,24,4268
77,92,29
60,18,234
93,14,29
51,23,5427
59,46,63
113,110,4
85,94,43
55,30,754
66,25,693
101,77,933
50,39,2664
70,49,1742
27,30,2660
74,22,34
98,4,766
120,78,570
86,127,60
85,56,230
110,65,462
92,64,2838
100,5,285
106,109,172
41,38,610
127,65,77
79,51,10
119,64,550
74,13,211
110,38,830
109,30,81
116,33,40
65,7,5896
37,12,83
70,39,525
49,37,4
51,27,8
83,69,19
52,52,578
114,110,52
78,59,14
45,47,21
46,40,118
28,35,488
127,87,20
111,100,119
83,72,122
74,38,9
67,61,13
53,59,3
117,46,1295
117,40,2129
86,41,3759
47,28,1143
100,31,54
53,43,1620
105,107,556
69,36,5
77,50,25
101,121,13
66,80,34
64,58,6
98,85,161
121,90,12790
89,91,1
73,58,73
99,91,483
102,121,43
121,58,113
57,1,792
79,21,923
39,64,29
95,116,2
61,31,38
83,64,409
119,118,94
63,86,109
66,37,356
87,94,4
60,5,7147
79,8,4278
70,58,583
86,13,1005
75,81,29
82,78,19
36,38,176
48,35,3885
61,17,121
78,56,5
45,44,594
68,122,159
119,63,477
99,108,255
123,77,154
111,68,327
67,5,2054
29,28,238
82,12,1515
93,28,1066
126,39,1320
102,98,28
123,57,1182
81,17,749
125,68,254
22,34,1484
103,66,50
33,56,18741
126,86,290
81,72,17
123,60,200
115,38,4447
65,9,1987
76,18,4193
72,33,5
35,54,501
48,17,2192
66,2,2926
90,64,1822
115,104,26
80,127,17
20,39,193
109,63,1250
84,0,560
67,67,69
64,53,66
83,124,82
35,48,6
110,103,155
109,29,55
95,31,326
75,118,19
122,2,167
126,47,1525
123,59,1269
55,80,1539
86,39,189
127,37,6894
121,114,84
59,101,24
80,28,229
66,49,85
28,34,383
86,52,683
101,86,279
68,125,2617
57,9,4721
23,14,64754
72,88,19
127,58,330
127,73,9
67,118,278
123,100,1509
87,47,80
63,32,50
51,75,317
122,13,609
118,85,27
82,22,13054
127,101,7
119,92,5255
81,57,84
117,66,4843
117,61,5415
51,38,1063
22,48,4950
89,35,356
53,62,1071
125,1,1038
123,43,230
84,50,383
115,53,334
82,67,74
111,34,80
113,60,992
98,97,15
48,41,58
56,15,1445
115,56,357
63,2,1775
80,70,5
121,1,742
29,56,566
112,34,69
104,104,63
29,16,2
107,30,3
59,42,186
113,45,1893
116,31,50
57,54,83
58,38,165
117,78,730
85,11,1479
20,28,489
57,79,68
41,49,526
70,110,7
96,67,130
90,63,437
119,124,260
109,120,13
94,16,84
84,11,61396
79,36,1471
79,15,222
64,0,6566
36,57,654
40,14,12
84,46,949
33,18,83
73,35,33
59,110,12
51,73,142
67,34,832
81,64,123
118,117,301
125,114,1
75,63,26
88,27,588
119,116,3802
52,75,516
80,76,35
81,123,67
111,117,2564
46,57,17
82,31,512
80,67,73
122,103,15
114,73,463
119,98,145
27,20,318
81,33,49
101,98,242
124,43,268
53,23,6186
36,15,23
43,53,18
50,54,5
89,21,1371
45,30,677
108,55,801
36,19,918
54,17,23784
99,89,171
52,50,11
76,20,306
24,15,685
78,25,13
32,51,1809
34,58,1068
103,119,19
84,61,74
124,84,2
116,59,154
78,68,48
115,52,496
86,36,859
49,35,647
107,125,73
108,35,263
46,44,1294
96,93,62
102,7,30
73,77,14
83,86,9
62,2,4816
110,57,962
119,86,308
113,70,111
120,41,2097
73,8,459
57,89,629
82,33,6816
69,56,90
94,112,10
68,90,3
98,80,183
91,73,1
102,34,40
78,81,31
38,62,85
90,114,49
93,25,1651
69,61,219
114,44,1429
87,62,770
24,9,12891
94,106,3
126,76,396
73,43,19
44,30,179
120,114,27
81,40,11
78,14,234
77,58,67
81,80,18
76,64,16
94,91,3
74,30,30
83,65,63
26,30,3116
50,66,115
78,24,169
66,108,37
117,50,4242
34,51,222
49,42,1335
54,53,1141
119,58,364
41,25,1071
88,78,160
66,72,117
116,66,532
61,27,411
86,44,28
79,86,49
86,49,1842
90,59,32
63,17,322
30,24,443
21,45,34
77,49,5
40,7,2627
102,108,146
120,97,51
117,70,647
71,6,8851
27,25,33
24,40,117
57,59,2
94,97,8
82,79,146
38,11,221
74,119,64
58,93,149
35,12,80
60,84,44
50,15,1020
118,57,237
118,11,41
78,13,296
