x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
81,120,8,1,69,1,6,73,158,30,41,18,6,26,62,23,3,5,11,27,49,0,617
81,121,0,0,7,0,0,3,6,2,3,1,0,0,1,2,0,0,0,0,3,0,28
82,110,0,0,1,0,0,4,2,0,3,0,0,1,0,2,0,0,0,1,0,0,14
82,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,112,3,0,0,0,0,1,2,0,5,0,0,1,1,3,0,0,0,0,0,0,16
82,114,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,5
82,115,3,0,5,1,2,11,20,6,14,3,0,1,3,7,1,2,1,5,11,0,96
82,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
82,119,10,2,143,6,10,187,485,112,181,103,23,110,451,99,13,68,72,112,283,0,2470
82,120,16,3,350,4,9,445,786,105,227,118,17,56,409,66,6,43,37,110,268,0,3075
82,121,0,0,6,0,0,5,7,6,1,1,0,0,6,1,1,1,0,4,4,0,43
83,110,1,0,1,0,0,1,2,0,8,0,0,7,1,2,0,0,2,7,2,0,34
83,111,6,2,7,0,0,18,32,21,33,4,2,15,23,18,5,5,5,24,18,0,238
83,112,0,0,2,0,0,6,3,2,4,0,0,2,1,3,0,0,1,3,2,0,29
83,113,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,6
83,114,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
83,115,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
83,116,3,0,3,0,0,1,5,0,2,0,0,1,2,2,0,0,0,2,2,0,23
83,117,4,0,7,1,0,30,25,3,37,6,0,18,13,23,1,3,2,14,12,0,199
83,118,2,0,6,1,0,14,12,2,13,3,0,4,16,6,1,1,2,9,12,0,104
83,119,13,2,172,3,6,144,318,76,116,68,6,63,233,63,4,31,18,99,156,0,1591
83,120,4,0,41,1,3,55,96,30,25,6,0,9,23,18,2,5,4,18,40,0,380
83,123,1,0,0,0,0,2,4,0,1,1,0,0,1,0,0,0,0,0,2,0,12
84,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4
84,110,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5
84,116,14,0,26,1,4,27,49,13,37,5,1,27,35,24,5,6,9,33,47,0,363
84,117,4,0,12,1,0,11,8,0,13,1,0,4,5,4,2,0,1,4,7,0,77
84,118,5,0,11,0,2,15,38,4,32,9,2,13,21,14,5,7,4,18,16,0,216
84,119,1,1,16,0,0,12,24,6,13,3,0,1,11,8,0,4,2,6,10,0,118
84,120,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
84,121,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,7
84,122,5,0,11,1,2,5,2,1,3,1,0,1,4,0,1,3,1,7,13,0,61
84,123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
85,109,2,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,4,0,13
85,112,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5
85,113,1,0,4,0,1,10,34,3,14,1,1,8,15,12,3,5,3,7,11,0,133
85,114,1,0,4,0,2,6,10,4,14,2,0,3,6,13,1,0,0,6,6,0,78
85,115,0,0,0,0,0,1,1,0,7,0,0,0,1,2,0,2,0,0,0,0,14
85,116,0,0,0,0,1,2,4,1,13,0,0,2,6,10,1,0,0,7,10,0,57
85,117,1,0,9,1,2,13,14,4,16,2,1,1,11,12,1,3,3,10,18,0,122
85,118,4,1,12,0,0,30,43,3,50,7,0,11,22,17,2,2,7,18,19,0,248
85,119,2,0,5,1,1,5,5,3,5,0,0,1,4,1,1,1,0,6,9,0,50
85,120,7,0,29,3,2,22,32,6,13,4,0,0,19,5,5,6,2,9,23,0,187
85,121,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
86,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
86,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
86,108,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,8
86,109,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,4,0,9
86,111,1,0,4,0,0,18,14,14,38,1,0,5,9,16,1,2,0,13,13,0,149
86,113,0,0,9,1,0,2,8,1,5,0,1,5,2,3,0,0,0,4,2,0,43
86,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
86,115,0,0,1,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,0,11
86,116,0,0,7,1,3,13,14,5,10,3,1,3,12,5,3,5,5,10,16,0,116
86,117,0,0,0,0,0,7,5,0,4,1,0,1,0,1,0,0,0,1,3,0,23
86,119,0,0,2,0,1,0,1,1,1,0,0,0,0,0,1,1,0,4,4,0,16
86,120,3,0,16,0,1,6,7,2,6,1,0,1,6,1,1,1,1,3,8,0,64
86,121,1,0,4,0,0,1,3,1,5,0,0,0,1,0,1,2,0,1,7,0,27
86,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87,106,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,4,0,11
87,107,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4
87,110,1,0,1,0,1,2,6,3,6,0,0,0,2,1,1,0,0,2,4,0,30
87,111,1,0,3,0,2,6,2,0,8,0,0,2,1,0,0,0,1,0,3,0,29
87,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
87,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
87,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3
87,120,2,0,9,3,2,6,10,5,2,0,0,1,6,3,1,2,0,2,7,0,61
87,121,3,0,2,0,0,3,4,4,2,0,0,0,3,34,1,2,0,0,3,0,61
87,122,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
88,105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5
88,106,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,9
88,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
88,108,0,1,6,0,2,11,20,1,22,1,0,8,3,6,1,1,0,5,13,0,101
88,109,1,0,1,0,1,2,3,0,4,0,0,0,0,3,0,0,0,2,2,0,19
88,110,1,2,3,0,2,0,17,1,10,1,1,1,3,4,3,4,1,2,16,0,72
88,111,0,0,1,0,2,1,1,0,2,0,0,1,1,0,1,1,0,3,3,0,17
88,113,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
88,114,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,10
88,115,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
88,116,1,0,3,0,2,1,2,5,3,1,0,0,1,0,1,2,0,3,7,0,32
88,117,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
88,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
88,119,2,0,3,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,3,0,15
88,120,1,0,5,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,12
88,121,0,0,1,0,0,1,3,0,2,1,0,0,0,0,0,0,0,1,1,0,10
89,104,3,0,4,0,0,2,3,3,4,0,0,0,1,2,1,2,0,4,5,0,34
89,105,2,0,2,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,3,0,18
89,106,19,0,22,0,4,27,80,13,73,7,1,16,60,24,9,13,8,17,50,0,443
89,107,9,0,20,1,0,22,58,5,51,6,1,11,26,25,0,4,4,13,13,0,269
89,108,4,1,8,1,3,23,10,5,18,1,0,4,8,13,3,6,0,4,17,0,129
89,109,2,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,2,0,11
89,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
89,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
89,113,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
89,114,0,0,3,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,9
89,115,3,0,21,1,2,12,22,14,10,1,0,1,13,0,1,5,5,13,25,0,149
89,117,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
89,118,1,0,10,0,0,4,2,3,1,3,0,0,2,0,1,2,0,3,8,0,40
89,119,6,1,33,2,1,16,45,6,12,5,3,0,17,2,4,7,10,18,34,0,222
89,121,5,0,7,0,0,0,10,1,3,0,0,0,1,1,1,0,0,2,3,0,34
89,122,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
89,123,2,0,10,0,4,4,7,1,2,2,0,0,1,2,2,2,0,1,2,0,42
89,124,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
89,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,4
90,103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
90,105,4,0,2,0,3,5,6,1,6,2,0,3,3,5,1,2,0,1,3,0,47
90,106,34,3,156,9,7,222,386,68,166,46,8,71,233,154,9,60,58,121,162,0,1973
90,107,8,0,40,0,4,32,55,9,22,5,2,8,32,15,0,4,4,12,15,0,267
90,108,0,0,5,0,0,4,2,0,7,0,0,1,2,0,1,1,0,1,11,0,35
90,109,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,5
90,111,5,5,22,2,3,21,50,4,18,12,0,0,17,5,8,9,11,23,35,0,250
90,112,0,0,4,0,1,1,4,2,2,1,0,0,1,0,1,2,0,3,5,0,27
90,113,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
90,114,2,0,1,0,0,2,3,1,4,0,0,0,0,0,0,0,0,1,5,0,19
90,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
90,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,117,9,0,1,0,2,3,3,0,3,0,0,0,0,0,1,1,0,1,1,0,25
90,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
90,119,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
90,120,2,0,1,0,0,3,3,1,2,1,0,0,2,0,1,1,1,0,5,0,23
90,121,0,0,7,0,0,7,5,5,8,0,0,0,0,1,0,0,0,1,2,0,36
90,122,0,0,6,0,1,3,6,4,1,1,0,0,0,1,1,1,1,0,5,0,31
90,123,3,0,29,1,3,17,19,3,2,1,0,1,10,1,2,3,3,8,15,0,121
90,124,2,1,3,0,2,4,1,0,1,0,0,0,1,0,1,0,1,0,5,0,22
90,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4
91,104,2,0,6,0,1,5,2,0,10,0,0,0,3,9,2,3,2,2,6,0,53
91,105,12,0,27,0,3,19,45,23,24,5,0,4,22,40,3,9,5,18,38,0,297
91,106,10,0,5,0,0,15,19,9,4,0,1,0,1,4,3,6,1,5,11,0,94
91,107,11,0,9,0,1,8,12,4,2,0,0,3,1,0,2,2,0,2,6,0,63
91,108,3,0,7,0,1,9,17,5,8,0,0,2,1,3,2,2,0,4,16,0,80
91,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,4
91,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,111,0,0,2,1,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,9
91,112,0,0,4,0,0,2,5,0,3,1,0,0,1,1,0,1,0,2,2,0,22
91,114,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
91,115,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,4,0,13
91,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
91,118,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91,119,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7
91,120,6,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11
91,121,7,0,66,3,3,32,67,7,27,12,0,2,28,4,2,9,5,14,25,0,313
91,122,17,3,141,5,10,85,254,32,82,44,7,15,172,28,11,39,38,62,169,0,1214
91,123,7,0,9,1,3,9,18,1,4,1,0,1,5,2,1,1,1,2,14,0,80
91,124,5,0,11,0,1,5,12,7,4,1,0,1,1,0,1,2,1,1,14,0,67
91,125,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6
92,104,4,0,7,0,1,13,11,4,13,1,0,4,2,11,1,2,1,7,10,0,92
92,105,5,0,3,0,0,5,2,2,1,0,0,0,1,1,0,0,1,1,2,0,24
92,106,0,2,8,0,1,2,2,1,4,0,0,0,0,0,1,1,0,3,3,0,28
92,107,3,2,3,0,0,3,6,0,8,0,0,0,2,2,1,2,0,5,5,0,42
92,108,0,0,3,0,0,2,3,1,3,0,0,1,0,1,1,1,0,2,4,0,22
92,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
92,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,115,2,0,0,0,0,1,0,0,2,0,0,1,1,1,0,1,0,2,1,0,12
92,116,4,0,2,0,2,1,0,0,3,0,0,0,0,1,1,1,0,1,6,0,22
92,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
92,118,1,0,13,3,3,5,6,2,6,2,0,2,3,1,1,5,4,9,10,0,76
92,119,10,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15
92,120,10,0,8,0,2,6,6,1,9,0,1,0,3,0,2,4,5,1,10,0,68
92,121,10,0,3,0,0,3,5,0,2,0,0,0,3,0,1,0,0,0,3,0,30
92,122,1,0,0,0,0,1,3,4,3,1,0,1,0,0,0,2,0,0,9,0,25
92,123,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6
92,124,7,1,44,1,4,33,93,7,25,15,1,5,48,9,3,6,12,26,46,0,386
92,125,8,1,163,7,3,62,298,31,51,64,9,11,163,38,5,24,17,57,108,0,1120
92,126,5,0,91,0,4,59,127,12,25,27,0,6,67,14,1,8,3,19,48,0,516
92,127,2,1,14,0,0,10,30,7,9,1,0,0,8,4,4,4,2,0,10,0,106
93,102,0,0,0,0,0,0,1,2,1,0,0,2,0,1,0,0,0,1,3,0,11
93,103,4,0,24,1,4,18,43,9,39,3,0,9,15,37,3,4,2,18,26,0,259
93,104,0,0,9,1,1,6,5,0,1,0,0,0,0,2,1,2,0,1,2,0,31
93,105,1,0,2,0,0,3,1,0,1,0,0,0,0,1,0,0,0,3,1,0,13
93,106,4,4,16,2,2,6,13,3,7,2,0,1,1,1,4,3,3,3,15,0,90
93,107,1,0,2,0,0,3,2,0,5,0,0,1,1,3,0,0,2,0,7,0,27
93,108,3,5,3,3,1,3,2,0,0,0,0,0,1,8,1,4,2,1,4,0,41
93,109,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0,8
93,110,2,0,0,0,2,2,2,0,2,0,0,0,0,1,1,1,0,0,2,0,15
93,111,6,0,2,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,3,0,20
93,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,113,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
93,114,0,0,4,1,2,1,6,0,3,0,0,0,4,2,2,3,2,4,15,0,49
93,115,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5
93,116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,5
93,118,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,7
93,119,9,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16
93,120,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
93,121,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
93,122,2,0,4,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,5,0,19
93,123,3,0,9,1,1,1,9,4,1,1,0,0,3,0,1,2,1,1,9,0,47
93,124,6,0,8,0,1,8,14,0,10,7,2,3,9,0,0,0,0,4,9,0,81
93,125,24,3,384,11,12,330,865,154,164,158,27,76,441,89,1,42,31,107,203,0,3122
93,126,14,2,302,4,10,308,783,84,170,124,15,60,467,80,5,54,32,99,234,0,2847
93,127,6,0,58,2,1,38,68,16,23,12,1,3,14,9,3,7,8,11,35,0,315
94,102,4,0,1,0,1,3,2,3,3,1,0,0,2,0,0,1,0,4,4,0,29
94,103,9,1,18,2,2,42,66,12,60,8,0,20,27,30,3,4,10,29,28,0,371
94,104,1,0,3,1,0,0,2,2,1,0,0,0,0,0,0,1,0,1,1,0,13
94,105,3,2,3,0,0,2,3,2,0,1,0,0,2,0,2,1,0,0,0,0,21
94,106,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,5
94,107,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5
94,108,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94,109,4,1,5,3,3,2,3,2,4,0,0,0,2,0,2,3,2,3,9,0,48
94,111,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
94,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
94,120,5,0,13,1,2,3,5,0,4,0,0,0,1,1,2,2,4,2,10,0,55
94,121,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94,122,3,0,0,1,0,1,3,1,1,0,0,0,2,0,1,2,0,2,7,0,24
94,123,2,0,6,0,0,3,6,0,1,0,0,0,5,0,0,0,1,2,2,0,28
94,124,3,0,31,0,1,26,31,7,6,5,0,0,11,2,0,2,2,4,7,0,138
94,125,116,9,1197,79,35,1178,3722,359,918,1339,187,453,3320,671,51,261,169,607,1514,0,16185
94,126,137,17,1301,101,43,1216,4014,302,1007,1369,256,670,3869,647,82,423,435,816,2392,0,19097
94,127,10,0,25,3,2,29,31,2,9,5,0,5,21,2,3,7,8,11,27,0,200
95,101,1,1,2,0,0,1,6,0,4,0,0,0,1,1,0,0,0,0,1,0,18
95,102,5,0,36,2,1,28,79,14,35,19,0,7,27,25,0,9,8,24,37,0,356
95,103,10,0,61,12,8,73,185,36,86,16,2,30,112,40,12,29,28,92,96,0,928
95,104,5,0,6,1,0,0,8,2,1,1,0,0,1,2,0,1,1,5,3,0,37
95,105,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,7
95,106,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5
95,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5
95,108,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,109,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
95,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95,111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
95,112,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,1,1,3,0,12
95,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,120,3,2,9,0,2,4,13,4,4,0,0,1,8,0,3,6,4,5,8,0,76
95,121,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,7,0,15
95,122,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,3,0,8
95,123,0,0,4,0,0,1,4,2,1,0,0,0,2,0,1,1,0,0,5,0,21
95,124,11,2,78,2,3,61,145,20,23,22,3,4,44,15,0,6,4,18,44,0,505
95,125,26,1,168,1,13,132,440,72,87,69,11,33,199,47,8,22,28,71,132,0,1560
95,126,37,1,525,15,35,593,1635,196,369,227,34,108,597,150,3,89,48,168,391,0,5221
95,127,4,0,25,0,0,41,37,9,9,7,1,1,17,11,0,3,1,4,20,0,190
96,100,2,0,7,3,1,14,11,2,15,0,0,10,3,12,1,1,0,4,7,0,93
96,101,5,0,8,0,2,3,11,4,7,1,0,7,2,11,1,2,0,9,11,0,84
96,102,1,0,8,0,1,3,11,4,6,0,0,1,3,3,0,1,0,2,2,0,46
96,103,1,0,6,1,0,3,9,0,5,0,0,1,0,1,0,0,0,3,8,0,38
96,104,1,0,5,1,0,2,4,0,4,1,0,0,0,0,0,0,0,0,1,0,19
96,105,1,0,2,1,2,1,4,0,2,1,0,0,1,1,1,1,1,0,4,0,23
96,106,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
96,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
96,110,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,9
96,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
96,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96,120,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,7
96,121,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,7,0,14
96,122,1,0,5,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,3,0,17
96,123,5,0,5,0,1,7,9,5,3,3,0,0,2,1,1,2,1,4,6,0,55
96,124,0,0,4,0,0,3,7,1,4,1,0,0,4,0,3,1,0,2,6,0,36
96,125,4,2,18,0,1,35,31,13,9,2,0,3,9,5,1,1,4,11,17,0,166
96,126,13,0,101,2,11,111,187,35,59,32,2,10,74,23,2,14,12,33,64,0,785
96,127,6,1,99,1,2,38,96,15,20,8,1,3,26,4,1,9,5,15,41,0,391
97,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97,95,3,0,2,0,1,2,6,2,7,1,0,0,2,4,1,2,1,3,6,0,43
97,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
97,100,4,0,7,1,0,8,6,2,3,3,0,4,0,4,1,2,0,2,9,0,56
97,101,1,0,1,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,9
