x,y,val
11,10,13687
10,13,6586
10,12,7138
13,14,1957
14,13,2173
14,6,252
13,6,1660
14,9,11572
14,11,6254
5,12,12472
6,14,7505
8,13,16560
8,15,8141
5,14,7156
15,15,2143
15,8,9496
3,15,2949
6,12,8186
9,12,9861
15,9,28154
15,7,3388
15,10,8910
11,11,14748
13,7,6371
14,8,10139
8,11,187
11,9,2255
10,14,5128
7,13,19837
10,11,8932
15,14,4651
9,14,5376
4,14,428
4,15,10859
13,9,11743
12,10,102350
14,12,4214
13,12,4426
9,13,9827
15,11,9801
11,13,3230
12,14,4408
11,12,19584
12,6,1029
15,13,13349
14,14,3533
12,12,6453
7,15,5729
14,10,8436
12,13,3795
8,12,15872
7,14,67757
5,13,5040
9,11,1642
13,5,1756
9,15,2996
13,10,12599
13,8,1826
13,15,2571
6,13,17682
6,15,14817
8,14,7625
12,15,1153
15,12,5760
7,12,1342
14,15,3140
5,15,8940
12,5,744
11,15,4494
12,11,24427
15,5,119
13,13,3200
13,11,24886
11,14,2477
10,15,2347
