x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,6
0,18,0,0,0,0,3,3,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,6,6,12
0,19,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,5,6,11
0,20,0,0,0,3,0,0,3,3,3,3,3,3,4,4,9,3,0,3,0,0,0,18,25,43
0,22,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,9,5,14
0,23,0,0,0,3,0,0,3,3,3,3,3,4,0,3,3,0,0,0,0,0,0,11,14,25
0,24,23,13,0,19,9,6,18,22,23,22,18,19,24,14,11,10,8,3,0,0,0,124,137,261
0,25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,8
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,3,0,0,0,0,8,3,11
0,28,4,5,0,8,3,3,7,4,4,3,8,10,4,0,4,0,5,0,0,0,0,34,39,73
0,29,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,3,8
0,33,3,0,0,6,0,3,4,3,0,4,0,3,3,3,0,5,0,0,0,0,0,16,17,33
0,34,3,4,0,0,0,5,0,0,0,6,3,4,3,3,3,0,3,0,0,3,0,15,22,37
0,35,0,3,0,3,0,3,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,5,9,14
0,39,3,6,0,5,5,5,7,4,0,5,3,9,3,9,0,3,3,0,0,0,0,31,37,68
0,40,311,303,0,259,816,743,450,329,331,303,263,231,284,187,201,172,130,55,29,15,0,2678,2735,5413
0,41,226,179,0,227,549,543,312,198,244,312,340,315,163,308,241,310,228,138,82,49,11,2505,2470,4975
0,42,180,235,3,284,787,941,622,362,325,346,438,439,166,437,447,542,442,277,197,89,23,3969,3613,7582
0,43,214,228,4,231,587,727,515,382,300,338,378,406,208,300,315,323,302,245,153,77,29,3267,2995,6262
0,44,106,147,0,95,216,241,182,124,125,107,94,119,128,80,60,81,62,26,7,3,0,983,1021,2004
0,46,6,6,0,11,4,3,6,4,7,6,6,5,4,3,4,4,4,5,0,0,0,39,49,88
0,47,99,133,0,95,46,75,127,115,102,111,75,78,129,54,46,53,39,20,15,7,3,698,722,1420
0,48,3,3,0,4,0,0,4,0,0,3,0,0,0,3,3,0,0,0,3,0,0,14,12,26
0,49,31,12,0,19,7,7,10,19,27,28,7,10,25,9,12,9,3,0,0,0,0,120,115,235
0,50,170,79,0,133,49,41,55,95,138,133,107,55,142,51,48,53,65,23,8,6,3,714,739,1453
0,51,55,25,0,56,21,10,11,28,61,44,35,18,44,18,14,15,8,3,0,0,0,228,237,465
0,52,8,5,0,8,5,5,5,5,5,10,8,10,9,5,7,3,6,0,3,0,0,48,57,105
0,53,6,5,0,0,0,3,8,6,3,3,5,4,4,6,4,5,3,0,0,0,0,29,35,64
0,54,0,4,0,0,3,3,3,0,0,3,0,3,0,5,5,0,0,0,0,0,0,16,18,34
0,55,0,3,0,0,0,3,0,3,0,0,0,4,0,0,0,3,3,0,0,0,0,9,11,20
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
