x,y,pp,ra,rp
0,34,435251,161667,37
0,35,435723,162823,37
0,36,439250,171454,38
0,38,478646,219261,45
0,39,478646,219261,45
0,41,534182,226539,42
0,42,534849,227021,42
0,43,542924,232857,42
0,44,556082,234706,42
0,45,556082,234706,42
0,46,573650,243789,42
0,47,574226,243598,42
0,48,581090,241328,41
0,50,609923,255277,41
0,51,609923,255277,41
0,52,651991,252663,38
0,53,651991,252663,38
0,54,771556,296756,38
0,55,771556,296756,38
0,56,893089,423752,47
0,57,893089,423752,47
0,58,924199,484407,52
0,59,924199,484407,52
0,60,935706,544706,58
0,61,937478,539379,57
0,62,945507,515242,54
0,63,991588,471446,47
0,64,993272,463109,46
0,65,1005817,401028,39
0,68,1029640,310202,30
0,69,1029640,310202,30
0,72,1059987,386153,36
0,73,1059987,386153,36
0,74,1073890,352249,32
0,75,1073890,352249,32
0,76,1092123,308092,28
0,77,1092123,308092,28
0,79,1123938,274893,24
0,80,1128591,270407,24
0,81,1162045,238476,20
0,82,1169899,235336,20
0,83,1186455,216359,17
0,84,1195096,253561,20
0,85,1207885,289994,23
0,86,1216129,226956,18
0,87,1216129,226956,18
0,89,1229515,175189,14
0,90,1229515,175189,14
0,92,1262954,585640,46
0,93,1262954,585640,46
0,101,1348497,381108,28
0,102,1348497,381108,28
0,103,1373683,418168,30
0,104,1373683,418168,30
0,113,1316516,536320,40
0,114,1316516,536320,40
0,115,1338486,644552,48
0,116,1341650,648135,48
0,117,1355721,661656,49
0,118,1384707,655506,47
1,34,434502,178196,41
1,35,435674,175220,40
1,36,441436,160593,36
1,39,520858,219062,42
1,40,521556,219575,42
1,41,530060,225827,42
1,45,565871,263275,46
1,46,566748,261079,46
1,47,574226,243598,42
1,48,581090,241328,41
1,50,610311,254941,41
1,51,610311,254941,41
1,52,655505,303265,46
1,53,655505,303265,46
1,55,837042,394688,47
1,56,843533,398053,47
1,57,893089,423752,47
1,58,924199,484407,52
1,59,924199,484406,52
1,60,945410,547920,58
1,61,946080,546795,57
1,62,958771,525498,54
1,63,992783,442739,44
1,64,992783,442739,44
1,68,1032499,340619,32
1,69,1032499,340619,32
