x,y,val
1,9,25
10,15,95
4,4,2
2,13,4
7,1,17
7,4,56
6,9,16
6,2,66
0,15,6
4,6,31
7,11,31
11,15,18
0,3,6
8,11,14
2,8,2
4,3,1
8,12,24
8,13,82
1,2,26
4,9,2
4,8,17
1,15,459
5,2,4
3,12,5
9,14,28
6,8,12
2,15,1
12,12,28
13,15,69
2,5,20
5,0,1
11,10,22
13,14,73
7,3,2377
14,15,43
6,7,2
8,3,117
13,12,33
9,15,35
0,1,2
5,5,3
4,7,145
1,4,8
3,6,4
2,2,27
2,3,26
5,7,7
4,5,739
10,1,1
11,11,1
5,9,1
7,0,312
10,5,2
6,1,43
5,4,9
2,4,7
3,4,61
7,10,26
2,12,11
5,6,3
8,4,7
0,9,5
12,13,2
9,6,11
7,2,1846
1,13,9
1,14,52
0,4,11
13,13,148
14,14,275
8,5,2
6,4,5
7,9,6
14,13,29
1,3,18
7,8,16
3,5,47
9,5,144
6,3,22
