x,y,val
4,10,16154
4,8,12329
10,10,18
4,15,1004
3,12,13745
2,9,5785
2,11,3425
5,14,4
2,13,6593
3,10,7497
2,15,9264
2,8,6825
4,9,8897
2,7,2110
4,7,6001
8,9,1347
2,12,7061
1,12,1402
7,9,4454
8,10,1440
5,12,2311
4,14,2919
0,15,2326
3,7,20
5,8,2619
5,13,3992
9,10,5081
0,11,2878
6,13,1210
9,9,16
6,12,4896
10,9,13
6,10,3258
5,10,33453
3,13,66951
0,8,5881
1,15,4562
5,5,4
0,9,1949
0,7,697
0,13,506
7,8,1545
1,9,3622
6,6,3988
2,10,14625
4,13,31729
1,13,5330
5,9,4766
5,7,2145
1,8,4829
3,8,3963
0,12,3248
1,11,4272
6,11,30419
7,11,43
5,15,9
1,14,16258
1,10,13644
4,11,6038
0,10,1304
0,14,5994
2,14,2077
5,11,6762
5,6,5435
6,5,703
3,14,8151
6,8,642
7,10,2339
3,9,1719
3,11,2268
7,6,492
6,9,4654
6,7,2239
3,15,6272
4,12,7503
