x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,20,3,0.1,0.2,0.4,0.4,0.7,0.1,0.3,0.3,0.3,0.1,0.1,56483.5,1
0,38,4,0.1,0.2,0.6,0.4,0.7,0.1,0.4,0.9,0.3,0.3,0,90822.2,1
0,39,1,0,0.1,0.1,0.1,0.2,0,0.1,0.2,0.1,0.1,0,22705.5,1
0,40,11,0.2,0.5,1.5,1.2,2,0.3,1.2,2.5,0.7,0.9,0,249761,1
0,41,7.5,0.1,0.3,1.1,0.8,1.4,0.2,0.8,1.7,0.5,0.6,0,170291.6,1
0,42,8,0.1,0.3,1.1,0.9,1.5,0.2,0.9,1.8,0.5,0.7,0,181644.4,1
0,47,1,0,0.1,0,0.1,0.2,0,0.3,0.1,0.1,0.1,0,18889.6,1
0,48,4,0.2,0.2,0.4,0.6,0.8,0.1,0.9,0.7,0.1,0,0,101252.6,1
0,53,2,0,0.3,0.2,0.3,0.5,0,0.3,0.3,0,0.1,0,42627.4,1
0,56,8,0.2,1.2,1,1.2,1.9,0,1,1,0.2,0.3,0,170509.4,1
0,57,34,1,3,1,6,13,2,4,1,3,0,0,855219.2,0
0,58,5,0.2,0.9,0.3,0.8,1.3,0.1,0.4,0.6,0.3,0.1,0,109619,1
0,59,11,0.5,2,0.6,1.8,2.9,0.1,0.8,1.2,0.8,0.3,0,241161.7,1
0,61,3,0.1,0.5,0.2,0.5,0.8,0.1,0.2,0.3,0.2,0.1,0,65771.4,1
0,67,2,0.1,0.2,0.1,0.2,0.4,0.1,0.2,0.4,0.1,0.2,0,44936.9,1
0,86,5,0.1,0.7,0.2,1.1,0.9,0.1,0.6,0.6,0.7,0,0,124983.2,1
0,87,3,0.1,0.4,0.1,0.6,0.6,0.1,0.3,0.4,0.4,0,0,74989.9,1
0,89,3,0.1,0.3,0.2,0.3,0.7,0,0.3,0.9,0,0.2,0,81637.7,1
0,91,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.6,0,0.1,0,54425.1,1
0,92,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.6,0,0.1,0,54425.1,1
0,93,3,0.2,0.2,0,0.5,0.4,0.2,0.1,1.1,0.1,0.2,0,79260.6,1
0,95,2,0.2,0.1,0,0.3,0.3,0.1,0.1,0.7,0.1,0.1,0,52840.4,1
0,99,20.5,0,1.5,0,1,4,0,4,6,1,3,0,357126.1,0
0,103,4,0.3,0.1,0,0.9,0.5,0.1,0.5,1,0.4,0.2,0,79887.4,1
0,105,69,1,6,2,6,11,2,14,16,2,9,0,1494850.7,0
0,106,119,4,7.5,10,16,28,1,21,18,7.5,6,0,2521791.5,0
0,107,183,4,13,17,28,41,1,28,30,4,17,0,3272276.7,0
0,108,129,2,6,12,17,29,1,27,28,1,6,0,2651167.6,0
0,109,59,0,3,2,9,10,2,13,12,1,7,0,1441107.2,0
0,110,25.5,0.9,0.9,3.5,2.2,3,0.4,3.9,7.4,1.1,2.2,0,691286,1
0,111,26,0,1,1,5,5,0,5,5,4,0,0,521712.3,0
0,112,38,0,7,5,0,11,0,7,4,0,4,0,583449.5,0
0,113,136,6,15,10,21,16,3,21,29,10,5,0,2417981,0
0,114,84,7,8.5,4,17,12,4,12,8,9.5,2,0,1353154.3,0
0,115,58.5,5,5,5.5,13,13,8,1,0,8,0,0,1118459.2,0
0,119,10,0,0.9,1.1,0.9,2.8,0,1.3,1.9,0.7,0.4,0,269388.9,1
0,122,5,0,0.5,0.5,0.5,1.4,0,0.6,0.9,0.4,0.2,0,134694.4,1
0,123,4,0.2,0.2,0.2,0.5,0.7,0,0.4,1,0.1,0.6,0.1,100085.8,1
1,0,3,0.2,0,0.1,1.1,0.2,0.3,0.3,0.3,0.1,0.4,0,54072.7,1
1,1,2,0.1,0,0.1,0.7,0.1,0.2,0.2,0.2,0.1,0.3,0,36048.5,1
1,10,2,0,0.3,0.1,0.3,0.4,0,0.2,0.4,0.3,0,0,43115.1,1
1,18,3,0.1,0.2,0.4,0.4,0.7,0.1,0.3,0.3,0.3,0.1,0.1,56483.5,1
1,19,2,0,0.2,0.2,0.3,0.5,0.1,0.2,0.2,0.2,0.1,0,37655.6,1
1,21,8,0.1,0.6,1,1.1,2,0.4,0.9,0.9,0.7,0.2,0.1,150622.5,1
1,27,1,0,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0,0,18827.8,1
1,29,2,0.1,0.2,0.1,0.5,0.3,0,0.4,0.2,0.2,0,0,40091.4,1
1,35,2,0.1,0.2,0.1,0.5,0.3,0,0.4,0.2,0.2,0,0,40091.4,1
1,39,1,0,0.1,0.1,0.1,0.2,0,0.1,0.2,0.1,0.1,0,22705.5,1
1,42,5,0.1,0.2,0.7,0.6,0.9,0.1,0.6,1.1,0.3,0.4,0,113527.7,1
1,43,5,0.2,0.3,0,0.8,0.8,0.2,1.5,0.6,0.3,0.3,0,94448.1,1
1,46,5,0.2,0.3,0,0.8,0.8,0.2,1.5,0.6,0.3,0.3,0,94448.1,1
1,47,1,0,0.1,0,0.1,0.2,0,0.3,0.1,0.1,0.1,0,18889.6,1
1,49,2,0.1,0.1,0.2,0.3,0.4,0.1,0.4,0.3,0.1,0,0,50626.3,1
1,57,17,0.3,2.5,2.2,2.5,4,0,2.2,2.2,0.4,0.7,0,362332.5,1
1,58,11,0.5,2,0.6,1.8,2.9,0.1,0.8,1.2,0.8,0.3,0,241161.7,1
1,59,6,0.2,1.1,0.3,1,1.6,0.1,0.4,0.7,0.4,0.2,0,131542.8,1
1,61,5,0.2,0.9,0.3,0.8,1.3,0.1,0.4,0.6,0.3,0.1,0,109619,1
1,68,2,0.1,0.3,0.2,0.2,0.6,0,0.3,0.1,0.1,0.1,0,45279.7,1
1,69,3,0.1,0.4,0.3,0.3,0.9,0,0.4,0.2,0.2,0.2,0,67919.6,1
1,72,2,0.1,0.3,0.2,0.2,0.6,0,0.3,0.1,0.1,0.1,0,45279.7,1
1,76,2,0.1,0.3,0.2,0.2,0.6,0,0.3,0.1,0.1,0.1,0,45279.7,1
1,77,3,0.1,0.4,0.3,0.3,0.9,0,0.4,0.2,0.2,0.2,0,67919.6,1
1,78,2,0,0.3,0.1,0.4,0.4,0.1,0.2,0.2,0.3,0,0,49993.3,1
1,83,1,0,0.2,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,24996.6,1
1,84,5,0.1,0.7,0.2,1.1,0.9,0.1,0.6,0.6,0.7,0,0,124983.2,1
1,87,4,0.1,0.5,0.2,0.8,0.8,0.1,0.5,0.5,0.5,0,0,99986.5,1
1,88,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.6,0,0.1,0,54425.1,1
1,93,2,0.2,0.1,0,0.3,0.3,0.1,0.1,0.7,0.1,0.1,0,52840.4,1
1,97,2,0.2,0.1,0,0.3,0.3,0.1,0.1,0.7,0.1,0.1,0,52840.4,1
1,98,4,0.4,0.5,0.2,0.6,1,0.2,0.2,0.3,0.2,0.4,0,88533.1,1
1,99,26,0,1,5,2,7,0,3,6,0,2,0,620059.8,0
1,100,38,1,4,3,3,7,0,7,6,1,4,2,842392.8,0
1,101,69,0,2,4,18,16,0,12,9,2,6,0,1080050.1,0
1,102,117.5,12,6.5,16,25,22,2,11,8,11,4,0,1867558.2,0
1,103,82,4,7,6,15,9,4,15,11,7,4,0,1548989.4,0
1,104,108,3,4,11,17,23,0,16,20,5,9,0,2091411.9,0
1,105,264,8,12,23,25,30,2,20,55,7,81,1,5052384.3,0
1,106,404,8,17,30,61,49,5,52,89,13,80,0,7898882.3,0
1,107,157.5,2,10,11,23,28,2,13,32,5.5,30,1,3100059.8,0
1,108,179.5,10,11.5,16,17,32,2,13,44,6,28,0,3744323,0
1,109,103,1,11,7,9,21,1,22,17,5,9,0,2663693.1,0
1,110,202.5,6,12,23.5,32,31,4,28,31,14,21,0,3684523.2,0
1,111,126.5,2,8,4,22,21,4,23,26,9.5,7,0,2393792.9,0
1,112,99,1,11.5,9,16,17,0,12,25,2.5,5,0,1612535.8,0
1,113,110,4,14.5,7,17,22,2,22,7,6.5,8,0,1835662.3,0
1,114,18,0.3,0.8,0.8,2.4,4.6,0,3.7,4,0.3,1.1,0,414619.2,1
1,115,20,1,0,2,1,5,1,4,2,1,3,0,376493.9,0
1,116,33,1,1,3,6,7,2,7,1,1,4,0,575706.2,0
1,117,10,0.2,0.4,0.5,1.3,2.5,0,2.1,2.2,0.2,0.6,0,230344,1
2,0,1,0,0.1,0,0.1,0.2,0,0,0.3,0,0.1,0.2,20271.1,1
2,1,2,0,0.1,0,0.2,0.5,0,0.1,0.5,0.1,0.2,0.3,40542.1,1
2,2,5,0,0.3,0.1,0.4,1.2,0,0.2,1.3,0.2,0.5,0.8,101355.3,1
2,3,2,0,0.1,0,0.2,0.5,0,0.1,0.5,0.1,0.2,0.3,40542.1,1
2,10,3,0,0,0,0.2,0.8,0,0.6,0.8,0,0.6,0,91175.3,1
2,13,1,0.1,0,0,0.1,0.2,0,0.1,0.3,0.1,0.1,0,24370.7,1
2,15,2,0.1,0,0.1,0.2,0.4,0.1,0.3,0.5,0.2,0.1,0,48741.3,1
2,18,1,0,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0.1,0,18643.5,1
