x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,19,29,0,4.1,2.3,4.6,5.8,2.3,3.5,3.5,1.7,1.2,0,615729.8,1
0,20,27,0,2.5,0,4,9,0,3,3,3.5,2,0,559733.3,0
0,21,5,0,0.7,0.4,0.8,1,0.4,0.6,0.6,0.3,0.2,0,106160.3,1
0,30,3,0.2,0.3,0.1,0.4,0.7,0,0.6,0.4,0.1,0.2,0,74244.4,1
0,31,30,1,3,4,5,7,1,2,5,1,1,0,681700,0
0,32,7,0.5,0.7,0.3,0.9,1.6,0,1.4,0.9,0.2,0.5,0,173236.9,1
0,35,19,0.1,1.3,0.8,2.4,3.8,0,2.9,5.6,0.3,1.6,0.2,449933.2,1
0,36,83,3,6,3,8,14,1,19,23,1,5,0,1459913.6,0
0,37,54,0,3,4,3,8,0,13,18,0,5,0,1159735.2,0
0,38,71,3,8,8,8,15,2,4,14,2,7,0,1289388.9,0
0,39,53,3,5,2,8,11,2,5,7,1,9,0,1009247.3,0
0,40,8,0,0.8,0.9,0.4,2.1,0.2,1.7,0.9,0.2,0.8,0,174757.2,1
0,189,1,0,0.1,0.1,0.2,0.3,0,0.1,0.1,0,0.1,0,23820.3,1
0,216,1,0,0.2,0.1,0.1,0.4,0,0.1,0,0.1,0,0,20525.1,1
0,217,26,1,3,2,3,8,1,1,4,2,1,0,524727.2,0
1,19,6,0,0.8,0.5,1,1.2,0.5,0.7,0.7,0.4,0.2,0,127392.4,1
1,20,46,4,4,0,10,6,1,7,9,2,3,0,853642,0
1,30,6,0.4,0.6,0.2,0.8,1.3,0,1.2,0.8,0.2,0.5,0,148488.7,1
1,31,26,2,0,1,2,4,0,5,7,0,5,0,625115.6,0
1,32,137,9,4,29,69,9,5,5,2,5,0,0,2833991.6,0
1,33,22,0,0,2,3,3,0,10,2,0,2,0,555001.8,0
1,34,92,1,7,5,18,17,1.5,18,12,7.5,5,0,1862635.8,0
1,35,37,0,3,3,2,7,0,6,11,1,3,1,790664.5,0
1,36,40,1,5,2,4,7,1,6,8,3,3,0,770701.4,0
1,37,45,3,5,2,7,5,1,5,10,3,4,0,856010.1,0
1,38,81,1,3.5,7,8,15,0,12,22,2.5,10,0,1470400.8,0
1,39,65,3,6,6,9,11,2,8,10,3,7,0,1155425.3,0
1,40,4,0,0.4,0.5,0.2,1,0.1,0.8,0.5,0.1,0.4,0,87378.6,1
1,76,6,0.1,0.9,0.8,0.5,2,0,0.7,0.5,0.5,0,0,125749,1
1,216,19,1,3,1,2.5,7,1,1.5,0,1.5,0.5,0,389977.1,1
1,217,48,2,8,2,5,14,0,8,4,1,4,0,1095274.9,0
1,218,18,0.9,2.8,1,2.4,6.6,1,1.4,0,1.4,0.5,0,369452,1
2,19,5,0.1,0.5,0.3,0.5,1.2,0.2,0.7,1,0.3,0.2,0,112991.6,1
2,20,2,0,0.2,0.1,0.2,0.5,0.1,0.3,0.4,0.1,0.1,0,45196.6,1
2,32,25,1.3,1.1,3.3,3.7,3.3,0.8,5.2,3.7,1.5,1.1,0,581815.4,1
2,33,64,5,7.5,0,19,9,1.5,6,6,8,2,0,968515.8,0
2,34,202,10,21,18,42,29,4,31,28,12,6,1,3306528.1,0
2,35,147,9,7.5,13,28,29,3,22,20,5.5,10,0,3018210.6,0
2,36,56,1,6,1,10,10,1,10,9,4,4,0,1072513,0
2,37,53.5,0,5,1,10,9,1.5,11,8,4,4,0,1072933.3,0
2,38,12,0.9,1,1.4,1.9,2.4,0.1,1.7,1.2,0.7,0.6,0.1,234754.7,1
2,96,7,0.8,0.1,0.8,1.6,1.7,0.4,0.6,0.4,0.6,0,0,134210.8,1
2,173,3,0.1,0.2,0.1,0.5,0.6,0.1,0.3,0.5,0.1,0.5,0,68118,1
2,216,2,0.1,0.1,0.1,0.4,0.4,0.1,0.2,0.3,0.1,0.2,0,43646.8,1
2,217,20,1.1,0.9,0.8,4.2,3.7,0.4,2.4,2.9,1.2,2.4,0,436467.8,1
2,218,10,0.5,0.5,0.4,2.1,1.8,0.2,1.2,1.5,0.6,1.2,0,218233.9,1
2,231,3,0,0.4,0.1,0.3,0.8,0.1,0.4,0.5,0.1,0.3,0,59541.1,1
2,232,11,0.2,1.4,0.3,1.2,2.8,0.3,1.6,1.7,0.5,1,0,218317.2,1
2,233,14,0.2,1.8,0.4,1.5,3.5,0.4,2,2.2,0.7,1.3,0,277858.3,1
2,234,3,0,0.4,0.1,0.3,0.8,0.1,0.4,0.5,0.1,0.3,0,59541.1,1
2,237,4,0.1,0.5,0.1,0.4,1,0.1,0.6,0.6,0.2,0.4,0,79388.1,1
3,23,14,0.3,1.3,0.9,1.5,3.2,0.7,2.1,2.9,0.7,0.4,0,316376.5,1
3,32,73,2,9,5,10,13,1.5,8,12,5.5,7,0,1240625,0
3,33,104,4,11,3,22,21,2,14,9,7,11,0,1752397.7,0
3,34,100,8,15,7,18,17,0,11,9,4,11,0,1758437.4,0
3,35,114,3,10.5,14,13,18,2,22,18,5.5,8,0,2079494.5,0
3,36,88,3,7,11,10,19,2,19,9,2,6,0,1776281.4,0
3,37,12,0.9,1,1.4,1.9,2.4,0.1,1.7,1.2,0.7,0.6,0.1,234754.7,1
3,84,5,0.2,0.2,0.4,0.6,1,0.2,0.7,1.1,0.4,0.2,0,104420.8,1
3,123,4,0.3,0.2,0,0.7,0.7,0.2,0.7,0.4,0.4,0.4,0,87844,1
3,124,1,0,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0,0,16882.7,1
3,174,10,0.4,0.9,0.6,2.4,1.5,0.2,1.5,1.7,0.7,0.1,0,257577.4,1
3,177,1,0,0.1,0.1,0.2,0.1,0,0.2,0.2,0.1,0,0,25757.7,1
3,201,13,0,1.8,0.9,0.6,3.3,0,3.4,1.8,0.6,0.6,0,224325.4,1
3,203,2,0,0.3,0.1,0.1,0.5,0,0.5,0.3,0.1,0.1,0,34511.6,1
3,218,12,0.6,0.6,0.5,2.6,2.2,0.2,1.4,1.8,0.7,1.4,0,261880.7,1
3,233,13,0.2,1.6,0.4,1.4,3.3,0.4,1.8,2.1,0.6,1.2,0,258011.3,1
4,21,1,0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0,0,22598.3,1
4,22,17,0.3,1.6,1.1,1.8,3.9,0.8,2.5,3.6,0.9,0.5,0,384171.4,1
4,31,11,0.6,0.5,1.5,1.6,1.5,0.3,2.3,1.6,0.6,0.5,0,255998.8,1
4,32,84,1,2,5,14,8,2,10,12,3,27,0,1584109.7,0
4,33,123,2,5,14,19,20,2,23,24,0,13,1,2211952,0
4,34,19,1.4,1.6,2.1,2.9,3.7,0.2,2.7,2,1.2,1,0.2,371695,1
4,36,21,1.5,1.7,2.4,3.3,4.1,0.2,3,2.2,1.3,1.1,0.2,410820.8,1
4,37,45,3,1,2,14,4,2,7,7,0,4,1,917392.9,0
4,122,10,0.9,0.5,0,1.8,1.8,0.5,1.8,0.9,0.9,0.9,0,219610.1,1
4,123,29,0,1,0,4,4,1,8,7,3,1,0,551914.9,0
4,174,8,0.3,0.7,0.5,1.9,1.2,0.2,1.2,1.4,0.5,0.1,0,206061.9,1
4,175,29.5,1,1,2,7,4,2,5,2,3.5,2,0,684303.9,0
4,176,13,0.6,1.1,0.8,3.2,1.9,0.3,1.9,2.2,0.9,0.1,0,334850.6,1
4,177,19,0.8,1.6,1.2,4.7,2.8,0.4,2.8,3.2,1.3,0.2,0,489397,1
4,201,13,0,1.8,0.9,0.6,3.3,0,3.4,1.8,0.6,0.6,0,224325.4,1
4,218,11,0.6,0.5,0.4,2.3,2.1,0.2,1.3,1.6,0.7,1.3,0,240057.3,1
4,219,9,0.5,0.4,0.3,1.9,1.7,0.2,1.1,1.3,0.5,1.1,0,196410.5,1
5,21,26,0.5,2.5,1.6,2.7,6,1.2,3.8,5.5,1.4,0.8,0,587556.3,1
5,22,19.5,0.4,1.8,1.2,2.1,4.5,0.9,2.9,4.1,1,0.6,0,440667.2,1
5,29,2,0.1,0.1,0.3,0.3,0.3,0,0.4,0.3,0.1,0.1,0,46545.2,1
5,30,24.5,1.3,1.1,3.3,3.6,3.3,0.7,5.1,3.6,1.4,1.1,0,570179.1,1
5,31,40,0,4.5,1,6,11,1,7,5,0.5,3,1,800415.1,0
5,32,168,6,9.5,13,31,36,3,25,24,9.5,11,0,2908080.5,0
5,33,59,0,2,7,6,13,0,10,12,0,9,0,934960,0
5,34,24.5,0,0,1,2,5,0,5,7,1,3,0.5,563372.5,0
5,35,24,1.7,2,2.7,3.7,4.7,0.2,3.5,2.5,1.5,1.2,0.3,469509.5,1
5,36,9,0.6,0.7,1,1.4,1.8,0.1,1.3,0.9,0.6,0.5,0.1,176066,1
5,104,16,0.4,3.5,0.8,2.3,2.7,0.4,1.2,2.7,0.8,1.2,0,278680.2,1
5,105,16,0.4,3.5,0.8,2.3,2.7,0.4,1.2,2.7,0.8,1.2,0,278680.2,1
5,106,3,0.1,0.7,0.2,0.4,0.5,0.1,0.2,0.5,0.1,0.2,0,52252.5,1
5,122,28,2,1,1,7,3,0,4,7,1,2,0,454373.6,0
5,123,25,1,3,1,2,6,0,2,9,1,0,0,548131.7,0
5,174,2,0.1,0.2,0.1,0.5,0.3,0.1,0.3,0.3,0.1,0,0,51515.5,1
5,175,18,0.8,1.5,1.1,4.4,2.7,0.4,2.7,3,1.2,0.2,0,463639.3,1
5,176,36,1,4,4,3,9,0,4,5,2,4,0,918534,0
5,219,5,0.3,0.2,0.2,1.1,0.9,0.1,0.6,0.7,0.3,0.6,0,109116.9,1
5,232,2,0,0.2,0.1,0.2,0.5,0.1,0.3,0.3,0.1,0.2,0,39694,1
5,233,3,0,0.4,0.1,0.3,0.8,0.1,0.4,0.5,0.1,0.3,0,59541.1,1
6,21,6,0.1,0.6,0.4,0.6,1.4,0.3,0.9,1.2,0.3,0.2,0,135589.9,1
6,22,5,0.1,0.5,0.3,0.5,1.2,0.2,0.7,1,0.3,0.2,0,112991.6,1
6,31,5,0.3,0.2,0.7,0.7,0.7,0.2,1,0.7,0.3,0.2,0,116363.1,1
6,32,47,1,3.5,3,8,3,0,9,12,1.5,6,0,921512.9,0
6,33,20,0,0,1,1,4,0,6,8,0,0,0,477333.3,0
6,61,8,0.2,0.8,0.2,1.2,2.2,0.4,0.9,1.2,0.7,0.1,0.1,168965.9,1
6,62,2,0.1,0.2,0.1,0.3,0.5,0.1,0.2,0.3,0.2,0,0,42241.5,1
6,63,17,0.5,1.6,0.5,2.5,4.7,0.7,2,2.5,1.4,0.3,0.3,359052.6,1
6,104,6,0.2,1.3,0.3,0.9,1,0.2,0.4,1,0.3,0.4,0,104505.1,1
6,105,23,0,0,1,3,3,1,8,4,1,2,0,454989.3,0
6,122,8,0.7,0.4,0,1.4,1.5,0.4,1.5,0.7,0.7,0.7,0,175688.1,1
6,176,19.5,0.8,1.7,1.2,4.8,2.9,0.4,2.9,3.3,1.3,0.2,0,502275.9,1
6,177,4,0.2,0.3,0.2,1,0.6,0.1,0.6,0.7,0.3,0,0,103030.9,1
7,30,10,0.4,0.8,0.5,1.5,2.1,0.1,2.5,1.5,0.3,0.3,0,208209.3,1
