x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,121,2062,2.6,5
0,122,4,5.6,6
0,124,622,2.8,15
0,125,1082,3.5,13
0,126,230,3.2,11
0,127,2010,3.3,11
1,121,4972,3.3,4
1,122,1137,5.6,7
1,125,39,5.9,12
1,126,2702,2,8
1,127,1026,2.1,7
2,118,352,9,6
2,119,359,7.2,9
2,120,791,4.1,6
2,121,27,3.9,6
2,122,605,11.2,12
2,123,211,6.3,8
2,124,41,11.8,15
2,125,121,6.6,11
2,126,2320,2.6,6
2,127,2296,2.7,5
3,117,0,10.4,5
3,118,535,6.6,3
3,119,4187,7.8,10
3,120,2058,8.8,13
3,121,120,5.7,9
3,122,24,11.1,12
3,123,34,10,11
3,124,26,7.3,9
3,125,11,6.3,8
3,126,689,2.8,4
3,127,14869,1.5,2
4,117,7,15.2,13
4,118,9,9.5,10
4,119,8,13.3,18
4,120,26,7,12
4,121,49,5.3,11
4,122,126,6.4,15
4,123,18,10.9,16
4,124,55,8.1,12
4,125,71,6.8,10
4,126,331,4.7,8
4,127,1993,3.8,5
5,116,9,24.6,22
5,117,14,28,32
5,119,13,9.2,16
5,121,5108,2.6,12
5,122,1359,5.9,14
5,123,13,4.7,13
5,124,160,4.5,13
5,125,1477,3.5,10
5,126,1430,3.3,8
5,127,3883,1.7,7
6,120,25,5.7,17
6,121,1388,3.7,16
6,122,147,5.4,15
6,123,25,4.7,15
6,124,65,4.1,14
6,125,1519,4.1,13
6,126,81,4,9
6,127,561,2.8,8
7,121,3,7.6,17
7,122,54,7.4,17
7,124,19,7.4,15
7,125,42,8.1,14
7,126,47,5.1,11
7,127,1641,2.5,8
8,121,13,6.5,20
8,122,64,5.1,18
8,123,2,10.6,24
8,124,24,6,14
8,125,83,6.7,12
8,126,83,6.3,11
8,127,160,4.4,8
9,118,2,38.6,45
9,119,2,12.6,31
9,121,26,4.1,21
9,122,19,5.5,21
9,123,2,11.8,23
9,125,53,4.2,13
9,126,28,4.2,9
9,127,1580,3.8,7
10,117,1,23,41
10,120,5,5.3,24
10,121,72,2.6,22
10,122,31,3.8,24
10,123,0,12.3,22
10,124,0,2.3,12
10,125,667,2.6,11
10,126,26,4.6,10
10,127,9,5.6,8
11,115,4,16.6,37
11,116,3,13.1,33
11,117,11,11.4,30
11,118,8,8.7,27
11,119,40,7.1,26
11,120,9,8.4,26
11,121,25,4.6,21
11,122,17,8.3,22
11,123,7,6.9,16
11,125,33,2,10
11,126,11,3.7,11
11,127,12,6.1,12
12,116,5,9.7,30
12,117,22,10.7,28
12,118,73,9.7,27
12,119,75,6.9,24
12,121,3,12.8,26
12,122,1,9.1,22
12,123,2,6.9,14
12,125,131,1.1,10
12,126,49,6.3,13
12,127,16,7.9,13
13,114,6,6.9,32
13,115,113,8.1,30
13,116,83,6.5,26
13,117,15,8.5,26
13,118,130,8.9,23
13,119,11,12.9,25
13,120,20,8.7,22
13,121,0,10.3,19
13,123,4,10.5,14
13,126,27,4.7,7
13,127,126,6.9,9
14,114,1589,2.9,30
14,115,117,3.8,29
14,116,1,7.5,26
14,117,25,7.4,25
14,118,46,9.8,24
14,120,14,8.4,20
14,121,69,9.5,19
14,123,4,10.2,12
14,124,9,8.6,10
14,125,10,5.8,7
14,126,548,4.1,6
14,127,709,3.4,6
