x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
94,95,0,38.5,39
94,96,182,41.1,42
94,97,12,35.5,36
95,96,14,44.2,44
100,103,37,1.2,18
101,103,49,1,18
102,87,0,5.2,23
102,88,168,1.6,20
102,89,213,2.3,17
102,90,242,3.5,16
102,91,311,2.9,15
102,92,0,3.5,13
102,93,984,3.8,12
102,94,0,2.9,10
102,99,2,11,14
102,100,40,10.9,15
102,112,0,NA,NA
102,122,3,4.8,33
102,125,10,20.7,44
102,126,1,17.5,41
102,127,8,15.4,39
103,86,0,1.7,24
103,87,360,2.5,24
103,88,140,3,21
103,89,12,6.8,22
103,90,90,4.5,17
103,91,554,3.1,14
103,92,1313,2.2,12
103,93,4638,2,9
103,94,1184,3.8,9
103,95,733,4.8,11
103,96,169,3.9,12
103,97,109,2.9,12
103,98,0,9,9
103,111,86,NA,NA
103,112,2,NA,NA
103,115,6,8.9,43
103,116,6,12.5,44
103,117,1,10,42
103,119,51,13,42
103,120,1,11.9,41
103,121,83,4.9,34
103,122,424,3.3,33
103,123,360,2.9,32
103,124,34,10.6,34
103,125,5,9.3,33
103,126,0,11.4,35
103,127,31,12.8,37
104,86,102,5,25
104,87,2635,2.7,23
104,88,3,4.4,22
104,92,0,4.9,14
104,93,10,4,9
104,94,826,3.1,6
104,95,1837,1.3,8
104,96,93,3.9,9
104,97,6,5.7,7
104,98,476,6.7,7
104,99,43,5.3,8
104,100,212,4.2,9
104,101,66,5.3,11
104,111,92,5.5,39
104,112,216,4.7,39
104,113,13,6.3,41
104,114,17,7,41
104,115,8,7.4,41
104,116,19,8.2,40
104,117,86,6.8,39
104,118,52,6.6,39
104,119,3,11.5,43
104,121,598,5.6,34
104,122,730,3.5,31
104,123,1312,3.9,29
104,124,39,5.8,30
104,125,59,9.2,33
104,126,22,13,38
104,127,153,11.9,38
105,86,44,5.4,22
105,87,404,4.2,19
105,88,64,6.2,20
105,89,13,8.4,21
105,93,49,6.3,6
105,94,1385,3.3,4
105,95,6,3.5,6
105,96,260,4.2,7
105,97,429,4.3,5
105,98,793,3.6,4
105,99,351,1.9,4
105,100,1221,1.8,7
105,101,2222,3.4,7
105,102,3807,2.7,5
105,103,1616,5.2,7
105,104,22,4.2,8
105,105,75,6.2,12
105,106,46,10.9,16
105,107,5,11.2,25
105,108,6,11.6,25
105,109,2,14,27
105,111,22,6.1,39
105,112,635,4.6,37
105,113,14,6.8,41
105,114,9,8.7,43
105,118,56,2.2,34
105,119,76,3.8,36
105,120,42,6.4,35
105,121,195,3.2,30
105,122,24,5.4,33
105,123,1039,3.2,27
105,124,1,5,29
105,125,0,6.3,33
105,126,0,6.5,33
105,127,0,11.2,38
106,88,2,6.9,17
106,89,10,7.3,14
106,90,12,6.3,12
106,91,86,3.3,10
106,92,134,2,8
106,93,470,3.5,7
106,94,5510,2.4,5
106,95,598,3.4,5
106,96,494,2.9,7
106,97,131,5.9,7
106,98,1392,4.2,5
106,99,1146,2.1,5
106,100,3984,3.2,5
106,101,8925,1.5,2
106,102,6817,2.5,5
106,103,3736,3.7,8
106,104,145,2.5,8
106,105,169,4.6,11
106,106,158,6.2,18
106,107,53,5.8,20
106,108,76,7.1,21
106,109,68,10.7,25
106,110,2,11.3,25
106,114,18,11.1,45
106,117,5,8.4,38
106,118,46,4,35
106,119,208,3.7,32
106,120,241,5.5,28
106,121,108,5.2,26
106,123,227,3.8,24
106,124,47,2.9,30
106,125,35,4.9,31
106,126,43,8.4,35
107,91,0,3.6,10
107,92,4,0.9,7
107,93,411,2.4,6
107,94,245,6.8,11
107,95,16,12.5,19
107,96,44,6.8,12
107,97,124,5,14
107,98,2806,2.8,11
107,99,872,4.2,9
107,100,3820,2.6,5
107,101,4093,2.8,6
107,102,26,5.4,10
107,103,29,6.9,11
107,104,4,4.4,11
107,105,404,4.5,12
107,106,270,3.7,14
107,107,22,4.4,13
107,109,39,7.9,24
107,110,36,9.5,25
107,111,32,11.4,27
107,117,0,9.7,39
107,119,24,10,21
