x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,2,3.9,20
0,3,17,4.8,24
0,4,258,2.5,24
0,6,11,6.8,25
0,7,200,5.7,23
0,8,17,5.2,23
0,9,23,6.3,24
0,10,428,1.3,19
0,11,176,2.4,18
0,12,5054,2.3,16
0,13,31,3.7,15
0,14,2,2.9,14
0,15,488,1.9,16
0,16,95,4.4,17
0,18,36,2.5,17
0,19,139,3,18
0,20,119,4.3,19
0,21,20,7.1,20
0,22,64,8.4,21
0,23,27,7.8,20
0,24,18,7.9,17
0,25,4,9.3,18
0,26,7,5.5,16
0,27,115,8.1,18
0,28,61,9.4,20
0,29,94,5.2,15
0,30,50,5.5,15
0,31,69,2.6,13
0,32,67,4.8,11
0,33,112,8,13
0,34,92,6.9,11
0,35,96,5.6,10
0,36,91,7.8,13
0,37,78,8.5,14
0,38,37,7.7,11
0,39,43,8.2,11
0,40,19,5.9,9
0,41,605,2.5,6
0,42,2049,1.9,4
0,43,1660,3.2,5
0,44,459,2.6,5
0,45,48,2.1,6
0,46,545,1.3,9
0,47,128,3.6,12
0,48,13,4.1,13
0,49,863,1.9,15
0,50,140,4.6,18
0,51,79,6.6,20
0,52,31,5.4,20
0,53,48,6,19
0,54,120,7.5,19
0,55,103,6.5,17
0,56,43,5.2,15
0,57,262,2.3,14
0,58,118,4.6,11
0,59,5,4.4,8
0,60,849,3.5,9
0,61,847,2.5,6
0,62,725,2.7,4
0,63,408,3.9,3
0,64,356,6.8,6
0,65,328,7.3,12
0,66,19,5.5,13
0,67,347,7.3,15
0,68,60,5.6,11
0,69,228,5.2,10
0,70,17,6,9
0,71,128,5,9
0,72,10,3.5,8
0,73,90,3.5,12
0,74,106,3.7,8
0,75,389,5.6,10
0,76,26,5.2,7
0,77,2683,2.2,4
0,78,65,2.4,3
0,79,37,4.5,6
0,80,46,1.8,8
0,81,6,5.8,11
0,82,28,3.5,9
0,83,78,2.6,10
0,84,90,3,12
0,85,172,1.7,8
0,86,352,1.4,6
0,87,9203,1.8,7
0,88,5962,2.1,3
0,89,1750,2.2,4
0,90,571,1.9,6
0,91,88,3.3,9
0,92,542,0.9,10
0,94,333,3.3,15
0,95,141,2.9,16
0,96,576,2.1,16
0,97,14,3.8,19
0,98,1824,2.7,20
0,99,3,4.8,17
0,100,53,5,16
0,102,232,1.8,13
0,103,368,1.8,10
0,104,37,2.1,8
0,105,3244,1.5,7
0,106,2784,2.3,4
0,107,2824,2.8,5
0,108,855,2.7,8
0,109,188,2.8,8
0,110,314,2.1,12
0,111,632,2.5,13
0,112,1415,1.3,9
0,113,75,1.9,6
0,114,4030,1.9,5
0,115,7295,1.5,3
0,116,1046,2.4,5
0,117,1453,2.1,7
0,118,1324,2,8
0,119,84,4.3,8
0,120,820,3.7,11
0,121,630,2.8,10
0,122,470,2.9,12
0,123,1711,2.7,14
0,124,477,2.8,17
0,125,221,2.7,19
0,126,2427,1.9,17
0,127,316,3.3,17
1,0,403,1.9,21
1,1,123,2.5,21
1,2,1,4.8,23
1,5,142,5,23
1,6,18,5.9,23
1,7,20,5.1,22
1,8,40,3.4,21
1,9,22,3.9,21
1,10,17,3.8,19
1,11,113,3.6,17
1,12,899,5,16
1,13,8,6.1,18
1,14,69,2.7,17
1,15,46,2.1,17
1,16,172,4.3,19
1,17,164,5.5,20
1,19,85,3.9,19
1,20,8,6.3,22
1,21,160,5.1,21
1,22,12,9.4,22
1,23,11,6.1,16
1,24,294,7.6,16
1,25,2,5.1,14
1,26,65,8.3,17
1,27,41,9,15
1,28,76,7.6,14
1,29,11,8.4,15
1,30,50,7,14
1,31,19,4.3,11
1,32,8,5.6,11
1,33,69,6.1,10
1,34,166,6.3,9
1,35,23,6.5,8
1,36,137,8.9,11
1,37,127,9.4,12
1,38,181,9.1,12
1,39,37,8.1,11
1,40,14,6,10
1,41,25,6.1,9
1,42,271,4.5,6
1,43,489,5.4,8
1,44,2,7.5,10
1,45,10,4.5,8
1,46,221,4.4,9
1,47,22,7.4,13
1,48,133,4,15
1,49,406,4.6,17
1,50,106,2.4,16
1,51,90,6.2,20
1,52,57,7.9,22
1,53,50,5.7,19
1,54,5,7.7,20
1,55,6,8.2,19
1,56,136,6.4,16
1,57,172,2.9,14
1,58,33,4,11
1,59,61,7.2,12
1,60,912,2.6,9
1,61,850,3,6
1,62,1074,2.7,4
1,64,147,7.6,8
1,65,246,7.2,9
1,66,89,4.8,10
1,67,346,3.6,14
1,68,3,4.4,9
1,69,88,4.3,9
1,70,113,6.2,10
1,71,71,4,7
1,72,175,4.2,7
1,73,478,2.5,6
1,74,1555,3.4,7
1,75,290,3.5,9
1,76,477,3.1,6
1,77,4071,0.8,3
1,78,80,5.5,6
1,79,540,4.4,8
1,80,792,2.2,7
1,81,84,3.8,12
1,82,973,1.9,12
1,83,19,3.4,12
1,85,691,2.2,11
1,86,554,2.2,10
1,87,301,3.1,8
1,88,106,2.5,5
1,89,154,3.3,6
1,90,558,2.5,8
1,91,22,2.8,9
1,92,206,3.6,12
1,93,7,4.1,14
1,94,246,3.3,15
1,96,808,2.1,14
1,97,21,4.4,17
1,98,227,2.2,17
1,99,448,0.3,14
1,100,27,3.4,17
1,101,19,3.5,15
1,102,616,1.7,12
1,103,369,2,11
1,104,14,3,12
1,105,17,3,7
1,106,605,1.8,4
1,107,267,3.4,6
1,108,175,3.2,8
1,109,887,1.7,10
1,110,1365,1.7,13
1,111,334,2,14
1,112,744,1.8,11
1,113,25,3.3,8
1,114,514,3.9,9
1,115,1505,1.9,5
1,116,6838,0.9,3
1,117,4239,1.5,5
1,118,355,3.2,7
1,119,1753,3.3,6
1,120,751,2.3,7
1,121,779,3.6,10
1,122,3244,3.8,12
1,123,3519,2.6,15
1,124,1318,1.5,17
1,125,378,3.6,18
1,126,263,4.1,17
1,127,1433,2.5,18
2,0,42,3.9,22
2,1,49,4.2,22
2,2,2,5.4,23
2,3,13,6.3,26
2,4,46,8.5,28
2,5,4,7.6,23
2,6,5,4.3,19
2,7,0,13.4,30
2,8,303,1.9,19
2,9,161,3.1,19
2,10,4,2.1,16
2,11,519,2.4,17
2,13,208,5.1,13
2,16,190,4.3,20
2,17,713,2.7,19
2,18,43,4.5,21
2,20,61,7.7,23
2,21,2,4.1,20
2,22,13,7.8,24
2,23,65,7.9,19
2,24,2,5.8,14
2,25,22,7,16
2,26,165,5,15
2,27,40,6.6,13
2,28,13,9.8,16
2,29,42,9.1,13
2,30,34,8.6,12
2,31,52,6.9,11
2,32,184,4.9,9
2,33,10,4.1,8
2,34,100,7.4,10
2,35,51,7.8,10
2,36,48,10.7,12
2,37,17,9.8,12
2,38,25,9.9,13
2,39,8,8.3,13
2,40,18,7.3,11
2,41,22,6.3,8
2,42,12,7.8,10
2,43,596,1.9,8
2,44,468,3.5,11
2,45,7,3.4,11
2,46,6,4.5,9
2,47,128,3.1,12
2,48,107,1.7,15
2,49,5,7,20
2,50,252,7.3,21
2,51,69,5.5,20
2,53,125,7.8,20
2,54,221,7,17
2,56,140,5.4,15
2,57,23,5.8,14
2,58,21,5.6,11
2,59,313,5.4,12
2,60,7,3.1,10
2,61,238,2.9,9
2,62,1166,1.8,6
2,63,93,3.3,7
2,64,5,5.3,11
2,65,138,7.5,9
2,66,24,4.8,11
2,67,176,3,13
2,68,26,3.1,11
2,69,701,1.9,5
2,70,659,2,3
2,71,4,3,2
2,73,3,4.4,2
2,74,103,6.1,4
2,75,357,2.2,5
2,76,46,2.3,5
2,77,718,1.6,5
2,78,48,1.5,4
2,79,654,2.1,8
2,80,278,1.5,9
2,81,184,1.4,11
2,82,612,2.4,14
2,83,716,3.2,15
2,84,198,3.6,14
2,86,3,4.1,11
2,87,275,2.9,9
2,88,1168,1.7,8
2,89,3,2.9,10
2,90,314,2.2,11
2,91,60,1.8,10
2,92,111,3.7,11
2,94,799,2.3,12
2,95,16,2.8,14
2,96,26,4.3,12
2,97,11,4.9,13
2,99,53,2.9,14
2,100,2015,1.6,14
2,101,77,3.1,14
2,102,229,3.5,13
2,103,174,1.8,12
2,104,906,2.6,11
2,105,122,2,8
2,106,82,2,3
2,107,843,1.9,7
2,108,57,3.4,10
2,109,3332,2.1,12
2,110,181,3.3,12
2,111,1482,2.7,12
2,112,3453,2,11
2,113,829,2.5,10
2,114,1511,2.3,9
2,115,3192,0.8,6
2,116,4822,1.5,5
2,117,2490,2.8,6
2,118,412,2.3,6
2,119,2061,2.8,4
2,120,1,5.2,7
2,121,538,3.9,11
2,122,1863,2.5,13
2,123,1197,2.8,16
2,124,294,3.2,18
2,125,735,1.6,14
2,126,488,4.8,15
2,127,755,3.1,15
3,1,111,7.4,26
3,3,82,3.9,25
3,4,146,6.5,26
3,5,14,6.3,21
3,6,17,4.7,19
3,7,131,3.5,17
3,10,77,3.5,15
3,13,14,6.2,14
3,14,1,4.1,15
3,15,258,2.2,16
3,16,92,1.4,16
3,17,1376,3.2,16
3,18,593,4.2,20
3,19,9,5.8,21
3,20,41,3.3,19
3,21,122,1.7,18
3,22,15,1.1,16
3,25,1449,2.6,13
3,27,174,4.7,14
3,28,87,6.7,13
3,29,109,6.2,10
3,30,7,7,10
3,31,21,6,10
3,32,65,3.1,7
3,33,1891,2.1,5
3,34,146,4.2,6
3,35,57,8.6,9
3,36,25,11.5,12
3,37,26,10.2,11
3,38,47,7.1,13
3,39,102,7.4,14
3,40,186,5.2,11
3,41,10,3.1,12
3,42,86,1.7,10
3,43,840,2.5,10
3,44,636,1.9,11
3,45,9,1.4,11
3,46,29,6.4,16
3,47,1,3.1,15
3,48,618,1.9,15
3,49,10,3.1,16
3,50,309,4.4,19
3,51,43,3.7,21
3,52,290,4.2,18
3,54,66,6,17
3,55,6,4.1,14
3,57,5,2.3,15
3,59,15,4.2,12
3,60,674,1.8,10
3,61,320,2.7,9
3,62,393,4.5,9
3,63,4,5.3,11
3,64,164,7.2,11
3,65,50,6.7,10
3,66,164,5.4,10
3,67,1402,3.1,11
3,68,1753,1.8,9
3,69,662,2.2,8
3,70,6,4.6,5
3,72,1,4.4,4
3,73,100,6.6,6
3,74,26,6.2,5
3,75,172,5.7,9
3,76,264,2.7,8
3,77,236,1.7,7
3,78,116,2.1,7
3,79,202,3.9,11
3,80,28,5.7,13
3,83,524,3.6,17
3,84,428,2.9,16
3,87,28,3.1,9
3,88,156,4.7,11
3,89,5,5,11
3,90,345,6.2,17
3,91,246,4.3,15
3,92,53,3.6,11
3,93,40,4.6,11
3,94,71,2.8,10
3,95,493,2.9,9
3,96,102,5.1,12
3,97,265,2.4,10
3,98,564,2,13
3,99,262,2.1,14
3,100,20,3.2,13
3,101,811,1.3,11
3,102,659,2.6,10
3,103,477,2.1,10
3,104,116,3,8
3,105,1298,2,9
3,106,71,2.6,6
3,107,1349,2.1,7
3,108,110,3.6,12
3,109,17,3,13
3,110,15,5.4,13
3,111,1232,1.5,10
3,112,641,1.9,10
3,113,4779,2.9,10
3,114,2764,2.4,6
3,115,3427,2.8,5
3,116,2457,1.9,5
3,117,1728,2.3,8
3,118,890,1.7,8
3,119,568,2.9,7
3,120,891,2.3,8
3,121,509,3.5,11
3,122,655,3.2,13
3,123,637,2.4,15
3,124,549,2.4,16
3,125,690,2.1,15
3,126,780,1.4,11
3,127,1435,1.6,10
4,1,4,4.6,25
4,2,0,6.8,29
4,3,263,1.5,24
4,4,215,2.8,23
4,5,5,6.1,23
4,7,11,4.5,18
4,9,266,5.4,15
4,10,51,5.9,15
4,11,2,5.8,12
4,12,45,2.9,10
4,13,1112,2.3,11
4,14,4,2.1,12
4,15,123,3.3,13
4,16,79,7.2,20
4,17,36,4.4,14
4,18,162,7.9,17
4,20,12,3.1,16
4,21,209,4.8,18
4,23,113,5.5,15
4,24,90,5.7,14
4,25,450,3.1,12
4,26,9,4.2,14
4,28,16,8.2,16
4,29,135,3.6,11
4,30,42,2.5,8
4,31,70,3.2,6
4,32,133,3.6,5
4,33,1193,2.6,4
4,34,55,2.2,3
4,35,3,5.1,6
4,36,133,7.4,8
4,37,172,7.2,9
4,38,123,6.3,11
4,39,26,4,13
4,40,212,1.6,14
4,41,395,1.3,13
4,42,262,3.9,14
4,43,665,2.2,11
4,44,366,1.7,13
4,45,676,4.7,17
4,48,20,3.4,17
4,49,2,4.2,18
4,50,245,2.1,19
4,51,2521,1.9,19
4,52,196,3.2,17
4,53,5,6.3,15
4,54,23,7.8,19
4,55,79,5.8,17
4,56,29,2.4,15
4,57,165,2.7,16
4,58,10,5.3,14
4,59,166,5.7,13
4,60,215,3.3,12
4,61,277,3,11
4,62,26,4,11
4,63,250,3.3,10
4,64,85,6.1,13
4,65,30,4,10
4,66,200,5.5,12
4,67,38,4.4,13
4,68,25,4.3,13
4,69,270,2.8,10
4,70,302,4.7,11
4,71,321,5.5,9
4,74,254,1.6,10
4,75,142,2.1,9
4,76,37,3.1,9
4,77,25,2.5,9
4,78,43,3.1,7
4,79,155,2.1,10
4,81,19,5.3,13
4,83,64,4.5,18
4,84,50,5.9,19
4,85,474,4.7,16
4,86,159,5.7,15
4,87,45,5.3,13
4,89,313,4.1,12
4,90,61,5.4,13
4,91,15,4.4,13
4,92,109,3.3,10
4,93,2579,2.1,9
4,94,1,8.2,12
4,95,15,6.1,9
4,96,170,3.1,8
4,97,360,2.6,9
4,98,432,2.5,11
4,99,2,2.5,11
4,100,1085,1.7,10
4,101,650,2.6,10
4,102,1411,3.5,7
4,103,2407,2.2,7
4,104,1748,1.4,6
4,105,515,2,9
4,106,289,2.3,8
4,107,3314,2.7,10
4,109,42,3.1,16
4,110,1348,1.6,14
4,111,2,1.7,11
4,112,637,2,9
4,113,4124,1.9,8
4,114,5689,1.9,6
4,115,1622,1.5,3
4,116,1099,2.8,5
4,117,1011,2.7,8
4,118,14,4.5,10
4,119,33,3.4,9
4,120,688,2.3,11
4,121,776,3.2,9
4,122,862,2.8,11
4,123,1396,2.1,12
4,124,458,3.3,13
4,125,188,4,10
4,126,1316,2.2,9
4,127,467,1.8,8
5,0,2,4.8,24
5,3,2,3.9,26
5,4,237,2,24
5,6,199,6.1,19
5,9,372,4.2,12
5,11,25,5.8,13
5,12,39,3.5,9
5,13,642,2,8
5,15,158,5.7,12
5,17,0,5.6,11
5,18,208,7.1,13
5,19,57,5.4,14
5,23,3,9.6,16
