x,y,val
10,5,9334
15,6,44897
0,6,5597
6,8,10379
13,4,10076
5,4,4229
5,6,3667
0,10,1441
14,11,3667
9,6,4130
11,8,12167
4,9,164365
2,12,2893
5,13,9138
1,6,7906
15,15,3997
8,2,9327
1,5,3593
5,11,5477
7,11,71443
3,3,2742
0,7,2890
7,13,272050
11,0,1439
8,12,369782
5,3,3299
7,3,97048
1,9,4814
6,15,15430
13,8,37851
9,15,6520
2,7,10663
6,12,30154
7,2,16746
11,15,8171
13,6,10407
7,1,8041
3,13,14826
13,14,2802
5,9,13529
3,7,6734
6,10,16862
7,5,27093
8,11,34654
11,14,19414
11,3,1024
9,10,12547
12,7,14747
14,13,6811
15,14,6078
10,12,33657
8,6,5574
2,1,5162
1,2,625
0,9,3081
2,3,491
7,0,4286
12,6,5968
7,14,34164
5,7,4617
7,7,17234
13,0,311
10,9,5534
15,8,1609
12,10,23893
4,3,4231
15,9,2781
4,2,1386
13,3,3717
10,7,4112
1,15,3230
11,9,7389
5,2,4483
13,10,19987
12,15,11376
9,4,27895
14,5,115097
6,3,1139
9,13,53315
3,9,72063
2,13,3949
4,4,1953
14,15,2388
10,15,3720
6,1,11016
12,0,1020
9,0,737
3,10,38245
15,2,2020
12,5,1897
1,14,3702
5,1,17807
3,0,26490
8,0,2713
11,13,5717
8,14,23474
7,9,24834
10,2,430
1,4,1766
0,13,1665
6,6,6671
12,8,20937
10,14,14050
14,14,2890
13,5,9721
3,5,3878
2,10,14434
6,7,32229
0,14,2388
3,12,9290
11,10,31196
14,2,3242
8,8,8494
10,13,15729
0,15,2755
5,14,11476
3,6,5436
3,2,889
12,13,10831
2,2,841
0,2,1236
4,8,5018
7,10,25449
5,15,5235
11,2,425
0,11,803
11,6,15632
13,12,2917
5,12,9495
13,9,9912
9,14,5145
15,13,7125
10,10,12309
6,2,10220
2,14,5431
15,11,9971
12,3,536
0,5,20747
15,1,273
15,10,21135
15,7,16014
6,4,3766
13,11,10923
0,8,2053
9,11,22498
4,7,2855
11,11,18941
9,5,28277
12,12,4926
4,13,7451
4,5,897
2,0,4495
6,14,27047
14,3,11846
9,7,3978
5,5,2717
0,0,253
13,7,24235
4,15,7991
15,3,1063
9,3,4198
9,2,478
3,8,13036
11,5,7508
1,0,880
15,4,1870
0,4,2843
8,9,6419
1,1,621
8,15,6644
2,9,9517
8,13,306189
14,10,13786
4,6,899
2,8,14339
8,10,33271
8,4,16987
2,5,2039
3,4,3860
3,11,21723
4,11,14629
10,3,209
3,15,6062
6,5,4120
10,4,5783
14,4,12408
6,0,12272
15,12,3647
1,12,6118
12,1,106
12,9,8350
5,10,61459
6,11,18442
13,1,776
7,4,26486
11,1,5130
2,4,873
4,10,41434
11,4,2656
2,6,3329
14,8,10958
15,0,898
1,11,23749
9,9,3813
13,15,3820
9,8,9489
1,10,4791
12,2,58
13,13,856
1,13,8873
14,7,3183
7,6,13655
12,14,13314
12,4,1274
6,13,29435
2,15,3610
14,9,8777
4,14,13295
4,0,4113
7,15,79020
1,7,5991
0,3,998
0,1,463
8,1,12762
3,1,7397
4,1,2699
4,12,8298
9,1,3474
11,7,3421
14,12,13151
14,0,359
11,12,8827
10,1,1251
7,12,236290
10,0,396
15,5,11084
8,5,13326
5,8,5653
8,7,7414
2,11,9803
10,6,2532
7,8,30961
1,8,4594
9,12,38057
1,3,1100
3,14,5503
10,11,51695
13,2,1519
8,3,21853
6,9,9691
10,8,10647
0,12,1678
5,0,2312
12,11,14587
14,1,593
14,6,261830
