x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,3,4,1.9,0.4,0,0,0,1.9,0.4,1.7,288.3,1
0,6,2,0.8,0.2,0.1,0,0,0.8,0.1,0.6,97.2,1
0,10,12,4.8,1.6,0.5,0.7,0.5,4.1,1.4,2.5,554.5,1
0,11,7,2.8,0.9,0.3,0.4,0.3,2.4,0.8,1.5,323.5,1
0,19,1,0.5,0.2,0,0,0,0.5,0.1,0.4,59.2,1
0,29,3,1.2,0.1,0.1,0,0,1.2,0.3,0.9,137.5,1
0,36,2,0.9,0.3,0.1,0,0.1,0.9,0.3,0.8,122.9,1
0,38,2,0.9,0.3,0.1,0,0.1,0.9,0.3,0.8,122.9,1
0,41,3,1.3,0.4,0.2,0,0.1,1.3,0.4,1.1,184.4,1
0,83,5,1.9,0.3,0,0,0.2,1.9,0.3,1.7,267.6,1
0,93,3,1.2,0.4,0.2,0,0,1.2,0.1,1.2,213.3,1
0,94,6,2.9,1,0.1,0.1,0.1,2.8,0.5,2.4,351,1
0,95,6,2.9,1,0.1,0.1,0.1,2.8,0.5,2.4,351,1
0,98,1,0.5,0.2,0,0,0,0.5,0.1,0.4,58.5,1
0,108,4,1.7,0.4,0.1,0,0.2,1.7,0.1,1.1,257,1
0,113,2,0.8,0.2,0,0,0.1,0.8,0,0.6,128.5,1
0,114,2,0.9,0.2,0,0,0,0.9,0.2,0.7,126.2,1
0,117,1,0.4,0.1,0,0,0,0.4,0.1,0.3,63.1,1
0,120,8,3.4,1,0.2,0,0.2,3.4,0.7,2.6,504.7,1
0,121,4,1.7,0.5,0.1,0,0.1,1.7,0.3,1.3,252.3,1
0,126,1.5,0.6,0.1,0,0.1,0.2,0.5,0.1,0.4,62.6,1
1,2,2,0.9,0.2,0,0,0,0.9,0.2,0.9,144.1,1
1,11,13,5.2,1.8,0.5,0.7,0.5,4.5,1.5,2.8,600.8,1
1,13,2,0.8,0.3,0.1,0.1,0.1,0.7,0.2,0.4,92.4,1
1,24,8,3.1,0.3,0.3,0,0,3.1,0.8,2.3,366.7,1
1,36,5,2.2,0.6,0.3,0,0.2,2.2,0.6,1.9,307.4,1
1,37,2,0.9,0.3,0.1,0,0.1,0.9,0.3,0.8,122.9,1
1,38,8,3.5,1,0.4,0,0.3,3.5,1,3.1,491.8,1
1,41,2,0.9,0.3,0.1,0,0.1,0.9,0.3,0.8,122.9,1
1,43,3,1.3,0.4,0.2,0,0.1,1.3,0.4,1.1,184.4,1
1,54,2,0.8,0.3,0.1,0,0,0.8,0.1,0.8,147.9,1
1,57,1,0.4,0.1,0,0,0,0.4,0,0.4,74,1
1,59,7,2.8,0.4,0.1,0.3,0.2,2.5,0.4,2.4,323.1,1
1,60,2,0.8,0.1,0,0.1,0.1,0.7,0.1,0.7,92.3,1
1,61,5,2,0.3,0.1,0.2,0.2,1.8,0.3,1.7,230.8,1
1,62,8,3.1,0.4,0.1,0.3,0.3,2.8,0.4,2.7,369.3,1
1,77,8,3.1,0.5,0,0,0.4,3.1,0.5,2.7,428.1,1
1,78,3,1.2,0.2,0,0,0.1,1.2,0.2,1,160.5,1
1,94,33,18,9,0,1,0,17,5,15,1992,0
1,95,11,5.3,1.9,0.1,0.2,0.2,5.1,1,4.4,643.4,1
