x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,9,1,0.5,0.2,0,0.1,0,0.4,0.1,0.4,57.9,1
0,10,14,6.6,2.6,0,0.6,0.3,6,1.2,5.2,810.6,1
0,11,12,5.6,2.3,0.2,0.2,0.3,5.4,0.8,4.5,592.9,1
0,12,4.5,2.1,0.8,0.1,0.1,0.1,2,0.3,1.7,222.3,1
0,19,1,0.6,0.3,0,0,0,0.6,0,0.6,73.2,1
0,20,3,1.8,0.8,0,0.1,0,1.7,0.1,1.7,219.6,1
0,61,5,2,0.4,0.1,0,0.2,2,0.2,1.5,259.2,1
0,62,22,8.8,1.7,0.2,0.2,1,8.6,0.7,6.7,1140.7,1
0,65,7,2.8,0.5,0.1,0.1,0.3,2.7,0.2,2.1,362.9,1
0,76,11,4.8,1.3,0.1,0.3,0.5,4.5,0.8,4.1,547.5,1
0,77,2,0.9,0.2,0,0.1,0.1,0.8,0.1,0.8,99.5,1
0,78,2,0.9,0.2,0,0.1,0.1,0.8,0.1,0.8,99.5,1
0,84,20,8.3,1.7,0.2,0.6,0.9,7.7,1.4,6.5,920.8,1
0,85,4,1.7,0.3,0,0.1,0.2,1.6,0.3,1.3,184.2,1
0,91,4,1.6,0.4,0,0,0.1,1.6,0.1,1.5,175.9,1
0,92,5,2,0.5,0.1,0,0.2,2,0.1,1.8,219.8,1
0,97,14,5.5,1.4,0,0,0.5,5.5,0.3,4.7,550.4,1
0,107,11,4.2,0.6,0.2,0.2,0,4,0.8,4,503.5,1
0,123,5,2.1,0.6,0,0,0.3,2.1,0.6,1.6,262.3,1
0,124,4,1.7,0.5,0,0,0.2,1.7,0.5,1.3,209.8,1
0,126,3,1.2,0.4,0,0,0.2,1.2,0.4,1,157.4,1
1,10,3,1.4,0.6,0,0.1,0.1,1.3,0.2,1.1,173.7,1
1,11,19,8.8,3.6,0.2,0.2,0.5,8.6,1.2,7.2,938.8,1
1,12,7,3.3,1.3,0.1,0.1,0.2,3.2,0.4,2.6,345.9,1
1,13,2,0.9,0.4,0,0,0.1,0.9,0.1,0.8,98.8,1
1,17,6,3.6,1.6,0,0.2,0,3.4,0.2,3.3,439.1,1
1,18,1,0.6,0.3,0,0,0,0.6,0,0.6,73.2,1
1,37,2,0.9,0.4,0.1,0.2,0.2,0.7,0.3,0.7,92.2,1
1,61,12,4.8,0.9,0.1,0.1,0.5,4.7,0.4,3.7,622.2,1
1,62,46,13,5,5,2,1,11,4,10,1698,0
1,63,33,16,5,1,0,1,16,1,10,2140,0
1,64,8,3.2,0.6,0.1,0.1,0.3,3.1,0.3,2.4,414.8,1
1,67,2,0.8,0.1,0.1,0,0,0.8,0.1,0.7,83.2,1
1,68,11,4.3,0.6,0.3,0,0,4.3,0.3,3.7,457.7,1
1,76,3,1.3,0.3,0,0.1,0.1,1.2,0.2,1.1,149.3,1
1,77,4,1.8,0.5,0,0.1,0.2,1.7,0.3,1.5,199.1,1
1,78,18,7.9,2.1,0.2,0.6,0.8,7.3,1.3,6.8,895.9,1
1,83,17,7.1,1.5,0.1,0.5,0.8,6.6,1.2,5.5,782.7,1
1,84,20,12,7,1,1,0,11,2,11,1361,0
1,85,33,15,5,0,0,1,15,1,10,1638,0
1,86,28,12.1,3.8,0.6,2.5,1.3,9.6,2.5,7,1170.9,1
1,90,1,0.4,0.1,0,0.1,0,0.3,0.1,0.2,41.8,1
1,91,11,4.3,1,0.1,0,0.4,4.3,0.3,4.1,483.6,1
1,92,9,3.5,0.9,0.1,0,0.3,3.5,0.2,3.3,395.7,1
1,97,8,3.1,0.8,0,0,0.3,3.1,0.2,2.7,314.5,1
1,103,1,0.4,0.1,0,0,0,0.4,0,0.3,39.3,1
