x,y,val
12,2,8894
15,2,314
1,10,1230
5,11,4
6,13,169
12,9,6317
14,6,4590
13,14,108
14,4,2292
8,10,5063
3,15,6532
4,12,5
9,9,636
7,12,143
10,8,3319
11,14,2353
14,8,10228
2,13,436
2,15,832
12,1,2980
12,8,7664
10,12,1170
10,10,1382
10,6,11946
2,10,193
12,15,14
9,12,1342
7,11,883
7,9,1006
11,5,6486
0,13,21
6,10,438
4,11,2205
1,14,112
15,0,141
2,9,689
9,5,13576
12,3,5009
5,10,864
13,9,5790
10,11,5339
15,5,3392
9,2,1027
2,8,5
3,12,177
12,13,160
10,0,57402
2,14,7196
3,8,1234
11,6,862
6,9,4652
8,15,1334
0,9,323
11,2,644
4,14,62
12,0,9283
10,2,1327
15,1,2694
10,4,47
8,9,974
15,13,166
15,11,108
12,12,183
3,14,897
1,13,881
10,1,11956
7,8,172
15,8,1429
9,6,37075
11,4,214
5,12,49
14,5,17869
13,10,1353
14,3,1149
13,12,140
3,11,2372
15,15,6573
11,7,2794
11,15,73
14,11,946
8,13,1575
13,8,82585
14,1,1608
10,9,481
13,0,10943
14,12,63
3,9,1048
8,11,1033
15,7,365
15,3,827
1,12,26
11,3,1194
8,5,30234
9,3,3369
14,10,1018
14,0,3826
6,12,1154
5,14,1273
3,13,6
13,13,26
15,6,1002
3,10,893
4,15,3239
13,6,2207
12,7,1621
14,7,2650
15,9,982
11,1,12639
10,13,50
4,9,520
11,10,9859
0,8,559
11,0,4717
0,12,600
14,9,2246
9,7,12790
9,10,1257
9,1,2690
14,15,542
11,11,5348
6,8,142
2,12,29
1,11,181
7,14,10
14,2,951
9,4,2801
4,10,2091
13,4,142
10,3,440
12,4,922
11,9,3094
11,8,4058
9,14,137
13,1,11232
12,11,414
7,15,1467
2,11,90
15,10,403
13,2,30367
6,11,292
4,8,422
15,4,4523
14,14,158
15,14,15156
8,4,8601
14,13,129
11,12,954
10,7,7461
13,7,2105
13,5,2303
13,3,206
12,14,27
15,12,84
12,5,1012
5,15,2232
9,0,10272
5,8,107
5,13,82
10,14,38
10,15,467
5,9,856
0,10,1524
13,11,2529
9,13,2499
12,10,2207
9,15,525
9,11,40902
10,5,309
8,12,840
0,11,11917
11,13,1461
7,13,93
8,14,1967
13,15,83
7,10,6442
12,6,370
6,15,3291
