x,y,val
3,12,2636
15,5,5202
1,7,6094
10,15,3728
5,10,5189
12,11,7873
7,12,9375
10,1,21941
12,15,7454
12,6,2240
11,12,13004
0,10,8859
11,1,9483
2,5,12813
3,4,39839
6,6,5105
12,12,17502
4,5,11774
5,3,10276
9,14,9623
12,13,4565
8,10,8708
13,0,50817
10,0,18566
10,8,4333
6,12,2991
6,4,13799
1,10,5536
8,15,10147
11,8,5478
3,1,4426
12,1,8436
15,7,2998
2,10,5178
8,0,13489
10,13,16970
9,11,38025
14,9,4519
2,6,2720
11,5,4612
13,1,14798
14,5,4021
0,13,11105
13,4,4652
10,14,9169
14,2,5984
1,11,3945
7,9,6752
9,2,154391
4,14,3706
7,6,3184
4,10,3913
4,12,3774
7,5,11462
10,10,10300
9,5,7821
7,3,10771
3,10,8327
10,12,27655
10,9,4776
13,10,4218
4,11,5466
14,0,6275
5,14,7253
11,11,7629
8,6,7831
3,7,5956
13,15,4943
4,13,2774
5,4,10474
5,5,14335
9,9,7107
15,12,4646
2,9,7605
8,1,18363
14,8,6642
12,7,3745
6,0,9441
3,9,4675
5,9,7649
7,15,5640
3,8,8003
1,12,4367
7,13,17656
1,4,4107
6,2,6331
3,2,2911
11,9,3830
13,7,4633
1,5,2007
2,1,195
8,12,32619
10,5,3934
6,1,8914
13,8,6275
6,9,4560
5,2,6259
11,13,11678
6,8,4944
13,2,6018
6,3,4798
15,3,12354
1,13,4831
12,8,2515
13,6,2216
14,12,3775
10,6,4143
0,9,39268
10,3,12938
2,8,7907
8,14,10595
4,7,4297
11,2,8080
15,11,22352
15,14,3028
10,11,16935
9,8,3125
11,0,11950
13,13,4545
7,11,6226
0,8,45907
9,0,10282
15,8,3817
12,3,8405
6,15,5410
5,8,17931
14,10,3234
9,3,62400
2,11,6099
13,5,4952
5,0,2914
7,10,5927
3,0,4883
9,7,3248
10,2,17545
3,15,4198
6,5,6931
12,14,6917
3,13,2881
13,14,29022
13,11,7259
9,6,3616
5,7,10942
9,12,235025
11,3,17427
11,14,4916
14,11,9213
1,8,12606
3,6,10958
12,9,1909
9,10,9788
9,4,10872
14,7,10006
4,15,2201
14,3,11286
3,5,7709
5,6,7593
12,5,4617
13,12,10812
15,13,8011
4,2,18015
14,4,4532
8,13,20581
4,6,8739
14,13,2493
2,14,5592
9,13,33205
3,14,2516
6,11,5443
8,3,56364
2,4,27324
14,15,4838
15,15,2573
2,0,5
13,9,2814
6,10,5127
11,7,11125
5,1,8142
8,7,4715
7,0,7695
13,3,10189
14,14,3425
10,7,5050
0,7,7793
5,13,3834
15,2,6150
0,15,3770
0,14,2888
6,13,7397
11,6,2378
15,10,6012
7,1,9926
11,4,9146
8,4,11618
2,7,8775
8,5,5359
6,7,2997
1,14,12357
10,4,11403
12,0,11084
15,4,9479
5,15,4922
4,3,15069
4,4,43077
15,0,6023
11,15,4354
2,15,4917
3,3,24754
8,8,4151
7,8,4170
12,10,9609
2,12,3181
6,14,6953
4,8,6788
0,12,3823
4,9,4086
7,7,4369
8,11,28703
14,1,4084
5,12,2395
8,2,267487
15,6,6023
14,6,7318
7,14,7205
9,1,23648
4,0,863
1,15,5319
9,15,4410
4,1,241
3,11,12299
7,2,37896
8,9,6713
1,9,11212
12,4,5966
5,11,5464
0,11,12427
15,9,3191
7,4,6416
15,1,9138
11,10,7542
2,13,3102
12,2,10157
