x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,177,1,0.6,0.2,0,0,0.2,0.6,0.3,0.3,43.1,1
0,182,3,1.7,0.6,0,0,0.5,1.7,0.8,0.9,129.2,1
0,200,9,5.7,4,0.2,0.4,0.4,5.3,2.7,3.8,379,1
0,228,7,3.8,1.8,0,0.6,0.3,3.2,0.9,2.3,369,1
0,229,25,14,5,0,0,1,14,3,9,1017,0
0,230,1,0.5,0.2,0,0.1,0,0.4,0.1,0.3,52.7,1
1,200,3,1.9,1.3,0.1,0.1,0.1,1.8,0.9,1.3,126.3,1
1,229,4,2.2,1,0,0.4,0.2,1.8,0.5,1.3,210.8,1
3,187,3,1.7,0.6,0,0,0.5,1.7,0.8,0.9,129.2,1
3,188,2,1.2,0.4,0,0,0.3,1.2,0.5,0.6,86.1,1
3,195,3,1.9,1.3,0.1,0.1,0.1,1.8,0.9,1.3,126.3,1
3,196,1,0.6,0.4,0,0,0,0.6,0.3,0.4,42.1,1
3,230,26,17,11,0,3,3,14,7,9,1357,0
3,231,2,1.1,0.5,0,0.2,0.1,0.9,0.2,0.7,105.4,1
4,194,7,4.4,3.1,0.2,0.3,0.3,4.1,2.1,2.9,294.8,1
4,195,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
4,229,2,1.1,0.5,0,0.2,0.1,0.9,0.2,0.7,105.4,1
4,230,8,4.3,2,0,0.7,0.3,3.6,1,2.7,421.7,1
5,194,1,0.6,0.4,0,0,0,0.6,0.3,0.4,42.1,1
5,195,1,0.6,0.4,0,0,0,0.6,0.3,0.4,42.1,1
5,226,4,2.1,0.7,0,0.2,0.3,1.9,0.5,1.8,193.1,1
5,227,3,1.3,0.4,0.1,0.1,0.1,1.2,0.4,1.2,120,1
6,197,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
6,198,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
6,199,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
6,224,12,6.3,2,0,0.7,0.9,5.6,1.5,5.5,579.2,1
6,225,5,2.6,0.8,0,0.3,0.4,2.3,0.6,2.3,241.3,1
6,226,6,3.1,1,0,0.3,0.5,2.8,0.7,2.8,289.6,1
6,227,26,11.1,3.7,0.5,0.5,0.5,10.6,3.2,10.1,1040,1
6,228,3,1.3,0.4,0.1,0.1,0.1,1.2,0.4,1.2,120,1
6,233,1,0.5,0.2,0,0,0.1,0.5,0.2,0.3,52.5,1
7,196,5,3.1,2.2,0.1,0.2,0.2,2.9,1.5,2.1,210.6,1
7,198,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
7,223,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,48.3,1
7,224,2,1,0.3,0,0.1,0.2,0.9,0.2,0.9,96.5,1
7,225,30,20,14,0,1,0,19,5,12,1447,0
7,226,31.5,18,8,0,3,2,15,6,13,1581,0
7,227,11,4.7,1.6,0.2,0.2,0.2,4.5,1.3,4.3,440,1
7,228,1,0.4,0.1,0,0,0,0.4,0.1,0.4,40,1
8,196,2,1.3,0.9,0,0.1,0.1,1.2,0.6,0.8,84.2,1
8,201,1,0.6,0.4,0,0,0,0.6,0.3,0.4,42.1,1
8,202,1,0.7,0.5,0,0,0,0.7,0.2,0.5,49.8,1
8,214,3,1.5,0.5,0,0.1,0.2,1.4,0.3,1.3,142,1
8,223,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,48.3,1
8,224,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,48.3,1
8,225,15,7.8,2.5,0,0.9,1.2,6.9,1.8,6.9,724,1
8,226,13,6.8,2.2,0,0.8,1,6,1.6,6,627.5,1
