x,y,2006,2011,2018
110,55,0,100,102
110,33,0,11665,12023
110,44,0,26,27
110,34,0,4867,6038
110,56,0,77,114
110,45,0,88,58
110,35,0,1965,2039
110,46,0,186,191
110,47,0,1,2
110,36,0,430,663
110,37,0,187,193
110,48,0,44,60
110,38,0,221,166
110,39,0,167,175
110,40,0,163,132
110,41,0,698,688
110,42,0,68,42
110,31,0,201,233
110,32,0,4738,5586
110,54,0,1,0
110,43,0,48,0
111,33,0,2079,2326
111,44,0,4,0
111,45,0,1,0
111,56,0,70,65
111,34,0,1759,1914
111,35,0,637,619
111,46,0,8,3
111,36,0,438,535
111,37,0,497,684
111,38,0,43,14
111,39,0,189,230
111,40,0,74,57
111,41,0,27,0
111,42,0,91,106
111,31,0,34,144
111,32,0,5320,4628
111,43,0,143,183
112,33,0,253,418
112,44,0,3,0
112,34,0,211,222
112,35,0,528,584
112,36,0,53,4
112,37,0,123,141
112,38,0,324,405
112,39,0,34,18
112,40,0,741,801
112,41,0,52,74
112,42,0,127,122
112,31,0,36,8
112,32,0,611,708
112,43,0,18,0
113,44,0,7,19
113,33,0,2,36
113,34,0,6,10
113,57,0,28,22
113,35,0,69,61
113,36,0,1,1
113,58,0,1,7
113,37,0,2,0
113,38,0,39,30
113,39,0,51,0
113,40,0,42,0
113,30,0,0,4
113,41,0,125,119
113,31,0,13,16
113,42,0,50,53
113,43,0,118,180
113,32,0,139,100
114,33,0,83,145
114,34,0,8,0
114,35,0,182,183
114,57,0,88,77
114,58,0,201,138
114,36,0,4,0
114,38,0,5,0
114,39,0,31,68
114,40,0,108,119
114,41,0,12,0
114,30,0,1,11
114,42,0,194,195
114,31,0,101,205
114,32,0,1205,1064
114,43,0,40,22
115,33,0,95,102
115,34,0,2,3
115,56,0,1,6
115,57,0,11,0
115,36,0,72,87
115,58,0,846,900
115,37,0,33,22
115,38,0,16,1
115,39,0,19,0
115,40,0,20,0
115,30,0,6,24
115,42,0,1,0
115,31,0,854,907
115,32,0,701,770
115,43,0,18,0
116,44,0,10,0
116,33,0,1,50
116,34,0,14,2
116,56,0,13,13
116,35,0,167,180
116,57,0,4,2
116,58,0,2,11
116,36,0,1,0
116,37,0,116,133
116,38,0,86,117
116,39,0,0,8
116,40,0,0,1
116,41,0,1,12
116,30,0,6,0
116,31,0,58,13
116,42,0,12,15
116,32,0,75,50
116,43,0,211,247
117,33,0,7,0
117,44,0,5,0
117,34,0,225,256
117,35,0,59,37
117,36,0,2,0
117,37,0,1,0
117,38,0,35,38
117,39,0,2,1
117,40,0,60,16
117,30,0,8,0
117,41,0,292,296
117,42,0,35,0
117,31,0,675,345
117,32,0,96,114
117,43,0,288,300
118,34,0,10,4
118,35,0,3,13
118,36,0,55,49
118,37,0,1,0
118,40,0,14,0
118,30,0,35,32
118,41,0,9,0
118,31,0,43,454
118,43,0,1,0
118,32,0,5,15
119,33,0,6,0
119,34,0,12,0
119,35,0,42,64
119,36,0,87,67
119,37,0,45,13
119,38,0,126,174
119,50,0,64,16
119,40,0,1,0
119,51,0,271,245
119,30,0,56,45
119,31,0,25,17
119,42,0,0,12
119,32,0,0,1
120,33,0,17,7
120,34,0,7,0
120,35,0,12,0
120,36,0,13,31
120,37,0,22,29
120,48,0,1,2
120,38,0,44,38
120,39,0,21,7
120,50,0,1,0
120,40,0,193,254
120,30,0,3,8
120,41,0,14,28
120,31,0,0,10
120,42,0,8,0
120,32,0,0,5
121,33,0,5,0
121,34,0,4,4
121,35,0,14,28
121,36,0,2,0
121,47,0,13,13
121,37,0,15,8
121,48,0,16,46
121,38,0,31,0
121,49,0,0,10
121,39,0,20,0
121,40,0,45,26
121,30,0,19,2
121,41,0,16,11
121,42,0,6,5
121,31,0,17,1
121,32,0,20,0
121,43,0,9,0
122,33,0,13,60
122,36,0,0,4
122,38,0,0,7
122,39,0,9,5
122,40,0,50,76
122,30,0,2,3
122,41,0,36,25
122,42,0,6,3
122,31,0,128,5
122,32,0,10,15
123,33,0,21,45
123,34,0,3,2
123,46,0,44,37
123,35,0,19,12
123,36,0,13,0
123,37,0,136,138
123,50,0,75,67
123,40,0,2,8
123,30,0,129,556
123,52,0,11,0
123,41,0,39,16
123,42,0,14,55
123,31,0,1252,863
123,43,0,6,3
123,32,0,83,92
124,33,0,30,0
124,34,0,13,51
124,46,0,72,71
124,35,0,238,297
124,36,0,17,0
124,47,0,88,85
124,37,0,18,0
124,48,0,6,9
124,38,0,1,0
124,49,0,166,165
124,50,0,415,401
124,40,0,6,0
124,51,0,7,0
124,52,0,2,0
124,30,0,39,135
124,41,0,199,196
124,31,0,109,71
124,42,0,35,0
124,53,0,0,4
124,54,0,0,5
124,43,0,25,0
124,32,0,32,25
102,47,0,2,3
125,55,0,7,4
125,33,0,132,205
125,44,0,6,0
125,34,0,5,0
125,45,0,3,3
125,56,0,13,12
125,35,0,32,32
125,46,0,8,0
125,36,0,14,4
125,47,0,139,98
125,48,0,117,110
125,37,0,4,0
125,49,0,9,9
125,38,0,33,40
125,39,0,10,0
125,40,0,52,74
125,41,0,134,165
125,30,0,22,151
125,42,0,307,289
125,31,0,14,20
125,43,0,30,37
125,32,0,22,9
103,44,0,0,38
103,45,0,168,170
