x,y,pp,ra,rp
0,12,26957,4509,16
1,12,27077,4477,16
3,10,28471,4352,15
4,10,28302,4372,15
5,9,28400,4476,15
5,10,28101,4486,15
6,9,28303,4488,15
7,82,14168,10,0
12,4,29214,3539,12
12,5,29058,4193,14
13,4,29173,5621,19
13,5,28981,5385,18
13,6,28833,4218,14
14,5,28861,5948,20
14,6,28684,6284,21
15,5,28771,5878,20
16,3,29176,6649,22
16,4,28919,6653,23
18,3,29212,6874,23
19,1,32567,5225,16
19,2,31418,6821,21
20,2,31685,6727,21
20,8,28036,2326,8
21,1,34557,7246,20
21,2,32180,7204,22
21,9,27920,2389,8
22,0,37492,6151,16
22,1,35358,7149,20
22,9,27869,2843,10
23,0,38073,7187,18
23,1,36339,7169,19
24,0,38428,7185,18
26,9,27725,2982,10
26,14,25088,1847,7
26,15,24869,1856,7
26,16,24685,2037,8
26,17,24524,1969,8
27,13,25619,2206,8
27,14,25090,2115,8
27,22,23732,1759,7
27,23,23606,1751,7
27,40,19793,59,0
