x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,30,3,0,0.1,0.2,0.8,0,0,1
0,56,1,0,0,0.1,0.2,0,0,1
0,57,13,0,1.1,1.5,2.3,0,0,1
0,66,4,0,0.2,0.4,0.5,0,0,1
0,91,5,0.2,0.6,0.6,0.9,0,0,1
0,100,34,0,3,6,2,0,0,0
0,101,19,0.2,0.8,3.5,2.7,0,0,1
0,102,25,1.5,2,2.4,3.4,0,0,1
0,103,1,0.1,0.1,0.1,0.1,0,0,1
0,110,6,0.6,0.1,0.5,1.3,0,0,1
0,111,61,5,7,3,7,0,0,0
0,112,49.5,5,12,2,0,0,0,0
0,113,5,0.1,0.8,0.4,0.4,0,0,1
0,141,4,0.2,0.3,0.2,1.4,0,0.1,1
0,142,12,0,2.9,1.1,1.1,0,0,1
0,143,2,0,0.5,0.2,0.1,0,0,1
0,147,46.5,2,0,1,22,0,0,0
0,148,12,0.3,0.8,0.7,3.5,0,0,1
0,151,7,0.2,0.5,0.4,2,0,0,1
0,161,4,0,0.9,0.3,0.6,0.1,0,1
0,162,30,0.9,2.2,3.7,5.5,0,0,1
0,163,32.5,2,3,6,0,0,0,0
0,164,1,0,0.1,0.1,0.2,0,0,1
0,167,5,0.2,0.4,0.6,0.9,0,0,1
0,171,1,0,0.1,0.1,0.2,0,0,1
0,178,8,0.3,1.5,0.7,0.5,0,0,1
0,179,28,3,4,2,3,0,0,0
0,180,31,2,0,2,10,0,0,0
0,181,32,0,0,2,14,0,0,0
0,182,23.5,0.9,2.3,0.5,5.9,0,0,1
0,189,3,0,0.2,0.1,0.8,0,0,1
0,190,18,0,1.2,0.8,4.4,0,0,1
0,196,3,0,0.1,0.5,0.6,0,0,1
0,197,9,0,0.4,1.4,1.7,0,0,1
0,198,1,0,0,0.2,0.2,0,0,1
0,209,4,0,0.2,0.3,1.3,0,0,1
0,223,3,0.1,0,0.4,0.7,0,0,1
0,224,6,0.2,0.1,0.7,1.5,0,0,1
0,231,6,0.2,0.1,0.7,1.5,0,0,1
0,235,1,0.1,0,0,0.3,0,0,1
0,243,2,0.2,0.2,0.2,0.4,0,0,1
0,245,3,0.3,0.2,0.2,0.7,0,0,1
0,247,1,0,0.2,0.1,0.2,0,0,1
0,249,3,0,0.7,0.1,0.6,0,0,1
0,250,23,1,1,0,9,0,0,0
0,251,7,0,1.6,0.3,1.5,0,0,1
0,252,1,0,0.1,0,0.3,0,0,1
1,6,2,0,0.1,0.1,0.5,0,0,1
1,45,1,0,0,0.1,0.3,0,0,1
1,57,9,0,0.8,1,1.6,0,0,1
1,65,16,0,0.8,1.5,2.1,0,0,1
1,66,11,0,0.5,1.1,1.4,0,0,1
1,86,1,0,0,0.2,0.1,0,0,1
1,88,9,0.3,1,1,1.8,0,0,1
