x,y,elevation
0,12,223
0,13,222
0,14,223
0,15,219
0,16,222
0,17,216
0,18,213
0,19,208
0,20,203
0,21,203
0,22,215
0,23,218
0,24,214
0,25,206
0,26,213
0,27,222
0,28,206
0,29,212
0,30,201
0,31,204
0,32,239
0,33,241
0,34,232
0,35,215
0,36,216
0,37,195
1,12,224
1,13,224
1,14,226
1,15,223
1,16,218
1,17,216
1,18,222
1,19,213
1,20,207
1,21,203
1,22,207
1,23,214
1,24,215
1,25,210
1,26,212
1,27,218
1,28,205
1,29,212
1,30,205
1,31,202
1,32,238
1,33,224
2,12,227
2,13,226
2,14,226
2,15,221
2,16,214
2,17,218
2,18,223
2,19,217
2,20,212
2,21,206
2,22,202
2,23,204
2,24,214
2,25,212
2,26,209
2,27,217
2,28,204
2,29,209
3,12,226
3,13,226
3,14,229
3,15,220
3,16,216
3,17,222
3,18,226
3,19,220
3,20,219
3,21,211
3,22,201
3,23,198
3,24,215
3,25,214
4,12,231
4,13,232
4,14,230
4,15,221
4,16,218
4,17,223
4,18,224
5,12,234
5,13,242
5,14,255
