x,y,TOT_P,avg_time_nearest_h
49,89,0,NA
49,94,0,NA
49,116,0,NA
49,122,4,NA
49,124,4,NA
49,126,0,NA
50,89,0,NA
50,90,0,NA
50,94,0,NA
50,95,0,NA
50,105,0,NA
50,117,25,NA
50,119,308,NA
50,126,0,NA
50,127,0,NA
51,85,0,NA
51,86,0,NA
51,88,0,NA
51,89,0,NA
51,93,0,NA
51,105,0,NA
51,112,0,NA
51,117,10,NA
51,121,0,NA
51,122,0,NA
52,78,0,NA
52,82,0,NA
52,84,0,NA
52,85,0,NA
52,86,37,NA
52,87,119,NA
52,88,60,NA
52,93,0,NA
52,94,0,NA
52,95,0,NA
52,103,100,NA
52,104,0,NA
52,122,0,NA
53,77,0,NA
53,78,0,NA
53,82,0,NA
53,83,0,NA
53,84,0,NA
53,92,0,NA
53,93,0,NA
53,95,0,NA
53,99,0,NA
53,117,0,NA
53,118,4,NA
54,77,0,NA
54,78,0,NA
54,79,0,NA
54,81,0,NA
54,82,0,NA
54,95,0,NA
54,102,44,NA
54,103,31,NA
54,108,0,NA
54,111,0,NA
54,120,5,NA
54,123,0,NA
55,78,0,NA
55,82,0,NA
55,87,0,NA
55,95,0,NA
55,108,0,NA
55,111,0,NA
55,112,0,NA
55,113,4,NA
55,114,0,NA
55,115,0,NA
55,120,9,NA
55,125,4,NA
56,78,0,NA
56,82,0,NA
56,84,0,NA
56,88,38,NA
56,93,0,NA
56,95,0,NA
56,104,0,NA
56,105,0,NA
56,110,0,NA
56,111,587,NA
56,112,263,NA
56,113,0,NA
56,120,0,NA
57,83,0,NA
57,88,31,NA
57,102,0,NA
57,112,19,NA
57,113,8,NA
57,115,0,NA
57,123,0,NA
58,97,77,NA
58,103,0,NA
58,113,0,NA
59,99,584,NA
59,100,55,NA
59,113,0,NA
59,120,19,NA
59,126,18,NA
60,83,0,NA
60,89,0,NA
60,99,291,NA
60,100,8,NA
60,101,0,NA
60,113,0,NA
60,114,17,NA
61,74,0,NA
61,75,0,NA
61,77,0,NA
61,78,0,NA
61,84,0,NA
61,88,13,NA
61,113,0,NA
61,120,0,NA
62,74,0,NA
62,75,68,NA
62,77,0,NA
62,78,0,NA
62,79,0,NA
62,94,0,NA
62,124,11,NA
62,125,0,NA
62,127,0,NA
63,77,0,NA
63,79,0,NA
63,80,0,NA
63,87,0,NA
63,95,0,NA
63,96,15,NA
63,111,0,NA
63,113,19,NA
63,114,0,NA
63,115,0,NA
63,127,0,NA
64,76,0,NA
64,96,10,NA
64,101,0,NA
64,114,0,NA
64,117,0,NA
64,119,0,NA
64,126,0,NA
65,72,0,NA
65,73,0,NA
65,82,0,NA
65,101,0,NA
65,110,2,NA
65,114,0,NA
65,117,0,NA
66,82,43,NA
66,109,0,NA
66,110,58,NA
66,114,0,NA
66,121,0,NA
66,122,0,NA
67,74,0,NA
67,83,0,NA
68,70,0,NA
68,72,0,NA
68,73,0,NA
68,82,0,NA
68,84,0,NA
68,87,0,NA
68,121,0,NA
68,122,0,NA
69,69,0,NA
69,70,0,NA
69,72,0,NA
69,84,24,NA
69,103,0,NA
69,122,0,NA
69,124,0,NA
70,69,0,NA
70,83,0,NA
70,116,0,NA
70,117,0,NA
70,122,0,NA
70,126,0,NA
71,68,0,NA
71,89,0,NA
71,90,0,NA
71,99,0,NA
71,103,0,NA
71,122,0,NA
71,124,0,NA
71,125,0,NA
71,126,0,NA
72,67,0,NA
72,68,0,NA
72,83,0,NA
72,84,0,NA
72,88,0,NA
72,89,0,NA
72,100,0,NA
72,101,0,NA
72,102,0,NA
72,117,0,NA
73,83,0,NA
73,88,0,NA
73,89,0,NA
73,102,0,NA
74,87,0,NA
74,88,0,NA
76,125,0,NA
77,122,7,NA
79,125,0,NA
79,126,0,NA
81,61,8,NA
81,119,0,NA
84,119,0,NA
91,42,0,NA
91,44,0,NA
91,45,0,NA
91,75,0,NA
91,76,0,NA
91,122,0,NA
92,42,0,NA
92,45,0,NA
92,46,0,NA
93,46,0,NA
94,126,0,NA
94,127,0,NA
95,40,0,NA
95,41,0,NA
95,42,0,NA
95,43,0,NA
96,42,0,NA
96,43,0,NA
97,40,297,NA
97,41,113,NA
98,40,0,NA
98,41,0,NA
100,122,0,NA
101,121,0,NA
101,122,0,NA
102,39,191,NA
104,41,34,NA
104,98,0,NA
104,103,0,NA
104,104,0,NA
107,86,0,NA
108,85,0,NA
108,86,0,NA
108,116,0,NA
111,37,0,NA
112,37,0,NA
112,110,0,NA
116,107,0,NA
117,79,0,NA
117,107,0,NA
118,106,0,NA
118,107,0,NA
119,105,0,NA
119,106,0,NA
120,105,0,NA
120,106,0,NA
121,78,0,NA
123,125,20,NA
125,124,92,NA
