x,y,value
1,67,25298
1,68,25298
1,69,25298
2,67,25298
2,68,25298
2,69,25298
3,67,25298
3,68,25298
3,69,25298
5,66,26919
5,67,26919
5,68,26919
6,66,26919
6,67,26919
6,68,26919
6,121,24563
6,122,24563
6,123,24563
7,66,26919
7,67,26919
7,68,26919
7,121,24563
7,122,24812
7,123,24812
7,124,24776
8,121,24563
8,122,30624
8,123,30624
8,124,30624
9,122,30624
9,123,30624
9,124,30624
10,0,75508
10,1,75508
10,2,75508
10,65,27581
10,66,27581
10,67,27581
10,122,30624
10,123,30624
10,124,30624
11,0,75508
11,1,75508
11,2,75508
11,65,27581
11,66,27581
11,67,27581
11,122,30624
11,123,30624
11,124,30624
12,0,75508
12,1,75508
12,2,75508
12,65,27581
12,66,27581
12,67,27581
12,122,30624
12,123,30624
12,124,30624
12,125,30556
13,66,42163
13,67,42163
13,68,42163
13,122,30624
13,123,32792
13,124,32792
13,125,32792
14,66,42163
14,67,42163
14,68,42163
14,123,32792
14,124,32792
14,125,32792
15,4,84184
15,5,84184
15,6,84184
15,66,42163
15,67,42163
15,68,42163
15,123,32792
15,124,32792
15,125,32792
15,126,32662
16,4,84184
16,5,84184
16,6,84184
16,124,32662
16,125,32792
16,126,32792
16,127,32792
17,4,84184
17,5,84184
17,6,84184
17,14,29939
17,15,29939
17,16,29939
17,124,32662
17,125,32792
17,126,32792
17,127,32792
18,14,29939
18,15,29939
18,16,29939
18,125,32792
18,126,32792
18,127,32792
19,0,76130
19,1,76130
19,2,76130
19,14,29939
19,15,29939
19,16,29939
19,125,32792
19,126,32792
19,127,32792
20,0,76130
20,1,76130
20,2,76130
20,126,32792
20,127,32792
21,0,76130
21,1,76130
21,2,76130
21,27,28100
21,28,28100
21,29,28100
21,126,32792
21,127,32792
22,27,28100
22,28,28100
22,29,28100
22,67,48193
22,68,48193
22,69,48193
22,126,32792
22,127,32792
23,27,28100
23,28,28100
23,29,28100
23,34,21364
23,35,21364
23,36,21364
23,67,48193
23,68,48193
23,69,48193
23,126,32688
23,127,32792
24,34,21364
24,35,21364
24,36,21364
24,67,48193
24,68,48193
24,69,48193
24,126,32688
24,127,32792
25,34,21364
25,35,21364
25,36,21364
25,67,47546
25,68,47546
25,69,47546
25,126,32688
