x,y,value
62,0,89685
63,0,89685
64,0,89685
97,0,29576
97,1,29576
97,2,29576
98,0,29576
98,1,29576
98,2,29576
99,0,29576
99,1,29576
99,2,29576
105,3,29378
105,4,29378
105,5,29378
106,3,29378
106,4,29378
106,5,29378
107,3,29378
107,4,29378
107,5,29378
108,5,35532
108,6,35532
108,7,35532
109,5,35532
109,6,35532
109,7,35532
110,5,35532
110,6,35532
110,7,35532
113,15,476359
113,16,476359
113,17,476359
114,4,14813
114,5,14813
114,6,14813
114,15,476359
114,16,476359
114,17,476359
114,19,473745
114,20,473745
114,21,473745
115,4,14813
115,5,14813
115,6,14813
115,15,476359
115,16,476359
115,17,476359
115,19,473745
115,20,473745
115,21,473745
116,4,14813
116,5,14813
116,6,14813
116,19,473745
116,20,473745
116,21,473745
117,17,469245
117,18,469245
117,19,469245
118,17,469245
118,18,469245
118,19,469245
119,17,469245
119,18,469245
119,19,469245
121,14,455916
121,15,455916
121,16,455916
122,14,455916
122,15,455916
122,16,455916
123,14,455916
123,15,455916
123,16,455916
124,16,466190
124,17,466190
124,18,466190
125,16,466190
125,17,466190
125,18,466190
126,16,466190
126,17,466190
126,18,466190
126,20,467151
126,21,467151
126,22,467151
127,20,467151
127,21,467151
127,22,467151
