x,y,value
0,21,271042
0,22,271042
0,23,271042
0,27,372249
0,28,372249
0,29,383952
0,30,383215
0,31,383215
0,47,1063074
0,48,1063074
0,49,1106428
0,50,1101992
0,51,1101992
0,54,1285612
0,55,1285612
0,56,1285612
0,61,2093420
0,62,2093420
0,63,2093420
0,70,640005
0,71,640005
0,72,640005
0,77,600236
0,78,600236
0,79,600236
0,80,577899
0,81,577899
0,82,577899
0,108,1399071
0,109,1399071
0,110,1399071
1,29,383215
1,30,383215
1,31,383215
1,47,1063074
1,48,1063074
1,49,1063074
1,77,600236
1,78,600236
1,79,600236
1,80,577899
1,81,577899
1,82,577899
1,85,730256
1,86,730256
1,87,730256
1,108,1399071
1,109,1399071
1,110,1399071
2,16,276695
2,17,276695
2,18,277283
2,19,270951
2,20,270951
2,80,577899
2,81,577899
2,82,577899
2,85,910106
2,86,910106
2,87,910106
2,108,1399071
2,109,1399071
2,110,1399071
3,16,276695
3,17,276695
3,18,277283
3,19,270951
3,20,270951
3,32,826446
3,33,826446
3,34,826446
3,39,774245
3,40,774245
3,41,774245
3,85,910106
3,86,910106
3,87,910106
4,16,277283
4,17,277283
4,18,277283
4,19,270951
4,20,270951
4,32,826446
4,33,826446
4,34,826446
4,35,781210
4,36,781210
4,37,781210
4,39,774245
4,40,774245
4,41,774245
4,85,826959
4,86,826959
4,87,826959
4,90,154502
4,91,154502
4,92,154502
5,16,169220
5,17,169220
5,18,169220
5,32,826446
5,33,826446
5,34,826446
5,35,781210
5,36,781210
5,37,781210
5,39,774245
5,40,774245
5,41,774245
5,90,154502
5,91,154502
5,92,154502
6,16,169220
6,17,169220
6,18,169220
6,35,781210
6,36,781210
6,37,781210
6,90,154502
6,91,154502
6,92,154502
7,16,238821
7,17,238821
7,18,238821
7,109,1187153
7,110,1187153
7,111,1187153
8,16,238821
8,17,238821
8,18,238821
8,109,1187153
8,110,1187153
8,111,1187153
9,16,238821
9,17,238821
9,18,238821
9,109,1187153
9,110,1187153
9,111,1187153
10,17,194247
10,18,194247
10,19,194247
11,17,194247
11,18,194247
11,19,194247
11,95,193939
11,96,193939
11,97,193939
12,17,194247
12,18,194247
12,19,194247
12,68,1454440
12,69,1454440
12,70,1454440
12,95,193939
12,96,193939
12,97,193939
13,59,237142
13,60,237142
13,61,237142
13,68,1454440
13,69,1454440
13,70,1454440
13,95,193939
13,96,193939
13,97,193939
14,17,192407
14,18,192407
14,19,192407
14,54,76378
14,55,76378
14,56,76378
14,57,98220
14,58,98220
14,59,237798
14,60,237142
14,61,237142
14,68,1454440
14,69,1454440
14,70,1454440
14,107,394252
14,108,394252
14,109,394252
15,17,192407
15,18,192407
15,19,192407
15,54,76378
15,55,76378
15,56,76378
15,57,98220
15,58,98220
15,59,237798
15,60,237798
15,61,237798
15,62,1223536
15,63,1215662
15,64,1215662
15,107,394252
15,108,394252
15,109,394252
16,17,192407
16,18,192407
16,19,192407
