x,y,value
3,55,896997
3,56,896997
3,57,896997
4,55,896997
4,56,896997
4,57,896997
5,55,896997
5,56,896997
5,57,896997
9,110,122258
9,111,122258
9,112,122258
10,50,1031075
10,51,1031075
10,52,1031075
10,110,122258
10,111,122258
10,112,122258
11,50,1031075
11,51,1031075
11,52,1031075
11,110,122258
11,111,122258
11,112,122258
12,50,1031075
12,51,1031075
12,52,1031075
12,86,189586
12,87,189586
12,88,189586
12,89,80471
12,90,80471
12,91,80471
13,47,1097016
13,48,1097016
13,49,1097016
13,86,189586
13,87,189586
13,88,189586
13,89,80471
13,90,80471
13,91,80471
13,100,101521
13,101,101521
13,102,101521
14,47,1097016
14,48,1097016
14,49,1097016
14,86,189586
14,87,189586
14,88,189586
14,89,80471
14,90,80471
14,91,80471
14,98,52042
14,99,52042
14,100,101521
14,101,101521
14,102,101521
15,47,1097016
15,48,1097016
15,49,1097016
15,98,52042
15,99,52042
15,100,101521
15,101,101521
15,102,101521
16,98,52042
16,99,52042
16,100,52042
17,67,545347
17,68,545347
17,69,545347
17,71,521232
17,72,521232
17,73,521232
18,67,545347
18,68,545347
18,69,545347
18,71,521232
18,72,521232
18,73,521232
18,80,267370
18,81,267370
18,82,267370
18,110,121083
18,111,121083
18,112,121083
19,67,545347
19,68,545347
19,69,545347
19,71,521232
19,72,521232
19,73,521232
19,80,267370
19,81,267370
19,82,267370
19,110,121083
19,111,121083
19,112,121083
20,64,722649
20,65,722649
20,66,722649
20,80,267370
20,81,267370
20,82,267370
20,110,121083
20,111,121083
20,112,121083
21,44,1339301
21,45,1339301
21,46,1339301
21,64,722649
21,65,722649
21,66,722649
22,44,1339301
22,45,1339301
22,46,1339301
22,64,722649
22,65,722649
22,66,722649
23,44,1339301
23,45,1339301
23,46,1339301
23,61,511966
23,62,511966
23,63,511966
24,61,511966
24,62,511966
24,63,511966
24,113,11139
24,114,11139
24,115,11139
25,61,511966
25,62,511966
25,63,511966
25,113,519117
25,114,519117
25,115,519117
26,39,1363960
26,40,1363960
26,41,1363960
26,113,519117
26,114,519117
26,115,519117
26,118,440535
26,119,440535
26,120,440535
27,30,1325471
27,31,1325471
27,32,1325471
27,39,1363960
27,40,1363960
27,41,1363960
27,113,517100
27,114,517100
27,115,517100
27,118,440535
27,119,440535
27,120,440535
28,30,1325471
28,31,1325471
28,32,1325471
28,39,1363960
28,40,1363960
28,41,1363960
28,118,440535
28,119,440535
28,120,440535
29,30,1325471
29,31,1325471
29,32,1325471
29,110,915249
29,111,915249
29,112,915249
30,110,915249
30,111,915249
30,112,915249
31,31,1354231
31,32,1354231
31,33,1354231
31,61,957365
31,62,957365
31,63,957365
31,110,915249
31,111,915249
31,112,915249
32,31,1354231
32,32,1354231
32,33,1354231
32,61,957365
32,62,957365
32,63,957365
33,31,1354231
33,32,1357948
33,33,1357948
33,34,1356250
33,60,1155675
33,61,1160527
33,62,1160527
33,63,957365
34,32,1356250
34,33,1356250
34,34,1356250
34,60,1155675
34,61,1155675
34,62,1155675
35,32,1356250
35,33,1357948
35,34,1357948
35,35,1355284
35,60,1155675
35,61,1155675
35,62,1155675
36,33,1355284
36,34,1355284
36,35,1355284
36,55,1029046
36,56,1029046
36,57,1029046
37,33,1355284
37,34,1355284
37,35,1355284
37,53,1207067
37,54,1207067
37,55,1208095
37,56,1029046
37,57,1029046
38,53,1207067
38,54,1207067
38,55,1208095
38,56,1029046
38,57,1029046
38,102,1418683
38,103,1418683
38,104,1418683
39,40,1419342
39,41,1419342
39,42,1419342
39,52,1036914
39,53,1208095
39,54,1208095
39,55,1207067
39,102,1418683
39,103,1418683
39,104,1418683
40,40,1419342
40,41,1419342
40,42,1419342
40,48,1334244
40,49,1334363
40,50,1337609
40,51,1337301
40,52,1337301
40,53,1036914
40,54,1036914
40,102,1418683
40,103,1418683
40,104,1418683
41,34,1355153
41,35,1355153
41,36,1355153
41,40,1419342
41,41,1419342
41,42,1419342
41,47,1324398
41,48,1334363
41,49,1334363
41,50,1337609
41,51,1337301
41,52,1337301
41,53,1036914
41,54,1036914
41,95,217470
41,96,217470
41,97,217470
41,106,64867
41,107,64867
41,108,64867
42,34,1355153
42,35,1430613
42,36,1430613
42,37,1414310
42,43,1379817
42,44,1400165
42,45,1400165
42,46,1400165
42,47,1334363
42,48,1334363
42,49,1334363
42,50,1337609
42,51,1337301
42,52,1335904
42,92,36256
42,93,36256
42,94,36256
42,95,217470
42,96,217470
42,97,217470
42,106,64867
42,107,64867
42,108,64867
43,34,1355153
43,35,1430613
43,36,1430613
43,37,1414310
43,42,1474224
43,43,1475101
43,44,1484976
43,45,1400165
43,46,1400165
43,47,1334363
43,48,1324398
43,49,1324398
43,92,36256
43,93,36256
43,94,36256
43,95,217470
43,96,217470
43,97,217470
43,106,64867
43,107,64867
43,108,64867
44,35,1414310
44,36,1414310
44,37,1430613
44,38,1371216
44,39,1371216
44,40,1451635
44,41,1451635
44,42,1484281
44,43,1484281
44,44,1494156
44,45,1400165
44,46,1400165
44,47,1328971
44,92,36256
44,93,36256
44,94,36256
44,109,839621
44,110,839621
44,111,839621
45,37,1371216
45,38,1371216
45,39,1571346
45,40,1571346
45,41,1571346
45,42,1484281
45,43,1484281
45,44,1484281
45,109,839621
45,110,839621
45,111,839621
46,37,1371216
46,38,1371216
46,39,1601282
46,40,1601282
46,41,1601282
46,42,1484281
46,43,1466061
46,44,1466061
46,109,839621
46,110,839621
46,111,839621
47,39,1601282
47,40,1601282
47,41,1601282
47,112,618861
47,113,618861
47,114,618861
48,39,1568571
48,40,1568571
48,41,1568571
48,43,1846152
48,44,1846152
48,45,1846152
48,49,1425948
48,50,1425948
48,51,1453894
48,52,1430886
48,53,1430886
48,87,267426
48,88,267426
48,89,267426
48,112,618861
48,113,618861
48,114,618861
49,43,1846152
49,44,1846152
49,45,1846152
49,46,1395511
49,47,1395511
49,48,1395511
49,49,1425948
49,50,1425948
49,51,1453894
49,52,1430886
49,53,1430886
49,54,1346332
49,55,1346332
49,56,1346332
49,87,267426
49,88,267426
49,89,267426
49,112,618861
49,113,618861
49,114,618861
50,40,1479081
50,41,1479081
50,42,1479081
50,43,1846152
50,44,1911383
50,45,1911383
50,46,1647719
50,47,1395511
50,48,1395511
50,49,1425948
50,50,1425948
50,51,1453894
50,52,1430886
50,53,1430886
50,54,1346332
50,55,1346332
50,56,1346332
50,87,267426
50,88,267426
50,89,267426
51,40,1479081
51,41,1479081
51,42,1627887
51,43,1353159
51,44,1654316
51,45,1616424
51,46,1647719
51,47,1395511
51,48,1395511
51,54,1346332
51,55,1346332
51,56,1346332
52,40,1479081
52,41,1479081
52,42,1627887
52,43,1353159
52,44,1654316
52,45,1616424
52,46,1616424
52,86,265491
52,87,265491
52,88,265491
53,33,1511273
53,34,1511273
53,35,1511273
53,42,1353159
53,43,1353159
53,44,1353159
53,86,265491
53,87,265491
53,88,265491
54,21,1487568
54,22,1487568
54,23,1487568
54,33,1511273
54,34,1511273
54,35,1621668
54,36,1579327
54,37,1579327
54,43,1296633
54,44,1296633
54,45,1296633
54,86,265491
54,87,265491
54,88,265491
55,21,1487568
55,22,1487568
55,23,1487568
55,33,1511273
55,34,1511273
55,35,1621668
55,36,1579327
55,37,1579327
55,43,1344996
55,44,1344996
55,45,1344996
55,61,1317733
55,62,1317733
55,63,1317733
55,84,482293
55,85,482293
55,86,482293
56,21,1487568
56,22,1487568
56,23,1487568
56,32,1619365
56,33,1619365
56,34,1619365
56,35,1579327
56,36,1579327
56,37,1579327
56,43,1344996
56,44,1344996
56,45,1344996
56,61,1317733
56,62,1317733
56,63,1317733
56,84,482293
56,85,482293
56,86,482293
57,29,1200478
57,30,1206004
57,31,1206004
57,32,1639876
57,33,1619365
57,34,1619365
57,43,1344604
57,44,1344996
57,45,1344996
57,46,1219012
57,61,1317733
57,62,1317733
57,63,1317733
57,81,747065
57,82,747065
57,83,747065
57,84,482293
57,85,482293
57,86,482293
58,22,770852
58,23,944780
58,24,944780
58,25,939572
58,29,1200478
58,30,1206004
58,31,1345751
58,32,1639876
58,33,1639876
58,34,1619365
58,44,1374390
58,45,1374390
58,46,1374390
58,66,1137620
58,67,1137620
58,68,1137620
58,81,747065
58,82,747065
58,83,747065
58,117,310996
58,118,310996
58,119,310996
59,22,770852
59,23,944780
59,24,944780
59,25,939572
59,29,1211584
59,30,1345751
59,31,1345751
59,32,1345751
59,33,1185650
59,44,1374390
59,45,1379159
59,46,1379159
59,47,947624
59,66,1137620
59,67,1137620
59,68,1137620
59,71,1133793
59,72,1133793
59,73,1133793
59,81,747065
59,82,747065
59,83,747065
59,117,310996
59,118,310996
59,119,310996
60,0,483693
60,1,483693
60,2,482965
60,4,625010
60,5,625010
60,6,625010
60,9,831243
60,10,831243
60,11,831243
60,22,770852
60,23,944780
60,24,944780
60,25,939572
60,29,877241
60,30,1187763
60,31,1188199
60,32,1188199
60,33,1185650
60,44,1374382
60,45,1379159
60,46,1379159
60,47,1316617
60,66,1137620
60,67,1137620
60,68,1137620
60,71,1133793
60,72,1133793
60,73,1133793
60,117,310996
60,118,310996
60,119,310996
61,0,483693
61,1,483693
61,2,482965
61,4,625010
61,5,625010
