x,y,value
0,50,714327
0,51,714327
0,52,714327
0,65,449299
0,66,449299
0,67,449299
0,87,471718
0,88,471718
0,89,471718
0,120,49830
0,121,49830
0,122,49830
1,65,449299
1,66,449299
1,67,449299
1,87,471718
1,88,471718
1,89,471718
1,122,69676
1,123,69676
1,124,69676
2,7,65213
2,8,65213
2,9,65213
2,51,713708
2,52,713708
2,53,713708
2,62,600116
2,63,600116
2,64,600116
2,122,69676
2,123,69676
2,124,69676
3,7,65213
3,8,65213
3,9,65213
3,51,713708
3,52,713708
3,53,713708
3,62,600116
3,63,600116
3,64,600116
3,84,444203
3,85,444203
3,86,444203
3,122,69676
3,123,69676
3,124,69676
4,7,65213
4,8,65213
4,9,65213
4,51,713708
4,52,713708
4,53,713708
4,62,600116
4,63,600116
4,64,600116
4,76,617303
4,77,617303
4,78,617303
4,84,444203
4,85,444203
4,86,444203
5,52,734658
5,53,734658
5,54,734658
5,60,657686
5,61,657686
5,62,657686
5,76,617303
5,77,617303
5,78,617303
5,84,444203
5,85,444203
5,86,444203
6,52,734658
6,53,734658
6,54,734658
6,60,657686
6,61,657686
6,62,657686
6,76,617303
6,77,617303
6,78,617303
7,52,734658
7,53,734658
7,54,734658
7,60,657686
7,61,657686
7,62,657686
7,80,444571
7,81,444571
7,82,444571
8,58,656677
8,59,656677
8,60,656677
8,75,614077
8,76,614077
8,77,614077
8,80,444571
8,81,444571
8,82,444571
9,55,641891
9,56,641891
9,57,641891
9,58,656677
9,59,656677
9,60,656677
9,75,614077
9,76,614077
9,77,614077
9,80,444571
9,81,444571
9,82,444571
10,55,641891
10,56,641891
10,57,641891
10,58,656677
10,59,656677
10,60,656677
10,75,614077
10,76,614077
10,77,614077
10,78,529209
10,79,529209
10,80,529209
11,55,641891
11,56,641891
11,57,641891
11,78,529209
11,79,529209
11,80,529209
12,8,74976
12,9,74976
12,10,74976
12,78,529209
12,79,529209
12,80,529209
13,8,74976
13,9,74976
13,10,74976
14,8,74976
14,9,74976
14,10,74976
14,55,937078
14,56,937078
14,57,937078
14,58,699861
14,59,699861
14,60,699861
14,64,760793
14,65,760793
14,66,760793
14,68,727878
14,69,727878
14,70,727878
14,71,735250
14,72,735250
14,73,735250
15,55,937078
15,56,937078
15,57,967775
15,58,723417
15,59,723417
15,60,699861
15,64,760793
15,65,760793
15,66,760793
15,68,727878
15,69,727878
15,70,727878
15,71,735250
15,72,735250
15,73,735250
15,74,821987
15,75,821987
15,76,821987
15,92,478885
15,93,478885
15,94,478885
16,10,74450
16,11,74450
16,12,74450
16,54,783048
16,55,965547
16,56,965547
16,57,967775
16,58,723417
16,59,723417
16,60,699861
16,64,760793
16,65,760793
16,66,760793
16,68,727878
16,69,727878
16,70,727878
16,71,735250
16,72,735250
16,73,735250
16,74,821987
16,75,821987
16,76,821987
16,80,475724
16,81,475724
16,82,475724
16,87,542860
16,88,542860
16,89,542860
16,92,478885
16,93,478885
16,94,478885
