x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,41,5,0.4,0.4,0.7,0.7,0.9,0,0.5,0.8,0.4,0.2,0,113667.5,1
0,42,27,2,2,3.7,4,5,0,2.7,4.3,2,1.3,0,613804.7,1
0,43,3,0.2,0.2,0.4,0.4,0.6,0,0.3,0.5,0.2,0.2,0,68200.5,1
0,138,2,0.2,0.3,0.1,0.5,0.5,0,0.2,0.1,0.1,0,0,35558.8,1
0,140,3,0.2,0.4,0.2,0.6,0.4,0,0.5,0.3,0.2,0.2,0,79000,1
0,154,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0,0.1,0.1,0,23726.3,1
0,157,74.5,3,6.5,7,5,24,0,9,14,1,5,0,2162573.9,0
0,158,102,4,5,7,15,15,2,13,22,4,15,0,2595772.8,0
0,159,65,0,8,1,5,17,1,8,14,5,6,0,1500550.6,0
0,160,35,3,1,2,6,6,1,2,7,3,4,0,885975.6,0
0,186,2,0.1,0.1,0.2,0.3,0.5,0.1,0.3,0.2,0.1,0.1,0,63438.9,1
0,197,2,0,0.1,0.1,0.2,0.2,0,0.4,0.6,0.1,0.3,0,53034.5,1
0,198,21,0,1.3,0.7,2,2.6,0,3.9,6.6,0.6,3.3,0,556862.7,1
0,199,23,3,1.2,0.6,7.1,4.2,0.6,1.2,3,1.5,0.6,0,689063.6,1
0,248,95,4,7,3,15,18,3,6,24,10,5,0,2444515.6,0
0,249,234,9,17,11,38,40,4,43,46,17,9,0,5995311.7,0
0,250,114.5,10.5,11.5,4,24,24,3,11,15,6.5,5,0,3427019.4,0
0,251,5,0,0.2,0.6,0.6,0.8,0.1,0.3,2.1,0,0.3,0,167312,1
0,254,7,0.2,0.4,0,1.6,1.9,0.3,0.8,1,0.6,0.2,0,188146.6,1
0,255,12,0.4,0.7,0,2.8,3.1,0.5,1.4,1.7,1,0.4,0,322537.1,1
1,41,15,1.1,1.1,2,2.2,2.8,0,1.5,2.4,1.1,0.8,0,341002.6,1
1,42,32,3,4,6,3,10,0,4,0,0,2,0,659228.2,0
1,43,17.5,1,0,0,4,5,0,2,3,0.5,2,0,424852.8,0
1,44,2,0.2,0,0.1,0.5,0.4,0.1,0.3,0.2,0.1,0.1,0,53356.3,1
1,139,30,1.7,4,2.3,5.8,4.1,0.6,5.2,2.9,1.7,1.7,0,790000,1
1,140,8,0.4,1.1,0.6,1.5,1.1,0.1,1.4,0.8,0.5,0.5,0,210666.7,1
1,146,1,0,0.1,0.1,0.1,0.2,0,0.3,0.2,0,0,0,28111.4,1
1,157,87,4,6,4,17,20,2,17,7,8,2,0,1983849.6,0
1,158,65,2,6,6,11,16,2,9,5,5,3,0,1597496.5,0
1,159,80.5,3,6.5,6,12,21,1,11,16,2,2,0,1878495.9,0
1,160,9,0,0.3,0.3,2.2,1.6,0.3,0.6,2.5,0,1.2,0,258450.6,1
1,187,20,0.7,1.4,1.6,3.1,5.2,1.2,3.3,2.3,0.7,0.5,0,634388.7,1
1,188,7,0.2,0.5,0.6,1.1,1.8,0.4,1.2,0.8,0.2,0.2,0,222036.1,1
1,198,5,0,0.3,0.2,0.5,0.6,0,0.9,1.6,0.1,0.8,0,132586.4,1
1,199,2.5,0.3,0.1,0.1,0.8,0.4,0.1,0.1,0.3,0.2,0.1,0,74898.2,1
1,200,2,0.3,0.1,0,0.6,0.4,0,0.1,0.3,0.1,0.1,0,59918.6,1
1,232,1,0.1,0,0.2,0.2,0.2,0,0.1,0.1,0.1,0,0,29182.4,1
1,248,58,0,5,9,3,13,2,10,15,1,0,0,2257099.5,0
1,249,108,4,6,7,20,20,5,18,20,5,3,0,3508481.3,0
1,250,62.5,1,4,1.5,8,14,1,9,8,3,13,0,1802432.1,0
1,251,18,0,0.9,2.1,2.1,2.8,0.3,1,7.6,0.2,1,0,602323.3,1
1,253,3,0,0.1,0.3,0.3,0.5,0.1,0.2,1.3,0,0.2,0,100387.2,1
1,254,77,4,5,8,19,14,4,8,7,5,3,0,2168357.9,0
