x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,3,5,0.3,0.4,0.1,0.8,1.1,0.2,0.5,0.9,0.4,0.3,0,106998.9,1
0,5,3,0.1,0.2,0.1,0.4,0.6,0,0.7,0.4,0.1,0.2,0.2,70363,1
0,7,3,0.1,0.2,0.1,0.4,0.6,0,0.7,0.4,0.1,0.2,0.2,70363,1
0,17,4,0.2,0.4,0,0.4,0.8,0,0.7,0.6,0.1,0.5,0.3,86689.1,1
0,18,1,0,0.1,0,0.1,0.2,0,0.2,0.2,0,0.1,0.1,21672.3,1
0,21,2,0.1,0.3,0.1,0.2,0.8,0.1,0.2,0,0.1,0,0.1,47731.3,1
0,24,11,0.4,1.6,0.5,1.3,4.2,0.5,1,0,0.7,0.2,0.6,262522.2,1
0,27,2,0,0.3,0,0.3,0.5,0,0.3,0.2,0.1,0.1,0.2,42108,1
0,30,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,25033,1
0,33,3,0.1,0.2,0.1,0.6,0.6,0.1,0.4,0.4,0.2,0.2,0.1,75098.9,1
0,47,4,0.1,0.5,0,1,0.9,0.2,0.7,0.2,0.2,0,0.2,91260.8,1
0,51,14,0.6,0.6,0,3.7,2.5,0.6,1.9,1.6,1.2,1.3,0,346824,1
0,52,15,0.7,0.7,0,4,2.6,0.7,2,1.7,1.3,1.3,0,371597.2,1
0,63,3,0.1,0.1,0.1,0.5,0.8,0.1,0.2,0.5,0.3,0.1,0.2,76414.3,1
0,78,4,0.2,0.4,0.2,0.7,1,0.1,0.4,0.7,0,0.2,0.1,79893,1
0,88,5,0,0.5,0.2,0.7,1.2,0,0.7,0.9,0.3,0.2,0.3,121552.1,1
0,89,76,1,14,11,9,17,2,8,7,4,2,1,1201176.6,0
0,90,49,0,4,1,9,10,0,2,8,11,3,1,947274.7,0
0,91,60.5,2,5,3,16,9,3,6,5,8.5,2,1,1298591.9,0
0,92,56.5,1,5,2,8,11,0,12,9,4.5,3,1,1383228.3,0
0,93,49,1,4,2,6,10,1,11,8,2,4,0,1343904.8,0
0,94,37,1,0,0,6,4,1,8,10,2,5,0,846504.9,0
0,95,54,1,6,2,7,10,1,10,12,3,2,0,1411870.1,0
0,96,67,4,9,1,11,11,0,8,10,6,5,2,1552306,0
0,97,11,0.1,0.8,0.5,0.8,2.7,0.5,1.1,2.4,0.3,1.3,0.5,273098.5,1
0,98,206.5,15,13.5,8,37,41,6,15,30,10,27,4,4375084.4,0
0,99,157.5,8,11.5,10,33,23,5,24,27,9,5,2,3183705.2,0
0,100,86.5,4,9,3,11,14,1.5,4,18,8,13,1,1813856.6,0
0,101,41,1,2,4,8,8,0.5,5,5,3.5,4,0,645095.7,0
0,102,244,11,23.5,19,38,48,4,39,22,18.5,18,3,3566948.9,0
0,103,54,2,5,3,10,6,2,7,9,2,8,0,859810.1,0
0,104,37,2,2,1,7,8,2,4,8,2,0,1,784151.5,0
0,105,6,0.3,0.5,0.2,1.2,1.1,0.2,1.2,0.7,0.4,0.2,0,126777.7,1
0,113,10,0.6,1,0.3,2,2.2,0.7,1,0.6,0.9,0,0.7,245621.3,1
0,118,2,0.2,0.2,0,0.3,0.2,0,0.6,0.2,0.2,0.1,0,38771.9,1
0,125,2,0.1,0.2,0,0.3,0.4,0,0.4,0.3,0.1,0.2,0,43804.9,1
0,127,5,0.2,0.4,0.1,0.7,1,0.1,1.1,0.7,0.3,0.4,0,109512.3,1
1,4,3,0.1,0.2,0.1,0.4,0.6,0,0.7,0.4,0.1,0.2,0.2,70363,1
1,5,2,0.1,0.1,0.1,0.3,0.4,0,0.5,0.2,0.1,0.1,0.1,46908.6,1
1,23,1,0,0.2,0,0.1,0.4,0,0.1,0,0.1,0,0.1,23865.7,1
1,24,5,0.2,0.7,0.2,0.6,1.9,0.2,0.5,0,0.3,0.1,0.3,119328.3,1
1,30,5,0.1,0.5,0.1,1,1,0.2,0.6,0.7,0.3,0.3,0.2,125164.8,1
1,32,2,0,0.2,0,0.4,0.4,0.1,0.3,0.3,0.1,0.1,0.1,50065.9,1
1,33,2,0,0.2,0,0.4,0.4,0.1,0.3,0.3,0.1,0.1,0.1,50065.9,1
1,39,4,0.1,0.4,0.1,0.8,0.8,0.1,0.5,0.6,0.2,0.3,0.1,100131.8,1
1,51,13,1.3,0.8,0.2,2.7,2.1,0.6,2.1,0.9,1.5,0.4,0.4,239376,1
1,54,8,0.8,0.5,0.1,1.7,1.3,0.4,1.3,0.5,0.9,0.2,0.3,147308.3,1
1,56,2,0.2,0.1,0.1,0.4,0.3,0.1,0.3,0.1,0.2,0.1,0.1,36827.1,1
1,58,4,0.4,0.3,0.1,0.8,0.6,0.2,0.6,0.3,0.5,0.1,0.1,73654.1,1
1,65,2,0.1,0.2,0,0.3,0.6,0,0.4,0.2,0.2,0,0,44043.5,1
1,67,2,0.1,0.2,0,0.3,0.6,0,0.4,0.2,0.2,0,0,44043.5,1
1,69,4,0.3,0.5,0.1,0.5,1.1,0.1,0.7,0.4,0.3,0,0,88087,1
1,70,2,0.1,0.2,0.2,0.1,0.6,0,0.2,0.4,0,0.2,0,47202,1
1,72,9,0.3,0.9,0.9,0.6,2.8,0,0.9,1.6,0,1,0,212409.2,1
1,74,3,0.1,0.3,0.3,0.2,1,0,0.3,0.5,0,0.3,0,70803.1,1
1,76,1,0,0.1,0.1,0.2,0.2,0,0.1,0.2,0,0.1,0,19973.3,1
1,78,2,0.1,0.2,0.1,0.3,0.5,0.1,0.2,0.3,0,0.1,0.1,39946.5,1
1,87,1,0,0.1,0.1,0,0.1,0,0.3,0.4,0,0,0,25387.4,1
