x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,39,22,0,0.5,0.5,2,6,0,6,6,0,1,0,588238.8,0
0,40,10,0.9,0.7,0.6,2.2,2.1,0.3,1.5,0.9,0.3,0.4,0.1,221019.3,1
0,67,17,0.6,2.4,1.2,0.6,4.9,0.6,1.8,2.5,0.6,1.2,0.6,322825.2,1
0,68,2,0.1,0.3,0.1,0.1,0.5,0.1,0.2,0.3,0.1,0.1,0.1,37979.4,1
0,184,6,0,0.6,0.3,1.3,0.9,0,1.1,1,0.3,0.3,0.2,97855.5,1
0,185,5,0,0.5,0.3,1,0.8,0,0.9,0.8,0.3,0.3,0.1,81546.3,1
0,195,10,0.5,1,0,1.1,3.2,0,0,4.2,0,0,0,237832.1,1
0,238,10,0.4,0.8,0.4,0.6,3,0,0.9,2.4,0.7,0.2,0.6,180054.2,1
0,239,9,0.3,0.7,0.3,0.5,2.7,0,0.9,2.2,0.7,0.2,0.5,162048.8,1
1,40,3,0.3,0.2,0.2,0.7,0.6,0.1,0.4,0.3,0.1,0.1,0,66305.8,1
1,41,3,0.3,0.2,0.2,0.7,0.6,0.1,0.4,0.3,0.1,0.1,0,66305.8,1
1,104,2,0,0.3,0,0.3,0.3,0,0.1,0.7,0.3,0,0,47881,1
1,133,6,0,0.1,0.3,0.8,1,0.2,1.5,1,0.1,0.7,0.3,141524.5,1
1,134,4,0,0.1,0.2,0.5,0.6,0.1,1,0.7,0.1,0.5,0.2,94349.7,1
1,135,3,0,0.1,0.1,0.4,0.5,0.1,0.8,0.5,0.1,0.3,0.1,70762.3,1
1,195,6,0.3,0.6,0,0.7,1.9,0,0,2.5,0,0,0,142699.2,1
1,239,2,0.1,0.2,0.1,0.1,0.6,0,0.2,0.5,0.1,0,0.1,36010.8,1
2,63,3,0.1,0.1,0.1,1,0.4,0.1,0.2,0.6,0.2,0.2,0,67617.2,1
2,133,2,0,0,0.1,0.3,0.3,0.1,0.5,0.4,0,0.2,0.1,47174.8,1
2,134,12,0,0.2,0.6,1.5,1.9,0.4,3.1,2.1,0.2,1.4,0.6,283049,1
2,135,12,0,0.2,0.6,1.5,1.9,0.4,3.1,2.1,0.2,1.4,0.6,283049,1
2,192,2,0.1,0.2,0,0.2,0.6,0,0,0.9,0,0,0,47566.4,1
2,196,1,0.1,0.1,0,0.1,0.3,0,0,0.4,0,0,0,23783.2,1
3,40,5,0.4,0.4,0.3,1.1,1,0.2,0.7,0.4,0.2,0.2,0.1,110509.6,1
3,61,11,0.2,0.7,0.8,0.8,2.4,0.2,2.6,2.6,0.5,0.2,0,287848.2,1
3,62,2,0.1,0.1,0.2,0.4,0.4,0,0.3,0.2,0.1,0.1,0.1,45565.3,1
3,134,2,0,0,0.1,0.3,0.3,0.1,0.5,0.4,0,0.2,0.1,47174.8,1
3,135,2,0,0,0.1,0.3,0.3,0.1,0.5,0.4,0,0.2,0.1,47174.8,1
4,60,2,0,0.1,0.2,0.2,0.4,0,0.5,0.5,0.1,0,0,52336,1
4,61,28,1,1,1,8,4,1,5,4,2,1,0,656277.4,0
4,62,27,1.9,0.6,2.6,5.2,5.8,0,4.5,2.6,0.6,1.9,1.3,615131.5,1
4,63,5,0.4,0.1,0.5,0.9,1.1,0,0.8,0.5,0.1,0.4,0.2,113913.2,1
4,148,3,0,0.1,0.1,0.4,0.8,0,0.4,0.9,0.1,0.1,0.1,68492.1,1
5,48,1,0.1,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0,0,22101.9,1
5,59,11,0.2,0.7,0.8,0.8,2.4,0.2,2.6,2.6,0.5,0.2,0,287848.2,1
5,60,7,0.1,0.5,0.5,0.5,1.5,0.1,1.7,1.7,0.3,0.1,0,183176.1,1
5,61,21,0,1,0,1,4,0,7,8,0,0,0,456713.7,0
5,62,4,0.3,0.1,0.4,0.7,0.8,0,0.7,0.4,0.1,0.3,0.2,91130.6,1
5,148,1,0,0,0,0.1,0.3,0,0.1,0.3,0,0.1,0.1,22830.7,1
6,58,16,0.3,1,1.1,1.2,3.5,0.3,3.8,3.8,0.7,0.3,0,418688.3,1
6,59,2,0,0.1,0.2,0.2,0.4,0,0.5,0.5,0.1,0,0,52336,1
6,62,4,0.3,0.1,0.4,0.7,0.8,0,0.7,0.4,0.1,0.3,0.2,91130.6,1
6,107,2,0,0.3,0,0.3,0.3,0,0.1,0.7,0.3,0,0,47881,1
6,133,2,0,0,0.1,0.3,0.3,0.1,0.5,0.4,0,0.2,0.1,47174.8,1
6,134,7,0,0.1,0.3,0.9,1.1,0.2,1.8,1.3,0.1,0.8,0.4,165111.9,1
6,199,16,0,1.3,0.7,1.3,3.8,0,3.2,1.9,0,3.8,0,360749.1,1
6,200,2,0,0.1,0.1,0.2,0.5,0,0.4,0.2,0,0.5,0,45093.6,1
7,57,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0.1,0,0,26168,1
7,58,5,0.1,0.3,0.3,0.4,1.1,0.1,1.2,1.2,0.2,0.1,0,130840.1,1
7,83,8,0.4,0.5,0.2,2.4,1.3,0.2,1.1,0.5,0.7,0.7,0,167652.4,1
7,84,4,0.2,0.2,0.1,1.2,0.7,0.1,0.6,0.2,0.3,0.4,0,83826.2,1
7,138,7,0,0.1,0.3,0.9,1.1,0.2,1.8,1.3,0.1,0.8,0.4,165111.9,1
7,139,3,0,0.1,0.1,0.4,0.5,0.1,0.8,0.5,0.1,0.3,0.1,70762.3,1
7,199,7,0,0.5,0.3,0.6,1.7,0,1.4,0.8,0,1.7,0,157827.7,1
7,200,26,0,3,2,2,10,0,4,2,1,1,1,541128.2,0
8,56,2,0.2,0,0,0.4,0.5,0,0.6,0.3,0,0,0,64885.1,1
