x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,5,2,13.3,NA
0,6,4,11.5,NA
0,7,3,6.7,NA
0,8,2,9.7,NA
0,9,4,7.2,NA
0,10,3,7.4,NA
0,12,67,6,NA
0,13,151,5.1,NA
0,14,14,7.3,NA
0,15,31,9.2,NA
0,16,1,13.5,NA
0,17,2,15,NA
0,18,1,15,NA
0,25,1,18.3,NA
0,26,3,12.6,NA
0,27,12,9.8,NA
0,28,3,14.2,NA
0,29,3,12.7,NA
0,30,13,8.6,NA
0,31,57,5.9,NA
0,32,290,3.5,NA
0,33,1,3.9,NA
0,34,2,4,NA
0,35,1,8,NA
0,36,59,4.4,NA
0,37,2,8.6,NA
0,38,3,13.4,NA
0,39,3,6,NA
0,40,18,4.4,NA
0,41,86,2.2,NA
0,42,39,4.1,NA
0,43,3,8.3,NA
0,44,4,8.3,NA
0,45,1,11.8,NA
0,46,1,9.6,NA
0,47,5,6.6,NA
0,48,2,11.1,NA
0,49,1,11.7,NA
0,50,2,11.3,NA
0,51,1,12.5,NA
0,52,12,7.6,NA
0,53,2,8.3,NA
0,54,14,5.9,NA
0,55,9,3.4,NA
0,56,346,2.6,NA
0,57,1193,2.3,NA
1,6,22,6.6,NA
1,7,17,5.1,NA
1,8,10,7.2,NA
1,9,2,7.8,NA
1,10,4,8.7,NA
1,11,3,6.5,NA
1,12,9,6.4,NA
1,13,15,10.1,NA
1,14,6,10.7,NA
1,15,2,11.7,NA
1,16,2,14.1,NA
1,21,0,12.4,NA
1,24,4,20.9,NA
1,26,2,14.1,NA
1,27,0,10.5,NA
1,28,3,12.2,NA
1,29,10,12.7,NA
1,30,13,8.6,NA
1,31,139,4,NA
1,32,283,1.6,NA
1,33,721,2,NA
1,34,14,5.3,NA
1,35,5,5,NA
1,36,28,6.5,NA
1,37,2,9,NA
1,38,20,10,NA
1,39,2,10.4,NA
1,40,1,7,NA
1,41,25,3.1,NA
1,42,2,6.7,NA
1,43,7,5.4,NA
1,44,9,5.3,NA
1,45,3,8.7,NA
1,46,3,9.3,NA
1,47,12,5.7,NA
1,48,11,7.4,NA
1,49,6,6.2,NA
1,50,1,6.2,NA
1,51,1,8,NA
1,52,1,10.2,NA
1,53,4,8.2,NA
1,54,20,7.3,NA
1,55,27,6.8,NA
1,56,145,5.1,NA
1,57,405,3.2,NA
1,58,25,4.6,NA
1,59,10,6.3,NA
2,0,2,6.3,NA
2,1,0,9.4,NA
2,2,0,10.5,NA
2,4,1,8.5,NA
2,5,2,11.4,NA
2,6,23,4.2,NA
2,8,1,11.5,NA
2,9,2,9.9,NA
2,10,3,6.9,NA
2,11,1,11.6,NA
2,12,1,8.6,NA
2,13,13,7.6,NA
2,14,4,11.5,NA
2,15,3,14.2,NA
2,16,1,15.1,NA
2,24,2,23,NA
2,25,1,16.2,NA
2,27,5,9.7,NA
2,28,0,10,NA
2,29,2,11.1,NA
2,30,7,5.2,NA
2,31,36,3.2,NA
2,32,2,5.7,NA
2,33,4,6.8,NA
2,34,9,4,NA
2,35,17,4.6,NA
2,36,8,5,NA
2,37,0,9.9,NA
2,39,2,9.5,NA
2,40,10,4,NA
2,41,2,3.5,NA
2,42,12,8.1,NA
2,43,12,8.8,NA
2,44,0,10.7,NA
2,45,10,5.6,NA
2,46,7,4.9,NA
2,47,1,6.2,NA
2,48,6,4.7,NA
2,49,7,8.6,NA
2,50,1,15.3,NA
2,54,6,6.7,NA
2,55,2,7.3,NA
2,56,3,7.9,NA
2,57,44,6.1,NA
2,58,13,6,NA
2,59,2,9.6,NA
3,0,10,7.1,NA
3,1,5,7,NA
3,4,16,4.6,NA
3,5,0,4.7,NA
3,6,10,3.5,NA
3,7,10,6.8,NA
3,8,3,7.7,NA
3,9,3,7.7,NA
3,10,15,6.1,NA
3,11,2,8.9,NA
3,12,24,6.8,NA
3,13,53,8.9,NA
3,14,7,15,NA
3,15,1,17.5,NA
3,16,3,17.1,NA
3,17,1,21.2,NA
3,25,2,18.9,NA
3,26,2,17.7,NA
3,27,1,8.9,NA
3,28,2,8.6,NA
3,29,3,7.7,NA
3,30,10,4.2,NA
3,31,21,7.6,NA
3,32,1,11,NA
3,34,17,5.7,NA
3,35,5,8.7,NA
3,36,20,6.4,NA
3,37,8,8.4,NA
3,38,10,9.4,NA
3,39,8,5.5,NA
3,40,8,6.4,NA
3,41,2,4.6,NA
3,42,8,4.2,NA
3,43,5,8.8,NA
3,45,3,8.7,NA
3,46,17,4.6,NA
3,47,58,4.9,NA
3,48,39,4.3,NA
3,53,4,21.3,NA
3,54,7,13.1,NA
3,55,8,10,NA
3,56,21,6.2,NA
3,57,13,7.6,NA
3,62,6,18.5,NA
3,63,4,17.8,NA
4,0,3,11.6,NA
4,2,2,5.1,NA
4,3,5,4.7,NA
4,4,3,7,NA
4,5,0,2.8,NA
4,6,11,2.8,NA
4,7,12,4.5,NA
4,8,2,10.1,NA
4,10,3,7.7,NA
4,11,3,7.1,NA
4,12,1,7.2,NA
4,13,3,11.1,NA
4,14,5,11.7,NA
4,15,1,19.5,NA
4,16,2,21.3,NA
4,17,1,22.6,NA
4,21,1,16.6,NA
4,22,1,20.8,NA
4,25,1,15.8,NA
4,26,3,13.9,NA
4,27,3,12.4,NA
4,28,11,8.3,NA
4,29,89,5.1,NA
4,30,6,6.1,NA
