x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
54,109,0,NA,NA
104,94,3,2.6,NA
104,105,11,6.7,NA
104,106,42,5.4,NA
104,107,220,5.8,NA
104,108,87,6.4,NA
104,111,3,8.6,NA
105,101,2,8.4,NA
105,102,78,7.6,NA
105,103,203,5.5,NA
105,104,189,4.5,NA
105,105,58,6.6,NA
105,106,353,4.5,NA
105,107,876,2.2,NA
105,108,169,2.7,NA
105,109,100,5.1,NA
105,110,85,5.7,NA
105,111,3,7.1,NA
105,112,3,9.3,NA
105,113,0,8.4,NA
106,96,399,2.4,NA
106,97,19,4.9,NA
106,99,7,7.2,NA
106,100,299,7.2,NA
106,101,34,6.5,NA
106,102,117,6.1,NA
106,103,109,7.6,NA
106,104,8,6,NA
106,105,17,4.6,NA
106,106,886,2,NA
106,107,1488,1.4,NA
106,108,20,2.9,NA
106,109,142,5.3,NA
106,110,96,5.5,NA
106,111,14,5,NA
106,112,45,6.6,NA
106,113,67,7.4,NA
106,114,73,8.2,NA
107,95,10,0.9,NA
107,96,222,1.6,NA
107,97,6,3.8,NA
107,98,5,8.1,NA
107,99,33,5.1,NA
107,100,80,6.6,NA
107,101,147,7.1,NA
107,102,60,7.7,NA
107,103,72,4.5,NA
107,104,66,3.7,NA
107,105,10,2.8,NA
107,106,89,3.1,NA
107,107,103,2.3,NA
107,108,187,4.7,NA
107,110,29,8.6,NA
107,112,62,5.8,NA
107,113,80,5.2,NA
107,114,30,7,NA
107,115,0,7.7,NA
108,95,0,1.7,NA
108,96,18,2.3,NA
108,97,13,4.2,NA
108,98,4,7,NA
108,99,196,6.7,NA
108,100,20,6.5,NA
108,101,120,12.3,NA
108,102,12,12.5,NA
108,103,4,12.5,NA
108,106,5,3.9,NA
108,107,0,3.2,NA
108,108,230,3.6,NA
108,109,0,7.3,NA
108,110,125,10.6,NA
108,111,6,8,NA
108,112,125,5.1,NA
108,113,5,4.5,NA
108,114,102,4.4,NA
108,115,0,6.1,NA
109,94,1,6.3,NA
109,95,17,3.7,NA
109,96,0,6.9,NA
109,97,92,3.3,NA
109,98,2,5.3,NA
109,99,0,5.1,NA
109,100,0,18,NA
109,105,2,6.3,NA
109,110,2,11.4,NA
109,111,0,8.6,NA
109,112,0,6.5,NA
109,113,72,2.3,NA
109,114,26,2.5,NA
109,115,154,3.6,NA
109,116,0,3.1,NA
110,93,2,6.3,NA
110,94,4,3.7,NA
110,95,0,7.7,NA
110,97,1,7.2,NA
110,98,63,3.8,NA
110,99,7,4.3,NA
110,100,0,7.7,NA
110,101,213,10.7,NA
110,102,0,11.6,NA
110,103,26,10.4,NA
110,104,2,8.3,NA
110,105,22,7.7,NA
110,109,6,9.8,NA
110,113,360,1.5,NA
110,114,3,1.6,NA
110,116,84,2.6,NA
110,117,82,2.1,NA
110,118,0,3.9,NA
111,92,2,6.3,NA
111,93,4,5,NA
111,94,76,6,NA
111,95,127,5.5,NA
111,96,20,3.9,NA
111,97,885,4.1,NA
111,98,736,3.5,NA
111,99,23,3.5,NA
111,100,2,4.1,NA
111,101,0,10.9,NA
111,102,0,14.1,NA
111,103,0,14.9,NA
111,105,3,9.4,NA
111,113,16,7,NA
111,114,200,3,NA
111,115,2,4.4,NA
111,116,23,4.5,NA
111,117,84,3.7,NA
111,118,1473,0.8,NA
111,119,0,2.3,NA
112,92,35,6.5,NA
112,93,195,6,NA
112,94,1,6.4,NA
112,96,7,5.2,NA
112,97,1817,1.8,NA
112,98,938,2.3,NA
112,99,0,4.3,NA
112,102,0,13.4,NA
112,109,65,6.1,NA
112,114,137,7.7,NA
112,115,24,4.3,NA
112,116,46,3.4,NA
112,117,238,4.1,NA
112,118,2531,2,NA
112,119,139,5.3,NA
112,120,0,7.4,NA
112,121,0,9.6,NA
113,90,2,5.9,NA
113,91,12,6.3,NA
113,92,37,5,NA
113,96,18,4.4,NA
113,97,3,2.7,NA
113,98,54,2,NA
113,110,165,2.3,NA
113,111,47,2.2,NA
113,114,0,11.2,NA
113,115,31,6.8,NA
113,117,0,5.1,NA
113,118,97,7.3,NA
113,119,188,4.2,NA
113,120,295,5.4,NA
113,121,9,7.6,NA
113,122,6,8.3,NA
113,123,33,10.1,NA
113,124,190,10,NA
113,126,0,9.7,NA
114,88,2,6.9,NA
114,89,8,4.8,NA
114,91,58,5.8,NA
114,92,59,27.8,NA
114,95,74,7.7,NA
114,96,4,4.9,NA
114,98,8,2.8,NA
114,99,35,3.3,NA
114,106,56,14.7,NA
114,111,0,1.6,NA
114,118,18,11.6,NA
114,119,9,6.9,NA
114,120,80,6.5,NA
114,121,169,5.5,NA
114,122,58,6.2,NA
114,123,132,6.7,NA
114,124,198,8,NA
114,125,49,8.8,NA
114,126,6,13.2,NA
115,87,13,9.2,NA
115,88,117,7,NA
115,89,21,3.4,NA
115,90,244,1.9,NA
115,91,102,3.8,NA
