x,y,TOT_P,avg_time_nearest_h
18,80,20,NA
18,81,0,NA
18,82,17,NA
18,84,0,NA
18,85,14,NA
18,86,59,NA
18,87,330,NA
18,88,1054,NA
18,89,12,NA
18,90,189,NA
18,91,22,NA
18,92,63,NA
18,93,6,NA
18,94,67,NA
18,95,0,NA
18,97,227,NA
18,99,17,NA
18,100,28,NA
18,104,58,NA
18,105,95,NA
18,127,0,NA
19,9,5,NA
19,10,30,NA
19,11,55,NA
19,12,87,NA
19,13,53,NA
19,14,34,NA
19,15,8,NA
19,16,38,NA
19,17,33,NA
19,18,120,NA
19,19,140,NA
19,20,206,NA
19,21,171,NA
19,22,85,NA
19,23,25,NA
19,24,1020,NA
19,25,46,NA
19,26,0,NA
19,27,15,NA
19,28,117,NA
19,29,7,NA
19,30,2,NA
19,44,0,NA
19,54,0,NA
19,55,23,NA
19,56,8,NA
19,58,2,NA
19,62,0,NA
19,67,28,NA
19,69,5,NA
19,70,104,NA
19,73,9,NA
19,74,6,NA
19,75,54,NA
19,87,25,NA
19,88,555,NA
19,89,1752,NA
19,90,13,NA
19,91,214,NA
19,93,0,NA
19,94,195,NA
19,95,0,NA
19,98,7,NA
19,99,36,NA
19,105,12,NA
19,121,7,NA
19,127,63,NA
20,10,55,NA
20,11,22,NA
20,12,247,NA
20,20,0,NA
20,21,11,NA
20,22,14,NA
20,23,219,NA
20,24,45,NA
20,25,21,NA
20,26,107,NA
20,30,575,NA
20,31,0,NA
20,33,29,NA
20,34,0,NA
20,54,0,NA
20,55,25,NA
20,56,0,NA
20,69,22,NA
20,79,0,NA
20,80,0,NA
20,81,0,NA
20,87,81,NA
20,89,99,NA
20,92,50,NA
20,93,10,NA
20,95,0,NA
20,99,5,NA
20,101,200,NA
20,102,61,NA
20,105,29,NA
21,21,5,NA
21,22,26,NA
21,23,12,NA
21,24,17,NA
21,25,3,NA
21,33,0,NA
21,34,0,NA
21,35,8,NA
21,36,3,NA
21,54,65,NA
21,55,33,NA
21,57,0,NA
21,59,4,NA
21,61,7,NA
21,62,21,NA
21,63,0,NA
21,78,3,NA
21,79,37,NA
21,80,0,NA
21,81,44,NA
21,82,0,NA
21,84,3,NA
21,87,43,NA
21,88,35,NA
21,94,0,NA
21,95,41,NA
21,96,0,NA
21,97,147,NA
21,106,13,NA
21,107,6,NA
21,108,25,NA
21,109,38,NA
21,114,16,NA
21,125,17,NA
22,21,16,NA
22,22,52,NA
22,23,258,NA
22,28,1,NA
22,29,1,NA
22,33,0,NA
22,34,0,NA
22,35,3,NA
22,36,12,NA
22,37,19,NA
22,54,21,NA
22,55,25,NA
22,56,64,NA
22,57,0,NA
22,58,14,NA
22,59,968,NA
22,60,68,NA
22,61,201,NA
22,62,732,NA
22,63,18,NA
22,77,6,NA
22,79,36,NA
22,80,3,NA
22,83,29,NA
22,84,4,NA
22,86,61,NA
22,89,71,NA
22,90,62,NA
22,97,0,NA
22,103,12,NA
22,105,50,NA
22,106,17,NA
22,107,8,NA
22,108,48,NA
22,109,3708,NA
22,110,1146,NA
22,114,19,NA
22,125,55,NA
23,21,20,NA
23,22,6,NA
23,23,0,NA
23,24,8,NA
23,25,1,NA
23,26,1,NA
23,31,1,NA
23,34,3,NA
23,35,8,NA
23,36,13,NA
23,37,12,NA
23,55,8,NA
23,56,352,NA
23,57,325,NA
23,58,35,NA
23,59,90,NA
23,60,176,NA
23,61,76,NA
23,63,4,NA
23,64,4,NA
23,65,106,NA
23,66,30,NA
23,67,0,NA
23,76,8,NA
23,77,4,NA
23,79,133,NA
23,80,339,NA
23,87,0,NA
23,90,0,NA
23,107,136,NA
23,108,7,NA
23,109,2511,NA
23,110,1395,NA
23,111,22,NA
23,115,55,NA
23,121,8,NA
23,125,219,NA
23,126,138,NA
24,20,45,NA
24,21,438,NA
24,22,55,NA
24,23,12,NA
24,24,10,NA
24,25,5,NA
24,26,1,NA
24,27,1,NA
24,28,1,NA
24,34,3,NA
24,35,0,NA
24,36,186,NA
24,37,0,NA
24,38,79,NA
24,58,0,NA
24,74,0,NA
24,78,0,NA
24,79,0,NA
24,80,48,NA
24,81,32,NA
24,89,0,NA
24,90,0,NA
24,91,15,NA
24,101,9,NA
24,106,74,NA
24,109,0,NA
24,111,782,NA
24,114,5,NA
24,116,78,NA
24,125,0,NA
25,19,38,NA
25,20,65,NA
25,21,141,NA
25,22,7,NA
25,23,0,NA
25,25,1,NA
25,26,1,NA
25,27,1,NA
25,28,43,NA
25,29,1,NA
25,35,5,NA
25,36,14,NA
25,38,20,NA
25,72,0,NA
25,73,0,NA
25,74,0,NA
25,75,0,NA
25,77,10,NA
25,78,0,NA
25,81,3,NA
25,82,0,NA
25,83,0,NA
25,84,0,NA
25,85,34,NA
25,86,27,NA
25,87,0,NA
25,88,0,NA
25,90,0,NA
25,91,20,NA
25,92,154,NA
25,97,4,NA
25,98,4,NA
25,102,0,NA
25,108,29,NA
25,110,54,NA
25,111,510,NA
25,112,35,NA
25,113,354,NA
25,114,222,NA
25,115,47,NA
25,117,5,NA
26,18,62,NA
26,19,49,NA
26,20,5,NA
26,22,46,NA
26,23,1,NA
26,28,102,NA
26,34,6,NA
26,36,35,NA
26,38,3,NA
26,39,6,NA
26,40,38,NA
26,72,0,NA
26,73,0,NA
26,74,27,NA
26,75,17,NA
26,76,0,NA
26,77,34,NA
26,79,0,NA
26,80,0,NA
26,81,38,NA
26,82,0,NA
26,83,36,NA
26,84,28,NA
26,85,21,NA
26,86,0,NA
26,87,78,NA
26,90,0,NA
26,91,44,NA
26,92,26,NA
26,98,33,NA
26,100,96,NA
26,111,355,NA
26,112,120,NA
26,113,51,NA
26,114,48,NA
26,115,12,NA
26,116,19,NA
26,117,111,NA
27,17,0,NA
27,18,0,NA
27,19,4,NA
27,20,0,NA
27,22,9,NA
27,23,4,NA
27,24,1,NA
27,25,1,NA
27,34,0,NA
27,35,27,NA
27,36,36,NA
27,37,15,NA
27,38,1,NA
27,39,11,NA
27,40,15,NA
27,41,5077,NA
27,42,1001,NA
27,69,0,NA
27,70,5,NA
27,71,0,NA
27,72,9,NA
27,73,30,NA
27,74,0,NA
27,75,11,NA
27,76,0,NA
27,77,97,NA
27,79,18,NA
27,80,59,NA
27,88,0,NA
27,91,0,NA
27,93,87,NA
27,110,20,NA
27,111,2,NA
27,112,96,NA
27,114,43,NA
27,117,48,NA
27,118,45,NA
28,16,6,NA
28,17,21,NA
28,21,0,NA
28,22,0,NA
28,24,1,NA
28,26,27,NA
28,31,7,NA
28,32,10,NA
28,33,179,NA
28,34,36,NA
28,35,4,NA
28,36,0,NA
28,37,0,NA
28,38,46,NA
28,39,14,NA
28,41,549,NA
28,42,110,NA
28,43,45,NA
28,44,0,NA
28,45,0,NA
28,70,44,NA
28,71,43,NA
28,72,11,NA
28,73,2,NA
28,74,9,NA
28,75,3782,NA
28,76,856,NA
28,77,316,NA
28,78,0,NA
28,79,0,NA
28,80,4,NA
28,84,9,NA
28,85,0,NA
28,86,0,NA
28,89,11,NA
28,91,0,NA
28,93,221,NA
28,94,0,NA
28,95,0,NA
28,100,32,NA
28,102,22,NA
28,108,0,NA
28,110,33,NA
28,111,9,NA
28,114,163,NA
28,115,71,NA
28,116,0,NA
28,117,124,NA
29,15,6,NA
29,16,10,NA
29,17,4,NA
29,18,4,NA
29,19,3,NA
29,21,2,NA
29,22,7,NA
29,25,19,NA
29,31,25,NA
29,32,3,NA
29,33,0,NA
29,36,7,NA
29,38,29,NA
29,39,4,NA
29,40,8,NA
29,42,143,NA
29,43,30,NA
29,44,58,NA
29,45,128,NA
29,46,293,NA
29,71,0,NA
29,72,5,NA
29,73,37,NA
29,74,28,NA
29,75,740,NA
29,77,0,NA
29,78,5,NA
29,79,0,NA
29,80,5,NA
29,81,21,NA
29,82,0,NA
29,85,0,NA
29,92,57,NA
29,101,0,NA
29,104,0,NA
29,108,104,NA
29,109,120,NA
29,110,7,NA
29,111,21,NA
29,114,0,NA
29,115,7,NA
29,116,0,NA
29,123,32,NA
30,12,5,NA
30,13,357,NA
30,14,174,NA
30,15,32,NA
30,16,64,NA
30,17,10,NA
30,18,0,NA
30,19,1,NA
30,20,0,NA
30,21,9,NA
30,22,16,NA
30,23,13,NA
30,24,11,NA
30,26,5,NA
30,28,2,NA
30,31,6,NA
30,32,0,NA
30,33,11,NA
30,38,18,NA
30,39,2,NA
30,40,18,NA
30,41,25,NA
30,42,49,NA
30,43,24,NA
30,44,5,NA
30,45,27,NA
30,46,203,NA
30,47,11,NA
30,68,0,NA
30,69,0,NA
30,70,0,NA
30,76,58,NA
30,77,59,NA
30,78,0,NA
30,81,0,NA
30,87,0,NA
30,93,21,NA
30,95,0,NA
30,104,29,NA
30,105,46,NA
30,108,50,NA
30,109,699,NA
30,110,64,NA
30,116,31,NA
31,11,0,NA
31,12,130,NA
31,13,30,NA
31,14,28,NA
31,15,87,NA
31,16,8,NA
31,17,11,NA
31,18,13,NA
31,20,5,NA
31,21,0,NA
31,22,381,NA
31,23,2,NA
31,24,3,NA
31,26,4,NA
31,27,1,NA
31,28,1,NA
31,29,1,NA
31,32,34,NA
31,38,7,NA
31,39,134,NA
31,42,75,NA
31,43,32,NA
31,44,16,NA
31,45,23,NA
31,46,266,NA
31,47,73,NA
31,48,11,NA
31,66,0,NA
31,67,25,NA
31,68,0,NA
31,69,0,NA
31,70,617,NA
31,71,0,NA
31,76,104,NA
31,77,457,NA
31,78,3,NA
31,83,17,NA
31,86,0,NA
31,93,177,NA
31,94,17,NA
31,95,90,NA
31,96,0,NA
31,97,0,NA
31,103,29,NA
31,104,35,NA
31,108,42,NA
31,109,42,NA
31,120,62,NA
31,121,205,NA
31,125,0,NA
32,10,0,NA
32,11,27,NA
32,12,8,NA
32,13,28,NA
32,14,17,NA
32,15,25,NA
32,16,29,NA
32,17,6,NA
32,18,5,NA
32,19,10,NA
32,20,10,NA
32,21,11,NA
32,22,9,NA
32,23,17,NA
32,24,10,NA
32,25,3,NA
32,26,2,NA
32,28,1,NA
32,29,1,NA
32,35,3,NA
32,39,54,NA
32,41,0,NA
32,42,480,NA
32,43,286,NA
32,44,4,NA
32,45,6,NA
32,46,52,NA
32,47,10,NA
32,48,39,NA
32,49,26,NA
32,50,521,NA
32,65,99,NA
32,66,2742,NA
32,67,99,NA
32,68,13,NA
32,70,0,NA
32,71,84,NA
32,72,2,NA
32,77,15,NA
32,78,580,NA
32,79,136,NA
32,81,0,NA
32,83,15,NA
32,84,0,NA
32,85,12,NA
32,86,0,NA
32,88,0,NA
32,91,40,NA
32,92,6,NA
32,93,276,NA
32,95,14,NA
32,96,41,NA
32,97,593,NA
32,98,30,NA
32,100,26,NA
32,103,25,NA
32,105,27,NA
32,117,28,NA
32,121,0,NA
32,122,52,NA
32,124,0,NA
32,125,112,NA
33,10,0,NA
33,11,34,NA
33,12,16,NA
33,13,9,NA
33,14,12,NA
33,15,37,NA
33,16,28,NA
33,17,19,NA
33,18,24,NA
33,19,12,NA
33,20,38,NA
33,21,7,NA
33,23,8,NA
33,26,0,NA
33,29,6,NA
33,31,2,NA
33,41,5,NA
33,42,11,NA
33,43,28,NA
33,44,36,NA
33,45,15,NA
33,46,286,NA
33,47,214,NA
33,48,2,NA
33,50,148,NA
33,63,3561,NA
33,64,2467,NA
33,65,32,NA
33,66,1947,NA
33,67,52,NA
33,68,2,NA
33,69,580,NA
33,70,1024,NA
33,71,1465,NA
33,72,4173,NA
33,73,271,NA
33,74,65,NA
33,75,256,NA
33,76,203,NA
33,77,0,NA
33,79,97,NA
33,80,1587,NA
33,81,2986,NA
33,82,763,NA
33,83,472,NA
33,84,73,NA
33,85,22,NA
33,86,0,NA
33,87,0,NA
33,88,11,NA
33,89,0,NA
33,93,0,NA
33,96,5,NA
33,97,0,NA
33,103,0,NA
33,104,0,NA
33,111,0,NA
33,122,32,NA
33,123,4,NA
33,124,249,NA
33,125,118,NA
33,127,0,NA
34,8,0,NA
34,9,20,NA
34,10,25,NA
34,11,5,NA
34,12,28,NA
34,13,29,NA
34,14,13,NA
34,15,27,NA
34,16,97,NA
34,17,16,NA
34,18,36,NA
34,19,42,NA
34,20,0,NA
34,21,11,NA
34,22,8,NA
34,23,45,NA
34,24,10,NA
34,25,13,NA
34,26,34,NA
34,27,7,NA
34,28,10,NA
34,29,1,NA
34,30,87,NA
34,31,7,NA
34,39,2,NA
34,43,4,NA
34,44,43,NA
34,45,17,NA
34,46,2440,NA
34,47,1947,NA
34,48,30,NA
34,49,33,NA
34,50,129,NA
34,51,0,NA
34,62,1704,NA
34,63,12876,NA
34,64,2712,NA
34,65,3,NA
34,66,15,NA
34,67,0,NA
34,70,6,NA
34,71,434,NA
34,72,4852,NA
34,73,60,NA
34,74,0,NA
34,75,25,NA
34,76,1799,NA
34,77,2321,NA
34,78,381,NA
34,81,3133,NA
34,82,906,NA
34,83,205,NA
34,87,0,NA
34,88,0,NA
34,95,0,NA
34,96,32,NA
34,97,13,NA
34,99,18,NA
34,103,0,NA
34,104,31,NA
34,122,10,NA
34,123,91,NA
34,127,0,NA
35,8,12,NA
35,9,15,NA
35,10,24,NA
35,11,856,NA
35,12,31,NA
35,13,27,NA
35,14,129,NA
35,15,25,NA
35,16,61,NA
35,17,184,NA
35,18,77,NA
35,19,17,NA
35,20,22,NA
35,21,17,NA
35,23,1248,NA
35,24,1036,NA
35,25,16,NA
35,26,7,NA
35,27,3,NA
35,30,6,NA
35,33,3,NA
35,34,0,NA
35,39,7,NA
35,41,1,NA
35,43,20,NA
35,44,107,NA
35,45,335,NA
35,46,23,NA
35,47,39,NA
35,48,286,NA
35,49,36,NA
35,50,255,NA
35,51,460,NA
35,61,5,NA
35,62,2814,NA
35,63,6106,NA
35,64,18,NA
35,65,14,NA
35,66,28,NA
35,67,2,NA
35,70,8,NA
35,71,0,NA
35,74,19,NA
35,75,2,NA
35,77,157,NA
35,78,3126,NA
35,79,10,NA
35,80,1089,NA
35,82,155,NA
35,83,38,NA
35,84,32,NA
35,85,2,NA
35,86,85,NA
35,87,16,NA
35,96,0,NA
35,97,0,NA
35,99,0,NA
35,106,162,NA
35,121,0,NA
35,122,22,NA
35,123,94,NA
36,8,13,NA
36,9,238,NA
36,10,12,NA
36,11,29,NA
36,12,31,NA
36,13,20,NA
36,14,30,NA
36,15,23,NA
36,16,39,NA
36,17,0,NA
36,18,913,NA
36,19,78,NA
36,20,14,NA
36,21,40,NA
36,22,54,NA
36,23,328,NA
36,24,1688,NA
36,25,5,NA
36,28,0,NA
36,43,13,NA
36,44,26,NA
36,45,162,NA
36,46,270,NA
36,47,11,NA
36,48,97,NA
36,49,93,NA
36,50,1566,NA
36,51,2873,NA
36,52,1564,NA
36,57,1109,NA
36,60,0,NA
36,61,0,NA
36,62,23,NA
36,63,6921,NA
36,64,425,NA
36,65,33,NA
36,66,1421,NA
36,67,38,NA
36,68,0,NA
36,69,4,NA
36,70,3,NA
36,78,9,NA
36,79,2194,NA
36,80,4982,NA
36,82,642,NA
36,83,185,NA
36,84,151,NA
36,85,46,NA
36,86,0,NA
36,89,50,NA
36,91,0,NA
36,92,36,NA
36,93,0,NA
36,94,0,NA
36,97,32,NA
36,98,0,NA
36,99,0,NA
36,100,0,NA
36,105,1,NA
36,106,4,NA
36,107,0,NA
36,121,318,NA
36,122,317,NA
36,127,16,NA
37,10,0,NA
37,11,16,NA
37,12,22,NA
37,13,33,NA
37,14,268,NA
37,15,22,NA
37,20,18,NA
37,21,5,NA
37,22,32,NA
37,23,58,NA
37,24,12,NA
37,25,6,NA
37,26,7,NA
37,31,5,NA
37,40,0,NA
37,41,0,NA
37,42,27,NA
37,43,165,NA
37,44,26,NA
37,45,28,NA
37,46,21,NA
37,47,20,NA
37,48,1540,NA
37,49,56,NA
37,50,2903,NA
37,51,12943,NA
37,52,10555,NA
37,53,5894,NA
37,54,351,NA
37,55,0,NA
37,56,1680,NA
37,57,6804,NA
37,58,1469,NA
37,59,0,NA
37,60,3273,NA
37,61,4258,NA
37,62,611,NA
37,63,8504,NA
37,64,707,NA
37,65,30,NA
37,66,4187,NA
37,67,38,NA
37,68,12,NA
37,69,0,NA
37,78,3,NA
37,79,6339,NA
37,80,8970,NA
37,81,126,NA
37,82,342,NA
37,84,115,NA
37,85,90,NA
37,86,30,NA
37,87,144,NA
37,88,63,NA
37,92,76,NA
37,93,80,NA
37,94,5,NA
37,97,66,NA
37,98,11,NA
37,105,0,NA
37,106,124,NA
37,107,12,NA
37,121,12,NA
37,122,302,NA
37,127,30,NA
38,14,13,NA
38,18,81,NA
38,19,11,NA
38,20,736,NA
38,21,19,NA
38,22,46,NA
38,23,2,NA
38,24,12,NA
38,25,4,NA
38,39,0,NA
38,40,5,NA
38,41,9,NA
38,43,0,NA
38,44,14,NA
38,45,0,NA
38,46,11,NA
38,47,4,NA
38,48,384,NA
38,49,12,NA
38,50,133,NA
38,51,1041,NA
38,52,6774,NA
38,53,6898,NA
38,54,8609,NA
38,55,863,NA
38,56,542,NA
38,57,3250,NA
38,58,1476,NA
38,59,2,NA
38,60,3505,NA
38,61,13946,NA
38,62,1668,NA
38,63,36,NA
38,64,43,NA
38,65,26,NA
38,66,97,NA
38,67,63,NA
38,68,4749,NA
38,69,1748,NA
38,70,0,NA
38,74,0,NA
38,77,4,NA
38,78,2,NA
38,79,11068,NA
38,80,7986,NA
38,82,22,NA
38,83,1007,NA
38,84,604,NA
38,85,200,NA
38,86,1687,NA
38,87,1580,NA
38,88,205,NA
38,89,19,NA
38,98,0,NA
38,99,17,NA
38,105,153,NA
38,106,45,NA
38,111,1,NA
38,116,11,NA
38,120,32,NA
38,123,0,NA
38,127,0,NA
39,17,13,NA
39,18,21,NA
39,20,7,NA
39,21,17,NA
39,25,4,NA
39,38,2,NA
39,40,0,NA
39,41,9,NA
39,44,0,NA
39,45,0,NA
39,46,304,NA
39,47,17,NA
39,48,93,NA
39,49,4,NA
39,50,6,NA
39,51,93,NA
39,52,40,NA
39,53,225,NA
39,54,25,NA
39,55,80,NA
39,56,20,NA
39,57,44,NA
39,58,2562,NA
39,59,131,NA
39,60,6355,NA
39,61,4513,NA
39,62,191,NA
39,63,0,NA
39,64,19,NA
39,65,4,NA
39,66,26,NA
39,67,320,NA
39,68,727,NA
39,69,534,NA
39,70,33,NA
39,75,0,NA
39,76,0,NA
39,77,11,NA
39,78,1731,NA
39,79,6363,NA
39,82,199,NA
39,83,2788,NA
39,84,336,NA
39,86,17,NA
39,87,0,NA
39,105,10,NA
39,106,0,NA
39,117,0,NA
39,122,2,NA
40,16,13,NA
40,17,33,NA
40,18,2,NA
40,20,12,NA
40,21,6,NA
40,37,0,NA
40,40,0,NA
40,41,0,NA
40,44,4,NA
40,45,1227,NA
40,46,790,NA
40,47,25,NA
40,48,0,NA
40,49,21,NA
40,50,1798,NA
40,51,525,NA
40,52,958,NA
40,53,1859,NA
40,54,38,NA
40,55,47,NA
40,56,730,NA
40,57,787,NA
40,58,125,NA
40,59,127,NA
40,60,1304,NA
40,61,7,NA
40,62,49,NA
40,63,41,NA
40,64,21,NA
40,65,18,NA
40,66,20,NA
40,67,467,NA
40,68,5711,NA
40,69,38,NA
40,70,471,NA
40,71,26,NA
40,72,6,NA
40,73,0,NA
40,74,16,NA
40,75,10,NA
40,76,33,NA
40,77,2,NA
40,78,4914,NA
40,79,408,NA
40,80,0,NA
40,82,5620,NA
40,83,3213,NA
40,85,10,NA
40,87,0,NA
40,90,0,NA
40,91,0,NA
40,92,14,NA
40,93,3,NA
40,104,0,NA
41,16,55,NA
41,26,4,NA
41,30,3,NA
41,37,0,NA
41,38,0,NA
41,43,15,NA
41,44,16,NA
41,46,0,NA
41,47,0,NA
41,48,13,NA
41,49,504,NA
41,50,839,NA
41,51,59,NA
41,52,32,NA
41,53,376,NA
41,54,100,NA
41,55,56,NA
41,56,68,NA
41,57,117,NA
41,58,22,NA
41,59,1264,NA
41,60,2549,NA
41,61,26,NA
41,62,22,NA
41,63,46,NA
41,64,27,NA
41,65,58,NA
41,66,93,NA
41,67,46,NA
41,68,25,NA
41,69,59,NA
41,70,2448,NA
41,71,124,NA
41,72,34,NA
41,73,3,NA
41,74,64,NA
41,75,245,NA
41,76,441,NA
41,77,4903,NA
41,78,4712,NA
41,79,0,NA
41,80,100,NA
41,81,36,NA
41,82,3147,NA
41,83,64,NA
41,84,0,NA
41,91,0,NA
41,92,29,NA
41,93,32,NA
41,107,8,NA
41,122,433,NA
41,123,370,NA
42,16,47,NA
42,17,18,NA
42,18,10,NA
42,19,13,NA
42,22,7,NA
42,27,0,NA
42,28,0,NA
42,35,25,NA
42,37,19,NA
42,38,0,NA
42,39,0,NA
42,40,10,NA
42,41,0,NA
42,42,1308,NA
42,43,1331,NA
42,44,76,NA
42,47,252,NA
42,48,66,NA
42,49,1783,NA
42,50,1021,NA
42,51,78,NA
42,52,60,NA
42,53,85,NA
42,54,1803,NA
42,55,2,NA
42,56,126,NA
42,57,18,NA
42,58,6373,NA
42,59,7825,NA
42,60,5166,NA
42,61,2898,NA
42,62,16,NA
42,63,1714,NA
42,64,84,NA
