x,y,TOT_P,avg_time_nearest_h
8,36,55,NA
8,37,3,NA
8,39,18,NA
8,45,0,NA
8,46,143,NA
8,47,43,NA
8,79,32,NA
8,85,0,NA
8,86,13,NA
8,87,98,NA
8,88,184,NA
8,89,0,NA
8,90,68,NA
8,91,67,NA
8,92,110,NA
8,93,0,NA
9,4,0,NA
9,12,102,NA
9,35,45,NA
9,46,12,NA
9,47,40,NA
9,79,0,NA
9,80,0,NA
9,85,0,NA
9,86,56,NA
9,87,0,NA
9,88,22,NA
9,91,21,NA
9,92,188,NA
9,93,16,NA
10,4,34,NA
10,26,2,NA
10,43,0,NA
10,44,17,NA
10,45,191,NA
10,46,78,NA
10,47,12,NA
10,48,0,NA
10,49,0,NA
10,50,78,NA
10,51,0,NA
10,52,0,NA
10,78,2,NA
10,79,0,NA
10,80,93,NA
10,85,0,NA
10,92,0,NA
10,93,8,NA
11,4,0,NA
11,35,17,NA
11,39,18,NA
11,40,0,NA
11,42,19,NA
11,43,23,NA
11,44,158,NA
11,45,85,NA
11,46,51,NA
11,47,53,NA
11,48,14,NA
11,50,0,NA
11,51,270,NA
11,52,31,NA
11,53,56,NA
11,54,37,NA
11,55,87,NA
11,78,0,NA
11,79,0,NA
11,80,151,NA
11,93,128,NA
11,94,0,NA
12,0,10,NA
12,40,0,NA
12,41,0,NA
12,42,41,NA
12,43,112,NA
12,45,40,NA
12,48,39,NA
12,49,0,NA
12,51,44,NA
12,53,0,NA
12,55,40,NA
12,76,12,NA
12,79,0,NA
12,80,9,NA
12,81,11,NA
12,84,0,NA
12,85,18,NA
12,93,79,NA
12,94,189,NA
13,26,88,NA
13,34,2,NA
13,39,15,NA
13,40,66,NA
13,41,833,NA
13,42,29,NA
13,43,0,NA
13,56,23,NA
13,79,80,NA
13,80,101,NA
13,81,0,NA
13,84,79,NA
13,93,54,NA
13,94,141,NA
14,3,0,NA
14,18,0,NA
14,25,31,NA
14,26,24,NA
14,27,0,NA
14,37,25,NA
14,38,8,NA
14,40,79,NA
14,41,1639,NA
14,42,74,NA
14,53,0,NA
14,56,84,NA
14,75,36,NA
14,77,4,NA
14,79,48,NA
14,80,62,NA
14,81,0,NA
14,82,0,NA
14,83,10,NA
14,93,0,NA
14,94,229,NA
15,2,24,NA
15,3,43,NA
15,18,50,NA
15,19,0,NA
15,27,24,NA
15,35,129,NA
15,36,46,NA
15,37,18,NA
15,38,55,NA
15,51,15,NA
15,53,112,NA
15,54,56,NA
15,75,36,NA
15,77,77,NA
15,78,0,NA
15,79,9,NA
15,80,46,NA
15,82,227,NA
15,83,66,NA
15,94,0,NA
15,95,0,NA
16,2,25,NA
16,3,52,NA
16,4,2,NA
16,18,0,NA
16,22,0,NA
16,23,81,NA
16,28,15,NA
16,29,53,NA
16,32,41,NA
16,36,44,NA
16,37,30,NA
16,45,0,NA
16,46,15,NA
16,47,0,NA
16,49,3,NA
16,50,34,NA
16,51,0,NA
16,52,123,NA
16,53,52,NA
16,78,0,NA
16,79,0,NA
16,80,0,NA
16,81,154,NA
16,82,199,NA
16,83,0,NA
16,84,5,NA
16,94,134,NA
16,95,0,NA
17,0,91,NA
17,1,140,NA
17,2,72,NA
17,6,0,NA
17,7,24,NA
17,11,132,NA
17,12,55,NA
17,19,140,NA
17,24,10,NA
17,28,20,NA
17,32,46,NA
17,35,7,NA
17,36,70,NA
17,38,12,NA
17,47,0,NA
17,48,0,NA
17,49,5,NA
17,50,17,NA
17,51,22,NA
17,78,68,NA
17,81,120,NA
17,82,81,NA
17,83,3,NA
17,84,0,NA
17,85,0,NA
17,92,0,NA
17,93,1,NA
17,94,344,NA
17,95,0,NA
18,2,61,NA
18,11,171,NA
18,13,85,NA
18,19,0,NA
18,20,99,NA
18,21,0,NA
18,25,31,NA
18,31,27,NA
18,35,4,NA
18,40,0,NA
18,84,0,NA
18,85,70,NA
18,86,969,NA
18,87,140,NA
18,90,0,NA
18,92,0,NA
18,95,0,NA
18,96,131,NA
19,2,0,NA
19,3,25,NA
19,4,0,NA
19,6,50,NA
19,10,21,NA
19,13,0,NA
19,14,202,NA
19,15,26,NA
19,16,610,NA
19,21,167,NA
19,22,0,NA
19,26,0,NA
19,28,9,NA
19,29,0,NA
19,30,0,NA
19,32,0,NA
19,84,8,NA
19,85,2404,NA
19,86,1994,NA
19,87,509,NA
19,96,112,NA
19,97,4,NA
20,2,0,NA
20,14,0,NA
20,16,120,NA
20,22,116,NA
20,26,51,NA
20,27,0,NA
20,29,671,NA
20,30,20,NA
20,32,5,NA
20,42,4,NA
20,84,229,NA
20,85,565,NA
20,86,0,NA
20,87,443,NA
20,88,0,NA
20,96,5,NA
20,97,223,NA
21,9,6,NA
21,14,44,NA
21,23,160,NA
21,24,0,NA
21,25,47,NA
21,29,149,NA
21,84,55,NA
21,85,221,NA
21,87,353,NA
21,88,375,NA
21,89,0,NA
21,97,7,NA
21,98,50,NA
22,8,157,NA
22,23,7,NA
22,24,27,NA
22,25,11,NA
22,26,3,NA
22,29,288,NA
22,47,4,NA
22,83,0,NA
22,84,548,NA
22,88,823,NA
22,89,63,NA
22,96,0,NA
22,98,20,NA
23,1,15,NA
23,2,1,NA
23,8,0,NA
23,17,117,NA
23,27,0,NA
23,83,148,NA
23,84,229,NA
23,85,363,NA
23,89,190,NA
23,90,0,NA
23,96,0,NA
23,98,0,NA
24,10,0,NA
24,11,2,NA
24,13,4,NA
24,16,0,NA
24,17,0,NA
24,29,0,NA
24,36,2,NA
24,37,10,NA
24,40,0,NA
24,43,2,NA
24,84,145,NA
24,85,168,NA
24,90,4,NA
24,91,0,NA
24,97,0,NA
24,98,0,NA
24,99,106,NA
25,29,0,NA
25,30,290,NA
25,36,17,NA
25,37,13,NA
25,38,67,NA
25,39,31,NA
25,40,33,NA
25,44,7,NA
25,84,0,NA
25,85,257,NA
25,86,202,NA
25,91,434,NA
25,92,48,NA
25,98,0,NA
25,99,214,NA
26,24,4,NA
26,30,522,NA
26,31,312,NA
26,40,0,NA
26,85,0,NA
26,86,128,NA
26,91,3,NA
26,92,0,NA
26,99,419,NA
26,100,216,NA
27,25,4,NA
27,27,22,NA
27,30,0,NA
27,31,0,NA
27,32,89,NA
27,35,0,NA
27,98,65,NA
27,99,67,NA
27,100,50,NA
28,6,0,NA
28,14,0,NA
28,20,15,NA
28,26,141,NA
28,27,0,NA
28,30,171,NA
28,32,24,NA
28,33,190,NA
28,35,0,NA
28,46,13,NA
28,51,3,NA
29,6,107,NA
29,7,0,NA
29,18,3,NA
29,21,40,NA
29,24,12,NA
29,26,0,NA
29,28,1,NA
29,30,64,NA
29,33,181,NA
29,44,21,NA
29,52,53,NA
29,53,34,NA
30,26,71,NA
30,29,63,NA
30,30,88,NA
30,33,11,NA
30,34,39,NA
30,35,0,NA
30,36,0,NA
30,43,3,NA
30,46,0,NA
30,53,43,NA
30,54,2,NA
30,55,3,NA
30,56,53,NA
30,57,46,NA
30,58,5,NA
30,59,3,NA
30,60,26,NA
31,5,0,NA
31,6,0,NA
31,25,0,NA
31,29,32,NA
31,32,0,NA
31,33,97,NA
31,34,0,NA
31,35,72,NA
31,36,48,NA
31,37,3,NA
31,38,5,NA
31,42,8,NA
31,43,136,NA
31,46,30,NA
31,53,68,NA
31,55,108,NA
31,56,4,NA
32,4,0,NA
32,5,0,NA
32,27,31,NA
32,28,0,NA
32,29,144,NA
32,32,33,NA
32,33,28,NA
32,34,16,NA
32,36,0,NA
32,44,0,NA
32,45,15,NA
32,52,0,NA
32,53,15,NA
32,54,178,NA
32,55,379,NA
33,3,0,NA
33,4,78,NA
33,5,0,NA
33,18,2,NA
33,19,0,NA
33,25,70,NA
33,26,0,NA
33,27,55,NA
33,29,36,NA
33,30,0,NA
33,33,6,NA
33,34,6,NA
33,35,150,NA
33,39,0,NA
33,44,39,NA
33,52,8,NA
33,53,42,NA
33,55,0,NA
34,3,0,NA
34,4,0,NA
34,24,0,NA
34,25,64,NA
34,26,46,NA
34,30,78,NA
34,31,6,NA
34,35,336,NA
34,36,108,NA
34,42,0,NA
34,43,17,NA
34,44,4,NA
34,57,17,NA
34,58,23,NA
34,59,114,NA
34,60,11,NA
34,61,32,NA
35,3,35,NA
35,4,0,NA
35,23,4,NA
35,25,5,NA
35,26,35,NA
35,29,17,NA
35,30,8,NA
35,34,0,NA
35,35,43,NA
35,36,23,NA
35,37,0,NA
35,42,0,NA
35,43,57,NA
35,55,17,NA
35,56,177,NA
35,61,0,NA
36,0,0,NA
36,1,0,NA
36,3,6,NA
36,4,0,NA
36,25,0,NA
36,26,0,NA
36,29,9,NA
36,32,0,NA
36,34,0,NA
36,36,34,NA
36,51,2,NA
36,55,5,NA
36,56,88,NA
36,60,91,NA
36,61,181,NA
37,0,87,NA
37,1,54,NA
37,2,39,NA
37,3,56,NA
37,21,0,NA
37,32,0,NA
37,37,13,NA
37,50,6,NA
37,57,11,NA
37,59,0,NA
37,60,188,NA
38,0,302,NA
38,1,3624,NA
38,2,112,NA
38,3,1021,NA
38,37,0,NA
38,38,0,NA
38,61,75,NA
38,62,29,NA
38,63,36,NA
39,0,11,NA
39,1,1821,NA
39,2,3453,NA
39,3,164,NA
39,10,0,NA
39,28,0,NA
39,29,0,NA
39,38,0,NA
39,50,4,NA
39,60,5,NA
39,61,42,NA
40,2,99,NA
40,3,84,NA
40,4,0,NA
40,6,0,NA
40,10,0,NA
40,20,0,NA
40,29,0,NA
40,38,45,NA
40,39,0,NA
40,43,8,NA
40,60,26,NA
41,2,0,NA
41,3,0,NA
41,4,0,NA
41,5,35,NA
41,14,14,NA
41,19,6,NA
41,61,8,NA
42,1,0,NA
42,2,0,NA
42,3,0,NA
42,4,0,NA
42,5,0,NA
42,45,89,NA
42,46,4,NA
42,61,0,NA
43,2,0,NA
43,4,127,NA
43,5,70,NA
43,7,50,NA
43,14,0,NA
43,61,38,NA
44,4,0,NA
44,5,87,NA
44,6,0,NA
44,7,0,NA
44,8,0,NA
44,14,6,NA
44,60,75,NA
44,61,0,NA
44,62,68,NA
44,69,20,NA
44,70,41,NA
44,71,32,NA
45,4,579,NA
45,6,0,NA
45,7,5,NA
45,34,3,NA
45,43,2,NA
45,59,7,NA
45,69,24,NA
46,3,214,NA
46,4,0,NA
46,14,31,NA
46,58,20,NA
46,59,23,NA
46,60,14,NA
46,67,32,NA
46,68,69,NA
46,69,0,NA
46,70,0,NA
46,71,16,NA
47,3,305,NA
47,4,0,NA
47,8,11,NA
47,18,0,NA
47,19,0,NA
47,58,21,NA
47,66,12,NA
48,3,21,NA
48,4,32,NA
48,10,0,NA
48,13,0,NA
48,18,4,NA
48,42,37,NA
48,56,4,NA
48,57,11,NA
48,62,0,NA
48,77,46,NA
48,78,0,NA
48,79,18,NA
48,80,10,NA
49,3,8,NA
49,10,0,NA
49,11,49,NA
49,13,0,NA
49,18,0,NA
49,19,0,NA
49,23,0,NA
49,29,3,NA
49,33,3,NA
49,60,4,NA
49,61,49,NA
49,62,46,NA
49,70,10,NA
49,76,0,NA
49,78,42,NA
49,79,23,NA
49,80,26,NA
50,11,59,NA
50,12,0,NA
50,13,188,NA
50,19,16,NA
50,24,0,NA
50,29,0,NA
50,38,0,NA
50,39,0,NA
50,43,0,NA
50,58,40,NA
50,60,1156,NA
50,61,333,NA
50,62,3,NA
50,73,90,NA
50,74,44,NA
50,75,229,NA
50,76,88,NA
51,2,0,NA
51,13,34,NA
51,19,0,NA
51,25,0,NA
51,29,0,NA
51,43,0,NA
51,54,0,NA
51,55,26,NA
51,57,53,NA
51,58,68,NA
51,59,0,NA
51,60,23,NA
51,61,0,NA
51,64,12,NA
51,68,2,NA
51,74,37,NA
51,75,89,NA
52,2,36,NA
52,13,0,NA
52,14,0,NA
52,19,115,NA
52,22,0,NA
52,25,52,NA
52,26,0,NA
52,29,0,NA
52,37,0,NA
52,38,0,NA
52,46,7,NA
52,51,6,NA
52,52,4,NA
52,53,21,NA
52,54,4,NA
52,55,50,NA
52,57,5,NA
52,58,13,NA
52,60,2,NA
52,64,30,NA
52,74,1,NA
52,80,18,NA
53,14,45,NA
53,16,0,NA
53,19,0,NA
53,25,0,NA
53,26,65,NA
53,27,0,NA
53,29,35,NA
53,37,0,NA
53,38,0,NA
53,43,19,NA
53,64,0,NA
53,79,60,NA
54,16,197,NA
54,27,23,NA
54,28,0,NA
54,32,35,NA
54,43,0,NA
54,75,11,NA
55,15,0,NA
55,16,569,NA
55,17,40,NA
55,20,0,NA
55,27,0,NA
55,28,222,NA
55,39,99,NA
55,40,0,NA
55,43,0,NA
55,68,66,NA
55,79,11,NA
55,84,18,NA
55,85,70,NA
56,16,0,NA
56,20,16,NA
56,27,0,NA
56,39,0,NA
56,43,6,NA
56,68,0,NA
56,79,2,NA
56,84,0,NA
56,85,109,NA
56,87,0,NA
57,19,0,NA
57,20,67,NA
57,26,66,NA
57,27,0,NA
57,29,16,NA
57,31,0,NA
57,32,0,NA
57,43,45,NA
57,44,0,NA
57,81,1,NA
57,87,2,NA
58,18,0,NA
58,19,5,NA
58,20,56,NA
58,26,4,NA
58,30,27,NA
58,31,49,NA
58,32,0,NA
58,43,0,NA
58,68,9,NA
58,73,21,NA
58,79,47,NA
58,87,0,NA
59,17,53,NA
59,26,152,NA
59,27,0,NA
59,32,0,NA
59,39,0,NA
59,40,14,NA
59,43,6,NA
59,49,6,NA
59,88,12,NA
59,91,27,NA
59,92,58,NA
60,5,0,NA
60,17,0,NA
60,18,0,NA
60,20,1,NA
60,26,261,NA
60,27,0,NA
60,31,57,NA
60,39,52,NA
60,40,0,NA
60,41,3,NA
60,42,129,NA
60,43,23,NA
60,44,0,NA
60,84,9,NA
60,85,2,NA
60,90,219,NA
60,91,0,NA
61,1,0,NA
61,3,0,NA
61,5,30,NA
61,18,98,NA
61,19,62,NA
61,21,78,NA
61,25,0,NA
61,26,102,NA
61,27,0,NA
61,31,30,NA
61,32,0,NA
61,39,9,NA
61,40,37,NA
61,41,0,NA
61,42,0,NA
61,43,0,NA
61,44,0,NA
61,45,0,NA
61,46,39,NA
61,67,6,NA
61,88,23,NA
61,89,54,NA
61,90,12,NA
62,0,12,NA
62,4,0,NA
62,5,0,NA
62,7,16,NA
62,16,0,NA
62,19,9,NA
62,20,27,NA
62,21,143,NA
62,22,12,NA
62,23,72,NA
62,24,22,NA
62,25,68,NA
62,26,115,NA
62,27,0,NA
62,31,44,NA
62,32,51,NA
62,33,40,NA
62,37,0,NA
62,38,21,NA
62,39,124,NA
62,40,0,NA
62,41,0,NA
62,44,0,NA
62,45,5,NA
62,62,5,NA
62,63,0,NA
62,81,19,NA
63,5,0,NA
63,6,0,NA
63,7,4,NA
63,20,75,NA
63,22,31,NA
63,24,29,NA
63,25,1235,NA
63,26,92,NA
63,27,0,NA
63,28,0,NA
63,29,0,NA
63,30,62,NA
63,31,173,NA
63,32,73,NA
63,33,235,NA
63,36,40,NA
63,37,105,NA
63,38,31,NA
63,39,340,NA
63,40,0,NA
63,41,0,NA
63,42,0,NA
63,44,0,NA
63,61,5,NA
64,0,0,NA
64,2,0,NA
64,6,45,NA
64,7,2,NA
64,20,54,NA
64,21,0,NA
64,22,0,NA
64,24,0,NA
64,25,38,NA
64,26,0,NA
64,29,0,NA
64,30,477,NA
64,31,670,NA
64,32,36,NA
64,33,316,NA
64,34,0,NA
64,35,0,NA
64,36,15,NA
64,37,195,NA
64,38,25,NA
64,39,935,NA
64,40,299,NA
64,41,0,NA
64,58,0,NA
64,61,0,NA
64,69,0,NA
64,79,12,NA
64,89,3,NA
65,0,0,NA
65,1,0,NA
65,2,84,NA
65,3,0,NA
65,4,0,NA
65,6,0,NA
65,7,35,NA
65,19,0,NA
65,21,53,NA
65,22,0,NA
65,23,48,NA
65,26,0,NA
65,27,0,NA
65,29,0,NA
65,30,17,NA
65,31,52,NA
65,32,22,NA
65,33,1481,NA
65,34,298,NA
65,35,172,NA
65,36,214,NA
65,37,856,NA
65,38,0,NA
65,39,41,NA
65,40,397,NA
65,41,0,NA
65,45,0,NA
65,47,0,NA
65,55,22,NA
65,58,0,NA
65,61,8,NA
65,72,0,NA
66,2,0,NA
66,3,0,NA
66,4,0,NA
66,5,0,NA
66,6,34,NA
66,7,0,NA
66,21,0,NA
66,23,0,NA
66,26,0,NA
66,27,15,NA
66,28,151,NA
66,29,0,NA
66,30,18,NA
66,31,64,NA
66,32,159,NA
66,33,153,NA
66,34,152,NA
66,35,1952,NA
66,36,250,NA
66,37,25,NA
66,38,77,NA
66,39,23,NA
66,40,89,NA
66,41,63,NA
66,52,0,NA
66,54,0,NA
66,55,0,NA
66,56,0,NA
66,61,0,NA
66,64,14,NA
66,72,5,NA
67,2,0,NA
67,3,0,NA
67,4,0,NA
67,6,0,NA
67,7,54,NA
67,9,0,NA
67,21,19,NA
67,22,0,NA
67,23,14,NA
67,24,0,NA
67,25,10,NA
67,26,45,NA
67,27,11,NA
67,31,23,NA
67,32,272,NA
67,33,710,NA
67,34,0,NA
67,35,0,NA
67,36,280,NA
67,37,401,NA
67,38,2767,NA
67,39,1545,NA
67,40,1941,NA
67,41,0,NA
67,46,0,NA
67,49,0,NA
67,52,0,NA
67,56,0,NA
67,61,44,NA
67,62,0,NA
67,92,9,NA
68,2,0,NA
68,3,0,NA
68,4,0,NA
68,5,0,NA
68,6,33,NA
68,7,0,NA
68,9,0,NA
68,11,0,NA
68,22,0,NA
68,26,0,NA
68,27,196,NA
68,28,12,NA
68,29,81,NA
68,32,84,NA
68,33,83,NA
68,34,18,NA
68,35,68,NA
68,36,66,NA
68,37,165,NA
68,38,125,NA
68,39,730,NA
68,40,1496,NA
68,41,0,NA
68,42,0,NA
68,43,0,NA
68,44,0,NA
68,45,5,NA
68,48,0,NA
68,49,15,NA
68,56,0,NA
68,60,0,NA
68,61,48,NA
68,88,0,NA
68,94,0,NA
69,3,0,NA
69,5,0,NA
69,6,0,NA
69,7,0,NA
69,8,0,NA
69,9,0,NA
69,22,0,NA
69,23,25,NA
69,24,27,NA
69,25,2,NA
69,26,11,NA
69,28,19,NA
69,29,13,NA
69,30,83,NA
69,31,0,NA
69,32,133,NA
69,33,0,NA
69,35,6,NA
69,36,128,NA
69,37,83,NA
69,38,59,NA
69,39,45,NA
69,40,12,NA
69,41,149,NA
69,42,79,NA
69,43,31,NA
69,44,0,NA
69,47,0,NA
69,49,0,NA
69,56,0,NA
69,59,51,NA
69,60,123,NA
69,61,0,NA
69,90,33,NA
69,93,4,NA
69,94,45,NA
69,95,3,NA
70,6,0,NA
70,7,0,NA
70,8,546,NA
70,9,206,NA
70,17,0,NA
70,23,47,NA
70,24,0,NA
70,25,0,NA
70,27,0,NA
70,28,5,NA
70,29,43,NA
70,30,16,NA
70,31,216,NA
70,32,240,NA
70,34,192,NA
70,35,187,NA
70,36,134,NA
70,37,0,NA
70,38,146,NA
70,39,600,NA
70,40,126,NA
70,41,12,NA
70,42,208,NA
70,43,43,NA
70,47,0,NA
70,48,39,NA
70,49,0,NA
70,50,0,NA
70,55,18,NA
70,56,0,NA
70,59,0,NA
70,60,0,NA
70,61,0,NA
70,88,14,NA
70,90,0,NA
70,94,210,NA
71,6,0,NA
71,7,0,NA
71,8,87,NA
71,9,449,NA
71,23,0,NA
71,24,57,NA
71,25,0,NA
71,26,14,NA
71,27,0,NA
71,29,19,NA
71,30,3285,NA
71,31,2825,NA
71,32,6902,NA
71,33,850,NA
71,34,133,NA
71,35,108,NA
71,36,38,NA
71,37,85,NA
71,38,51,NA
71,39,145,NA
71,40,79,NA
71,42,976,NA
71,43,388,NA
71,44,0,NA
71,45,0,NA
71,46,36,NA
71,47,0,NA
71,51,0,NA
71,55,0,NA
71,56,0,NA
71,57,0,NA
71,58,0,NA
71,59,0,NA
71,61,0,NA
71,62,0,NA
71,67,0,NA
71,93,0,NA
71,94,0,NA
72,2,0,NA
72,3,0,NA
72,8,28,NA
72,9,83,NA
72,10,0,NA
72,11,0,NA
72,23,0,NA
72,24,5,NA
72,25,44,NA
72,26,272,NA
72,27,164,NA
72,29,41,NA
72,30,5352,NA
72,31,11689,NA
72,32,8447,NA
72,33,633,NA
72,34,146,NA
72,35,49,NA
72,36,509,NA
72,37,135,NA
72,38,17,NA
72,39,63,NA
72,40,44,NA
72,41,47,NA
72,42,0,NA
72,43,79,NA
72,44,9,NA
72,46,26,NA
72,47,32,NA
72,54,0,NA
72,55,96,NA
72,56,26,NA
72,57,87,NA
72,58,24,NA
72,59,0,NA
72,60,38,NA
72,61,0,NA
72,62,32,NA
72,64,0,NA
72,66,0,NA
72,67,20,NA
72,72,3,NA
72,90,0,NA
73,6,11,NA
73,8,0,NA
73,9,1401,NA
73,11,0,NA
73,18,0,NA
73,26,0,NA
73,27,32,NA
73,30,3242,NA
73,31,6756,NA
73,32,1582,NA
73,34,15,NA
73,35,0,NA
73,36,40,NA
73,37,9,NA
73,38,0,NA
73,40,49,NA
73,41,141,NA
73,42,0,NA
73,43,107,NA
73,44,2463,NA
73,45,45,NA
73,46,74,NA
73,47,69,NA
73,53,0,NA
73,54,183,NA
73,55,553,NA
73,56,42,NA
73,57,0,NA
73,59,6,NA
73,60,0,NA
73,61,3,NA
73,62,303,NA
73,63,210,NA
73,64,0,NA
73,65,26,NA
73,66,80,NA
73,68,4,NA
73,74,1,NA
73,77,0,NA
73,89,18,NA
73,90,0,NA
74,3,0,NA
74,4,0,NA
74,7,0,NA
74,8,45,NA
74,9,26,NA
74,10,0,NA
74,19,32,NA
74,20,0,NA
74,26,0,NA
74,27,0,NA
74,28,56,NA
74,29,6,NA
74,30,79,NA
74,31,5821,NA
74,32,642,NA
74,36,563,NA
74,37,81,NA
74,38,133,NA
74,39,0,NA
74,40,0,NA
74,41,79,NA
74,42,130,NA
74,43,43,NA
74,44,2828,NA
74,45,17,NA
74,46,0,NA
74,47,0,NA
74,52,0,NA
74,53,26,NA
74,54,6,NA
74,55,124,NA
74,56,64,NA
74,57,0,NA
74,61,0,NA
74,62,164,NA
74,63,55,NA
75,3,0,NA
75,5,0,NA
75,6,0,NA
75,7,0,NA
75,8,0,NA
75,9,37,NA
75,10,22,NA
75,11,0,NA
75,21,0,NA
75,26,0,NA
75,27,0,NA
75,28,265,NA
75,29,52,NA
75,30,132,NA
75,31,1737,NA
75,32,3819,NA
75,33,45,NA
75,36,663,NA
75,37,56,NA
75,38,33,NA
75,39,0,NA
75,40,42,NA
75,41,6,NA
75,42,0,NA
75,43,10,NA
75,44,763,NA
75,45,62,NA
75,46,0,NA
75,49,54,NA
75,52,0,NA
75,53,0,NA
75,55,0,NA
75,56,0,NA
75,57,8,NA
75,63,0,NA
75,77,26,NA
76,5,0,NA
76,6,0,NA
76,7,0,NA
76,8,0,NA
76,9,0,NA
76,10,97,NA
76,11,5,NA
76,12,0,NA
76,13,0,NA
76,15,0,NA
76,21,54,NA
76,25,57,NA
76,26,34,NA
76,27,0,NA
76,29,53,NA
76,30,75,NA
76,31,243,NA
76,32,1003,NA
76,33,59,NA
76,34,0,NA
76,36,9,NA
76,37,1661,NA
76,38,95,NA
76,39,0,NA
76,40,0,NA
76,41,151,NA
76,42,93,NA
76,43,3049,NA
76,44,50,NA
76,45,153,NA
76,46,5,NA
76,50,14,NA
76,53,0,NA
76,54,71,NA
76,61,0,NA
76,66,0,NA
76,76,2,NA
76,85,0,NA
76,86,2,NA
77,2,0,NA
77,3,0,NA
77,5,0,NA
77,6,0,NA
77,7,0,NA
77,8,40,NA
77,9,0,NA
77,10,3,NA
77,11,344,NA
77,12,24,NA
77,15,0,NA
77,21,22,NA
77,22,173,NA
77,23,161,NA
77,24,0,NA
77,30,6,NA
77,31,415,NA
77,32,0,NA
77,33,138,NA
77,34,84,NA
77,37,774,NA
77,38,27,NA
77,39,0,NA
77,40,0,NA
77,41,25,NA
77,43,1055,NA
77,44,47,NA
77,45,141,NA
77,46,0,NA
77,47,0,NA
77,49,10,NA
77,50,0,NA
77,51,53,NA
77,52,21,NA
77,53,0,NA
77,54,5,NA
77,60,0,NA
77,61,6,NA
77,66,0,NA
77,72,0,NA
77,86,0,NA
77,87,0,NA
77,89,0,NA
77,91,0,NA
78,2,0,NA
78,8,0,NA
78,9,0,NA
78,10,29,NA
78,11,28,NA
78,12,0,NA
78,21,0,NA
78,22,0,NA
78,23,95,NA
78,24,16,NA
78,32,120,NA
78,33,20,NA
78,34,0,NA
78,35,22,NA
78,36,140,NA
78,37,10,NA
78,39,0,NA
78,40,68,NA
78,41,42,NA
78,44,166,NA
78,45,66,NA
78,46,129,NA
78,50,44,NA
78,51,148,NA
78,52,0,NA
78,53,55,NA
78,55,0,NA
78,60,5,NA
78,61,47,NA
78,82,3,NA
78,86,0,NA
78,87,112,NA
78,88,34,NA
78,89,0,NA
78,90,60,NA
78,91,62,NA
79,1,0,NA
79,2,0,NA
79,10,0,NA
79,11,0,NA
79,12,61,NA
79,13,0,NA
79,20,9,NA
79,31,76,NA
79,32,122,NA
79,33,608,NA
79,34,34,NA
79,35,989,NA
79,36,307,NA
79,37,16,NA
79,40,16,NA
79,41,0,NA
79,44,78,NA
79,45,505,NA
79,46,13,NA
79,47,97,NA
79,49,0,NA
79,50,0,NA
79,51,7,NA
79,52,0,NA
79,53,58,NA
79,54,0,NA
79,55,3,NA
79,59,0,NA
79,60,21,NA
79,61,0,NA
79,63,17,NA
