x,y,TOT_P,avg_time_nearest_h
17,61,44,NA
17,62,41,NA
17,63,197,NA
17,64,42,NA
17,65,184,NA
17,66,77,NA
17,67,28,NA
17,105,0,NA
17,106,0,NA
18,0,25,NA
18,1,139,NA
18,2,40,NA
18,3,88,NA
18,4,37,NA
18,5,48,NA
18,6,9,NA
18,7,0,NA
18,38,12,NA
18,39,388,NA
18,40,39,NA
18,41,26,NA
18,42,15,NA
18,43,10,NA
18,44,13,NA
18,45,375,NA
18,46,23,NA
18,54,27,NA
18,55,343,NA
18,56,248,NA
18,57,1,NA
18,58,223,NA
18,59,24,NA
18,60,57,NA
18,61,41,NA
18,62,67,NA
18,63,175,NA
18,64,22,NA
18,65,233,NA
18,66,158,NA
18,67,209,NA
18,105,0,NA
18,106,0,NA
18,107,0,NA
18,110,0,NA
19,0,158,NA
19,1,26,NA
19,2,19,NA
19,3,52,NA
19,4,59,NA
19,5,68,NA
19,6,12,NA
19,7,208,NA
19,8,22,NA
19,39,76,NA
19,40,17,NA
19,41,0,NA
19,42,9,NA
19,43,10,NA
19,44,11,NA
19,45,75,NA
19,46,256,NA
19,47,20,NA
19,48,139,NA
19,49,7,NA
19,53,635,NA
19,54,251,NA
19,55,232,NA
19,56,46,NA
19,57,3,NA
19,58,838,NA
19,59,73,NA
19,60,62,NA
19,61,128,NA
19,62,18,NA
19,63,9,NA
19,64,31,NA
19,65,179,NA
19,66,637,NA
19,67,891,NA
19,105,0,NA
19,106,0,NA
19,107,0,NA
19,110,0,NA
19,111,0,NA
20,0,105,NA
20,1,36,NA
20,2,37,NA
20,3,115,NA
20,4,180,NA
20,5,57,NA
20,6,71,NA
20,7,126,NA
20,8,489,NA
20,9,1451,NA
20,10,5950,NA
20,38,20,NA
20,39,456,NA
20,40,133,NA
20,41,7,NA
20,42,83,NA
20,43,109,NA
20,44,19,NA
20,45,239,NA
20,46,150,NA
20,47,70,NA
20,48,330,NA
20,49,43,NA
20,50,18,NA
20,52,167,NA
20,53,339,NA
20,54,49,NA
20,55,69,NA
20,56,381,NA
20,57,239,NA
20,58,403,NA
20,59,176,NA
20,60,120,NA
20,61,9,NA
20,62,74,NA
20,63,26,NA
20,64,73,NA
20,65,90,NA
20,66,46,NA
20,67,20,NA
20,104,0,NA
20,105,0,NA
20,106,0,NA
20,107,0,NA
20,108,0,NA
20,110,0,NA
20,111,0,NA
20,112,0,NA
20,113,0,NA
21,0,21,NA
21,1,116,NA
21,2,62,NA
21,4,78,NA
21,5,13,NA
21,6,339,NA
21,7,122,NA
21,8,265,NA
21,9,3601,NA
21,10,5706,NA
21,11,285,NA
21,21,7,NA
21,38,1099,NA
21,39,688,NA
21,40,45,NA
21,41,330,NA
21,42,105,NA
21,43,1,NA
21,44,13,NA
21,45,591,NA
21,46,2310,NA
21,47,1089,NA
21,48,314,NA
21,49,292,NA
21,50,142,NA
21,51,14,NA
21,52,237,NA
21,53,492,NA
21,54,284,NA
21,55,38,NA
21,56,134,NA
21,57,534,NA
21,58,325,NA
21,59,42,NA
21,60,33,NA
21,61,41,NA
21,62,1125,NA
21,63,28,NA
21,64,523,NA
21,65,27,NA
21,66,27,NA
21,67,49,NA
21,103,0,NA
21,104,0,NA
21,105,0,NA
21,106,0,NA
21,107,0,NA
21,108,0,NA
21,109,0,NA
21,110,0,NA
21,111,0,NA
21,112,0,NA
21,113,0,NA
22,0,39,NA
22,1,55,NA
22,2,208,NA
22,3,34,NA
22,4,110,NA
22,5,83,NA
22,6,452,NA
22,7,137,NA
22,8,110,NA
22,9,97,NA
22,10,468,NA
22,11,618,NA
22,12,54,NA
22,13,579,NA
22,14,590,NA
22,15,84,NA
22,17,49,NA
22,18,0,NA
22,19,2996,NA
22,20,169,NA
22,21,40,NA
22,22,94,NA
22,23,34,NA
22,32,6,NA
22,38,11,NA
22,39,320,NA
22,40,46,NA
22,41,59,NA
22,45,30,NA
22,46,877,NA
22,47,463,NA
22,48,744,NA
22,49,997,NA
22,50,2498,NA
22,51,6991,NA
22,52,49,NA
22,53,886,NA
22,54,36,NA
22,55,100,NA
22,56,226,NA
22,57,3301,NA
22,58,1804,NA
22,59,33,NA
22,60,103,NA
22,61,31,NA
22,62,52,NA
22,63,170,NA
22,64,184,NA
22,65,94,NA
22,66,1287,NA
22,67,341,NA
22,105,0,NA
22,106,0,NA
22,107,0,NA
22,108,0,NA
22,109,0,NA
22,110,0,NA
22,111,0,NA
22,112,0,NA
22,113,0,NA
23,0,74,NA
23,1,22,NA
23,2,23,NA
23,3,15,NA
23,4,38,NA
23,6,98,NA
23,7,43,NA
23,8,218,NA
23,9,61,NA
23,10,264,NA
23,11,1114,NA
23,12,544,NA
23,13,102,NA
23,14,10,NA
23,15,73,NA
23,17,582,NA
23,18,59,NA
23,19,6,NA
23,20,594,NA
23,21,219,NA
23,22,59,NA
23,23,147,NA
23,24,415,NA
23,29,6,NA
23,30,1,NA
23,31,14,NA
23,32,6,NA
23,33,18,NA
23,37,11,NA
23,38,630,NA
23,39,125,NA
23,40,52,NA
23,41,27,NA
23,42,62,NA
23,46,170,NA
23,47,342,NA
23,48,714,NA
23,49,66,NA
23,50,211,NA
23,51,792,NA
23,52,45,NA
23,53,100,NA
23,54,339,NA
23,55,1474,NA
23,56,84,NA
23,57,81,NA
23,58,299,NA
23,59,270,NA
23,60,5,NA
23,61,120,NA
23,62,109,NA
23,63,55,NA
23,64,179,NA
23,65,595,NA
23,66,2114,NA
23,105,0,NA
23,106,0,NA
23,107,0,NA
23,108,0,NA
23,109,0,NA
23,111,0,NA
23,112,0,NA
23,113,0,NA
23,114,0,NA
24,1,92,NA
24,2,18,NA
24,3,18,NA
24,4,142,NA
24,5,219,NA
24,6,167,NA
24,7,48,NA
24,8,181,NA
24,9,243,NA
24,10,263,NA
24,11,699,NA
24,12,42,NA
24,13,579,NA
24,14,40,NA
24,15,66,NA
24,17,38,NA
24,18,32,NA
24,20,63,NA
24,21,27,NA
24,22,14,NA
24,23,1,NA
24,24,4,NA
24,25,560,NA
24,27,1192,NA
24,28,85,NA
24,29,49,NA
24,30,1033,NA
24,31,372,NA
24,32,501,NA
24,33,216,NA
24,34,731,NA
24,35,691,NA
24,37,21,NA
24,38,2239,NA
24,39,1213,NA
24,40,6,NA
24,41,31,NA
24,46,25,NA
24,47,22,NA
24,48,54,NA
24,49,1183,NA
24,50,243,NA
24,51,166,NA
24,52,1532,NA
24,53,609,NA
24,54,129,NA
24,55,262,NA
24,56,68,NA
24,57,36,NA
24,58,101,NA
24,59,52,NA
24,60,354,NA
24,61,166,NA
24,62,61,NA
24,63,77,NA
24,64,59,NA
24,65,248,NA
24,66,120,NA
24,105,0,NA
24,106,0,NA
24,107,0,NA
24,108,0,NA
24,109,0,NA
24,110,0,NA
24,113,0,NA
24,114,0,NA
24,115,0,NA
25,2,110,NA
25,3,74,NA
25,4,149,NA
25,5,67,NA
25,6,11,NA
25,7,24,NA
25,8,47,NA
25,9,206,NA
25,10,187,NA
25,12,0,NA
25,13,241,NA
25,14,319,NA
25,15,65,NA
25,17,52,NA
25,21,21,NA
25,22,26,NA
25,25,136,NA
25,26,659,NA
25,27,395,NA
25,29,7,NA
25,30,2,NA
25,31,16,NA
25,32,70,NA
25,33,17,NA
25,34,56,NA
25,35,33,NA
25,36,67,NA
25,37,65,NA
25,38,25,NA
25,39,122,NA
25,40,4,NA
25,45,50,NA
25,47,51,NA
25,50,631,NA
25,51,1892,NA
25,52,562,NA
25,53,1100,NA
25,54,47,NA
25,55,2772,NA
25,56,135,NA
25,57,176,NA
25,58,626,NA
25,59,388,NA
25,60,1618,NA
25,61,536,NA
25,62,741,NA
25,63,12,NA
25,106,0,NA
25,107,0,NA
25,108,0,NA
25,109,0,NA
25,110,0,NA
25,111,0,NA
25,114,0,NA
25,115,0,NA
25,116,0,NA
26,0,53,NA
26,1,423,NA
26,2,62,NA
26,4,25,NA
26,5,12,NA
26,6,52,NA
26,7,41,NA
26,8,88,NA
26,9,48,NA
26,10,23,NA
26,11,147,NA
26,12,22,NA
26,15,149,NA
26,16,68,NA
26,17,1,NA
26,18,29,NA
26,21,25,NA
26,22,18,NA
26,23,9,NA
26,25,0,NA
26,26,289,NA
26,27,40,NA
26,28,12,NA
26,32,34,NA
26,33,11,NA
26,34,4,NA
26,35,5,NA
26,36,298,NA
26,37,3,NA
26,38,1811,NA
26,39,5,NA
26,40,12,NA
26,41,33,NA
26,42,36,NA
26,43,250,NA
26,44,9,NA
26,45,17,NA
26,46,28,NA
26,48,42,NA
26,49,1016,NA
26,50,527,NA
26,51,579,NA
26,52,113,NA
26,53,134,NA
26,54,1848,NA
26,55,2587,NA
26,56,32,NA
26,57,140,NA
26,58,104,NA
26,59,208,NA
26,60,466,NA
26,61,124,NA
26,62,0,NA
26,107,0,NA
26,108,0,NA
26,109,0,NA
26,110,0,NA
26,111,0,NA
26,116,0,NA
26,117,0,NA
26,118,0,NA
26,119,0,NA
27,0,10,NA
27,1,4,NA
27,2,143,NA
27,3,80,NA
27,4,289,NA
27,5,54,NA
27,6,168,NA
27,7,2,NA
27,8,113,NA
27,9,22,NA
27,13,18,NA
27,15,29,NA
27,16,116,NA
27,18,131,NA
27,19,22,NA
27,21,5,NA
27,22,224,NA
27,23,33,NA
27,25,0,NA
27,26,0,NA
27,27,82,NA
27,28,28,NA
27,36,27,NA
27,37,113,NA
27,38,271,NA
27,39,184,NA
27,40,94,NA
27,41,31,NA
27,42,12,NA
27,43,27,NA
27,48,590,NA
27,49,601,NA
27,50,1662,NA
27,51,345,NA
27,52,512,NA
27,53,297,NA
27,54,5905,NA
27,55,4475,NA
27,56,1464,NA
27,57,237,NA
27,58,62,NA
27,59,5,NA
27,107,0,NA
27,108,0,NA
27,109,0,NA
27,110,0,NA
27,113,0,NA
27,114,0,NA
27,116,0,NA
27,117,0,NA
27,118,0,NA
27,119,0,NA
27,120,0,NA
28,1,20,NA
28,2,4,NA
28,4,29,NA
28,6,42,NA
28,7,61,NA
28,8,35,NA
28,9,11,NA
28,17,36,NA
28,18,154,NA
28,19,16,NA
28,22,9,NA
28,26,1,NA
28,27,88,NA
28,28,23,NA
28,36,3,NA
28,37,16,NA
28,38,21,NA
28,39,25,NA
28,40,21,NA
28,41,63,NA
28,43,37,NA
28,44,0,NA
28,47,17,NA
28,48,82,NA
28,51,415,NA
28,52,746,NA
28,53,246,NA
28,54,3289,NA
28,55,4678,NA
28,56,186,NA
28,57,25,NA
28,58,412,NA
28,59,87,NA
28,108,0,NA
28,109,0,NA
28,110,0,NA
28,111,0,NA
28,113,0,NA
28,117,0,NA
28,118,0,NA
28,119,0,NA
28,120,0,NA
29,5,19,NA
29,8,197,NA
29,9,6,NA
29,13,12,NA
29,16,5,NA
29,17,90,NA
29,18,29,NA
29,19,4,NA
29,20,2,NA
29,26,40,NA
29,27,60,NA
29,28,64,NA
29,38,144,NA
29,39,14,NA
29,44,37,NA
29,51,859,NA
29,52,3411,NA
29,53,384,NA
29,54,511,NA
29,55,8,NA
29,56,1261,NA
29,57,303,NA
29,58,117,NA
29,59,67,NA
29,108,0,NA
29,109,0,NA
29,110,0,NA
29,111,0,NA
29,112,0,NA
29,116,0,NA
29,117,0,NA
29,118,0,NA
29,119,0,NA
29,120,0,NA
30,4,51,NA
30,5,25,NA
30,8,0,NA
30,16,9,NA
30,17,15,NA
30,18,2163,NA
30,19,56,NA
30,20,61,NA
30,22,134,NA
30,23,38,NA
30,26,1132,NA
30,27,652,NA
30,28,107,NA
30,30,6,NA
30,32,13,NA
30,33,13,NA
30,35,17,NA
30,37,26,NA
30,38,303,NA
30,39,19,NA
30,40,16,NA
30,46,10,NA
30,48,12,NA
30,49,18,NA
30,50,32,NA
30,51,1097,NA
30,52,460,NA
30,53,30,NA
30,54,59,NA
30,57,96,NA
30,58,898,NA
30,59,165,NA
30,109,0,NA
30,110,0,NA
30,111,0,NA
30,112,0,NA
30,115,0,NA
30,116,0,NA
30,117,0,NA
30,118,0,NA
30,119,0,NA
30,120,0,NA
31,5,26,NA
31,8,16,NA
31,9,10,NA
31,15,25,NA
31,17,107,NA
31,18,324,NA
31,19,22,NA
31,20,152,NA
31,21,311,NA
31,22,42,NA
31,23,14,NA
31,26,712,NA
31,27,230,NA
31,28,10,NA
31,29,26,NA
31,30,81,NA
31,31,8,NA
31,32,20,NA
31,33,4,NA
31,34,71,NA
31,35,438,NA
31,36,336,NA
31,37,12,NA
31,38,56,NA
31,39,835,NA
31,40,600,NA
31,41,1938,NA
31,43,6,NA
31,54,146,NA
31,59,142,NA
31,111,0,NA
31,112,0,NA
31,113,0,NA
31,114,0,NA
31,115,0,NA
31,116,0,NA
31,117,0,NA
31,118,0,NA
31,119,0,NA
31,120,0,NA
32,15,4,NA
32,16,28,NA
32,17,29,NA
32,18,87,NA
32,19,73,NA
32,20,22,NA
32,21,9,NA
32,22,76,NA
32,23,30,NA
32,25,18,NA
32,26,69,NA
32,27,84,NA
32,28,18,NA
32,29,89,NA
32,30,12,NA
32,31,14,NA
32,32,0,NA
32,33,10,NA
32,35,6,NA
32,36,20,NA
32,38,45,NA
32,39,28,NA
32,40,1064,NA
32,41,474,NA
32,43,5,NA
32,44,16,NA
32,46,10,NA
32,48,29,NA
32,54,46,NA
32,55,74,NA
32,113,0,NA
32,114,0,NA
32,115,0,NA
32,116,0,NA
32,117,0,NA
32,118,0,NA
32,119,0,NA
32,120,0,NA
33,3,7,NA
33,8,9,NA
33,15,10,NA
33,16,65,NA
33,17,5,NA
33,18,101,NA
33,19,12,NA
33,20,78,NA
33,23,18,NA
33,27,186,NA
33,28,58,NA
33,29,25,NA
33,31,25,NA
33,32,6,NA
33,35,4,NA
33,42,1,NA
33,43,8,NA
33,44,18,NA
33,46,0,NA
33,47,23,NA
33,54,11,NA
33,55,3661,NA
33,56,17,NA
33,114,0,NA
33,115,0,NA
33,120,0,NA
33,121,0,NA
34,2,16,NA
34,4,0,NA
34,7,6,NA
34,8,7,NA
34,16,13,NA
34,17,39,NA
34,18,104,NA
34,19,73,NA
34,20,4,NA
34,27,29,NA
34,28,104,NA
34,29,2,NA
34,36,4,NA
34,41,90,NA
34,43,141,NA
34,44,215,NA
34,46,116,NA
34,55,131,NA
34,56,273,NA
35,6,14,NA
35,7,31,NA
35,10,20,NA
35,12,13,NA
35,14,7,NA
35,17,12,NA
35,18,99,NA
35,19,29,NA
35,20,163,NA
35,21,111,NA
35,22,70,NA
35,28,27,NA
35,41,27,NA
35,42,26,NA
35,43,7,NA
35,44,13,NA
35,46,50,NA
35,55,1187,NA
35,56,1188,NA
36,3,15,NA
36,4,56,NA
36,5,17,NA
36,6,138,NA
36,7,50,NA
36,8,20,NA
36,9,43,NA
36,12,56,NA
36,13,73,NA
36,14,13,NA
36,15,97,NA
36,16,20,NA
36,19,59,NA
36,21,39,NA
36,22,86,NA
36,23,19,NA
36,24,36,NA
36,25,44,NA
36,29,37,NA
36,41,4,NA
36,42,292,NA
36,44,24,NA
36,45,250,NA
36,46,16,NA
36,47,32,NA
36,48,132,NA
36,49,17,NA
36,50,4,NA
36,51,63,NA
36,52,64,NA
36,53,246,NA
36,54,49,NA
36,55,106,NA
36,56,1217,NA
37,0,29,NA
37,1,26,NA
37,2,7,NA
37,6,55,NA
37,7,48,NA
37,8,44,NA
37,9,81,NA
37,10,41,NA
37,11,18,NA
37,12,9,NA
37,14,3,NA
37,16,36,NA
37,17,116,NA
37,18,122,NA
37,20,17,NA
37,23,94,NA
37,24,194,NA
37,25,19,NA
37,30,10,NA
37,32,14,NA
37,33,6,NA
37,37,8,NA
37,40,1,NA
37,42,59,NA
37,43,72,NA
37,44,76,NA
37,45,275,NA
37,46,13,NA
37,47,15,NA
37,48,798,NA
37,49,294,NA
37,50,391,NA
37,51,676,NA
37,52,144,NA
37,53,465,NA
37,54,234,NA
37,55,689,NA
37,56,213,NA
37,58,0,NA
37,59,40,NA
38,0,1766,NA
38,1,50,NA
38,2,6,NA
38,6,20,NA
38,7,139,NA
38,8,120,NA
38,9,118,NA
38,11,36,NA
38,12,87,NA
38,16,46,NA
38,17,115,NA
38,18,230,NA
38,22,25,NA
38,23,35,NA
38,24,24,NA
38,25,20,NA
38,30,14,NA
38,31,47,NA
38,32,83,NA
38,36,21,NA
38,37,10,NA
38,41,14,NA
38,42,50,NA
38,43,33,NA
38,44,72,NA
38,45,64,NA
38,46,42,NA
38,47,962,NA
38,48,1896,NA
38,49,279,NA
38,50,58,NA
38,51,59,NA
38,52,298,NA
38,53,87,NA
38,54,90,NA
38,55,2331,NA
38,56,5260,NA
38,57,3375,NA
38,58,7132,NA
38,59,10,NA
39,0,177,NA
39,1,25,NA
39,2,68,NA
39,3,136,NA
39,4,36,NA
39,5,29,NA
39,6,18,NA
39,7,24,NA
39,8,2722,NA
39,9,142,NA
39,10,214,NA
39,11,12,NA
39,12,17,NA
39,14,25,NA
39,15,2,NA
39,16,71,NA
39,20,24,NA
39,26,39,NA
39,27,0,NA
39,29,49,NA
39,31,320,NA
39,32,130,NA
39,33,71,NA
39,34,47,NA
39,35,45,NA
39,40,10,NA
39,41,81,NA
39,42,32,NA
39,43,15,NA
39,44,41,NA
39,45,48,NA
39,46,18,NA
39,47,15,NA
39,48,65,NA
39,49,26,NA
39,50,36,NA
39,51,123,NA
39,52,224,NA
39,53,122,NA
39,54,749,NA
39,55,1332,NA
39,56,7082,NA
39,57,3807,NA
39,58,3847,NA
40,0,48,NA
40,1,7,NA
40,2,82,NA
40,3,70,NA
40,4,5,NA
40,6,26,NA
40,7,27,NA
40,8,30,NA
40,9,22,NA
40,10,43,NA
40,11,273,NA
40,12,202,NA
40,14,492,NA
40,15,104,NA
40,31,17,NA
40,32,37,NA
40,33,35,NA
40,35,10,NA
40,36,46,NA
40,37,3,NA
40,40,5,NA
40,41,26,NA
40,42,145,NA
40,43,5,NA
40,47,16,NA
40,48,37,NA
40,49,33,NA
40,50,2,NA
40,51,19,NA
40,52,58,NA
40,53,52,NA
40,54,35,NA
40,55,122,NA
40,56,2492,NA
40,57,4407,NA
40,58,505,NA
41,4,12,NA
41,5,34,NA
41,6,63,NA
41,7,3,NA
41,8,59,NA
41,9,95,NA
41,10,8,NA
41,11,37,NA
41,12,63,NA
41,13,28,NA
41,14,33,NA
41,15,84,NA
41,16,5,NA
41,19,20,NA
41,22,15,NA
41,23,4,NA
41,31,0,NA
41,32,10,NA
41,33,26,NA
41,34,290,NA
41,35,118,NA
41,36,137,NA
41,37,45,NA
41,38,25,NA
41,40,22,NA
41,41,60,NA
41,42,51,NA
41,43,4,NA
41,46,19,NA
41,47,39,NA
41,48,153,NA
41,49,76,NA
41,50,32,NA
41,51,58,NA
41,52,27,NA
41,53,21,NA
41,54,79,NA
41,55,2730,NA
41,56,7035,NA
41,57,5297,NA
42,1,20,NA
42,2,10,NA
42,3,39,NA
42,8,57,NA
42,9,17,NA
42,10,71,NA
42,11,51,NA
42,12,129,NA
42,13,128,NA
42,14,25,NA
42,17,6,NA
42,18,9,NA
42,19,5,NA
42,21,17,NA
42,22,26,NA
42,23,26,NA
42,27,2,NA
42,32,11,NA
42,33,60,NA
42,34,1931,NA
42,35,10,NA
42,37,0,NA
42,38,15,NA
42,39,22,NA
42,40,4,NA
42,41,60,NA
42,42,6,NA
42,43,6,NA
42,47,21,NA
42,48,33,NA
42,49,98,NA
42,50,321,NA
42,51,61,NA
42,52,9,NA
42,53,45,NA
42,54,88,NA
42,55,7021,NA
42,56,0,NA
43,1,40,NA
43,2,64,NA
43,3,19,NA
43,4,3,NA
43,9,227,NA
43,10,169,NA
43,11,866,NA
43,12,155,NA
43,13,49,NA
43,14,24,NA
43,16,3,NA
43,17,12,NA
43,19,65,NA
43,20,32,NA
43,21,151,NA
43,22,46,NA
43,32,30,NA
43,33,36,NA
43,34,55,NA
43,35,8,NA
43,38,15,NA
43,39,10,NA
43,40,46,NA
43,41,69,NA
43,47,12,NA
43,48,40,NA
43,49,55,NA
43,50,21,NA
43,51,44,NA
43,52,10,NA
43,53,67,NA
43,54,240,NA
43,55,3936,NA
44,1,17,NA
44,2,8,NA
44,3,1,NA
44,4,19,NA
44,6,10,NA
44,7,13,NA
44,8,20,NA
44,9,38,NA
44,10,33,NA
44,11,59,NA
44,12,43,NA
44,13,109,NA
44,14,15,NA
44,15,14,NA
44,16,20,NA
44,17,13,NA
44,18,4,NA
44,19,9,NA
44,20,91,NA
44,21,237,NA
44,22,4,NA
44,24,24,NA
44,25,0,NA
44,26,14,NA
44,33,49,NA
44,34,208,NA
44,35,132,NA
44,36,23,NA
44,37,12,NA
44,38,135,NA
44,39,43,NA
44,40,428,NA
44,41,27,NA
44,44,16,NA
44,47,12,NA
44,48,67,NA
44,49,194,NA
44,50,49,NA
44,51,44,NA
44,52,25,NA
44,53,383,NA
44,54,342,NA
44,55,2707,NA
45,0,22,NA
45,1,77,NA
45,2,15,NA
45,3,44,NA
45,4,117,NA
45,5,3,NA
45,6,95,NA
45,7,0,NA
45,8,25,NA
45,9,121,NA
45,10,111,NA
45,11,119,NA
45,12,74,NA
45,13,123,NA
45,14,54,NA
45,15,115,NA
45,16,211,NA
45,17,32,NA
45,18,0,NA
45,19,13,NA
45,20,196,NA
45,21,25,NA
45,22,59,NA
45,23,42,NA
45,24,16,NA
45,25,119,NA
45,33,4,NA
45,34,215,NA
45,35,41,NA
45,36,14,NA
45,37,8,NA
45,38,34,NA
45,39,37,NA
45,40,12,NA
45,41,34,NA
45,42,14,NA
45,45,0,NA
45,46,26,NA
45,47,45,NA
45,48,135,NA
45,49,183,NA
45,50,28,NA
45,51,503,NA
45,52,72,NA
45,53,143,NA
45,54,39,NA
45,55,50,NA
46,0,29,NA
46,1,14,NA
46,2,21,NA
46,3,3,NA
46,4,15,NA
46,5,13,NA
46,6,10,NA
46,7,6,NA
46,8,72,NA
46,9,48,NA
46,10,4366,NA
46,11,26,NA
46,12,61,NA
46,13,28,NA
46,14,23,NA
46,15,76,NA
46,16,25,NA
46,17,128,NA
46,18,30,NA
46,19,82,NA
46,20,52,NA
46,22,66,NA
46,23,19,NA
46,24,20,NA
46,25,88,NA
46,26,13,NA
46,28,38,NA
46,32,13,NA
46,34,38,NA
46,36,20,NA
46,37,60,NA
46,38,110,NA
46,40,130,NA
46,42,38,NA
46,45,7,NA
46,47,151,NA
46,48,10,NA
46,49,98,NA
46,50,52,NA
46,51,80,NA
46,52,45,NA
46,53,223,NA
46,54,6832,NA
46,55,2462,NA
47,0,35,NA
47,1,25,NA
47,2,29,NA
47,4,11,NA
47,8,25,NA
47,9,57,NA
47,10,3219,NA
47,11,3056,NA
47,12,58,NA
47,13,111,NA
47,14,636,NA
47,15,107,NA
47,16,39,NA
47,17,67,NA
47,18,115,NA
47,19,38,NA
47,20,34,NA
47,21,67,NA
47,22,14,NA
47,24,25,NA
47,26,16,NA
47,27,20,NA
47,28,189,NA
47,29,57,NA
47,33,279,NA
47,34,232,NA
47,35,22,NA
47,36,108,NA
47,37,116,NA
47,38,86,NA
47,39,38,NA
47,40,25,NA
47,41,11,NA
47,44,0,NA
47,45,39,NA
47,46,29,NA
47,47,96,NA
47,48,69,NA
47,49,72,NA
47,50,69,NA
47,51,157,NA
47,52,97,NA
47,53,82,NA
47,54,119,NA
47,55,1293,NA
48,0,34,NA
48,1,18,NA
48,2,57,NA
48,4,5,NA
48,6,39,NA
48,8,10,NA
48,9,34,NA
48,10,472,NA
48,11,375,NA
48,12,33,NA
48,13,265,NA
48,14,31,NA
48,15,38,NA
48,16,141,NA
48,17,63,NA
48,18,954,NA
48,19,67,NA
48,20,29,NA
48,21,114,NA
48,22,99,NA
48,23,84,NA
48,24,43,NA
48,25,15,NA
48,26,21,NA
48,27,62,NA
48,28,31,NA
48,34,62,NA
48,35,352,NA
48,36,33,NA
48,37,35,NA
48,38,113,NA
48,39,101,NA
48,40,0,NA
48,41,9,NA
48,45,76,NA
48,46,134,NA
48,47,214,NA
48,48,31,NA
48,49,53,NA
48,50,142,NA
48,51,21,NA
48,52,135,NA
48,53,1133,NA
48,54,520,NA
48,55,4970,NA
49,0,17,NA
49,4,35,NA
49,5,41,NA
49,7,4,NA
49,8,31,NA
49,9,930,NA
49,10,54,NA
49,11,93,NA
49,12,140,NA
49,13,66,NA
49,14,52,NA
49,15,23,NA
49,16,64,NA
49,17,68,NA
49,18,83,NA
49,19,115,NA
49,20,79,NA
49,21,224,NA
49,22,43,NA
49,23,21,NA
49,24,12,NA
49,25,133,NA
49,26,65,NA
49,27,333,NA
49,28,15,NA
49,29,36,NA
