x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,40,4,1.6,0.3,0,0,0.2,1.6,0.1,1.3,214.9,1
0,41,20.5,8.3,1.5,0,0,1.1,8.3,0.7,6.5,1101.6,1
0,42,77,31,10,4,12,3,19,4,11,3122,0
0,43,35,15,4,0,2,0,13,0,8,1717,0
0,44,15,6.1,1.1,0,0,0.8,6.1,0.5,4.8,806,1
0,71,4,1.7,0.4,0,0,0.3,1.7,0.1,1.6,196.7,1
0,72,22,12,6,0,0,2,12,1,12,1194,0
0,73,4,1.7,0.4,0,0,0.3,1.7,0.1,1.6,196.7,1
0,77,9,3.8,0.9,0,0,0.7,3.8,0.2,3.6,442.6,1
0,86,15,6.4,1.7,0.2,0.5,0.5,5.9,0,5.5,863.3,1
0,120,4,1.6,0.1,0,0,0.1,1.6,0.1,1.6,188.8,1
0,121,56,25,7,0,0,1,25,0,23,2929,0
0,122,61,24,5,1,0,3,24,0,22,2492,0
0,123,67.5,22,1,1,1,2,21,1,21,2498,0
0,124,1,0.4,0,0,0,0,0.4,0,0.4,47.2,1
0,125,10,4.2,0.7,0.2,0.4,0,3.8,0,3.8,455.7,1
0,130,26,11,3,0,0,0,11,0,11,1133,0
0,131,45,20,3,0,0,0,20,1,19,1882,0
0,132,13,5,0.8,0.2,0,0.6,5,0,4.8,621.5,1
0,135,5,2.4,1.1,0.1,0.5,0,1.9,0.8,2.1,222,1
0,136,2,0.9,0.4,0.1,0.2,0,0.7,0.3,0.8,88.8,1
0,137,7,3.3,1.5,0.2,0.7,0,2.6,1.1,2.9,310.8,1
0,138,6,2.8,1.3,0.2,0.6,0,2.2,0.9,2.5,266.4,1
0,149,2,0.7,0.2,0.1,0.2,0.1,0.5,0,0.6,75.9,1
0,162,3,1.2,0.2,0,0,0.1,1.2,0,1,136.3,1
0,163,108.5,45,12,2,10,7,35,5,35,4706,0
0,164,47,25,11,1,11,2,14,6,14,2003,0
0,165,73,36,11,1,0,5,36,2,33,3606,0
0,166,33,15,4,0,0,1,15,1,13,1437,0
