x,y,2006,2011,2018
88,44,259,238,251
88,45,8545,7056,7312
88,46,2275,2075,2016
88,47,559,97,88
88,48,132,155,157
88,49,57,46,45
88,50,41,0,0
88,51,6,0,0
88,54,202,334,382
88,10,200,254,295
88,55,101,121,154
88,11,914,1690,1955
88,12,308,233,300
88,57,39,47,53
88,13,351,525,576
88,58,5,33,21
88,14,174,544,596
88,15,433,691,769
88,16,977,906,1167
88,17,541,711,734
88,18,203,159,139
88,19,143,195,189
88,0,130,106,118
88,1,193,253,255
88,2,167,242,237
88,3,208,175,193
88,4,1116,857,921
88,5,6749,5958,6820
88,6,3588,3321,3539
88,7,286,137,141
88,8,431,349,376
88,9,491,203,207
88,20,122,182,165
88,21,1176,291,373
88,22,1335,965,1058
88,23,226,311,275
88,24,92,140,171
88,25,108,275,108
88,26,127,147,167
88,27,141,53,52
88,28,40,0,0
88,29,32,18,27
88,30,68,138,137
88,31,222,301,339
88,32,152,186,216
88,33,54,124,138
88,37,94,118,135
88,38,75,30,34
88,39,147,217,330
88,40,138,29,53
88,41,139,109,110
88,42,87,55,57
88,43,99,126,139
89,44,110,62,51
89,45,1103,3096,2934
89,46,208,185,255
89,47,302,391,621
89,48,72,77,97
89,49,90,14,14
89,50,317,622,687
89,51,168,93,90
89,52,8,0,0
89,53,20,0,0
89,54,354,487,535
89,10,297,276,285
89,11,134,209,214
89,55,160,329,280
89,56,0,8,3
89,12,128,171,231
89,13,320,371,398
89,57,53,42,35
89,14,195,305,295
89,58,4,4,6
89,15,752,474,575
89,16,3758,4682,4874
89,17,418,755,855
89,18,118,164,311
89,19,190,70,98
89,0,100,129,126
89,1,69,115,111
89,2,50,69,70
89,3,340,235,229
89,4,462,734,773
89,5,663,794,926
89,6,895,1414,1365
89,7,287,193,187
89,8,333,301,430
89,9,173,228,260
89,20,175,266,206
89,21,1175,708,732
89,22,6658,7632,8355
89,23,1470,2373,2515
89,24,163,159,157
89,25,112,159,134
89,26,57,171,296
89,28,6,0,0
89,29,115,51,51
89,30,690,693,718
89,31,427,382,408
89,32,173,275,377
89,33,19,76,84
89,36,19,0,0
89,37,120,156,179
89,40,24,103,117
89,41,129,34,39
89,42,429,400,422
89,43,173,187,197
110,45,35,0,0
110,46,83,90,89
110,47,5,71,71
110,48,66,47,48
110,49,98,106,109
110,50,113,0,0
110,51,12,11,12
110,10,4769,6599,6648
110,11,6162,7385,8213
110,12,10388,13923,15153
110,13,3814,983,1142
110,14,1294,221,241
110,15,182,37,40
110,16,56,43,11
110,17,100,199,221
110,18,103,149,165
110,19,107,164,205
110,0,13,39,38
110,1,39,93,57
110,2,267,186,241
110,123,22,5,5
110,3,109,188,172
110,124,93,0,0
110,4,132,89,171
110,125,10,29,29
110,5,1079,1172,1057
110,6,173,301,281
110,7,87,151,128
110,8,252,341,270
110,9,1405,2013,2163
110,20,841,1192,1186
110,21,380,391,393
110,22,351,779,894
110,23,120,208,235
110,24,96,127,144
110,25,174,174,199
110,26,87,227,184
110,27,81,106,129
110,28,253,452,456
110,29,274,122,124
110,30,93,118,181
110,31,87,110,121
110,76,79,37,32
110,32,117,166,184
110,33,94,164,186
110,77,91,117,99
110,78,1,0,0
110,34,8,0,0
110,35,89,93,92
110,36,194,206,205
110,37,164,264,381
110,38,7,6,6
111,45,1,19,3
111,46,20,26,31
111,48,103,65,86
111,49,3876,3939,4846
111,50,58,138,181
111,10,666,797,957
111,11,3885,4597,4820
111,12,12668,11690,11701
111,13,16432,16007,15680
111,14,71,66,65
111,15,168,0,0
111,16,48,31,35
111,17,69,89,106
111,18,74,52,92
111,19,201,105,113
111,0,201,266,223
111,1,136,115,211
111,123,16,46,46
111,2,70,126,106
111,3,97,93,116
111,124,2,0,0
111,4,122,120,129
111,125,3,0,0
111,5,92,77,96
111,6,223,297,397
111,7,141,243,258
111,8,189,177,208
111,9,460,262,295
111,20,212,83,85
111,21,183,54,41
111,22,211,243,274
111,23,183,254,288
111,24,91,118,19
111,25,27,72,83
111,26,11,0,0
111,27,98,56,58
111,28,70,127,128
111,29,22,26,28
111,30,86,152,172
111,31,120,122,147
111,32,170,104,130
111,76,7,0,0
111,77,3,0,0
111,33,108,84,90
111,78,5,23,20
111,34,14,29,31
111,79,18,0,2
111,36,60,97,100
111,37,337,655,705
112,45,18,44,42
112,46,23,31,31
112,47,5,0,0
112,48,151,135,171
112,49,1130,1287,704
112,10,151,403,450
112,11,1693,1763,1742
112,12,12697,12635,12845
112,13,11434,11670,11438
112,14,12162,11526,11588
112,15,3532,3092,3640
112,16,1376,1530,1696
112,17,50,17,19
112,18,173,242,224
112,19,314,434,439
112,0,178,183,140
112,1,321,767,1092
112,123,10,0,0
112,2,257,195,61
112,124,16,58,58
112,3,3001,3164,2979
112,125,7,30,30
112,4,101,198,197
112,5,176,150,77
112,6,116,181,197
112,7,206,175,271
112,8,191,131,185
112,9,481,645,701
112,20,338,321,348
112,21,311,51,55
112,22,1154,1487,1512
112,23,1127,1295,1414
112,24,320,210,224
112,25,76,75,81
112,26,68,49,30
112,27,46,52,54
112,28,23,27,28
112,29,5,0,0
112,30,10,0,0
112,31,122,204,222
112,32,105,201,214
112,33,26,26,28
112,77,8,0,0
112,79,7,0,0
112,36,5,0,0
112,37,3,39,39
112,80,31,0,0
112,82,8,0,0
112,83,12,0,0
113,22,2000,2621,2507
113,23,2882,2302,2525
113,24,203,205,79
113,25,223,170,142
113,47,35,41,39
113,48,185,184,187
113,26,66,103,105
113,49,44,29,28
113,27,58,91,94
113,28,16,0,0
113,29,10,0,0
113,30,27,0,0
113,31,111,65,86
113,54,13,0,0
113,32,172,181,193
113,10,526,375,420
113,33,65,159,169
113,11,4430,4216,4112
113,77,0,48,41
113,78,20,0,5
113,12,11070,8397,8891
113,13,21158,20738,20543
113,14,19540,22303,22728
113,15,20228,19507,20201
113,16,6565,6375,6649
113,38,0,32,26
113,39,1,0,0
113,17,162,18,20
113,18,3999,4365,5170
113,19,523,1590,2313
113,0,431,249,239
113,1,841,1066,1072
113,2,806,745,875
113,3,2256,2081,2293
113,4,116,213,217
113,125,31,33,33
113,5,140,236,340
113,6,248,187,196
113,7,264,192,272
113,80,12,11,10
113,8,423,196,209
113,9,564,264,293
113,82,29,14,13
113,83,6,0,0
113,84,12,0,0
113,20,460,214,224
113,21,603,769,784
114,47,56,79,127
114,48,93,145,139
114,49,44,0,7
114,53,67,93,89
114,10,1449,719,796
114,54,12,0,0
114,11,12589,12633,12867
114,12,15053,14935,15407
114,13,20578,20712,23092
114,14,15680,10767,10933
114,15,15800,19399,19718
114,16,9302,8816,8736
114,17,3108,2553,2640
114,18,15755,15166,14689
114,19,7358,7344,7894
114,0,597,691,674
114,1,261,542,529
114,2,118,111,123
114,3,146,133,201
114,124,0,1,0
114,4,119,58,73
114,125,15,27,27
114,5,144,87,51
114,126,6,0,0
114,6,155,160,193
114,7,205,102,104
114,8,497,430,489
114,9,5327,6450,6400
114,20,322,199,226
114,21,458,171,175
114,22,1595,1669,1688
114,23,2578,3952,4276
114,24,290,351,381
114,25,143,160,171
114,26,64,39,41
114,27,55,65,66
114,29,7,0,0
114,71,30,0,0
114,30,30,0,0
114,31,28,0,2
114,32,2,0,0
114,33,22,41,84
114,79,165,187,159
114,38,51,69,76
114,82,4,0,0
114,40,161,0,0
114,84,12,13,11
114,85,3,0,0
114,41,34,73,81
114,43,0,25,26
115,46,13,0,0
115,47,53,82,78
115,48,50,0,0
115,49,39,35,38
115,53,8,12,12
115,10,240,125,152
115,54,1,0,0
115,11,932,2054,2306
115,12,11123,11157,11274
115,13,23851,27736,29081
115,14,5094,5413,5860
115,15,9,246,229
115,16,4464,3804,3656
115,17,16235,10464,11474
115,18,6935,4952,4818
115,19,6255,6104,6183
115,0,234,289,338
115,1,231,222,178
115,2,192,193,212
115,3,148,124,129
115,4,94,119,202
115,5,2237,3113,3121
115,126,11,0,0
115,6,585,430,462
115,7,246,276,290
115,8,184,95,131
115,9,330,315,335
115,20,157,73,73
115,21,152,179,216
115,22,208,165,174
115,23,597,697,773
115,24,214,343,338
115,25,103,107,128
115,27,24,0,1
115,71,12,2,2
115,30,97,72,61
115,31,135,166,187
115,32,26,0,0
115,33,70,10,10
115,34,40,0,0
115,79,4,80,69
115,38,6,82,66
115,39,74,57,63
115,80,98,147,125
115,81,31,0,0
115,82,8,21,20
115,83,8,15,13
115,40,310,177,235
115,84,12,0,0
115,41,321,252,275
115,85,11,4,4
115,42,57,124,129
115,43,13,0,0
116,22,307,461,464
116,23,104,320,343
116,24,116,226,271
116,47,8,0,0
116,25,70,175,196
116,29,7,0,0
116,71,47,0,0
116,30,15,0,0
116,31,184,106,310
116,10,370,202,333
116,32,121,126,147
116,11,716,668,720
116,33,145,88,79
116,77,7,0,0
116,12,6163,6876,6879
116,34,194,123,142
116,35,38,19,20
116,13,14700,14536,14583
116,36,32,20,6
116,14,11301,8054,8215
116,15,4,0,0
116,39,248,296,264
116,17,1398,356,328
116,18,8235,10472,10253
116,19,2993,4227,4095
116,0,321,432,395
116,1,279,561,548
116,2,163,29,28
116,3,146,195,192
116,4,681,251,214
116,5,172,135,101
116,126,6,0,0
116,6,175,182,192
116,127,7,0,0
116,7,167,156,179
116,8,250,97,143
116,9,991,1533,1522
116,83,27,5,5
116,40,505,757,631
116,84,3,0,0
116,41,1248,1264,1201
116,42,125,128,134
116,20,138,78,41
116,43,291,172,180
116,21,83,91,117
90,44,85,50,42
90,45,74,101,111
90,46,176,294,221
90,47,70,174,125
90,48,12,0,0
90,49,7,0,0
90,50,98,14,14
90,51,115,99,118
90,52,122,0,0
90,53,41,482,465
90,10,136,128,133
90,11,260,241,282
90,55,313,214,262
90,12,288,187,289
90,13,387,282,293
90,14,236,280,272
90,15,830,774,814
90,16,793,1033,1299
90,17,152,262,277
90,18,383,830,809
90,19,60,91,81
90,0,68,280,271
90,1,119,154,149
90,2,223,173,169
90,3,305,135,162
90,4,128,184,227
90,5,134,156,189
90,6,155,222,201
90,7,111,65,60
90,8,346,307,308
90,9,133,218,153
90,20,138,75,66
90,21,176,254,254
90,22,166,178,179
90,23,296,159,140
90,24,124,80,68
90,25,52,57,101
90,26,125,166,373
90,28,4,0,0
90,29,56,87,85
90,30,678,1058,1073
90,31,408,712,767
90,32,81,132,133
90,33,13,27,44
90,36,18,0,0
90,40,67,110,126
90,41,91,103,117
90,42,202,322,343
90,43,108,58,67
117,44,182,135,136
117,46,26,0,0
117,47,26,31,36
117,10,227,80,131
117,11,166,159,153
117,12,5180,4409,4482
117,13,5138,5251,5376
117,14,1976,2565,2741
117,15,6547,5523,5394
117,18,1269,1914,2142
117,19,3085,3765,4132
117,0,262,182,66
117,1,1113,1393,1507
117,2,501,1006,994
117,3,104,137,171
117,4,339,313,302
117,5,257,412,445
117,6,195,175,204
117,7,1432,1702,1759
117,8,1500,1572,1601
117,9,266,218,234
117,20,12,0,0
117,21,32,0,0
117,22,159,77,70
117,23,144,102,115
117,24,161,129,147
117,25,135,170,135
117,26,56,0,10
117,27,21,0,0
117,28,9,0,0
117,29,73,45,54
117,70,0,5,4
117,71,0,46,37
117,72,29,0,0
117,73,0,0,2
117,74,32,0,0
117,30,38,45,38
117,31,70,11,21
117,75,3,0,0
117,32,63,67,99
117,33,82,0,0
117,34,46,38,32
117,78,0,23,19
117,79,296,291,326
117,35,498,553,564
117,36,897,1170,1223
117,37,22,41,40
117,39,14,0,0
117,81,11,26,22
117,83,0,15,13
117,84,0,12,11
117,85,15,0,0
117,86,34,0,0
117,42,35,0,0
117,43,195,424,475
118,22,144,180,248
118,44,13,0,0
118,23,207,152,135
118,45,22,0,0
118,24,143,110,99
118,25,154,122,176
118,26,184,145,185
118,27,67,72,81
118,28,29,13,12
118,29,29,0,0
118,72,5,37,32
118,73,0,12,10
118,30,18,0,0
118,75,67,11,9
118,10,802,553,591
118,33,72,0,0
118,11,529,230,224
118,34,134,566,481
118,12,7832,8790,9500
118,78,18,18,15
118,13,3701,3634,4525
118,79,726,502,487
118,14,405,472,465
118,37,12,0,5
118,15,3033,3871,3680
118,38,67,14,14
118,16,1346,1049,1128
118,39,56,25,24
118,18,18,10,16
118,19,1828,1117,1125
118,0,283,239,257
118,1,193,170,178
118,2,321,110,104
118,3,121,167,106
118,4,225,318,334
118,5,118,146,173
118,6,258,218,265
118,127,33,0,0
118,7,312,237,235
118,8,190,106,161
118,81,43,0,0
118,9,167,140,222
118,82,0,15,13
118,85,9,0,0
118,20,654,355,315
118,21,107,103,91
91,44,36,81,58
91,45,15,77,56
91,46,2,0,0
91,47,30,0,0
91,48,7,0,0
91,49,4,0,0
91,50,24,55,53
91,51,137,110,178
91,10,277,558,594
91,11,518,435,514
91,55,19,85,55
91,12,359,119,136
91,56,5,4,0
91,13,131,272,283
91,14,218,99,118
91,15,350,409,444
91,16,356,848,811
91,17,105,263,161
91,18,67,102,92
91,19,187,89,81
91,0,135,115,123
91,1,582,582,628
91,2,618,716,811
91,3,211,194,232
91,4,445,1070,1195
91,5,342,124,120
91,6,1643,1004,1063
91,7,193,194,431
91,8,345,327,368
91,9,283,86,98
91,20,220,185,189
91,21,182,244,225
91,22,231,100,93
91,23,139,146,336
91,24,289,164,210
91,25,115,190,239
91,26,80,132,78
91,27,50,0,0
91,28,71,50,54
91,29,309,245,272
91,30,173,144,164
91,31,53,152,167
91,32,168,220,204
91,33,118,118,106
91,34,26,0,0
91,35,12,0,0
91,36,16,0,0
91,38,7,0,0
91,39,14,0,0
91,40,4,0,0
91,41,75,0,0
91,43,13,0,0
119,22,90,66,84
119,23,230,161,142
119,24,433,316,309
119,25,166,156,134
119,26,573,502,553
119,27,701,720,780
119,28,131,67,56
119,29,133,140,130
119,71,97,167,113
119,72,402,659,712
119,73,0,3,3
119,30,149,149,91
119,31,60,56,55
119,75,0,28,24
119,32,28,13,10
119,10,6595,6283,6344
119,33,11,95,0
119,77,0,10,8
119,11,165,51,82
119,12,1031,1294,1552
119,78,52,0,0
119,13,220,234,282
119,79,39,0,0
119,14,185,97,106
119,15,135,40,51
119,16,703,739,808
119,19,4278,4170,3857
119,0,87,122,128
119,1,264,174,232
119,2,158,83,107
119,3,140,100,154
119,4,116,139,156
119,5,173,180,138
119,127,0,61,5
119,6,263,220,260
119,7,362,234,250
119,80,54,38,33
119,8,176,77,95
119,9,811,784,801
119,81,1,64,74
119,85,11,0,0
119,20,11233,10839,11122
119,86,14,0,0
119,21,152,187,145
92,22,178,365,361
92,23,129,135,139
92,45,6,0,0
92,24,1322,1963,1932
92,46,56,0,0
92,25,155,145,164
92,47,12,0,0
92,26,48,87,98
92,27,46,197,259
92,28,252,285,289
92,29,148,268,281
92,51,77,51,50
92,30,73,26,114
92,31,656,987,1011
92,10,201,157,172
92,32,128,226,277
92,33,426,453,425
92,11,309,380,428
92,12,96,133,140
92,34,214,174,181
92,13,198,157,169
92,14,165,287,277
92,15,169,112,121
92,38,32,16,37
92,16,225,412,412
92,39,94,111,103
92,17,148,169,172
92,18,103,46,48
92,19,157,91,85
92,0,166,227,325
92,1,253,463,493
92,2,95,292,304
92,3,74,116,152
92,4,216,124,147
92,5,317,356,336
92,6,1188,1894,1761
92,7,248,427,384
92,8,376,558,645
92,9,220,180,230
92,40,47,53,55
92,20,108,83,75
92,42,0,7,8
92,21,179,63,66
93,44,48,0,0
93,45,0,27,28
93,47,16,23,24
93,48,54,26,27
93,49,140,76,80
93,50,168,214,182
93,51,40,73,76
93,10,237,224,238
93,11,168,204,223
93,12,298,558,670
93,13,278,360,407
93,14,54,111,119
93,17,116,318,353
93,18,252,264,286
93,19,349,304,325
93,0,189,158,190
93,1,125,84,94
93,2,72,195,135
93,3,119,138,194
93,4,208,332,344
93,5,376,211,231
93,6,78,134,143
93,7,329,490,450
93,8,257,183,196
93,9,221,271,300
93,20,156,137,137
93,21,568,904,875
93,22,129,101,102
93,23,59,145,147
93,24,92,144,146
93,25,190,173,175
93,26,35,78,79
93,27,157,143,181
93,28,249,393,406
93,29,146,268,266
93,30,90,119,30
93,31,163,146,184
93,32,489,213,215
93,33,737,620,667
93,34,159,239,260
93,35,219,153,164
93,36,21,12,13
93,37,5,0,0
93,38,4,0,0
93,39,217,260,229
93,40,82,124,128
93,41,25,29,30
93,42,53,161,165
93,43,70,26,27
94,44,182,158,178
94,45,45,54,58
94,46,76,0,0
94,47,17,77,81
94,48,141,117,122
94,49,196,240,268
94,50,920,453,486
94,51,1138,867,955
94,10,212,290,305
94,11,230,314,346
94,12,316,178,252
94,13,178,169,183
94,17,24,0,0
94,18,61,89,100
94,19,389,256,262
94,0,60,38,49
94,1,44,65,73
94,2,144,140,152
94,3,204,218,261
94,4,362,142,163
94,5,663,487,645
94,6,243,261,231
94,7,678,428,403
94,8,311,225,232
94,9,859,628,687
94,20,120,195,227
94,21,226,386,395
94,22,140,55,57
94,23,250,170,178
94,24,204,353,374
94,25,103,190,242
94,26,457,205,249
94,27,3799,3680,3943
94,28,565,494,549
94,29,165,138,123
94,30,39,54,40
94,31,52,36,36
94,32,1632,1667,1774
94,33,1472,2336,2423
94,34,205,289,287
94,35,85,138,168
94,36,65,162,174
94,37,90,52,56
94,38,6,0,0
94,39,293,97,106
94,40,65,201,211
94,41,94,82,85
94,42,161,135,140
94,43,139,291,299
95,22,220,314,360
95,44,20,23,24
95,23,102,160,172
95,45,119,92,72
95,46,62,106,57
95,24,296,198,204
95,25,233,210,207
95,47,134,67,80
95,26,188,240,313
95,48,89,108,118
95,27,4214,4486,4829
95,49,176,54,59
95,28,183,361,359
95,29,245,318,347
95,50,383,1090,1189
95,51,39,104,120
95,30,201,405,368
95,31,160,111,107
95,32,205,178,256
95,10,211,151,183
95,33,118,188,208
95,11,130,154,167
95,34,629,736,857
95,12,231,179,209
95,35,106,226,228
95,13,100,174,202
95,36,588,654,710
95,37,291,294,336
95,38,92,106,112
95,39,200,156,169
95,18,111,265,334
95,19,1019,631,669
95,0,109,96,97
95,1,119,116,116
95,2,90,57,62
95,3,140,133,143
95,4,986,759,845
95,5,1003,1247,1450
95,6,559,344,416
95,7,3800,4353,4209
95,8,7724,8848,10773
95,9,1450,1903,1869
95,40,930,1138,1205
95,41,115,425,445
95,42,73,52,60
95,20,232,261,304
95,43,308,10,11
95,21,314,670,730
96,22,153,151,161
96,44,36,157,64
96,45,69,25,26
96,23,134,290,338
96,46,212,248,257
96,24,326,666,685
96,25,188,175,200
96,47,493,668,707
96,48,105,20,21
96,26,138,192,135
96,49,123,230,244
96,27,316,254,283
96,28,1070,978,1062
96,29,236,180,209
96,50,16,0,0
96,51,215,14,14
96,30,201,188,512
96,31,832,844,1039
96,10,220,192,203
96,32,185,188,225
96,11,102,188,146
96,33,238,195,229
96,34,135,224,251
96,12,518,664,785
96,35,144,207,212
96,13,44,22,31
96,36,117,270,356
96,37,53,14,20
96,38,85,126,142
96,39,138,103,114
96,18,6,0,0
96,19,230,155,161
96,0,379,721,874
96,1,169,191,210
96,2,164,102,111
96,3,470,85,94
96,4,1612,2903,2888
96,5,176,144,150
96,6,153,160,177
96,7,1295,1607,1821
96,8,7036,6136,6705
96,9,473,328,397
96,40,151,112,123
96,41,44,63,68
96,20,540,905,930
96,42,96,101,121
96,21,219,262,268
96,43,158,218,255
97,44,136,69,74
97,45,44,233,205
97,24,2,0,0
97,46,89,119,172
97,47,2893,2159,2080
97,25,149,413,458
97,26,336,514,537
97,48,6306,5367,5718
97,27,409,658,776
97,49,2478,1583,1470
97,28,1335,1580,1625
97,29,135,61,55
97,50,1235,1659,1590
97,51,5776,6206,6430
97,30,142,180,166
97,52,0,30,31
97,31,123,110,128
97,32,47,53,46
97,10,473,184,231
97,11,423,501,524
97,33,167,74,86
97,12,489,485,563
97,34,233,228,245
97,35,73,202,217
97,36,283,292,320
97,37,67,120,89
97,38,191,194,214
97,39,94,66,73
97,0,98,143,191
97,1,194,91,103
97,2,334,544,611
97,3,142,273,323
97,4,699,616,627
97,5,666,782,785
97,6,302,223,241
97,7,822,1156,1252
97,8,1495,2840,3142
97,9,741,2170,2840
97,40,27,95,78
97,41,92,85,83
97,42,65,132,143
97,20,16,0,0
97,43,45,156,183
98,44,52,16,18
98,45,125,90,85
98,46,191,139,159
98,47,4495,4836,5186
98,26,347,91,108
98,48,7885,6521,6890
98,49,6034,4329,4669
98,27,605,730,746
98,28,329,310,303
98,29,840,1354,1381
98,50,173,191,274
98,51,388,153,178
98,30,458,503,527
98,52,200,54,55
98,31,204,205,231
98,10,1008,1801,1507
98,32,210,94,130
98,11,133,415,394
98,33,237,239,265
98,34,130,57,62
98,35,76,68,72
98,36,182,158,183
98,37,291,308,340
98,38,228,290,334
98,39,91,33,42
98,0,141,65,77
98,1,304,420,479
98,2,173,231,261
98,3,325,192,197
98,4,435,357,365
98,5,560,757,785
98,6,577,609,607
98,7,766,612,630
98,8,2828,3375,3508
98,9,3471,3038,3637
98,40,104,139,184
98,41,164,129,154
98,42,342,324,389
98,43,119,337,453
10,11,315,357,340
10,12,150,134,109
10,13,128,81,67
10,14,53,115,116
10,15,68,106,83
10,16,56,60,88
10,17,314,439,445
10,18,315,586,579
10,19,39,25,24
10,0,96,119,108
10,1,661,545,468
10,2,1041,1090,1085
10,3,81,48,52
10,4,143,132,131
10,5,80,128,110
10,6,35,43,43
10,7,9,10,10
10,10,7,12,18
11,11,24,32,31
11,12,8,20,20
11,13,21,17,15
11,14,17,15,13
11,15,50,57,53
11,16,78,42,61
11,17,45,43,42
11,18,104,82,96
11,19,117,109,107
11,0,41,127,125
11,1,204,159,151
11,2,158,98,96
11,3,46,61,66
11,4,72,69,68
11,5,46,56,52
11,6,8,19,16
11,7,40,31,31
11,20,26,14,3
99,44,161,153,243
99,45,183,215,212
99,23,2,0,0
99,24,147,248,255
99,46,125,79,16
99,25,173,67,69
99,47,272,499,505
99,26,829,768,795
99,48,113,172,151
99,27,27,33,32
99,49,229,184,135
99,28,5,0,0
99,29,129,188,221
99,50,152,153,111
99,51,4378,5139,4988
99,30,331,250,248
99,52,1484,1257,1316
99,31,359,202,200
99,10,2973,3255,3098
99,32,415,514,525
99,11,239,147,161
99,33,769,751,776
99,34,168,216,220
99,35,116,164,183
99,36,107,234,234
99,37,1024,976,1003
99,38,525,771,807
99,39,81,133,46
99,0,190,114,125
99,1,410,660,729
99,2,1978,1342,1485
99,3,1775,1417,1692
99,4,306,248,274
99,5,500,924,975
99,6,125,201,254
99,7,868,997,1040
99,8,1685,1388,1608
99,9,19110,11250,12435
99,40,83,86,47
99,41,191,215,132
99,42,238,54,86
99,43,139,138,171
12,11,8,8,8
12,12,0,0,1
12,14,14,47,41
12,15,40,38,30
12,16,41,77,66
12,17,90,72,100
12,18,99,148,137
12,19,41,62,64
12,0,66,117,89
12,1,127,82,113
12,2,107,155,123
12,3,19,38,31
12,4,55,55,53
12,5,31,45,44
12,6,94,77,73
12,7,62,60,51
12,8,0,4,3
12,9,2,4,8
12,20,101,125,114
12,21,143,151,155
13,14,0,4,2
13,15,5,23,30
13,16,49,51,26
