x,y,2006,2011,2018
110,55,3,0,0
110,56,85,53,54
110,45,23,2,0
110,57,15,13,13
110,48,39,19,0
110,61,2,49,49
110,51,50,0,0
110,52,7,40,7
110,63,51,0,0
110,54,36,35,39
111,55,0,58,80
111,56,66,0,0
111,57,9,0,0
111,48,0,7,0
111,61,31,68,68
111,62,24,12,12
111,51,0,7,0
111,52,0,21,0
111,53,9,0,0
111,54,5,43,44
112,56,0,42,58
112,57,196,4,4
112,48,0,14,15
112,61,34,0,0
112,62,25,53,53
112,52,13,25,36
112,53,55,87,70
112,54,3,31,43
113,57,36,0,0
113,61,33,22,31
113,51,0,49,67
113,52,0,32,44
114,55,0,23,0
114,57,35,0,0
114,60,9,0,0
114,61,19,29,40
115,57,21,0,0
115,58,15,4,7
115,59,0,14,20
115,61,6,0,0
115,62,33,0,0
116,57,75,39,0
116,58,118,167,107
116,62,5,14,20
116,63,9,0,0
117,59,0,19,0
117,63,17,0,0
117,64,86,104,143
118,0,11,0,0
118,60,0,7,10
118,64,3,34,36
119,0,16,0,0
119,1,4,0,0
119,60,0,10,0
96,23,23,53,57
96,25,2,23,26
97,24,0,14,15
97,25,386,325,377
97,26,132,45,56
97,27,15,0,0
98,25,177,145,48
98,26,38,79,97
98,27,9,69,87
98,28,32,51,63
99,25,83,106,115
121,0,18,0,0
121,67,61,0,0
121,1,12,0,0
121,68,77,0,0
121,2,17,0,0
122,0,0,84,84
122,66,62,104,93
122,67,26,72,64
122,2,0,50,50
122,69,2,0,0
122,65,0,8,0
100,25,18,51,55
100,26,0,26,33
100,27,27,91,28
100,28,0,36,45
100,29,180,108,134
101,26,0,42,52
101,27,10,0,0
101,29,25,0,0
123,66,40,71,63
123,78,0,3,0
123,79,70,0,0
123,69,10,38,34
123,64,74,19,17
123,65,5,58,52
124,77,0,12,16
124,78,0,3,4
124,69,71,15,14
124,70,7,0,0
124,85,2,0,0
124,64,2,20,18
103,33,19,60,72
103,34,195,87,104
103,35,79,72,86
103,37,57,0,0
103,38,37,0,0
103,39,31,0,0
103,32,0,62,0
125,46,0,10,10
125,70,56,9,8
125,71,10,0,0
125,72,16,0,0
125,73,19,0,0
125,85,17,30,30
125,86,17,11,11
125,65,4,33,30
104,33,0,23,28
104,35,228,156,200
104,36,80,17,23
104,37,35,79,103
104,38,44,68,86
104,39,14,25,25
104,40,44,26,26
104,41,32,0,0
104,32,56,41,49
126,88,9,27,27
126,44,8,0,0
126,46,37,24,22
126,47,45,48,44
126,70,9,50,44
126,71,33,35,31
126,72,11,0,0
126,42,11,0,0
126,76,20,19,24
126,65,4,26,23
126,43,14,0,0
127,66,13,42,37
127,88,33,11,11
127,67,0,6,6
127,45,3,0,0
127,24,67,0,0
127,46,100,80,74
127,47,4,0,0
127,84,3,0,0
127,41,4,0,0
127,85,8,0,0
127,75,0,20,26
127,87,2,0,0
105,44,3,0,0
105,33,0,6,8
105,34,47,111,108
105,35,41,73,95
105,48,8,19,19
105,39,0,19,19
105,29,0,6,8
105,40,21,0,0
105,30,23,46,55
105,41,0,45,44
105,42,49,89,88
105,31,75,91,12
105,32,0,8,10
105,43,8,0,0
106,44,23,38,28
106,45,13,0,0
106,34,37,114,0
106,35,0,32,34
106,46,160,0,0
106,48,88,26,25
106,59,10,0,0
106,38,0,5,5
106,39,0,24,24
106,60,14,30,30
106,61,66,46,46
106,43,51,83,82
107,45,168,0,0
107,46,36,69,33
107,58,15,35,35
107,47,0,29,26
107,48,40,29,29
107,59,52,81,81
107,49,1,0,0
107,60,28,22,22
107,61,88,13,13
107,50,38,10,13
107,51,6,34,10
107,62,0,9,9
107,52,63,0,0
108,47,36,63,62
108,58,26,28,28
108,48,40,115,117
108,59,55,74,74
108,49,193,129,160
108,50,73,163,202
108,52,543,618,779
109,44,0,5,5
109,55,13,11,11
109,56,27,47,47
109,57,31,48,48
109,46,31,32,32
109,58,6,33,0
109,47,0,30,30
109,48,0,90,62
109,49,12,36,45
109,50,4,3,4
109,62,0,2,0
109,51,95,0,0
109,52,54,91,14
