x,y,2006,2011,2018
44,12,0,3,0
44,1,0,0,13
44,80,8,0,0
45,1,0,0,18
45,2,0,0,16
46,14,0,3,0
46,69,16,0,0
46,3,0,0,41
46,4,0,0,41
46,18,0,0,23
47,1,0,18,0
47,69,13,0,0
47,16,0,18,0
48,2,0,12,0
48,3,0,0,17
48,69,8,0,0
48,17,0,13,45
48,70,21,0,0
49,3,0,50,0
49,17,0,1,0
49,18,0,0,29
49,70,23,0,0
50,88,0,1,0
50,18,0,1,0
53,77,1,0,0
53,3,93,2,79
10,58,0,388,32
10,60,0,1,0
10,65,70,0,0
11,66,25,0,0
11,57,0,4,6
11,58,309,395,89
11,60,48,0,0
11,72,0,3,0
11,63,2,0,0
11,65,26,0,0
55,67,48,0,0
55,79,6,0,0
55,4,3,0,0
55,5,3,0,0
55,32,0,0,11
56,33,0,1,0
56,1,0,0,10
56,2,1,0,0
56,68,0,2,0
56,69,0,4,0
56,5,1,0,0
56,81,4,3,0
56,82,12,0,0
56,83,7,0,0
56,73,2,0,0
12,71,0,1,0
12,64,41,0,0
57,33,0,0,16
57,2,1,0,0
57,5,1,0,0
57,80,0,26,0
57,83,338,356,201
57,84,7,0,0
13,66,0,6,0
13,63,1,0,0
13,65,26,0,0
14,47,0,2,52
14,62,26,41,0
14,63,4,4,339
58,33,0,0,16
58,67,0,5,0
58,79,0,2,0
58,36,0,1,0
58,6,4,0,0
58,85,1,0,0
58,65,0,10,0
15,66,0,0,16
15,46,0,4,0
15,49,1,0,0
15,50,2,0,0
15,61,52,0,0
15,64,10,0,0
15,65,37,0,0
59,36,0,1,19
59,5,1,0,0
59,6,1,0,14
59,64,0,10,0
59,32,0,0,16
16,66,1,0,359
16,67,0,0,79
16,105,0,46,39
16,50,1,0,0
17,48,1,0,0
17,105,0,62,32
18,48,1,0,0
18,49,0,4,4
18,50,122,165,167
18,73,66,51,126
18,74,634,421,641
18,75,2,0,7
19,49,37,35,116
19,72,1,0,0
19,50,230,150,160
19,73,77,32,15
19,74,1065,1765,1824
19,75,1,0,1
0,72,0,4,0
0,74,0,5,0
0,64,0,2,0
1,67,0,3,0
2,67,119,0,0
2,68,19,0,0
3,70,0,2,0
5,56,17,0,0
5,59,0,2,0
5,53,0,2,0
6,56,110,0,0
6,57,0,3,0
6,59,0,21,0
7,57,0,8,0
7,58,0,16,0
7,61,3,0,0
8,63,4,0,0
9,64,0,11,0
60,33,6,0,0
60,18,0,0,72
60,64,0,4,0
61,34,16,1,26
61,37,0,1,0
61,18,0,0,17
61,62,0,3,36
61,63,0,29,87
61,64,0,9,0
61,65,0,3,0
62,34,17,0,0
62,36,0,0,22
63,35,4,0,28
63,38,17,1,0
63,8,5,0,0
63,9,107,4,0
63,10,11,0,0
64,66,41,0,0
64,11,72,1,281
64,36,5,0,0
64,37,9,1,0
64,38,6,0,0
64,17,8,0,0
64,8,31,6,14
64,9,2758,2768,2309
64,10,931,563,554
64,65,415,398,363
20,49,0,10,5
20,76,0,4,0
65,66,4,0,0
65,59,7,0,0
65,38,607,659,506
65,8,2,0,0
65,9,282,0,0
65,65,11,3,0
65,10,15,1,6
21,77,0,17,0
66,11,39,0,0
66,22,4,0,0
66,12,3,0,0
66,38,12,0,0
66,10,181,1,28
22,76,0,5,0
67,22,0,1,0
67,2,0,10,0
67,13,11,0,0
67,14,13,0,0
23,78,0,5,0
23,79,0,1,0
23,51,0,4,0
23,52,6,11,0
25,80,0,1,0
26,80,0,3,0
27,80,0,21,0
29,73,0,1,0
70,19,3,0,0
71,29,4,0,0
71,19,1,0,0
71,30,1,0,0
71,52,15,16,11
72,33,0,4,0
72,5,141,30,38
72,6,67,147,67
72,52,10,83,55
72,30,10,0,0
72,53,2,0,0
73,5,31,68,39
73,6,484,422,534
73,53,4,0,0
30,72,0,1,0
31,60,18,0,0
32,70,0,1,0
76,6,0,1,0
33,70,9,0,0
79,10,2,0,0
35,43,0,1,0
36,10,0,2,0
39,73,34,0,0
39,74,23,0,0
39,10,0,1,0
80,9,3,0,0
82,12,1,0,0
82,17,4,5,0
82,18,85,128,109
82,19,1,3,0
83,17,22,2,0
83,18,9,0,0
83,20,12,1,0
40,74,4,0,0
40,75,12,0,0
84,18,1,0,0
41,74,0,1,0
42,76,0,2,0
43,79,492,155,62
43,80,130,112,62
