x,y,clc
0,0,18
0,1,18
0,16,12
0,17,12
0,32,18
0,33,12
0,34,12
0,35,12
0,36,12
0,37,12
0,38,23
0,39,12
0,40,12
0,41,12
0,42,12
0,43,23
0,44,23
0,45,23
0,46,23
0,47,23
0,48,23
0,49,12
0,50,12
0,51,18
0,52,12
0,53,12
0,54,2
0,55,2
0,56,2
0,57,25
0,58,12
0,59,12
0,60,18
0,61,12
0,62,12
0,63,12
0,64,12
0,65,18
0,66,18
0,67,18
0,68,23
0,69,23
0,70,42
0,71,12
0,72,42
0,73,42
0,74,42
0,75,42
0,76,42
0,77,42
0,78,42
0,79,42
0,80,42
0,81,42
0,82,42
0,83,42
0,84,42
0,85,42
0,86,18
0,87,23
0,88,25
0,89,25
1,32,18
1,33,12
1,34,12
1,35,12
1,36,12
1,37,12
1,38,12
1,39,23
1,40,12
1,41,12
1,42,12
1,43,12
1,44,23
1,45,23
1,46,23
1,47,23
1,48,23
1,49,12
1,50,12
1,51,18
1,52,12
1,53,12
1,54,12
1,55,18
1,56,23
1,57,25
1,58,12
1,59,12
1,60,18
1,61,18
1,62,18
1,63,12
1,64,12
1,65,12
1,66,12
1,67,12
1,68,18
1,69,42
1,70,42
1,71,42
1,72,42
1,73,42
1,74,42
1,75,42
1,76,42
1,77,42
1,78,42
1,79,42
1,80,42
1,81,42
1,82,42
1,83,42
1,84,42
1,85,42
1,86,18
1,87,18
1,88,25
1,89,2
2,33,12
2,34,12
2,35,12
2,36,12
2,37,12
2,38,24
2,39,23
2,40,23
2,41,12
2,42,12
2,43,12
2,44,23
2,45,23
2,46,23
2,47,23
2,48,23
2,49,12
2,50,12
2,51,18
2,52,12
2,53,12
2,54,12
2,55,12
2,56,23
2,57,25
2,58,12
2,59,12
2,60,18
2,61,18
2,62,18
2,63,18
2,64,23
2,65,12
2,66,12
2,67,12
2,68,23
2,69,42
2,70,42
2,71,42
2,72,42
2,73,42
2,74,42
2,75,42
2,76,42
2,77,42
2,78,42
2,79,42
2,80,42
2,81,42
2,82,42
2,83,42
2,84,42
2,85,42
2,86,42
2,87,18
2,88,18
2,89,18
2,90,2
3,33,12
3,34,12
3,35,12
3,36,12
3,37,42
3,38,18
3,39,23
3,40,23
3,41,23
3,42,23
3,43,23
3,44,23
3,45,23
3,46,23
3,47,23
3,48,23
3,49,18
3,50,12
3,51,12
3,52,12
3,53,12
3,54,12
3,55,12
3,56,25
3,57,25
3,58,12
3,59,12
3,60,12
3,61,35
3,62,35
3,63,18
3,64,23
3,65,23
3,66,12
3,67,24
3,68,24
3,69,24
3,70,42
3,71,42
3,72,42
3,73,42
3,74,42
3,75,42
3,76,42
3,77,42
3,78,42
3,79,42
3,80,42
3,81,42
3,82,42
3,83,42
3,84,42
3,85,42
3,86,42
3,87,12
3,88,12
3,89,18
3,90,2
4,34,12
4,35,12
4,36,42
4,37,12
4,38,18
4,39,12
4,40,11
4,41,11
4,42,2
4,43,12
4,44,12
4,45,23
4,46,23
4,47,23
4,48,18
4,49,12
4,50,12
4,51,12
4,52,12
4,53,12
4,54,12
4,55,18
4,56,18
4,57,18
4,58,18
4,59,12
4,60,12
4,61,12
4,62,12
4,63,18
4,64,42
4,65,23
4,66,23
4,67,23
4,68,23
4,69,23
4,70,24
4,71,42
4,72,42
4,73,42
4,74,42
4,75,42
4,76,42
4,77,42
4,78,42
4,79,42
4,80,42
4,81,42
4,82,42
4,83,42
4,84,42
4,85,42
4,86,42
4,87,12
4,88,23
4,89,23
4,90,23
5,37,12
5,38,12
5,39,12
5,40,11
5,41,11
5,42,11
5,43,2
5,44,12
5,45,12
5,46,23
5,47,23
5,48,12
5,49,12
5,50,12
5,51,18
5,52,12
5,53,12
5,54,12
5,55,12
5,56,18
5,57,18
5,58,18
5,59,18
5,60,18
5,61,12
5,62,12
5,63,12
5,64,42
5,65,42
5,66,42
5,67,42
5,68,23
5,69,23
5,70,23
5,71,42
5,72,42
5,73,42
5,74,42
5,75,42
5,76,42
5,77,42
5,78,42
5,79,42
5,80,42
5,81,42
5,82,42
5,83,42
5,84,42
5,85,42
5,86,42
5,87,42
5,88,23
5,89,23
5,90,23
6,37,18
6,38,12
6,39,12
6,40,12
6,41,11
6,42,11
6,43,12
6,44,12
6,45,12
6,46,12
6,47,23
6,48,12
6,49,12
6,50,12
6,51,18
6,52,12
6,53,12
6,54,12
6,55,12
6,56,18
6,57,42
6,58,42
6,59,42
6,60,42
6,61,12
6,62,12
6,63,12
6,64,42
6,65,42
6,66,42
6,67,42
6,68,42
6,69,42
6,70,23
6,71,42
6,72,42
6,73,42
6,74,42
6,75,42
6,76,42
6,77,42
6,78,42
6,79,42
6,80,42
6,81,42
6,82,42
6,83,42
6,84,42
6,85,42
6,86,35
6,87,35
6,88,42
6,89,23
6,90,23
7,38,12
7,39,12
7,40,2
7,41,2
7,42,12
7,43,12
7,44,12
7,45,12
7,46,12
7,47,12
7,48,12
7,49,12
7,50,12
7,51,12
7,52,12
7,53,12
7,54,12
7,55,12
7,56,18
7,57,42
7,58,42
7,59,42
7,60,23
7,61,23
7,62,42
7,63,12
7,64,42
7,65,42
7,66,42
7,67,42
7,68,42
7,69,42
7,70,42
7,71,42
7,72,42
7,73,42
7,74,42
7,75,42
7,76,42
7,77,42
7,78,42
7,79,42
7,80,42
7,81,42
7,82,42
7,83,42
7,84,42
7,85,42
7,86,35
7,87,35
7,88,42
7,89,23
7,90,12
8,39,2
8,40,2
8,41,12
8,42,12
8,43,12
8,44,12
8,45,12
8,46,12
8,47,12
8,48,18
8,49,12
8,50,12
8,51,12
8,52,12
8,53,12
8,54,12
8,55,12
8,56,12
8,57,12
8,58,42
8,59,42
8,60,42
8,61,25
8,62,23
8,63,42
8,64,42
8,65,42
8,66,42
8,67,42
8,68,42
8,69,42
8,70,42
8,71,42
8,72,23
8,73,23
8,74,23
8,75,42
8,76,42
8,77,42
8,78,42
8,79,42
8,80,42
8,81,42
8,82,12
8,83,12
8,84,12
8,85,12
8,86,12
8,87,12
8,88,42
8,89,35
8,90,12
8,91,12
9,40,2
9,41,12
9,42,12
9,43,12
9,44,12
9,45,12
9,46,12
9,47,12
9,48,18
9,49,12
9,50,12
9,51,12
9,52,12
9,53,12
9,54,12
9,55,12
9,56,12
9,57,12
9,58,42
9,59,42
9,60,42
9,61,42
9,62,42
9,63,42
9,64,42
9,65,42
9,66,42
9,67,42
9,68,42
9,69,42
9,70,42
9,71,2
9,72,23
9,73,23
9,74,23
9,75,24
9,76,42
9,77,42
9,78,42
9,79,18
9,80,18
9,81,18
9,82,12
9,83,12
9,84,12
9,85,12
9,86,12
9,87,12
9,88,18
9,89,18
9,90,12
9,91,12
10,40,12
10,41,12
10,42,12
10,43,12
10,44,12
10,45,12
10,46,18
10,47,18
10,48,18
10,49,18
10,50,12
10,51,12
10,52,12
10,53,12
10,54,12
10,55,12
10,56,18
10,57,42
10,58,42
10,59,42
10,60,42
10,61,42
10,62,42
10,63,42
10,64,42
10,65,42
10,66,42
10,67,42
10,68,42
10,69,42
10,70,42
10,71,23
10,72,12
10,73,12
10,74,12
10,75,12
10,76,12
10,77,18
10,78,18
10,79,18
10,80,12
10,81,12
10,82,12
10,83,12
10,84,12
10,85,12
10,86,18
10,87,18
10,88,18
10,89,18
10,90,12
10,91,12
11,40,12
11,41,12
11,42,18
11,43,12
11,44,12
11,45,12
11,46,18
11,47,18
11,48,18
11,49,18
11,50,12
11,51,12
11,52,12
11,53,12
11,54,12
11,55,12
11,56,12
11,57,42
11,58,42
11,59,42
11,60,42
11,61,42
11,62,42
11,63,42
11,64,42
11,65,42
11,66,42
11,67,42
11,68,42
11,69,42
11,70,42
11,71,42
11,72,12
11,73,12
11,74,12
11,75,12
11,76,12
11,77,12
11,78,12
11,79,12
11,80,12
11,81,12
11,82,12
11,83,12
11,84,12
11,85,12
11,86,12
11,87,18
11,88,18
11,89,12
11,90,12
11,91,12
12,34,23
12,40,23
12,41,18
12,42,18
12,43,12
12,44,12
12,45,12
12,46,18
12,47,18
12,48,18
12,49,18
12,50,12
12,51,12
12,52,12
12,53,12
12,54,12
12,55,12
12,56,42
12,57,42
12,58,42
12,59,42
12,60,42
12,61,42
12,62,42
12,63,23
12,64,42
12,65,42
12,66,42
12,67,42
12,68,42
12,69,42
12,70,42
12,71,24
12,72,12
12,73,41
12,74,41
12,75,18
12,76,12
12,77,12
12,78,12
12,79,12
12,80,18
12,81,18
12,82,12
12,83,12
12,84,12
12,85,12
12,86,12
12,87,12
12,88,12
12,89,12
12,90,12
12,91,12
12,92,12
13,35,23
13,40,18
13,41,18
13,42,18
13,43,12
13,44,18
13,45,12
13,46,18
13,47,18
13,48,18
13,49,18
13,50,2
13,51,12
13,52,12
13,53,12
13,54,12
13,55,12
13,56,18
13,57,42
13,58,42
13,59,26
13,60,42
13,61,42
13,62,42
13,63,23
13,64,23
13,65,42
13,66,42
13,67,42
13,68,42
13,69,42
13,70,24
13,71,24
13,72,12
13,73,41
13,74,18
13,75,18
13,76,12
13,77,12
13,78,12
13,79,12
13,80,12
13,81,18
13,82,18
13,83,12
13,84,12
13,85,12
13,86,12
13,87,12
13,88,12
13,89,12
13,90,12
13,91,18
13,92,23
14,36,23
14,40,18
14,41,18
14,42,18
14,43,18
14,44,18
14,45,18
14,46,18
14,47,12
14,48,18
14,49,18
14,50,2
14,51,12
14,52,12
14,53,18
14,54,18
14,55,18
14,56,18
14,57,18
14,58,25
14,59,26
14,60,42
14,61,42
14,62,42
14,63,23
14,64,23
14,65,23
14,66,42
14,67,42
14,68,42
14,69,42
14,70,24
14,71,12
14,72,12
14,73,18
14,74,18
14,75,18
14,76,12
14,77,12
14,78,12
14,79,12
14,80,2
14,81,2
14,82,2
14,83,12
14,84,12
14,85,12
14,86,12
14,87,12
14,88,12
14,89,12
14,90,18
14,91,18
14,92,23
15,36,23
15,40,12
15,41,12
15,42,12
15,43,18
15,44,18
15,45,18
15,46,12
15,47,12
15,48,18
15,49,7
15,50,7
15,51,12
15,52,12
15,53,18
15,54,18
15,55,12
15,56,12
15,57,25
15,58,25
15,59,25
15,60,23
15,61,42
15,62,42
15,63,42
15,64,23
15,65,23
15,66,27
15,67,27
15,68,25
15,69,25
15,70,24
15,71,24
15,72,23
15,73,18
15,74,3
15,75,3
15,76,12
15,77,12
15,78,12
15,79,12
15,80,2
15,81,2
15,82,12
15,83,12
15,84,12
15,85,12
15,86,12
15,87,12
15,88,18
15,89,12
15,90,18
15,91,18
15,92,12
16,40,12
16,41,12
16,42,12
16,43,12
16,44,12
16,45,12
16,46,12
16,47,24
16,48,23
16,49,23
16,50,23
16,51,23
16,52,18
16,53,18
16,54,27
16,55,23
16,56,18
16,57,25
16,58,25
16,59,23
16,60,23
16,61,23
16,62,3
16,63,3
16,64,24
16,65,24
16,66,24
16,67,24
16,68,24
16,69,24
16,70,24
16,71,23
16,72,41
16,73,3
16,74,12
16,75,12
16,76,12
16,77,12
16,78,12
16,79,12
16,80,12
16,81,12
16,82,12
16,83,12
16,84,12
16,85,12
16,86,18
16,87,18
16,88,18
16,89,23
16,90,12
16,91,12
16,92,12
16,93,12
17,41,12
17,42,12
17,43,12
17,44,12
17,45,12
17,46,24
17,47,24
17,48,23
17,49,23
17,50,23
17,51,23
17,52,18
17,53,26
17,54,26
17,55,23
17,56,18
17,57,25
17,58,23
17,59,24
17,60,24
17,61,3
17,62,3
17,63,11
17,65,24
17,66,24
17,69,24
17,70,24
17,71,23
17,72,23
17,73,3
17,74,12
17,75,12
17,76,12
17,77,12
17,78,12
17,79,12
17,80,12
17,81,12
17,82,12
17,83,12
17,84,12
17,85,12
17,86,18
17,87,18
17,88,18
17,89,23
17,90,23
17,91,18
17,92,12
17,93,12
18,42,12
18,43,12
18,44,12
18,45,12
18,46,12
18,47,18
18,48,18
18,49,18
18,50,18
18,51,23
18,52,24
18,53,24
18,54,24
18,55,24
18,56,23
18,57,25
18,58,23
18,59,24
18,60,24
18,61,24
18,62,24
18,71,5
18,72,5
18,73,12
18,74,12
18,75,18
18,76,12
18,77,12
18,78,12
18,79,12
18,80,12
18,81,23
18,82,12
18,83,12
18,84,12
18,85,12
18,86,12
18,87,12
18,88,12
18,89,12
18,90,12
18,91,18
18,92,12
18,93,12
19,43,12
19,44,12
19,45,12
19,46,12
19,47,18
19,48,18
19,49,18
19,50,18
19,51,23
19,52,24
19,53,24
19,54,24
19,55,24
19,56,23
19,57,25
19,58,25
19,59,24
19,60,24
19,72,5
19,73,12
19,74,12
19,75,12
19,76,12
19,77,12
19,78,12
19,79,12
19,80,12
19,81,12
19,82,12
19,83,12
19,84,12
19,85,18
19,86,18
19,87,18
19,88,12
19,89,12
19,90,12
19,91,12
19,92,12
19,93,12
20,43,18
20,44,24
20,45,23
20,46,12
20,47,12
20,48,12
20,49,12
20,50,23
20,51,23
20,52,41
20,53,41
20,54,25
20,55,23
20,56,25
20,57,25
20,73,12
20,74,12
20,75,12
20,76,12
20,77,12
20,78,12
20,79,11
20,80,12
20,81,12
20,82,12
20,83,18
20,84,18
20,85,18
20,86,18
20,87,18
20,88,23
20,89,23
20,90,23
20,91,12
20,92,18
20,93,18
21,43,18
21,44,24
21,45,12
21,46,12
21,47,12
21,48,12
21,49,12
21,50,12
21,51,23
21,52,41
21,53,41
21,54,2
21,55,2
21,75,12
21,76,12
21,77,2
21,78,2
21,79,2
21,80,11
21,81,12
21,82,18
21,83,18
21,84,12
21,85,12
21,86,23
21,87,23
21,88,23
21,89,23
21,90,23
21,91,12
21,92,12
21,93,18
22,42,12
22,43,24
22,44,23
22,45,23
22,46,12
22,47,12
22,48,12
22,49,12
22,50,18
22,51,18
22,52,41
22,53,2
22,54,2
22,55,2
22,76,23
22,77,2
22,78,2
22,79,2
22,80,11
22,81,12
22,82,18
22,83,18
22,84,23
22,85,12
22,86,23
22,87,23
22,88,18
22,89,18
22,90,18
22,91,12
22,92,12
22,93,12
22,94,12
23,41,18
23,42,18
23,43,18
23,44,23
23,45,23
23,46,23
23,47,23
23,48,18
23,49,18
23,50,18
23,51,18
23,52,2
23,53,2
23,54,1
23,76,23
23,77,2
23,78,2
23,79,2
23,80,18
23,81,18
23,82,18
23,83,18
23,84,23
23,85,18
23,86,23
23,87,23
23,88,23
23,89,18
23,90,12
23,91,23
23,92,11
23,93,11
23,94,23
24,35,12
24,38,12
24,39,12
24,40,12
24,41,18
24,42,18
24,43,12
24,44,12
24,45,12
24,46,12
24,47,23
24,48,23
24,49,23
24,50,23
24,51,23
24,52,23
24,78,2
24,79,2
24,80,23
24,81,18
24,82,23
24,83,23
24,84,23
24,85,23
24,86,23
24,87,23
24,88,23
24,89,23
24,90,23
24,91,23
24,92,23
24,93,23
24,94,23
25,39,12
25,40,12
25,41,12
25,42,12
25,43,12
25,44,12
25,45,12
25,46,12
25,47,12
25,48,23
25,49,23
25,50,23
25,51,23
25,52,23
25,78,2
25,79,2
25,80,23
25,81,23
25,82,23
25,83,23
