x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,0,0,1,0,0,0,0,0,0,1
0,3,0,1,0,1,0,0,0,0,0
0,4,0,1,0,1,0,0,0,0,0
0,7,0,1,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1
0,36,0,1,0,0,0,0,0,0,1
0,37,0,1,0,1,0,0,0,0,0
0,43,0,1,0,1,0,0,0,0,0
0,44,0,1,0,0,0,0,0,0,1
0,48,0,1,0,1,0,0,0,0,0
0,52,0,1,0,1,0,0,0,0,0
0,55,0,1,0,0,0,0,0,0,1
0,56,0,1,0,0,0,0,0,0,1
0,57,0,1,0,0,0,0,0,0,1
0,58,0,1,0,1,0,0,0,0,0
0,59,0,1,0,1,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,1
0,61,0,1,0,0,0,0,0,0,1
0,62,0,1,0,0,0,0,0,0,1
0,66,0,1,0,1,0,0,0,0,0
0,67,0,1,0,0,0,0,0,0,1
0,70,0,1,0,0,0,0,1,0,0
0,71,0,1,0,0,0,0,1,0,0
0,72,0,1,0,0,0,0,1,0,0
0,73,0,1,0,0,0,0,1,0,0
0,74,0,1,0,0,0,0,0,0,1
0,76,0,1,0,0,0,0,0,0,1
0,77,0,1,0,0,0,1,0,0,0
0,78,0,1,0,1,0,0,0,0,0
0,79,0,1,1,0,0,0,0,0,0
0,80,0,1,1,0,0,0,0,0,0
0,81,0,1,0,0,0,1,0,0,0
0,82,0,1,0,0,0,1,0,0,0
0,83,0,1,0,0,0,0,0,0,1
0,85,0,1,0,0,0,0,0,0,1
0,86,0,1,0,0,0,0,0,0,1
0,87,0,1,0,0,0,0,0,0,1
0,88,0,1,0,0,0,0,0,0,1
0,89,0,1,0,0,0,0,0,0,1
0,96,0,1,0,0,0,0,0,0,1
0,97,0,1,0,0,0,0,0,0,1
0,98,0,1,0,0,0,0,0,0,1
0,99,0,1,0,0,0,0,0,0,1
0,100,0,1,0,1,0,0,0,0,0
0,101,0,1,0,0,0,0,0,0,1
0,107,0,1,0,0,0,0,0,0,1
0,108,0,1,0,1,0,0,0,0,0
0,109,0,1,0,1,0,0,0,0,0
0,110,0,1,0,1,0,0,0,0,0
0,111,0,1,0,0,0,0,0,0,1
0,112,0,1,0,0,0,0,0,0,1
0,113,0,1,0,0,0,0,0,0,1
0,114,0,1,0,1,0,0,0,0,0
0,117,0,1,0,0,0,0,0,0,1
0,118,0,1,0,1,0,0,0,0,0
0,120,0,1,0,0,0,0,0,0,1
0,121,0,1,0,0,0,0,0,0,1
0,125,0,1,0,1,0,0,0,0,0
0,126,0,1,0,1,0,0,0,0,0
0,127,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,1
1,4,0,1,0,0,0,0,0,0,1
1,8,0,1,0,1,0,0,0,0,0
1,9,0,1,0,1,0,0,0,0,0
1,15,0,1,0,0,0,0,0,0,1
1,28,0,1,0,0,0,0,0,0,1
1,34,0,1,0,1,0,0,0,0,0
1,38,0,1,0,0,0,0,0,0,1
1,41,0,1,0,0,0,0,0,0,1
1,42,0,1,0,0,0,0,0,0,1
1,43,0,1,0,0,0,0,0,0,1
1,48,0,1,0,1,0,0,0,0,0
1,54,0,1,0,0,0,0,0,0,1
1,55,0,1,0,1,0,0,0,0,0
1,56,0,1,0,1,0,0,0,0,0
1,58,0,1,0,1,0,0,0,0,0
1,62,0,1,0,1,0,0,0,0,0
1,63,0,1,0,0,0,0,0,0,1
1,64,0,1,0,1,0,0,0,0,0
1,70,0,1,0,0,0,0,1,0,0
1,71,0,1,0,0,0,0,0,0,1
1,72,0,1,0,0,0,0,0,0,1
