x,y,TOT_P,avg_time_nearest_h
4,77,3,19
4,78,8,17
4,79,4,18
4,80,6,16
4,89,8,10
4,90,16,11
4,91,7,11
4,92,5,10
4,93,1,11
4,94,77,12
4,95,29,13
4,96,20,13
4,97,6,12
4,99,1,15
4,102,9,15
4,103,2,14
4,106,2,19
4,107,2,19
4,110,1,23
4,111,5,21
4,112,1,23
4,113,6,24
4,120,35,23
4,122,3,20
4,123,16,18
4,124,6,17
4,125,3,16
4,126,27,15
4,127,36,11
5,0,12,28
5,2,7,33
5,3,7,29
5,5,2,29
5,7,5,26
5,8,3,21
5,9,25,19
5,11,1,16
5,13,2,15
5,16,10,11
5,17,167,8
5,18,103,8
5,19,12,12
5,20,310,10
5,21,431,10
5,22,1,10
5,23,67,8
5,24,4,12
5,25,36,14
5,26,366,12
5,28,36,15
5,29,3,22
5,30,12,19
5,31,8,21
5,33,3,26
5,34,19,24
5,35,1,26
5,36,22,29
5,37,15,27
5,38,4,32
5,39,11,34
5,40,5,27
5,42,11,28
5,43,5,29
5,44,39,21
5,45,20,23
5,47,27,17
5,48,8,16
5,49,144,12
5,50,168,10
5,51,28,10
5,53,2,4
5,54,95,5
5,55,1,5
5,56,1,4
5,57,15,5
5,58,31,6
5,59,59,9
5,60,11,12
5,62,5,15
5,63,3,14
5,64,4,16
5,66,6,28
5,67,12,25
5,68,6,25
5,69,6,24
5,70,7,25
5,71,3,25
5,73,6,22
5,74,15,20
5,75,15,19
5,76,12,16
5,77,16,15
5,78,22,15
5,79,5,14
5,83,1,13
5,84,0,12
5,85,2,15
5,86,4,12
5,87,9,11
5,88,7,8
5,89,30,8
5,90,15,10
5,91,13,10
5,92,2,9
5,93,12,9
5,94,36,10
5,95,4,11
5,96,6,10
5,98,0,12
5,99,24,12
5,101,2,15
5,102,11,14
5,103,5,13
5,104,8,14
5,106,1,16
5,107,2,17
5,108,2,21
5,109,10,21
5,110,71,20
5,111,26,21
5,112,1,22
5,121,9,21
5,122,7,20
5,123,5,17
5,124,17,16
5,125,3,15
5,126,8,13
5,127,20,14
6,0,8,25
6,1,1,26
6,2,2,37
6,5,1,27
6,6,2,30
6,7,7,24
6,8,11,21
6,10,4,18
6,11,4,18
6,12,24,15
6,13,40,14
6,14,16,15
6,15,27,12
6,16,94,11
6,17,151,8
6,18,165,8
6,19,62,6
6,20,321,8
6,21,229,7
6,22,40,9
6,23,5,8
6,24,12,10
6,25,116,11
6,26,37,11
6,27,38,12
6,28,6,15
6,29,11,17
6,30,15,18
6,31,18,21
6,33,11,23
6,34,1,24
6,35,5,32
6,37,13,27
6,38,1,29
6,40,21,27
6,41,33,25
6,43,5,21
6,44,36,19
6,45,5,23
6,46,27,21
6,47,10,16
6,48,17,14
6,49,8,13
6,50,47,12
6,51,7,13
6,53,83,4
6,54,156,3
6,55,856,3
6,56,17,4
6,57,7,6
6,58,6,9
6,60,3,11
6,61,2,15
6,62,16,11
6,63,11,15
6,64,11,16
6,68,5,24
6,69,5,23
6,70,15,22
6,71,5,22
6,72,1,21
6,74,6,21
6,75,32,20
6,76,6,18
6,77,26,17
6,78,18,16
6,79,5,15
6,80,20,14
6,81,29,12
6,82,3,12
6,83,2,12
6,84,0,11
6,85,0,10
6,86,69,9
6,87,7,9
6,88,17,10
6,89,33,9
6,90,92,8
6,91,14,10
6,92,14,8
6,93,4,8
6,95,2,10
6,96,20,8
6,97,40,10
6,98,97,10
6,99,12,10
6,100,5,13
6,101,14,12
6,102,8,12
6,103,6,12
6,104,34,12
6,105,16,14
6,107,2,20
6,108,51,18
6,109,332,18
6,110,98,20
6,111,39,21
6,118,0,25
6,119,10,25
6,120,16,21
6,121,0,21
6,122,6,20
6,123,4,16
6,124,6,16
6,126,18,14
6,127,21,16
7,0,0,26
7,5,2,26
7,6,1,24
7,7,10,22
7,8,1,24
7,10,12,17
7,11,52,16
7,12,51,14
7,13,12,11
7,14,195,11
7,15,89,9
7,16,34,8
7,17,482,7
7,18,180,6
7,19,29,5
7,21,16,6
7,22,0,10
7,23,511,7
7,24,14,10
7,25,76,10
7,26,46,10
7,27,49,11
7,28,23,16
7,29,61,17
7,30,14,16
7,31,6,19
7,32,8,22
7,33,6,23
7,35,6,32
7,36,30,26
7,37,7,25
7,39,1,29
7,41,78,25
7,43,1,21
7,44,17,18
7,45,0,22
7,46,2,19
7,47,13,18
7,48,18,14
7,49,3,18
7,50,4,14
7,51,4,10
7,53,28,4
7,54,523,2
7,55,1157,2
7,56,76,5
7,57,4,7
7,58,9,9
7,59,38,8
7,60,3,11
7,61,15,10
7,62,16,13
7,63,1,11
7,64,49,12
7,65,46,13
7,67,6,22
7,68,23,22
7,69,2,21
7,70,7,20
7,71,11,20
7,72,5,19
7,73,1,20
7,74,7,22
7,75,12,20
7,76,8,19
7,77,19,17
7,78,4,19
7,79,1,16
7,80,4,15
7,81,119,14
7,83,70,12
7,84,1,10
7,85,9,9
7,86,93,8
7,87,37,8
7,88,6,7
7,89,31,6
7,90,111,6
7,91,38,6
7,92,28,7
7,93,53,7
7,94,70,8
7,95,11,6
7,96,4,6
7,97,15,7
7,98,62,9
7,99,5,10
7,101,6,11
7,102,58,13
7,103,5,12
7,104,22,14
7,105,15,16
7,107,7,15
7,108,37,20
7,109,23,18
7,111,8,23
7,118,5,26
7,119,19,24
7,120,1,22
7,122,7,18
7,123,10,17
7,124,5,18
7,125,3,17
7,126,9,16
7,127,10,15
8,0,4,27
8,1,11,27
8,3,24,22
8,4,6,21
8,5,12,22
8,6,15,22
8,9,2,19
8,10,42,18
8,12,43,14
8,13,16,14
8,14,41,12
8,15,6,10
8,16,79,7
8,17,142,6
8,18,471,5
8,19,34,5
8,20,8,7
8,22,40,6
8,23,83,6
8,24,12,10
8,25,58,11
8,26,6,10
8,27,20,13
8,28,17,15
8,29,35,14
8,30,31,15
8,32,8,22
8,33,6,24
8,35,2,27
8,36,48,24
8,38,3,27
8,39,5,26
8,40,9,28
8,41,8,25
8,42,11,22
8,43,3,19
8,44,11,18
8,45,2,20
8,46,0,17
8,47,7,16
8,48,12,15
8,49,15,16
8,50,4,14
8,51,25,8
8,52,5,6
8,53,21,5
8,54,506,2
8,55,69,3
8,56,100,4
8,57,11,5
8,58,78,6
8,59,141,7
8,60,37,8
8,61,85,9
8,62,3,9
8,63,21,11
8,64,4,15
8,65,19,14
8,66,2,14
8,67,11,21
8,68,12,19
8,69,11,18
8,70,88,18
8,71,14,18
8,72,9,20
8,73,1,24
8,74,22,21
8,75,13,21
8,76,16,21
8,77,47,18
8,78,15,18
8,79,4,18
8,80,0,20
8,81,6,14
8,82,2,12
8,83,7,10
8,84,14,10
8,85,42,8
8,86,94,8
8,87,25,7
8,88,20,6
8,89,0,5
8,90,730,3
8,91,1649,3
8,92,774,5
8,93,526,4
8,94,106,4
8,95,2,6
8,96,20,9
8,97,39,8
8,98,42,9
8,99,58,10
8,100,1,11
8,102,6,13
8,104,9,16
8,105,3,18
8,106,2,18
8,107,5,18
8,108,7,19
8,109,7,19
8,116,2,29
8,117,7,30
8,118,12,27
8,119,40,24
8,121,2,27
8,123,10,22
8,124,7,20
8,126,2,17
8,127,9,15
9,0,11,26
9,1,15,27
9,2,9,26
9,3,4,24
9,4,1,22
9,5,46,20
9,6,6,21
9,10,4,20
9,12,43,15
9,13,36,15
9,14,16,12
9,15,3,11
9,16,51,7
9,17,295,6
9,18,625,5
9,19,146,6
9,20,199,6
9,21,145,4
9,22,2,5
9,23,30,6
9,24,169,7
9,25,9,8
9,26,37,10
9,28,5,14
9,29,104,14
9,30,26,15
9,31,17,16
9,32,35,18
9,33,42,22
9,34,30,25
9,35,15,23
9,36,9,23
9,39,28,26
9,40,5,25
9,41,21,23
9,42,13,21
9,43,16,21
9,44,20,19
9,45,3,15
9,46,4,14
9,47,2,15
9,48,4,14
9,49,17,12
9,50,34,10
9,51,3,6
9,52,26,6
9,53,74,4
9,54,95,3
9,55,3,6
9,56,43,4
9,57,6,6
9,58,12,6
9,60,18,8
9,61,10,9
9,62,7,11
9,67,1,20
9,68,1,20
9,69,5,19
9,70,27,16
9,71,11,18
9,72,18,20
9,73,14,22
9,74,12,22
9,75,26,20
9,76,153,19
9,77,45,18
9,78,36,16
9,79,13,16
9,81,17,13
9,82,1,12
9,83,7,10
9,84,14,10
9,85,15,9
9,86,9,10
9,87,14,10
9,88,5,7
9,89,28,6
9,90,850,4
9,91,669,3
9,92,1474,2
9,93,346,2
9,94,24,4
9,95,21,6
9,96,12,7
9,98,4,10
9,99,21,11
9,101,0,13
9,104,2,18
9,106,15,19
9,107,19,20
9,108,12,20
9,110,1,21
9,115,2,29
9,116,7,30
9,117,5,30
9,118,20,27
9,119,62,27
9,120,20,27
9,121,3,26
9,122,9,23
9,123,5,21
9,124,11,20
9,125,10,19
9,126,13,17
9,127,32,17
10,0,9,27
10,1,119,24
10,2,9,25
10,3,6,24
10,4,9,22
10,5,73,20
10,6,67,18
10,8,8,23
10,9,2,21
10,10,7,21
10,12,45,16
10,13,23,13
10,14,39,11
10,15,15,11
10,16,0,16
10,17,234,6
10,18,71,5
10,19,89,4
10,20,442,2
10,21,1638,4
10,22,103,5
10,23,351,6
10,24,8,6
10,25,962,7
10,26,146,10
10,27,424,9
10,28,72,10
10,29,56,12
10,30,6,14
10,31,31,15
10,32,6,21
10,33,1,21
10,34,10,22
10,35,3,21
10,36,42,23
10,37,32,22
10,39,36,23
10,40,7,24
10,41,87,21
10,42,7,21
10,43,2,23
10,44,22,17
10,45,18,14
10,46,8,19
10,47,14,12
10,48,43,12
10,49,153,11
10,50,7,11
10,51,30,8
10,52,36,5
10,53,22,7
10,54,60,5
10,55,10,6
10,57,21,8
10,58,10,10
10,59,14,11
10,60,9,11
10,61,18,8
10,62,26,9
10,63,15,11
10,64,7,16
10,65,5,13
10,67,3,12
10,70,1,14
10,71,14,18
10,72,6,21
10,73,17,25
10,74,51,22
10,77,19,17
10,78,3,16
10,79,8,16
10,80,30,13
10,81,0,12
10,82,1,12
10,83,35,12
10,85,22,13
10,86,2,10
10,87,4,8
10,88,16,7
10,89,20,6
10,90,150,9
10,91,334,6
10,92,726,3
10,93,256,3
10,94,122,4
10,95,41,5
10,96,8,8
10,97,14,8
10,98,32,9
10,99,11,13
10,100,4,13
10,104,5,17
10,105,8,19
10,107,14,21
10,108,11,23
10,109,2,23
10,118,7,30
10,119,3,29
10,120,8,29
10,121,1,26
10,122,35,26
10,124,9,21
10,125,2,18
10,126,1,18
10,127,18,18
11,0,11,24
11,1,65,23
11,2,8,22
11,3,68,21
11,4,5,21
11,5,3,21
11,6,76,17
11,7,22,19
11,8,11,19
11,10,5,17
11,11,4,18
11,12,11,13
11,13,31,13
11,14,14,10
11,15,8,13
11,16,93,10
11,17,2,7
11,18,189,5
11,19,1497,3
11,20,3651,3
11,21,2836,2
11,22,826,3
11,23,68,5
11,24,3,6
11,25,414,8
11,26,5,11
11,27,429,10
11,28,522,12
11,29,800,12
11,30,200,13
11,31,7,15
11,32,4,23
11,33,5,19
11,34,10,22
11,35,1,20
11,36,5,22
11,37,32,21
11,38,4,24
11,39,10,21
11,40,10,22
11,42,11,19
11,43,4,20
11,44,8,16
11,45,86,13
11,47,4,13
11,48,9,11
11,49,4,10
11,50,7,8
11,51,23,8
11,52,64,5
11,53,16,6
11,54,3,6
11,56,18,7
11,57,36,7
11,58,7,9
11,59,19,11
11,60,12,13
11,61,17,10
11,63,26,12
11,64,3,13
11,65,22,11
11,66,7,10
11,67,32,9
11,68,4,9
11,69,12,10
11,70,0,11
11,71,4,12
11,75,25,15
11,78,3,19
11,79,5,16
11,80,12,15
11,81,44,14
11,82,21,12
11,83,6,11
11,84,7,12
11,85,2,10
11,87,7,8
11,88,3,6
11,89,9,7
11,90,13,5
11,91,87,5
11,92,69,4
11,93,14,6
11,94,62,3
11,95,12,7
11,96,2,11
11,97,4,11
11,98,0,10
11,99,0,10
11,100,12,11
11,102,3,15
11,103,2,16
11,104,14,17
11,105,1,17
11,106,3,23
11,107,21,22
11,115,14,28
11,116,5,32
11,118,1,31
11,119,6,30
11,120,0,29
11,121,17,32
11,123,2,22
11,124,1,20
11,125,4,20
11,126,6,23
11,127,0,19
12,0,22,25
12,1,40,23
12,2,24,21
12,3,9,19
12,4,3,21
12,5,27,19
12,6,300,17
12,7,103,16
12,8,23,16
12,9,2,19
12,10,137,15
12,11,62,13
12,12,2,12
12,13,107,10
12,14,34,8
12,15,7,9
12,16,81,7
12,17,119,6
12,18,0,5
12,19,474,6
12,20,2219,3
12,21,3437,3
12,22,4971,2
12,23,254,5
12,24,38,7
12,25,3,14
12,26,2,12
12,27,108,12
12,28,8,15
12,29,78,13
12,30,12,13
12,31,70,18
12,32,3,15
12,33,7,17
12,34,1,18
12,35,60,19
12,36,408,19
12,37,87,20
12,38,36,20
12,40,14,22
12,41,0,23
12,42,12,20
12,43,208,16
12,44,18,14
12,45,28,15
12,46,4,16
12,47,21,14
12,48,6,13
12,49,3,12
12,50,5,8
12,51,2,8
12,52,5,9
12,53,5,6
12,54,4,9
12,55,11,9
12,56,15,7
12,57,6,13
12,58,4,15
12,60,14,12
12,62,0,9
12,63,70,10
12,64,3,10
12,65,36,9
12,66,9,10
12,68,9,8
12,69,28,8
12,70,22,9
12,71,4,9
12,72,2,11
12,73,30,11
12,74,0,12
12,76,0,24
12,77,33,19
12,78,18,17
12,79,4,17
12,80,9,18
12,81,3,15
12,82,2,14
12,83,4,12
12,84,4,11
12,85,10,11
12,86,17,8
12,87,145,7
12,88,16,10
12,90,4,7
12,91,3,7
12,92,0,6
12,94,41,4
12,95,8,5
12,96,6,8
12,97,0,9
12,99,3,11
12,100,5,13
12,101,26,15
12,102,14,13
12,103,2,14
12,105,10,18
12,107,3,21
12,111,5,24
12,112,19,25
12,114,7,26
12,115,2,27
12,117,6,29
12,118,1,36
12,119,9,31
12,120,7,31
12,121,16,30
12,122,12,32
12,123,1,32
12,124,9,21
12,125,12,22
12,126,0,21
12,127,10,20
13,0,37,25
13,1,5,22
13,2,18,20
13,3,3,22
13,5,10,20
13,6,9,17
13,7,8,17
13,8,25,16
13,9,10,19
13,10,73,17
13,11,4,12
13,12,7,12
13,13,14,12
13,14,12,9
13,15,4,12
13,16,3,10
13,17,51,8
13,18,327,7
13,19,1337,6
13,20,3,6
13,21,5,5
13,22,1543,5
13,23,1177,6
13,24,5,6
13,25,4,16
13,27,11,15
13,29,25,13
13,30,41,15
13,31,43,15
13,32,13,16
13,35,15,19
13,36,35,22
13,37,2,20
13,38,27,22
13,39,29,22
13,40,72,24
13,41,18,23
13,42,17,19
13,43,353,18
13,46,9,17
13,47,9,16
13,48,2,14
13,49,7,14
13,50,19,9
13,51,30,10
13,52,0,10
13,53,6,9
13,54,16,9
13,55,9,8
13,56,4,11
13,59,23,19
13,60,8,16
13,61,19,14
13,62,6,13
13,64,5,11
13,65,32,7
13,66,18,8
13,67,30,9
13,68,8,7
13,69,142,6
13,70,92,7
13,72,14,9
13,73,37,10
13,74,8,12
13,75,14,14
13,77,13,21
13,78,26,19
13,79,3,16
13,80,49,15
13,81,7,14
13,82,45,15
13,84,0,10
13,85,3,9
13,86,20,9
13,87,161,9
13,88,13,10
13,89,5,8
13,90,29,8
13,91,28,7
13,92,119,10
13,93,13,7
13,94,3,6
13,95,11,6
13,96,1,9
13,98,13,11
13,99,8,12
13,101,1,15
13,102,8,13
13,103,2,13
13,104,2,14
13,106,2,18
13,108,1,27
13,112,2,23
13,113,7,24
13,114,6,25
13,115,3,26
13,118,16,32
13,121,4,27
13,122,7,26
13,123,5,25
13,124,6,24
13,125,5,26
13,126,1,23
13,127,21,21
14,0,3,27
14,1,42,21
14,2,24,24
14,3,17,24
14,4,4,22
14,5,2,19
14,7,12,19
14,8,51,15
14,9,44,13
14,11,23,13
14,12,58,10
14,13,2,13
14,14,2,10
14,15,3,18
14,16,17,11
14,17,1,8
14,18,320,8
14,19,514,16
14,20,39,10
14,21,3,6
14,22,11,7
14,23,176,8
14,24,6,7
14,25,16,8
14,26,85,10
14,27,2,15
14,28,5,16
14,29,39,15
14,30,53,16
14,31,2,17
14,32,7,22
14,34,12,17
14,35,33,21
14,36,19,22
14,37,26,23
14,38,15,24
14,39,4,25
14,40,39,29
14,41,16,30
14,42,15,20
14,43,35,20
14,45,4,20
14,46,18,17
14,47,2,16
14,48,8,17
14,51,14,14
14,52,138,9
14,53,33,10
14,54,23,11
14,55,18,9
14,56,7,12
14,57,7,20
14,58,4,14
14,59,6,18
14,60,24,16
14,61,7,17
14,63,6,12
14,64,2,10
14,65,5,7
14,66,61,5
14,68,84,6
14,69,161,4
14,70,59,7
14,71,10,9
14,72,5,10
14,73,10,12
14,75,19,14
14,76,59,13
14,78,8,18
14,79,4,15
14,80,32,13
14,81,12,15
14,82,9,15
14,83,9,16
14,84,50,12
14,85,6,13
14,86,5,12
14,87,13,10
14,88,1,10
14,89,6,11
14,90,4,11
14,92,1,9
14,93,9,8
14,95,0,6
14,98,3,10
14,99,2,11
14,101,2,14
14,102,2,10
14,103,39,14
14,105,0,14
14,108,1,17
14,109,1,19
14,111,4,20
14,112,6,22
14,113,21,23
14,115,5,27
14,117,15,32
14,119,50,30
14,120,3,30
14,121,3,30
14,122,3,28
14,123,7,28
14,124,6,26
14,125,15,24
14,126,21,22
14,127,15,22
15,0,17,23
15,1,7,27
15,2,173,26
15,3,1,25
15,4,24,22
15,5,57,20
15,6,8,20
15,8,6,18
15,9,75,14
15,10,67,12
15,11,8,13
15,12,7,11
15,13,6,15
15,14,29,11
15,16,40,10
15,17,52,10
15,18,463,11
15,19,686,9
15,20,6,14
15,21,11,11
15,22,10,8
15,24,15,10
15,25,11,10
15,26,4,9
15,27,11,11
15,30,57,16
15,31,11,19
15,32,23,19
15,34,3,19
15,35,18,21
15,36,4,31
15,39,22,26
15,40,7,27
15,42,8,24
15,43,9,22
15,44,23,16
15,46,2,18
15,47,103,17
15,48,6,14
15,49,4,15
15,50,13,14
15,51,19,11
15,52,168,10
15,53,21,11
15,54,4,14
15,56,7,13
15,57,12,16
15,58,25,19
15,59,4,18
15,61,9,15
15,62,4,14
15,63,28,13
15,64,7,9
15,65,2,8
15,66,64,4
15,67,127,6
15,68,83,4
15,69,260,3
15,70,5,9
15,71,11,10
15,72,8,11
15,73,3,12
15,74,3,14
15,75,11,12
15,76,7,11
15,77,25,13
15,78,16,14
15,79,4,13
15,80,114,11
15,81,23,13
15,83,27,12
15,84,4,13
15,85,6,14
15,86,2,12
15,87,32,13
15,88,16,12
15,89,14,11
15,90,5,11
15,92,15,10
15,93,7,10
15,94,1,9
15,95,1,9
15,96,11,8
15,97,2,9
15,98,120,10
15,99,3,8
15,100,8,10
15,101,11,8
15,105,5,12
15,108,4,16
15,111,1,20
15,112,8,23
15,113,2,22
15,114,2,24
15,118,7,31
15,119,6,28
15,120,6,28
15,121,15,28
15,122,3,28
15,124,21,24
15,126,49,21
16,0,20,24
16,1,8,27
16,2,24,26
16,3,3,24
16,4,20,21
16,5,24,23
16,6,13,22
16,7,5,25
16,8,13,15
16,9,4,18
16,10,12,17
16,11,3,14
16,12,22,13
16,15,32,16
16,16,65,11
16,17,2,13
16,18,91,9
16,19,361,11
16,20,141,11
16,21,3,11
16,22,100,7
16,23,5,10
16,24,7,12
16,25,387,11
16,26,250,10
16,27,14,12
16,28,7,13
16,29,4,18
16,30,314,17
16,31,12,20
16,33,5,22
16,34,29,22
16,35,61,25
16,36,12,28
16,38,2,28
16,39,5,27
16,41,5,25
16,42,3,23
16,44,2,22
16,45,10,17
16,47,22,17
16,48,8,16
16,49,5,13
16,50,11,12
16,51,19,13
16,52,23,11
16,53,5,12
16,54,6,12
16,55,19,16
16,56,10,13
16,57,6,17
16,59,3,18
16,60,35,19
16,61,2,18
16,62,3,13
16,63,2,16
16,64,50,10
16,65,36,9
16,66,5,5
16,67,179,6
16,68,660,1
16,69,309,2
16,70,20,5
16,71,10,7
16,72,14,11
16,74,5,15
16,75,3,11
16,76,42,11
16,77,8,10
16,78,29,12
16,79,19,10
16,80,14,13
16,81,16,12
16,82,7,14
16,83,7,14
16,84,0,15
16,85,35,15
16,86,58,13
16,87,32,14
16,88,20,13
16,91,5,12
16,92,7,10
16,95,10,10
16,96,9,9
16,97,10,11
16,98,1,8
16,99,11,7
16,102,6,13
16,104,28,10
16,107,11,13
16,108,2,15
16,110,6,17
16,112,3,23
16,113,3,21
16,114,5,23
16,115,44,23
16,116,69,25
16,117,13,25
16,118,1,27
16,119,2,29
16,122,9,26
16,123,1,26
16,124,5,23
16,126,245,20
16,127,55,19
17,0,15,27
17,1,23,27
17,2,12,27
