x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
31,108,0,1,0,0,0,0,0,0,1
34,106,0,1,0,0,0,0,0,0,1
34,107,0,1,0,0,0,0,0,0,1
35,106,0,1,0,0,0,0,0,0,1
35,124,0,1,0,0,0,0,0,0,1
52,25,0,1,0,0,0,0,0,0,1
53,25,0,1,0,0,0,0,0,0,1
54,23,0,1,0,0,0,0,0,0,1
65,91,0,1,0,0,0,0,0,0,1
66,19,0,1,0,0,0,0,0,0,1
66,67,0,1,0,0,0,0,0,0,1
68,20,0,1,0,0,0,0,0,0,1
68,21,0,1,0,0,0,0,0,0,1
69,20,0,1,0,0,0,0,0,0,1
75,19,0,1,0,0,0,0,0,0,1
75,20,0,1,0,0,0,0,0,0,1
75,49,0,1,0,0,0,0,0,0,1
75,50,0,1,0,0,0,0,0,0,1
76,19,0,1,0,0,0,0,0,0,1
76,20,0,1,0,0,0,0,0,0,1
76,47,0,1,0,0,0,0,0,0,1
77,19,0,1,0,0,0,0,0,0,1
77,20,0,1,0,0,0,0,0,0,1
77,21,0,1,0,0,0,0,0,0,1
78,6,0,1,0,0,0,0,0,0,1
78,21,0,1,0,0,0,0,0,0,1
79,6,0,1,0,0,0,0,0,0,1
82,24,0,1,0,0,0,0,0,0,1
83,24,0,1,0,0,0,0,0,0,1
88,25,0,1,0,0,0,0,0,0,1
88,26,0,1,0,0,0,0,0,0,1
88,43,0,1,0,0,0,0,0,0,1
88,78,0,1,0,0,0,0,0,0,1
89,25,0,1,0,0,0,0,0,0,1
89,26,0,1,0,0,0,0,0,0,1
89,78,0,1,0,0,0,0,0,0,1
89,79,0,1,0,0,0,0,0,0,1
90,25,0,1,0,0,0,0,0,0,1
90,26,0,1,0,0,0,0,0,0,1
90,80,0,1,0,0,0,0,0,0,1
90,81,0,1,0,0,0,0,0,0,1
100,0,0,1,0,0,0,0,0,0,1
100,1,0,1,0,0,0,0,0,0,1
100,70,0,1,0,0,0,0,0,0,1
101,70,0,1,0,0,0,0,0,0,1
103,2,0,1,0,0,0,0,0,0,1
103,18,0,1,0,0,0,0,0,0,1
104,2,0,1,0,0,0,0,0,0,1
105,19,0,1,0,0,0,0,0,0,1
111,66,0,1,0,0,0,0,0,0,1
112,66,0,1,0,0,0,0,0,0,1
113,15,0,1,0,0,0,0,0,0,1
113,16,0,1,0,0,0,0,0,0,1
113,17,0,1,0,0,0,0,0,0,1
114,15,0,1,0,0,0,0,0,0,1
114,16,0,1,0,0,0,0,0,0,1
114,17,0,1,0,0,0,0,0,0,1
115,18,0,1,0,0,0,0,0,0,1
115,57,0,1,0,0,0,0,0,0,1
117,27,0,1,0,0,0,0,0,0,1
117,98,0,1,0,0,0,0,0,0,1
119,27,0,1,0,0,0,0,0,0,1
119,28,0,1,0,0,0,0,0,0,1
119,29,0,1,0,0,0,0,0,0,1
119,53,0,1,0,0,0,0,0,0,1
120,28,0,1,0,0,0,0,0,0,1
123,12,0,1,0,0,0,0,0,0,1
123,13,0,1,0,0,0,0,0,0,1
123,14,0,1,0,0,0,0,0,0,1
123,15,0,1,0,0,0,0,0,0,1
124,13,0,1,0,0,0,0,0,0,1
124,14,0,1,0,0,0,0,0,0,1
124,15,0,1,0,0,0,0,0,0,1
124,16,0,1,0,0,0,0,0,0,1
125,12,0,1,0,1,0,0,0,0,0
125,13,0,1,0,0,0,0,0,0,1
126,12,0,1,0,0,0,0,0,0,1
126,54,0,1,0,0,0,0,0,0,1
127,54,0,1,0,0,0,0,0,0,1
