x,y,elevation
0,0,652
0,1,654
0,2,670
0,3,703
0,4,770
0,5,758
0,6,740
0,7,775
0,8,776
0,9,713
0,10,717
0,11,741
0,12,813
0,13,887
0,14,885
0,15,877
0,16,883
0,17,871
0,18,865
0,19,865
0,20,867
0,21,868
0,22,891
0,23,889
0,24,909
0,25,870
0,26,809
0,27,809
0,28,801
0,29,779
0,30,734
0,31,694
0,32,715
0,33,717
0,34,721
0,35,735
0,36,742
0,37,752
0,38,790
0,39,826
0,40,867
0,41,856
0,42,799
0,43,697
0,44,666
0,45,653
0,46,656
0,47,679
0,48,670
0,49,661
0,50,677
0,51,695
0,52,698
0,53,707
0,54,702
0,55,707
0,56,710
0,57,716
0,58,737
0,59,760
0,60,820
0,61,939
0,62,1017
0,63,950
0,64,973
0,65,1040
0,66,980
0,67,913
0,68,871
0,69,945
0,70,1001
0,71,978
0,72,858
0,73,791
0,74,854
0,75,909
0,76,894
0,77,830
0,78,777
0,79,765
0,80,742
0,81,747
0,82,738
0,83,730
0,84,724
0,85,744
0,86,784
0,87,791
0,88,741
0,89,721
0,90,714
0,91,706
0,92,694
0,93,684
0,94,684
0,95,688
0,96,688
0,97,681
0,98,672
0,99,667
0,100,656
0,101,655
0,102,656
0,103,644
0,104,619
0,105,615
0,106,628
0,107,626
0,108,622
0,109,619
0,110,617
0,111,621
0,112,617
0,113,605
0,114,581
0,115,565
0,116,550
0,117,536
0,118,523
0,119,511
0,120,504
0,121,498
0,122,494
0,123,489
0,124,485
0,125,478
0,126,458
0,127,433
1,0,673
1,1,681
1,2,715
1,3,779
1,4,791
1,5,756
1,6,789
1,7,832
1,8,768
1,9,706
1,10,716
1,11,764
1,12,844
1,13,889
1,14,871
1,15,887
1,16,905
1,17,867
1,18,829
1,19,838
1,20,872
1,21,894
1,22,911
1,23,903
1,24,914
1,25,867
1,26,835
1,27,854
1,28,858
1,29,828
1,30,770
1,31,717
1,32,748
1,33,758
1,34,753
1,35,754
1,36,772
1,37,787
1,38,805
1,39,836
1,40,792
1,41,739
1,42,694
1,43,664
1,44,653
1,45,657
1,46,663
1,47,670
1,48,667
1,49,663
1,50,668
1,51,674
1,52,684
1,53,692
1,54,692
1,55,701
1,56,710
1,57,724
1,58,748
1,59,793
1,60,852
1,61,981
1,62,1049
1,63,994
1,64,1043
1,65,1064
1,66,968
1,67,913
1,68,964
1,69,1049
1,70,1045
1,71,937
1,72,813
1,73,764
1,74,778
1,75,790
1,76,764
1,77,737
1,78,725
1,79,725
1,80,720
1,81,733
1,82,726
1,83,708
1,84,734
1,85,789
1,86,806
1,87,760
1,88,721
1,89,717
1,90,712
1,91,707
1,92,699
1,93,694
1,94,693
1,95,689
1,96,687
1,97,679
1,98,675
1,99,674
1,100,664
1,101,647
1,102,626
1,103,607
1,104,583
1,105,580
1,106,595
1,107,610
1,108,627
1,109,611
1,110,607
1,111,614
1,112,599
1,113,590
1,114,583
1,115,566
1,116,551
1,117,539
1,118,524
1,119,510
1,120,500
1,121,495
1,122,491
1,123,487
1,124,484
1,125,482
1,126,482
1,127,471
2,0,683
2,1,712
2,2,789
2,3,829
2,4,778
2,5,802
2,6,833
2,7,782
2,8,709
2,9,699
2,10,715
2,11,779
2,12,851
2,13,834
2,14,831
2,15,877
2,16,866
2,17,817
2,18,825
2,19,864
2,20,908
2,21,934
2,22,938
2,23,917
2,24,920
2,25,887
2,26,873
2,27,887
2,28,865
2,29,824
2,30,786
2,31,758
2,32,796
2,33,779
2,34,766
2,35,775
2,36,795
2,37,820
2,38,808
2,39,760
2,40,699
2,41,681
2,42,669
2,43,658
2,44,660
2,45,660
2,46,666
2,47,680
2,48,687
2,49,671
2,50,670
2,51,674
2,52,680
2,53,685
2,54,694
2,55,706
2,56,722
2,57,743
2,58,773
2,59,825
2,60,907
2,61,971
2,62,1045
2,63,1090
2,64,1113
2,65,1034
2,66,943
2,67,943
2,68,1065
2,69,1098
2,70,985
2,71,864
2,72,798
2,73,765
2,74,743
2,75,735
2,76,723
2,77,710
2,78,701
2,79,698
2,80,699
2,81,708
2,82,715
2,83,707
2,84,725
2,85,756
2,86,755
2,87,722
2,88,693
2,89,693
2,90,704
2,91,707
2,92,699
2,93,686
2,94,671
2,95,650
2,96,657
2,97,660
2,98,645
2,99,644
2,100,643
2,101,628
2,102,604
2,103,582
2,104,559
2,105,560
2,106,565
2,107,572
2,108,590
2,109,580
2,110,560
2,111,561
2,112,553
2,113,570
2,114,577
2,115,560
2,116,545
2,117,531
2,118,519
2,119,509
2,120,498
2,121,492
2,122,488
2,123,485
2,124,482
2,125,480
2,126,479
2,127,478
3,0,695
3,1,747
3,2,850
3,3,837
3,4,804
3,5,847
3,6,791
3,7,711
3,8,687
3,9,694
3,10,710
3,11,755
3,12,796
3,13,771
3,14,806
3,15,832
3,16,791
3,17,780
3,18,808
3,19,854
3,20,944
3,21,963
3,22,957
3,23,934
3,24,931
3,25,909
3,26,897
3,27,895
3,28,888
3,29,870
3,30,853
3,31,795
3,32,795
3,33,802
3,34,814
3,35,813
3,36,829
3,37,865
3,38,817
3,39,719
