x,y,val
0,6,4262
7,6,1979
10,6,884
0,14,4764
9,9,36306
6,9,6341
9,0,3023
3,11,4482
4,10,419
4,0,1581
9,6,1062
4,3,806
13,1,5519
2,2,3750
14,10,2195
7,4,3544
1,9,5215
5,9,3171
9,2,1812
12,1,1319
8,4,4799
7,11,2859
5,12,7205
7,2,3889
14,14,181
4,11,4236
2,7,2118
10,0,17380
11,15,7891
2,5,3711
4,8,9499
0,8,15236
0,5,6557
11,10,427
3,8,12808
7,0,2215
14,7,399
10,3,3026
14,8,377
13,14,4786
13,10,1251
10,4,1831
10,13,4503
12,7,283
8,3,4466
9,8,4768
3,9,10391
13,2,4487
5,6,2612
13,12,6
14,5,2752
9,11,2842
13,4,924
5,3,2289
0,3,2401
12,13,23400
7,13,2437
12,0,1891
15,7,712
9,12,3835
11,6,1724
13,9,2140
2,14,24578
15,6,883
9,7,1749
4,2,3456
14,9,1719
2,6,2989
12,10,2712
12,6,1721
15,2,1562
15,11,1833
8,10,8559
14,2,611
10,9,3023
1,3,2850
3,15,4411
5,1,2755
10,11,4
9,10,71555
1,15,4527
3,7,4249
13,7,1586
7,9,4054
13,8,985
10,1,2470
11,14,1842
0,2,3499
6,15,3726
14,15,1712
5,11,5594
13,0,7237
10,10,10276
12,15,5648
14,1,1302
12,3,789
6,10,1418
6,6,3530
7,15,1323
11,8,1530
11,0,1079
5,10,4107
8,12,3667
0,11,41899
4,7,30451
7,3,5544
5,7,572
13,13,7583
2,11,6971
0,10,156132
5,2,5466
1,11,13463
12,5,1309
7,12,3718
6,0,1769
8,5,10841
1,2,397
5,0,4419
0,9,10242
15,13,236
15,3,1624
7,10,5670
3,2,2390
10,12,20
1,5,3754
3,12,2356
3,1,2987
2,15,2694
6,5,2053
11,2,1612
10,5,1149
2,3,4408
1,6,1796
14,3,1662
6,2,1532
1,13,5585
12,9,5343
4,5,2284
0,13,6276
2,13,2518
9,15,4598
15,5,1387
4,14,4230
6,12,3382
11,11,6428
5,8,6583
12,4,2476
0,12,8014
13,6,2029
0,0,1140
14,12,1897
9,14,11013
11,3,1967
6,1,4412
2,1,3304
15,9,2281
8,13,1022
11,9,3111
6,8,1135
3,10,340
15,8,917
14,11,2391
14,6,694
6,4,12021
5,4,3336
12,12,8968
2,12,2190
10,7,177
7,7,4099
2,10,4505
15,0,32160
0,4,3819
1,14,9844
4,13,2193
1,7,4450
12,8,1686
4,6,1344
5,15,1772
0,15,9368
15,12,4471
15,1,24440
6,13,1935
8,2,1677
10,14,3264
7,5,5491
2,4,2799
1,4,2995
8,1,2714
8,8,3122
6,14,4604
9,1,1679
15,15,2270
13,5,1704
8,0,2182
8,9,4212
9,3,4247
4,12,3997
11,1,2434
1,8,11328
11,7,1866
0,7,3936
9,13,1642
11,4,2629
6,7,2426
12,2,1604
7,1,2141
3,0,2226
11,5,7765
5,5,1703
10,8,899
8,14,47099
11,13,3260
15,4,50768
5,13,3356
13,11,2754
10,15,13237
1,1,1001
7,8,942
15,10,1259
6,11,1037
1,0,3628
3,13,5175
8,11,999
3,5,2507
2,0,3894
4,1,37086
3,14,14097
9,4,2061
9,5,3254
3,6,2548
2,8,6883
1,12,3419
8,7,2568
5,14,6869
10,2,1400
14,13,18290
7,14,6313
0,1,350
13,3,940
6,3,2822
2,9,15318
15,14,2011
3,4,6617
4,15,4101
11,12,1347
4,4,7861
8,6,4133
14,0,11036
3,3,4376
14,4,43423
13,15,1946
1,10,14053
