x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
68,0,32,8.9,23
68,1,69,8,23
69,0,0,5.4,22
69,1,0,5.6,22
69,2,150,9.4,26
69,3,9,11.4,28
70,3,163,9.5,25
70,4,286,10.4,26
70,5,8,10.7,27
71,0,695,2.1,21
71,5,6,8.4,25
72,0,289,4.6,16
72,1,96,4.6,21
72,2,97,5.7,21
73,0,935,4.7,15
73,1,1429,2.2,16
73,2,4065,2.4,18
73,3,93,2.9,19
74,0,556,4.1,13
74,1,4360,1.9,14
74,2,10834,1,15
74,3,3588,2.1,18
74,4,848,3.7,20
74,5,2,3.1,21
74,9,713,1.8,31
74,10,10,2,30
75,0,13,6.8,17
75,1,1029,2,12
75,2,2173,2.7,13
75,3,133,2.3,16
75,4,66,6,26
75,5,1030,1.5,22
75,8,1321,1.5,27
75,9,2410,2.1,29
75,11,94,4.6,32
75,12,301,7.8,33
76,0,488,4.5,13
76,1,140,5.2,11
76,2,82,5,12
76,3,728,1.6,17
76,4,731,1.9,19
76,5,531,2.4,19
76,7,967,3.2,25
76,8,652,4,25
76,9,861,4.5,28
76,10,9,5.1,30
76,11,7,5,29
77,0,1743,3.2,10
77,1,1045,2.8,10
77,2,480,2.6,11
77,3,618,3.8,14
77,4,1368,1.8,16
77,5,365,3,18
77,6,800,2.6,20
77,7,1642,1.4,21
77,8,590,4.4,24
77,9,124,2.6,24
77,10,189,2.2,26
77,11,9,8.7,29
78,0,2003,3.3,8
78,1,5123,2.3,7
78,2,2595,2.8,10
78,3,1021,2.3,12
78,4,300,2.6,13
78,5,244,3.1,15
78,6,589,2.3,17
78,7,1420,2.1,19
78,8,582,3.2,21
78,9,310,3.3,24
78,10,429,2.9,27
78,11,296,5.4,29
78,12,1,10.1,29
78,15,68,12.7,25
79,0,13148,1.2,3
79,1,10848,1.6,7
79,2,2790,2.6,9
79,3,1392,4.1,11
79,4,560,2.8,13
79,5,762,3.8,14
79,6,757,1.5,16
79,7,1117,1.7,17
79,8,922,1.8,19
79,9,573,1.8,21
79,10,183,4.4,24
79,11,573,6.1,27
79,12,285,7.7,28
79,15,75,10,23
79,18,993,0.9,13
80,0,3487,2.1,4
80,1,4857,2.5,5
80,2,1047,2,8
80,3,1151,2.5,10
80,5,842,2.4,16
80,6,538,2,19
80,7,165,2.5,19
80,8,442,2.1,21
80,9,1026,1.9,21
80,10,87,3.7,23
80,11,80,6.6,26
80,14,23,5.5,22
80,15,216,7.7,20
80,16,126,8.7,18
80,17,58,9,18
80,18,84,2.3,12
80,20,566,1.4,10
80,25,79,5.3,15
80,26,2,9.3,19
81,0,509,2.9,6
81,1,830,3,7
81,2,736,2.8,7
81,3,733,3.8,11
81,4,374,2.9,13
81,5,163,3.7,16
81,6,592,4.4,19
81,7,439,4.3,22
81,8,233,3.9,20
81,9,293,4.2,22
81,10,40,4.9,23
81,11,20,3.9,24
81,13,1,2.4,19
81,14,34,6.4,20
81,15,589,4.7,19
81,16,34,3.9,16
81,17,715,3.9,13
81,18,6,5,13
81,20,82,2.6,7
81,21,20,3.9,6
81,22,1011,2.5,3
81,23,53,2.6,10
81,24,3055,1.9,11
81,25,1356,4.6,14
81,26,102,6,19
81,27,293,4.5,18
82,0,988,3.2,10
82,1,798,2.2,9
82,2,991,5.1,9
82,3,685,2.8,10
82,4,617,1.9,13
82,5,525,2.4,16
82,6,289,3.2,19
82,7,217,4.5,21
82,8,860,2.2,20
82,9,830,3.2,21
82,10,525,4.6,23
82,11,1181,1.8,21
82,12,580,3.1,22
82,13,857,1.9,18
82,14,487,3.3,18
82,15,462,2,16
82,16,656,2.2,15
82,17,328,3.7,15
82,18,670,3,15
82,19,946,2,10
82,20,898,1.9,8
82,21,94,3.2,6
82,22,1649,1.7,4
82,23,9910,1,7
82,24,6309,2.7,11
82,25,471,5.1,13
82,26,0,3.9,17
82,27,75,3,16
83,0,722,1.9,14
83,1,203,3.1,14
83,2,439,1.9,13
83,3,772,3.8,11
83,4,548,3.4,12
83,5,751,1.4,15
83,6,400,4.5,18
83,7,417,5.6,18
83,8,798,4.4,18
83,9,546,6.4,21
83,10,534,5.1,21
83,11,414,2.3,20
83,12,596,3,21
83,13,167,4.4,16
83,14,370,4.3,17
83,15,367,3.4,18
83,16,246,4.9,19
83,17,299,5.3,16
83,18,1519,1.2,14
83,19,94,3.6,11
83,20,354,4.7,9
83,22,251,5.6,10
83,23,2608,3.1,8
83,24,1956,3.7,10
83,25,267,3,10
83,26,1110,2.3,13
83,27,299,2.9,15
84,0,37,3.6,17
84,1,55,5.5,17
84,2,677,3.6,16
84,3,85,3.5,15
84,4,503,3.3,14
84,5,685,3.2,15
84,6,137,5.5,15
84,7,134,7,15
84,8,252,6.7,15
84,9,152,6.8,18
84,10,67,4.6,17
84,11,339,3,17
84,12,160,5.5,19
84,13,184,3.7,16
84,14,460,2.6,17
84,15,25,5,18
84,16,306,6.2,19
84,17,149,4.9,17
84,18,504,4,17
84,19,440,3.3,17
84,20,0,8.8,17
84,21,79,2.7,11
84,22,1683,2,10
84,23,1001,4.7,11
84,24,92,5.3,13
84,25,958,4.4,12
84,26,527,4.2,13
84,27,7,4.8,15
85,0,396,4.6,20
85,1,227,4.7,19
85,2,165,6.1,19
85,3,101,6.2,18
85,4,408,4.1,16
85,5,862,3,14
85,6,774,4.3,11
85,7,163,5.8,13
85,8,320,7.9,12
85,9,111,8.6,14
85,10,301,6.9,14
85,11,175,5.4,15
85,12,225,5.2,14
85,13,311,2.8,13
85,14,909,2.6,16
85,15,246,4.9,18
85,16,385,4.3,21
85,17,398,2.5,21
85,18,378,5.6,19
85,19,619,2.1,19
85,20,72,9,25
85,21,449,4.3,13
85,22,136,6.3,13
85,23,474,5.4,14
85,24,655,2.8,15
85,25,724,2.7,15
85,26,262,5.1,15
85,27,151,3.9,15
85,28,0,4.7,18
85,32,124,8,31
85,33,178,8.2,31
86,0,275,3.8,24
86,1,437,3.8,22
86,2,246,3.5,21
86,3,246,3.5,21
86,4,291,4.6,16
86,5,489,2.6,14
86,6,713,4.5,11
86,7,442,5.8,9
86,8,236,5.9,10
86,9,133,6.2,11
86,10,333,5.3,11
86,11,363,4.8,11
86,12,219,5.6,11
86,13,920,5.8,15
86,14,278,5.1,17
86,15,450,5.9,20
86,16,142,3.4,23
86,17,203,2,22
86,18,115,4.9,23
86,19,72,5.1,22
86,20,41,7.3,25
86,21,21,8.9,23
86,22,147,5.4,19
86,23,1396,2.4,16
86,24,475,4,17
86,25,333,4.4,18
86,26,296,3.8,18
86,27,435,3.2,16
86,28,379,2.3,18
86,29,74,4.4,21
86,31,3,6.3,29
86,33,3,10.2,33
87,0,224,5,26
87,1,236,4.5,25
87,2,295,3,22
87,3,241,2.7,19
87,4,212,4.5,15
87,5,282,4.4,13
87,6,505,6,10
87,7,392,4.1,8
87,8,675,3.8,8
87,9,77,2.7,8
87,10,312,2,9
87,11,387,2.7,11
87,12,350,3.2,14
87,13,119,4.5,16
87,14,153,7.6,19
87,15,32,7.2,22
87,16,463,3.9,23
87,17,76,3.4,25
87,18,240,1.7,26
87,19,340,3.4,25
87,20,478,5.9,23
87,21,191,10.4,22
87,22,10,5.8,20
87,23,93,1.1,15
