x,y,pp,ra,rp
0,0,1095224,790010,71
0,1,1086148,794264,73
0,2,1066633,800721,75
0,3,1052816,797407,75
0,4,1041792,793323,76
0,5,1034746,790880,76
0,6,1013679,794080,78
0,7,953901,777990,81
0,8,948124,772458,81
0,9,931445,713846,76
0,10,957211,688766,71
0,11,987589,660823,66
0,12,985909,659952,66
0,13,987757,640621,64
0,14,990980,611716,61
0,15,971979,585731,60
0,16,972607,572651,58
0,17,971584,568697,58
0,18,970253,557218,57
0,19,970715,548046,56
0,20,948923,549900,58
0,21,929973,550754,59
0,22,885001,549670,61
0,23,839847,545993,65
0,24,807705,537437,66
0,25,795604,537146,67
0,26,789488,535444,67
0,27,780004,531051,67
0,28,779920,531711,67
0,29,778404,535431,68
0,30,747738,535505,71
0,31,706354,528087,74
0,103,16634,13478,81
0,104,16634,13478,81
0,109,263,122,46
0,110,263,123,46
0,115,26,0,0
0,116,26,0,0
0,123,538,191,35
0,124,538,191,35
0,125,538,191,35
0,126,538,191,35
1,0,1086278,799960,73
1,1,1066458,805186,75
1,2,1050935,805102,76
1,3,1037298,807492,78
1,4,1023162,803927,78
1,5,1006936,798437,79
1,6,982201,794929,81
1,7,900115,793275,88
1,8,911254,759911,83
1,9,932207,739289,79
1,10,959216,728553,76
1,11,957020,711311,74
1,12,956430,654695,68
1,13,959011,634719,66
1,14,963067,589777,61
1,15,963067,589777,61
1,16,965668,568670,58
1,17,963498,563835,58
1,18,958774,555238,57
1,19,950674,546334,57
1,20,938980,546501,57
1,21,897682,545658,60
1,22,852618,541489,63
1,23,816243,538722,65
1,24,791434,540297,67
1,25,788105,537107,67
1,26,780612,534921,68
1,27,778777,532185,68
1,28,777685,531442,68
1,29,776478,530794,68
1,30,704076,526267,74
1,31,703236,526152,74
1,32,696070,525168,75
1,102,16634,13478,81
1,103,16634,13478,81
1,109,263,123,46
1,110,263,122,46
1,111,263,123,46
2,0,1064855,825312,77
2,1,1049946,813776,77
2,2,1035471,818274,79
2,3,1020243,817694,80
2,4,1000422,809709,80
2,5,965124,797999,82
2,6,911549,796479,87
2,7,897309,792417,88
2,8,910001,784234,86
2,9,943734,774435,82
2,10,939897,741753,79
2,11,933881,677776,72
2,12,932278,641358,68
2,13,931580,620667,66
2,14,926244,602839,64
2,15,934354,602817,64
2,16,909063,550861,60
2,17,929160,557924,59
2,18,938836,556058,58
2,19,930224,544571,58
2,20,899638,543228,60
2,21,857280,542594,63
2,22,816196,543048,66
2,23,792749,545515,68
2,24,787506,542102,68
2,25,783288,535593,68
2,26,775826,534115,68
2,27,773593,533822,68
2,28,770845,527029,68
2,29,770845,527029,68
2,30,702972,525562,74
2,31,700688,525431,74
2,32,696070,525168,75
2,102,16634,13478,81
2,103,16634,13478,81
2,110,263,123,46
2,111,263,123,46
3,0,1047130,841017,80
3,1,1033346,827794,80
3,2,1017784,821899,80
3,3,994340,814778,82
3,4,950280,797931,84
3,5,902270,790916,87
3,6,887145,789938,89
3,7,889868,786968,88
3,8,906274,779392,86
3,9,928049,760953,81
3,10,923050,705083,76
3,11,918112,668994,73
3,12,919513,649094,70
3,13,919628,615121,66
3,14,910431,598956,65
3,15,889411,569583,64
3,16,899428,555862,61
3,17,906451,549780,60
3,18,905681,543007,60
3,19,882549,541514,61
3,20,842203,541677,64
3,21,806389,538782,66
3,22,780413,539291,69
3,23,773503,546067,70
3,24,766058,539082,70
3,25,736873,529304,71
3,26,753694,530409,70
3,27,759202,530236,70
3,28,736993,524627,71
3,30,668247,521620,78
3,31,662721,520888,78
3,32,651545,519408,79
4,0,1034054,815764,78
4,1,1021885,816793,79
4,2,1004169,816032,81
4,3,959640,810994,84
4,4,895505,796002,89
4,5,887266,785831,88
4,6,883213,786770,89
4,7,897158,778495,86
4,8,923075,775935,83
4,9,917562,762868,82
4,10,906696,722413,79
4,11,906728,685622,75
4,12,905894,649413,72
4,13,876465,592378,67
4,14,882892,582142,65
4,15,885637,572486,64
4,16,886359,561679,63
4,17,885849,553640,62
4,18,871023,544502,62
4,19,830747,540234,65
4,20,788349,541351,68
4,21,758693,542300,71
4,22,743654,542796,73
4,23,736170,545286,73
4,24,737608,540856,73
4,25,731885,530693,72
4,26,732025,529873,72
4,27,731969,528986,72
4,28,727594,526121,72
4,29,696487,522274,74
4,30,668247,521619,78
4,31,662721,520888,78
4,32,651545,519408,79
5,5,876591,789596,90
5,6,881812,787106,89
5,7,915679,776478,84
5,8,911941,772653,84
5,9,905294,759483,83
5,10,904327,740288,82
5,11,899120,672422,75
5,12,895741,635096,71
5,13,875094,595470,67
5,14,874279,594131,67
5,15,871979,584229,66
5,16,868452,568559,65
5,17,845008,553868,65
5,18,831388,550928,66
5,19,757777,549059,72
5,20,749023,544061,72
5,21,729487,542766,74
5,22,723712,543728,74
5,23,720684,544479,75
5,24,714993,542779,76
5,25,713394,535758,75
5,26,713879,531555,74
5,27,714290,533657,74
5,28,705231,527584,74
5,29,693627,519489,74
5,30,625701,520270,83
5,31,625701,520270,83
6,6,916562,770538,84
6,7,912580,772646,84
6,8,902591,770520,85
6,9,899016,760612,84
6,10,890854,757331,84
6,11,886682,691938,77
6,12,883930,665043,75
6,13,869621,620774,71
6,14,868820,600851,69
6,15,866655,592407,68
6,16,859933,577759,66
6,17,837784,558510,66
6,18,755599,553463,73
6,19,740297,554741,74
6,20,714011,548558,76
6,21,708394,540202,76
6,22,708140,539418,76
6,23,703965,539312,76
6,24,702334,535502,76
6,25,704232,535772,76
6,26,702696,527074,75
6,28,684450,510555,74
6,29,679733,510573,75
6,30,636539,515961,81
6,31,630501,518498,82
6,111,233,78,33
6,112,233,78,33
7,8,895473,751155,83
7,9,894271,755197,84
7,10,889599,750470,84
7,11,882401,723113,81
7,12,870603,681479,78
7,13,867104,630758,72
7,14,865062,599810,69
7,15,857250,590006,68
7,16,795803,558183,70
7,17,761467,545158,71
7,18,745580,544270,72
7,19,714570,546079,76
7,20,696219,539285,77
7,21,692825,538509,77
7,22,692947,538386,77
7,23,689375,536598,77
7,24,687410,528638,76
7,25,687696,517358,74
7,26,689799,517700,74
7,27,674859,514879,76
7,28,657143,507879,77
7,29,646735,508155,78
7,30,646124,510067,78
7,31,640764,510035,79
7,32,610561,502656,82
7,111,233,78,33
7,112,233,78,33
7,113,233,78,33
7,114,233,78,33
8,10,877271,683098,77
8,11,877271,683098,77
8,12,862940,611197,70
8,13,862652,611112,70
8,14,855767,608171,70
8,15,810420,572443,70
8,16,790747,556622,70
8,17,756056,541846,71
8,18,721087,529372,73
8,19,695851,538111,77
8,20,687565,531568,77
8,21,686212,535469,78
8,22,684455,537435,78
8,23,680896,530716,78
8,24,681143,515055,75
8,25,682901,517644,75
8,26,684561,519018,75
8,27,672420,514771,76
8,28,654232,508770,77
8,29,643014,505799,78
8,30,639560,505686,79
8,31,630697,504136,79
8,32,610561,502656,82
8,113,233,78,33
8,114,233,78,33
9,13,813191,579951,71
9,14,808865,581383,72
9,15,800197,581521,72
9,16,736490,554378,75
9,17,732949,543480,74
9,18,686839,532154,77
9,19,685212,532064,77
9,20,681554,532800,78
9,21,679174,535947,79
9,22,676471,535636,79
9,23,678054,528599,77
9,24,675013,533906,79
9,25,673809,528855,78
9,26,669688,516313,77
9,27,644778,511558,79
9,28,641603,509943,79
9,29,634613,506552,79
9,30,632948,504364,79
9,31,631545,503168,79
9,32,607398,497980,81
9,118,494,112,22
9,119,494,113,22
10,12,811004,557973,68
10,13,807427,571413,70
10,14,795116,569367,71
10,15,761544,557167,73
10,16,725764,560576,77
10,17,702334,543997,77
10,18,679326,530591,78
10,19,678600,531132,78
10,20,676283,533073,79
10,21,672552,536060,79
10,22,669146,537819,80
10,23,672635,533838,79
10,24,674499,533307,79
10,25,672026,528697,78
10,26,662373,516634,78
10,27,630305,502207,79
10,28,629449,504767,80
10,29,628377,505280,80
10,30,629725,504097,80
10,31,623357,500768,80
10,32,607398,497981,81
10,118,494,113,22
10,119,494,112,22
10,120,494,113,22
11,12,811004,557973,68
11,13,801411,562502,70
11,14,764789,558709,73
11,15,729099,538975,73
11,16,702835,535043,75
11,17,688027,523524,75
11,18,673284,503469,74
11,19,672916,510983,76
11,20,670532,518840,77
11,21,665688,527164,79
11,22,666701,528566,79
11,23,669529,529052,79
11,24,670207,524891,77
11,25,652483,516858,79
11,26,642092,512841,79
11,27,626485,499890,79
11,28,623192,504411,80
11,29,622400,503903,81
11,30,619320,497762,80
11,31,619815,500664,80
11,119,494,113,22
11,120,494,112,22
12,14,718439,549448,76
12,15,705630,542595,76
12,16,684276,529165,77
12,17,680730,521856,76
12,18,673284,503469,74
12,19,670202,507907,75
12,20,664701,517068,77
12,21,662822,523772,78
12,22,663000,517283,78
12,23,664681,506768,75
12,24,663034,506196,76
12,25,645393,497614,77
12,26,625447,496592,79
12,27,619668,498057,80
12,28,618758,500186,81
12,29,617888,494540,80
12,30,617814,492445,79
12,31,617877,495724,80
12,119,494,113,22
12,120,494,113,22
13,15,668818,526853,78
13,16,668029,525978,78
13,17,660410,514293,77
13,18,656156,505021,76
13,19,653517,507497,77
13,20,654760,509421,77
13,22,657551,484641,73
13,23,657015,487486,74
13,24,647921,483151,74
13,25,627570,471381,75
13,26,618811,488362,78
13,27,616950,483018,78
13,28,614845,480097,78
13,29,615412,485797,78
13,30,615423,484394,78
14,15,662465,520948,78
14,16,661644,518791,78
14,17,659908,512800,77
14,18,655232,504389,76
14,19,649390,501875,77
14,20,648121,499980,77
14,21,644875,488758,76
14,22,646557,479451,74
14,23,642621,477816,74
14,24,628603,476661,75
14,25,617668,472698,76
14,26,614389,476070,77
14,27,613687,466910,76
14,28,613511,469995,76
14,29,613102,473585,77
14,30,612995,468177,76
15,16,657532,505737,76
15,17,655836,504961,76
15,18,645454,498697,77
15,19,645599,498367,77
15,20,644987,496024,77
15,21,644336,488453,76
15,22,639602,478760,75
15,23,624003,467820,75
15,24,609850,467094,76
15,25,609353,467511,76
15,26,609353,467511,76
15,124,48,0,0
15,125,48,0,0
16,17,644778,499909,77
16,18,644595,499159,77
16,19,643748,496239,77
16,20,642679,492163,76
16,21,641786,487005,75
16,124,48,0,0
16,125,48,0,0
16,126,48,0,0
17,19,641273,486661,75
17,20,641273,486661,75
17,125,48,0,0
17,126,48,0,0
