x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,166,6,0.4,0.2,0.3,1,0.8,0,0.4,2.1,0.1,0.7,0,96772.7,1
0,170,3,0.1,0.3,0.1,0.5,0.6,0,0.2,0.7,0.1,0.3,0.1,61692,1
0,171,10,0.5,0.8,0.5,1.7,1.8,0,0.8,2.2,0.5,1.1,0.1,205640,1
1,44,1,0.1,0,0.1,0.1,0.2,0,0.1,0.3,0,0.1,0,21853.5,1
1,45,3,0,0.4,0.1,0.1,1,0,0.5,0.8,0.1,0,0,55227.3,1
1,139,1,0,0.2,0,0,0.2,0,0.2,0.3,0,0.1,0,15245.5,1
1,140,4,0,0.2,0.2,0.3,0.5,0,1.2,1,0.3,0.3,0,72756.8,1
1,171,2,0.1,0.2,0.1,0.3,0.4,0,0.2,0.4,0.1,0.2,0,41128,1
2,44,1,0.1,0,0.1,0.1,0.2,0,0.1,0.3,0,0.1,0,21853.5,1
2,45,23,0,2.9,0.6,0.6,8,0,4,5.8,1.1,0,0,423409.1,1
2,164,3,0.2,0.1,0.1,0.5,0.4,0,0.2,1,0.1,0.4,0,48386.4,1
3,7,2,0,0.2,0.1,0.3,0.4,0,0.2,0.6,0.1,0.1,0,36237.8,1
3,44,13,0.9,0.4,0.9,1.3,3,0,0.9,4.3,0,1.3,0,284095,1
3,45,4,0,0.5,0.1,0.1,1.4,0,0.7,1,0.2,0,0,73636.4,1
3,46,1,0,0.1,0,0,0.4,0,0.2,0.3,0,0,0,18409.1,1
3,145,3,0,0.1,0.1,0.2,0.4,0,0.9,0.8,0.2,0.3,0,54567.6,1
3,160,1,0.1,0,0,0.2,0.1,0,0.1,0.4,0,0.1,0,16128.8,1
4,8,3,0,0.4,0.1,0.4,0.6,0.1,0.2,0.9,0.2,0.1,0,54356.7,1
4,44,5,0.3,0.2,0.3,0.5,1.2,0,0.3,1.7,0,0.5,0,109267.3,1
4,45,2,0,0.2,0,0.1,0.7,0,0.4,0.5,0.1,0,0,36818.2,1
4,46,7,0,0.9,0.2,0.2,2.4,0,1.2,1.8,0.3,0,0,128863.6,1
5,113,2,0,0.1,0.3,0.2,0.4,0,0.3,0.5,0.1,0.1,0,41006.9,1
6,105,1,0,0.1,0.1,0.1,0.2,0,0.2,0.3,0,0,0,20503.4,1
6,177,1,0.1,0,0,0.2,0.1,0,0.1,0.4,0,0.1,0,16128.8,1
7,69,27,1.2,1.9,1.9,3.8,6.3,0,3.1,4.4,1.3,2.5,0.6,381441.7,1
