x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,0,5,0.1,0.4,0,0.9,1.1,0,0.6,1.3,0.4,0.2,0,108958.3,1
0,1,41,0,1,0,7,4,0,5,19,3,2,0,919780.5,0
0,2,158.5,5,9.5,9,22,27,3,32,42,4,5,0,4030633.7,0
0,3,38,1,0,3,6,3,0,13,10,0,2,0,1031017.5,0
0,13,1,0,0.1,0,0.2,0.2,0,0.2,0.3,0,0,0,20107.2,1
0,15,3,0,0.3,0.1,0.5,0.5,0.1,0.6,0.8,0.1,0,0,60321.5,1
0,21,5,0,0.3,0.4,0.4,1.4,0.1,0.8,1.1,0.2,0.3,0,77555,1
0,23,4,0,0.2,0.3,0.4,1.1,0.1,0.7,0.9,0.1,0.2,0,62044,1
0,61,1,0,0,0,0,0.1,0,0.3,0.5,0,0.1,0,33201,1
0,76,4,0.2,0.1,0.1,0.7,0.7,0.1,0.8,0.7,0.2,0.3,0.1,88057.5,1
0,77,4,0.2,0.1,0.1,0.7,0.7,0.1,0.8,0.7,0.2,0.3,0.1,88057.5,1
0,78,3,0.2,0.1,0.1,0.5,0.5,0,0.6,0.5,0.2,0.2,0.1,66043.1,1
0,79,1,0,0,0,0.2,0.2,0,0.2,0.2,0.1,0.1,0,22014.4,1
0,149,2,0,0.1,0.1,0.3,0.3,0,0.6,0.4,0,0.2,0,44862.2,1
0,150,2,0,0.1,0.1,0.3,0.3,0,0.6,0.4,0,0.2,0,44862.2,1
0,151,1,0,0,0,0.2,0.2,0,0.3,0.2,0,0.1,0,22431.1,1
0,165,2,0,0.1,0,0.1,0.1,0.1,0.2,1,0.1,0.2,0.1,53780.5,1
0,222,3,0.2,0.2,0.2,0.3,0.7,0,0.6,0.3,0.3,0.2,0,56198.6,1
0,242,1,0,0.1,0,0.2,0.1,0,0.1,0.4,0,0.1,0,17330.8,1
0,248,8,0.7,0,0.2,1.7,0.9,0,2.6,1.7,0,0.2,0,125326.2,1
0,249,10,0.9,0,0.3,2,1.2,0,3.2,2.1,0,0.3,0,156657.7,1
0,250,15,1.3,0,0.4,3.1,1.8,0,4.9,3.1,0,0.4,0,234986.6,1
1,0,121.5,5,14.5,16.5,22,31,4.5,9,8,10,1,0,2346560.4,0
1,1,47,1,2,2,6,5,1,10,13,4,3,0,1029447.7,0
1,2,89,0,11.5,10,8,18,1.5,15,17,3,5,0,2169377.4,0
1,3,23,1.1,2.3,1.7,2.9,5.2,0,1.7,5.2,1.2,1.7,0,541271.2,1
1,5,5,0.2,0.5,0.4,0.6,1.1,0,0.4,1.1,0.3,0.4,0,117667.7,1
1,6,2,0,0.2,0.1,0.3,0.3,0.1,0.4,0.5,0.1,0,0,40214.3,1
1,13,1,0,0.1,0,0.2,0.2,0,0.2,0.3,0,0,0,20107.2,1
1,153,1,0,0,0,0.2,0.2,0,0.3,0.2,0,0.1,0,22431.1,1
1,165,4,0,0.1,0,0.3,0.3,0.1,0.3,2.1,0.3,0.3,0.2,107561.1,1
1,220,1,0,0.1,0.1,0.1,0.2,0,0.2,0.1,0.1,0.1,0,18732.9,1
1,224,4.5,0.2,0.4,0.5,0.5,0.9,0,0.2,1.1,0.5,0.2,0,68652.2,1
1,249,31,1.6,0.8,0.8,5.7,7.4,0.8,4.1,2.5,1.6,5.7,0,621595.5,1
1,250,2,0.1,0,0,0.4,0.5,0,0.3,0.2,0.1,0.4,0,40102.9,1
1,251,1,0.1,0,0,0.2,0.1,0,0.3,0.2,0,0.1,0,15665.8,1
