x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,49,5,0.1,0.2,0.4,0.5,1.2,0.1,0.9,1.3,0.2,0,0.1,102779.6,1
0,50,3,0.1,0.1,0.3,0.3,0.7,0.1,0.5,0.7,0.1,0,0.1,61667.7,1
0,100,4,0.3,0.4,0.3,0.7,0.6,0.1,0.5,0.5,0.3,0.3,0,76320.3,1
0,119,2,0.1,0,0.1,0.6,0.3,0,0.2,0.4,0.1,0.1,0.1,41916.5,1
1,18,4,0.4,0.2,0.2,0.8,0.9,0,0.3,0.4,0.4,0.3,0.1,95149.9,1
1,20,5,0.5,0.3,0.2,1,1.1,0.1,0.3,0.5,0.5,0.4,0.1,118937.4,1
1,22,12,1.1,0.7,0.5,2.3,2.6,0.2,0.8,1.2,1.3,1,0.3,285449.8,1
1,28,2,0,0.1,0.1,0.4,0.3,0,0.2,0.5,0.1,0.2,0.1,39513,1
1,49,4,0.1,0.1,0.4,0.4,1,0.1,0.7,1,0.1,0,0.1,82223.7,1
1,50,4,0.1,0.1,0.4,0.4,1,0.1,0.7,1,0.1,0,0.1,82223.7,1
1,118,2,0.1,0,0.1,0.6,0.3,0,0.2,0.4,0.1,0.1,0.1,41916.5,1
1,119,25,1.5,0,0.8,7,3.9,0.8,2.3,5.5,0.8,1.6,0.8,523956.2,1
2,19,3,0.3,0.2,0.1,0.6,0.7,0,0.2,0.3,0.3,0.2,0.1,71362.5,1
2,22,13,1.2,0.8,0.5,2.5,2.8,0.2,0.9,1.2,1.4,1.1,0.4,309237.3,1
2,28,29,0.8,1.3,0.8,6,4.3,0.8,2.6,6.8,1.3,3.4,0.9,572937.9,1
2,29,3,0.1,0.1,0.1,0.6,0.4,0.1,0.3,0.7,0.1,0.4,0.1,59269.4,1
2,51,5,0.1,0.2,0.4,0.5,1.2,0.1,0.9,1.3,0.2,0,0.1,102779.6,1
2,116,2,0.1,0.1,0.2,0.3,0.2,0,0.4,0.5,0.1,0.1,0,37127.4,1
2,121,3,0.2,0,0.1,0.8,0.5,0.1,0.3,0.6,0.1,0.2,0.1,62874.7,1
2,124,2,0,0,0.1,0,0.5,0,0.7,0.2,0,0.3,0.2,50039.5,1
3,1,9,0.5,0.6,1,0.8,2,0,2.5,0.8,0.3,0.5,0,176469.5,1
3,21,6,0.3,0.7,0,1.1,1.6,0.1,0.8,0.5,0.5,0.3,0.1,161289.9,1
