x,y,value
0,0,185670
0,1,57750
0,3,78147
0,4,53940
0,5,136542
0,6,607560
0,8,165240
0,9,834759
0,11,492210
0,13,866601
0,14,858528
0,15,1430103
0,17,260757
0,18,591615
0,19,405864
0,20,106992
0,21,54798
0,22,431097
0,25,2508943
0,26,1008737
0,27,4704436
0,28,1471922
0,33,971867
0,35,586980
0,36,4140380
0,38,1796077
0,39,1042024
0,49,3522321
0,65,2125914
0,66,457812
0,67,179074
0,68,657774
0,73,12503541
0,78,1059834
0,79,933156
0,92,1018518
0,116,104535
0,117,485793
0,127,2397744
1,2,108603
1,3,187974
1,4,38815
1,5,417991
1,6,471838
1,9,350328
1,10,2631279
1,11,572652
1,12,596214
1,13,612609
1,14,338229
1,15,676458
1,17,2016351
1,19,135579
1,20,20238
1,22,366159
1,25,126206
1,26,252412
1,27,1599906
1,28,817364
1,29,1550849
1,33,2298867
1,36,2636214
1,37,1545504
1,38,2524716
1,39,242619
1,40,1534278
1,41,314928
1,49,4545468
1,66,3621414
1,67,811483
1,73,5396238
1,79,1282542
1,90,959616
1,91,1340070
1,92,601830
1,101,202696
1,116,619848
1,123,215391
1,124,430782
1,127,2639682
2,2,32382
2,3,176022
2,4,343775
2,5,53073
2,6,902251
2,7,292050
2,8,772575
2,9,175164
2,10,485274
2,11,1104936
2,14,910728
2,15,72678
2,16,36339
2,18,1936257
2,19,62838
2,22,32661
2,25,398565
2,27,2516025
2,28,722004
2,29,186704
2,30,1093939
2,31,537315
2,32,837499
2,33,2579436
2,34,3676709
2,35,3798765
2,36,6356390
2,37,3098664
2,38,4378812
2,39,1633346
2,40,105620
2,46,1623117
2,49,602283
2,50,4260858
2,54,417498
2,55,421899
2,56,339066
2,65,1043602
2,66,544529
2,67,576252
2,68,592182
2,73,5243181
2,80,160356
2,81,80178
2,89,1437552
2,90,245967
2,101,456006
2,102,151992
2,116,328806
2,127,4560624
3,1,851196
3,2,1702392
3,3,103074
3,4,138828
3,5,54055
3,6,22772
3,7,305163
3,8,639275
3,9,54933
3,11,1642905
3,13,1172616
3,14,549048
3,15,145356
3,16,72678
3,18,693945
3,19,2472489
3,22,77808
3,28,2441154
3,29,277641
3,30,35676
3,31,118848
3,32,111704
3,33,819123
3,34,2685770
3,38,3141291
3,46,3097216
3,47,2282332
3,48,1113614
3,50,3668526
3,52,3303360
3,53,1465086
3,54,575365
3,55,123906
3,56,488658
3,64,304425
3,65,2067017
3,68,794859
3,69,1419114
3,73,8073104
3,74,1128357
3,81,219196
3,82,109598
3,88,959067
3,102,450657
3,115,1491058
3,116,174324
3,124,4077928
4,2,1437516
4,4,34902
4,5,142878
4,6,193158
4,9,318681
4,10,490470
4,11,197457
4,12,1394940
4,13,177804
4,15,325386
4,16,155106
4,17,112344
4,18,1369728
4,19,2376417
4,20,454326
4,22,49626
4,26,1037696
4,27,523354
4,28,2122641
4,29,1775580
4,30,199989
4,33,121818
4,34,1554270
4,37,2027847
4,38,2155240
4,45,490383
4,46,1939135
4,47,379431
4,48,5270490
4,49,373188
4,50,4565928
4,51,2812464
4,56,2876201
4,57,1330314
4,58,343371
4,64,2430765
4,70,1583451
4,71,2490380
4,72,3554397
4,73,3522127
4,74,1972947
4,81,438392
4,82,2547376
4,87,602157
4,88,2148864
4,94,264384
4,95,281868
4,96,10137
4,102,592980
4,103,290550
4,115,1163245
4,124,1124202
4,125,10088499
4,126,8574849
5,0,3795
5,2,2748762
5,3,919707
5,4,130071
5,5,115434
5,6,186327
5,10,809526
5,11,207624
5,12,528828
5,15,69714
5,18,335970
5,20,1986651
5,22,25164
5,24,187674
5,25,707412
5,26,278974
5,27,1852196
5,28,668013
5,30,507627
5,31,54690
5,32,1397415
5,33,4190018
5,34,643749
5,36,1406506
5,37,1726462
5,45,3004982
5,48,902826
5,49,5109238
5,50,8329658
5,51,2513151
5,55,4205974
5,56,1404109
5,57,326847
5,58,1491558
5,59,1079082
5,60,750606
5,63,1229325
5,64,2230080
5,71,2991225
5,74,2275702
5,75,318291
5,82,646716
5,83,1928511
5,86,1559880
5,87,2750244
5,93,823393
5,101,84813
5,103,434484
5,114,110070
5,126,1509099
5,127,10831227
6,0,622485
6,1,1368552
6,2,7060358
6,3,1618641
6,4,1049409
6,5,1355274
6,6,1944921
6,7,752465
6,8,540907
6,9,518679
6,12,927426
6,13,464946
6,14,151920
6,21,1991205
6,22,1457379
6,23,2160583
6,24,225396
6,27,2113917
6,31,2113437
6,34,700872
6,35,872076
6,36,1594108
6,37,2295725
6,38,234654
6,39,637195
6,40,878701
6,41,265819
6,45,2507833
6,50,4405434
6,53,360246
6,54,2165202
6,55,1709181
6,59,2865738
6,60,2854317
6,61,2539395
6,62,1987959
6,63,5062405
6,71,852732
6,72,1672074
6,75,1584390
6,76,139238
6,83,1661814
6,84,3440884
6,85,1969617
6,86,1259787
6,92,772446
6,101,169626
6,102,861813
6,103,912749
6,104,47770
6,114,220140
6,115,7110
6,127,10612706
7,0,1996413
7,1,2394758
7,2,2668443
7,5,576537
7,6,2041524
7,7,2555380
7,8,1056788
7,9,367758
7,13,669692
7,14,33372
7,18,355932
7,19,354776
7,20,2552809
7,21,1243608
7,22,7386231
7,23,2985996
7,24,2118279
7,25,1510623
7,26,2523490
7,27,2571312
7,28,1487460
7,31,360080
7,32,53158
7,34,843351
7,35,919347
7,36,133185
7,37,542863
7,38,2047528
7,39,607458
7,43,349530
7,44,476191
7,45,1920509
7,50,2709531
7,51,2814669
7,53,2602912
7,63,2112693
7,64,6232526
7,65,3888735
7,66,3414665
7,72,1797543
7,75,139238
7,76,1447576
7,77,911403
7,82,630762
7,83,2002754
7,84,1436574
7,85,5332896
7,86,1873386
7,87,1431957
7,91,168519
7,92,96747
7,103,191080
7,104,682169
7,115,340695
7,127,8354859
8,1,78147
8,2,3046560
8,8,621450
8,9,707958
8,10,804141
8,11,637902
8,12,635655
8,13,320334
8,14,176112
8,17,126666
8,18,63333
8,19,711220
8,20,632918
8,22,3052656
8,23,600602
8,24,94662
8,26,644285
8,27,729499
8,28,1458757
8,29,1225500
8,31,53158
8,32,574838
8,33,154478
8,34,310380
8,38,2216024
8,39,60953
8,43,94036
8,44,883220
8,45,463016
8,51,2904039
8,52,1410252
8,53,1327707
8,63,1670032
8,64,3340064
8,72,1867041
8,77,192858
8,78,32229
8,80,220995
8,81,491724
8,82,437193
8,87,1097274
8,88,1719228
8,89,206046
8,90,1026909
8,91,361170
8,104,769806
8,105,480888
8,115,326349
8,127,10686819
9,1,152150
9,2,2671168
9,3,568203
9,6,1013848
9,7,127749
9,8,366665
9,9,259302
9,13,275598
9,15,578073
9,16,593964
9,17,1746672
9,18,1099779
9,19,1101345
9,22,951192
9,23,12474
9,24,138903
9,25,205857
9,26,474147
9,27,976051
9,29,883392
9,30,1793812
9,31,1309603
9,32,1257996
9,38,243812
9,39,121906
9,50,422552
9,51,4001920
9,52,803466
9,63,712618
9,64,3122546
9,73,1318977
9,78,51546
9,79,210339
9,80,365949
9,88,763665
9,89,1916457
9,90,364440
9,106,366660
9,115,126720
9,126,1761315
9,127,3001968
10,1,236292
10,2,2223069
10,6,905421
10,9,421785
10,10,171693
10,11,111582
10,13,144216
10,14,144216
10,17,3818623
10,18,988743
10,19,2025870
10,20,2668902
10,21,1001115
10,22,1452324
10,25,144372
10,26,896093
10,27,91624
10,28,307215
10,29,34286
10,30,417747
10,31,340380
10,32,38542
10,50,3628072
10,51,422552
10,57,63000
10,63,3633237
10,73,1190115
10,78,101280
10,79,506136
10,80,204074
10,81,31006
10,89,167766
10,90,79197
10,106,772257
10,108,16560
10,116,340875
10,126,3467907
11,1,14094
11,2,1301769
11,3,4345
11,6,963882
11,10,279675
11,14,238140
11,17,3056210
11,20,888813
11,22,618000
11,23,95829
11,26,206296
11,27,1293944
11,28,770958
11,29,806041
11,30,34286
11,48,3126827
11,49,2076671
11,50,3035949
11,57,74223
11,58,76626
11,60,236470
11,61,236470
11,62,2102530
11,63,4086432
11,73,945369
11,80,31006
11,81,98129
11,106,164940
11,116,341181
11,126,1464642
12,2,441468
12,3,21533
12,6,64106
12,7,7560
12,9,21484
12,10,134852
12,13,447842
12,14,594363
12,17,2006622
12,20,241764
12,21,52758
12,23,56298
12,24,193689
12,26,696114
12,27,1773182
12,28,105378
12,48,1774946
12,49,1588289
12,58,28407
12,59,97401
12,60,472940
12,61,1537055
12,62,1561475
12,63,2211486
12,73,630325
12,74,479613
12,106,989055
12,126,2710467
13,1,10689
13,5,4840
13,6,52878
13,9,323087
13,10,21484
13,13,434238
13,17,3079848
13,20,627855
13,24,265491
13,25,530982
13,27,253782
13,28,670872
13,59,616000
13,63,1397628
13,64,1921297
13,97,69228
13,105,490736
13,106,783082
13,126,1275615
13,127,44973
14,0,193192
14,1,43439
14,4,27777
14,5,2420
14,6,20230
14,9,240099
14,12,211824
14,13,483402
14,17,3396160
14,19,77580
14,20,294291
