x,y,clc
0,0,23
0,1,23
0,2,23
0,3,23
0,4,23
0,5,23
0,6,23
0,7,23
0,8,29
0,9,29
0,10,23
0,11,23
0,12,23
0,13,22
0,14,23
0,15,23
0,16,12
0,17,12
0,18,12
0,19,12
0,20,23
0,21,23
0,22,23
0,23,23
0,24,29
0,25,29
0,26,23
0,27,23
0,28,29
0,29,29
0,30,23
0,31,23
0,32,23
0,33,12
0,34,12
0,35,12
0,36,12
0,37,22
0,38,22
0,39,29
0,40,29
0,41,29
0,42,29
0,43,29
0,44,29
0,45,29
0,46,29
0,47,25
0,48,2
0,49,2
0,50,21
0,51,21
0,52,21
0,53,40
0,54,2
0,55,2
0,56,29
0,57,29
0,58,29
0,59,29
0,60,29
0,61,29
0,62,29
0,63,29
0,64,29
0,65,25
0,66,29
0,67,29
0,68,18
0,69,18
0,70,20
0,71,20
0,72,29
0,73,23
0,74,23
0,75,23
0,76,23
0,77,19
0,78,19
0,79,19
0,80,12
0,81,15
0,82,25
0,83,29
0,84,19
0,85,19
0,86,19
0,87,19
0,88,19
0,89,2
0,90,2
0,91,2
0,92,21
0,93,21
0,94,21
0,95,20
0,96,29
0,97,29
0,98,29
0,99,29
0,100,28
0,101,28
0,102,28
0,103,20
0,104,23
0,105,23
0,106,23
0,107,21
0,108,21
0,109,21
0,110,21
0,111,21
0,112,17
0,113,17
0,114,17
0,115,29
0,116,29
0,117,29
0,118,28
0,119,25
0,120,28
0,121,28
0,122,29
0,123,29
0,124,21
0,125,21
0,126,24
0,127,24
1,0,23
1,1,23
1,2,23
1,3,23
1,4,23
1,5,23
1,6,23
1,7,23
1,8,23
1,9,29
1,10,29
1,11,23
1,12,23
1,13,23
1,14,23
1,15,23
1,16,12
1,17,12
1,18,29
1,19,23
1,20,23
1,21,23
1,22,23
1,23,29
1,24,29
1,25,29
1,26,29
1,27,23
1,28,23
1,29,23
1,30,23
1,31,23
1,32,23
1,33,23
1,34,29
1,35,29
1,36,22
1,37,22
1,38,29
1,39,29
1,40,29
1,41,29
1,42,29
1,43,29
1,44,29
1,45,29
1,46,29
1,47,25
1,48,29
1,49,25
1,50,21
1,51,21
1,52,40
1,53,13
1,54,2
1,55,2
1,56,29
1,57,29
1,58,29
1,59,29
1,60,29
1,61,29
1,62,29
1,63,19
1,64,19
1,65,25
1,66,29
1,67,29
1,68,18
1,69,29
1,70,20
1,71,20
1,72,23
1,73,23
1,74,23
1,75,23
1,76,23
1,77,19
1,78,12
1,79,12
1,80,25
1,81,25
1,82,23
1,83,29
1,84,29
1,85,29
1,86,19
1,87,19
1,88,19
1,89,19
1,90,19
1,91,2
1,92,20
1,93,21
1,94,21
1,95,21
1,96,29
1,97,29
1,98,29
1,99,29
1,100,25
1,101,25
1,102,17
1,103,20
1,104,23
1,105,23
1,106,23
1,107,17
1,108,21
1,109,21
1,110,21
1,111,21
1,112,17
1,113,17
1,114,25
1,115,29
1,116,29
1,117,29
1,118,29
1,119,25
1,120,28
1,121,28
1,122,28
1,123,28
1,124,21
1,125,21
1,126,28
1,127,29
2,0,23
2,1,23
2,2,23
2,3,23
2,4,23
2,5,23
2,6,23
2,7,23
2,8,23
2,9,29
2,10,29
2,11,23
2,12,23
2,13,23
2,14,23
2,15,23
2,16,29
2,17,29
2,18,29
2,19,23
2,20,23
2,21,23
2,22,29
2,23,29
2,24,29
2,25,29
2,26,29
2,27,29
2,28,29
2,29,29
2,30,29
2,31,23
2,32,26
2,33,23
2,34,29
2,35,29
2,36,29
2,37,29
2,38,29
2,39,3
2,40,29
2,41,29
2,42,29
2,43,29
2,44,17
2,45,17
2,46,17
2,47,25
2,48,29
2,49,13
2,50,13
2,51,13
2,52,13
2,53,21
2,54,29
2,55,29
2,56,29
2,57,29
2,58,29
2,59,29
2,60,29
2,61,29
2,62,19
2,63,19
2,64,19
2,65,25
2,66,25
2,67,29
2,68,29
2,69,29
2,70,20
2,71,20
2,72,29
2,73,17
2,74,17
2,75,17
2,76,23
2,77,23
2,78,19
2,79,19
2,80,19
