x,y,2018,2006,2011
66,88,433,458,456
66,89,45,54,47
66,79,71,87,75
66,90,197,182,207
66,80,349,291,369
66,91,299,291,315
66,81,202,157,213
66,92,216,232,227
66,82,395,407,416
66,93,145,166,153
66,84,17,17,18
66,85,131,123,138
66,86,57,58,60
66,87,237,257,249
45,93,13,13,14
45,96,12,17,13
67,88,81,84,85
67,89,298,279,313
67,79,51,69,54
67,90,1073,1012,1068
67,80,392,402,412
67,91,305,319,321
67,81,181,169,187
67,92,213,211,224
67,82,202,199,213
67,83,82,70,86
67,84,93,92,98
67,85,218,225,229
67,86,251,260,264
67,87,162,161,170
46,99,42,49,47
46,90,15,19,17
46,91,4,7,4
46,92,12,12,13
46,93,486,530,520
46,94,208,221,231
46,95,130,166,145
46,96,284,322,308
46,97,51,43,57
46,98,25,32,28
68,88,275,289,289
68,89,389,401,409
68,90,1395,455,809
68,91,11,11,12
68,80,42,33,44
68,81,164,166,173
68,82,343,335,360
68,83,183,199,192
68,84,125,124,131
68,85,819,404,514
68,86,862,819,907
68,87,607,580,575
47,99,118,129,131
47,100,103,116,114
47,101,4,1,4
47,90,74,95,83
47,91,329,334,356
47,92,211,246,234
47,93,190,230,211
47,94,9,9,10
69,88,251,293,264
69,89,211,675,222
69,84,161,162,169
69,85,1915,1747,1779
69,86,526,517,516
69,87,551,600,580
48,88,213,226,236
48,100,14,16,15
48,89,324,357,359
48,101,12,7,13
48,90,105,116,116
48,91,110,117,122
48,87,86,79,95
49,88,325,292,360
49,89,398,407,434
49,102,10,10,11
49,90,0,49,68
49,86,495,410,521
49,87,218,210,242
70,88,69,72,73
70,85,3,22,20
70,86,0,4,0
70,87,277,247,291
50,88,332,278,368
50,89,307,293,340
50,101,6,8,7
50,102,76,83,84
50,90,0,52,47
50,85,97,108,108
50,86,1357,1393,1408
50,87,255,311,283
51,88,533,275,363
51,89,165,148,183
51,101,23,24,26
51,102,240,268,266
51,90,3,2,3
51,85,326,347,361
51,86,757,853,839
51,87,412,382,426
52,88,264,271,292
52,89,97,91,107
52,101,65,56,72
52,102,130,145,144
52,84,13,81,15
52,85,685,627,725
52,86,709,773,785
52,87,1515,1307,1296
53,101,230,260,256
53,102,48,45,53
53,83,23,26,17
53,84,3155,3411,3190
53,85,900,1011,990
53,86,382,390,385
53,87,239,262,265
54,100,94,99,104
54,101,273,314,304
54,83,662,704,667
54,84,3275,3684,3290
54,85,1288,1078,1124
54,86,385,361,385
54,87,322,361,357
55,100,40,42,44
55,101,20,26,22
55,82,4,3,4
55,83,210,235,219
55,84,649,656,703
55,85,723,538,574
55,86,108,117,120
56,99,228,268,245
56,100,81,72,85
56,82,205,225,227
56,83,480,557,526
56,85,150,177,166
57,99,464,473,485
57,100,136,142,125
57,82,278,288,309
57,83,1116,1280,1236
57,98,298,269,313
58,99,208,228,219
58,100,3,11,3
58,80,69,85,77
58,81,342,303,379
58,82,223,217,235
58,98,5,2,5
59,99,13,11,14
59,79,130,117,144
59,80,168,140,186
59,81,497,537,530
59,97,59,65,62
59,87,2,1,2
59,98,1,68,61
0,99,2,20,3
0,100,20,26,24
1,99,32,46,39
1,98,4,7,5
2,99,45,60,54
2,98,21,20,26
3,97,22,40,27
3,98,163,197,197
4,96,3,2,4
4,97,160,224,194
4,98,50,62,61
5,96,10,19,12
5,97,78,117,94
6,96,43,56,52
6,97,135,146,163
6,98,24,27,29
7,95,21,38,26
7,96,167,195,202
7,97,9,19,11
8,95,7,6,9
8,96,13,14,16
60,79,581,617,630
60,80,233,277,258
60,81,8,13,9
60,97,203,214,214
60,98,31,27,33
61,78,272,274,290
61,79,865,935,947
61,80,221,244,245
61,97,26,37,27
62,78,96,89,106
62,79,70,64,78
62,90,0,2,0
62,80,12,11,13
62,93,250,283,263
62,94,428,475,450
62,95,63,43,66
63,77,5,3,6
63,78,7,5,9
63,79,251,263,274
63,80,114,122,126
63,93,130,143,137
63,94,549,580,578
63,95,112,149,118
64,79,783,815,800
64,90,63,56,66
64,91,36,32,38
64,80,392,390,434
64,81,177,183,194
64,92,38,33,40
64,93,0,59,49
64,94,421,445,443
65,88,58,57,61
65,89,175,167,184
65,79,0,1,0
65,90,250,270,263
65,80,65,74,70
65,91,326,346,343
65,81,152,181,160
65,92,62,77,65
65,82,283,277,298
65,93,409,379,400
65,94,256,276,269
