x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
0,101,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4
0,102,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,7
0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
0,104,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,3,0,9
0,111,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,116,0,0,2,0,0,2,3,1,2,0,0,0,2,1,0,0,0,1,0,0,14
0,117,1,0,1,0,0,1,1,2,3,0,0,0,1,2,0,0,0,1,1,0,14
0,119,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,124,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,5
0,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,127,5,1,8,0,2,6,10,3,3,1,1,1,5,1,1,2,1,5,11,0,67
1,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,90,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4
1,91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,98,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5
1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,102,2,0,4,0,1,5,12,2,7,1,1,5,8,4,1,1,0,7,11,0,72
1,109,1,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,9
1,112,0,3,2,1,0,2,1,1,4,1,0,0,3,0,1,4,0,2,5,0,30
1,116,0,0,0,0,0,1,3,1,4,0,0,1,0,0,0,0,0,0,2,0,12
1,118,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
1,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,125,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,126,1,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2,91,3,0,10,0,2,8,11,5,13,3,0,1,3,5,1,3,4,2,12,0,86
2,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,118,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,91,0,0,0,0,0,2,0,0,3,0,0,0,2,2,0,0,0,1,2,0,12
3,116,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
3,117,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,116,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,2,1,0,9
4,117,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,5
4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
4,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,90,1,0,7,0,1,5,10,2,5,3,0,7,3,2,1,3,1,1,6,0,58
5,101,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
5,112,0,0,1,0,0,2,4,0,1,0,0,3,0,1,0,0,0,0,0,0,12
5,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,118,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5,120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5,123,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,6
5,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
6,88,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
6,90,1,0,5,0,1,1,0,0,1,0,0,1,1,0,1,0,1,2,1,0,16
6,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
6,110,0,2,6,0,0,2,3,0,2,0,0,0,1,0,1,2,1,1,2,0,23
6,116,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
6,118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
6,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,109,3,0,3,0,0,5,2,1,3,0,0,2,3,2,0,0,0,0,1,0,25
7,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
7,118,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,5
7,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
7,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,79,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,7
8,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
8,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
8,115,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,7
8,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,119,1,0,2,0,0,2,4,0,0,0,0,0,1,0,1,1,0,0,1,0,13
8,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,114,0,0,1,0,1,1,0,0,13,0,0,4,1,2,1,2,0,1,3,0,30
9,115,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5
9,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
9,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,121,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
9,122,2,0,1,1,0,1,5,1,2,0,0,0,1,0,1,0,0,0,1,0,16
9,126,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4
10,81,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5
10,90,2,0,2,0,0,0,1,0,3,0,0,1,1,0,1,2,0,1,3,0,17
10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,113,0,0,0,0,0,1,1,0,14,1,0,1,0,3,0,0,0,1,0,0,22
10,114,0,0,2,0,0,4,8,0,13,2,0,1,0,5,1,2,0,5,6,0,49
10,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,126,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,5
11,81,1,0,3,0,1,1,2,0,2,0,0,0,2,1,2,2,0,0,5,0,22
11,90,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
11,112,0,0,1,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,9
11,113,0,0,2,0,0,0,0,0,12,0,0,1,0,1,0,0,0,1,0,0,17
11,114,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
11,118,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,111,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
12,112,0,0,0,0,0,1,1,1,20,0,0,2,0,2,0,0,0,1,0,0,28
12,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,123,1,0,2,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,0,10
13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,102,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
13,110,2,0,22,1,2,26,47,5,68,9,0,13,27,24,4,5,5,27,23,0,310
13,111,1,0,22,1,2,26,37,6,40,7,2,10,14,18,0,2,2,3,16,0,209
13,112,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,1,0,8
13,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14,109,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4
14,110,0,0,4,0,1,3,9,3,2,0,0,1,1,1,0,0,0,0,0,0,25
14,116,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,3,0,10
14,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,121,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,7
15,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
15,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
15,95,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
15,108,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4
