x,y,population
3620000,2860000,6608
5350000,3680000,812
4470000,2530000,17988
4780000,3340000,22784
4200000,3600000,554
4950000,2740000,3557
3960000,3110000,30124
4390000,3610000,8880
5010000,2180000,402
5130000,2440000,17193
4860000,5170000,43
4430000,2800000,14325
4980000,3350000,2294
4170000,3210000,12455
2920000,2200000,822
3010000,3380000,793
4320000,2550000,723
4960000,2640000,2163
4340000,4150000,893
5390000,2030000,13056
4390000,2930000,84135
3440000,2440000,1814
5110000,2830000,64895
4800000,3180000,5246
5130000,3390000,3929
3910000,2850000,1182
3050000,2190000,628
5400000,1930000,1196
5020000,4780000,23
4470000,4330000,3
4210000,1850000,2540
3170000,3670000,480
4580000,2790000,15960
4200000,3260000,7483
5100000,4470000,604
5310000,4560000,207
5090000,2250000,138
3460000,3360000,83319
4350000,2980000,9744
4250000,2420000,3150
5320000,2780000,2540
4530000,3740000,366
4540000,4920000,311
5180000,4830000,84
3630000,2090000,3598
5600000,2510000,48939
5100000,2700000,2751
5340000,1910000,2140
4880000,2450000,492
5750000,2570000,673
5390000,2790000,4550
3590000,2310000,3145
5020000,3750000,703
4840000,2750000,1820
5950000,1680000,23274
3660000,2370000,1940
3630000,2070000,22427
3600000,2150000,298
4910000,2700000,1343
5390000,2260000,22290
4600000,3200000,4330
4650000,2860000,3644
3960000,2960000,6351
5120000,2170000,938
3580000,3470000,12471
4310000,3820000,3120
3770000,2530000,4633
5190000,3260000,5102
4940000,1980000,43193
4670000,3200000,545
5010000,2560000,9776
3870000,2760000,6461
5190000,4540000,428
5000000,2940000,7710
2650000,1950000,443216
5500000,2550000,3494
4730000,1570000,955
3140000,2270000,2153
5780000,2600000,9077
5600000,2400000,994
5390000,3800000,651
4550000,2220000,1760
4190000,2870000,54075
3450000,3850000,132
5030000,2830000,4308
4970000,4380000,187
4870000,2290000,1099
4560000,1620000,37335
5600000,2120000,6351
5390000,2100000,2822
3550000,3460000,188396
3590000,2710000,4838
3760000,3050000,3001
5210000,4540000,6888
4280000,1980000,4305
4030000,4030000,14
3820000,3130000,15613
4960000,2860000,7137
4460000,2750000,22632
5060000,3290000,551041
4990000,2790000,6016
4470000,4160000,30
2990000,3430000,3749
3440000,1890000,1936
3630000,3140000,20953
5000000,4380000,4346
5090000,4560000,1837
4580000,4110000,65
4830000,1720000,20879
4910000,3300000,9094
3840000,2990000,21749
5340000,3880000,197
5410000,1870000,482
3970000,2980000,6597
5010000,4870000,27
5120000,4540000,212
3400000,3310000,4509
5290000,2210000,643
4220000,4080000,6
4530000,3050000,30993
3040000,1840000,73
4550000,4520000,57
4480000,3180000,6703
4210000,3260000,8211
3580000,2690000,1388
5290000,2360000,377
4830000,1880000,3141
3350000,2830000,10477
3490000,2480000,40261
3520000,3280000,10784
5050000,3470000,3662
3160000,3400000,3769
3640000,2910000,2405
3590000,2120000,782
3990000,2980000,6579
3550000,2260000,10886
3600000,2810000,12911
4720000,4870000,4
3690000,2490000,1743
4240000,2730000,34172
2890000,2450000,3983
3860000,2430000,493
2870000,2270000,1867
1640000,1050000,1475
4580000,3310000,2578
4980000,2750000,21160
4420000,2560000,2803
3340000,4020000,487
4900000,1990000,25872
3210000,3630000,23483
5330000,2090000,73
4380000,2390000,31318
3280000,3680000,2292
4510000,5050000,241
3840000,2460000,5936
4560000,4120000,695
4840000,2260000,923
3450000,3570000,13155
4940000,3340000,7677
4830000,4740000,89
2920000,2450000,4488
4880000,2480000,3260
4710000,4070000,8073
4320000,4010000,2434
5100000,4940000,17
5200000,4310000,296
4710000,2420000,14
5270000,2690000,5873
3950000,2340000,1657
3000000,2070000,777
4970000,2750000,12589
5040000,3700000,1416
4880000,1820000,457
3500000,2970000,9573
4150000,2740000,2027
4920000,2980000,69769
3920000,2260000,29474
3160000,2000000,37195
5160000,2500000,5574
3820000,2880000,8201
2770000,1760000,427
4100000,4150000,0
5020000,4510000,374
1780000,980000,604
4200000,2540000,2817
3520000,3750000,4553
5260000,4140000,461
4970000,2740000,12976
4380000,4580000,1087
5200000,3010000,12723
4920000,4910000,0
4260000,3150000,15358
3620000,2990000,13202
3470000,2270000,2420
5240000,2570000,2495
3650000,2840000,3021
3610000,3530000,1559
4290000,2480000,38941
4800000,2800000,73134
4220000,1900000,1007
3190000,3480000,1692
4340000,3720000,154
4490000,2850000,7384
3550000,2040000,1940
4600000,2690000,14
4630000,4350000,17
3950000,2470000,3460
4770000,3290000,6037
3060000,2130000,459
5220000,4620000,4
3390000,2830000,12698
4790000,2840000,4676
5640000,2230000,315
2880000,2440000,1560
3070000,2050000,809
4930000,1840000,179
4840000,4850000,3
5030000,4910000,190
4140000,4280000,124
3510000,2710000,3694
4790000,4610000,66
3430000,1850000,3919
3660000,2540000,3329
3720000,4230000,136
4220000,3120000,4146
3370000,3290000,3317
2990000,2170000,435
5110000,3760000,8292
4320000,4090000,3362
3080000,2170000,5148
4620000,4180000,14218
3630000,2710000,3745
5340000,4570000,99
3370000,2120000,1512
5070000,3390000,3744
5120000,3440000,3031
4040000,4280000,123
3500000,3850000,0
4570000,4390000,21
5080000,5240000,30
5760000,2300000,1233
3390000,3240000,45408
4950000,4180000,70
4140000,2840000,14403
3510000,2840000,4972
5150000,2280000,318
4510000,4040000,8569
3960000,2380000,381
5770000,2470000,4033
3640000,2840000,14520
5340000,2160000,2755
3450000,1930000,27366
4530000,4070000,35
4270000,3720000,1305
5100000,2690000,6697
4940000,3350000,3609
5700000,2700000,507
2940000,4790000,0
5110000,3690000,1062
5230000,2200000,46400
5080000,2680000,6152
4040000,3370000,2471
3760000,2560000,4505
2970000,1950000,724
4440000,4330000,75
4390000,4600000,516
4830000,2860000,8519
4650000,2810000,18704
4270000,1790000,939
4500000,4180000,4
3710000,2570000,4180
5470000,2660000,742
5490000,2710000,1017
3460000,3210000,106808
5000000,3300000,4948
4800000,2730000,6953
4520000,2260000,513
5050000,2510000,8627
3620000,2130000,1378
5160000,2170000,975
5590000,2390000,2783
5180000,4750000,23
4240000,3620000,3020
5020000,2360000,553
5470000,2010000,2830
4840000,2490000,850
2900000,1660000,23588
3310000,2830000,15982
3580000,2520000,1182
4780000,3230000,6789
3500000,2370000,1825
4350000,2550000,932
3060000,3400000,1768
5190000,2270000,624
3840000,2690000,819
4650000,3370000,55769
3490000,2500000,7957
4810000,2220000,16
4090000,3990000,7365
3180000,1810000,1698
3420000,3350000,6345
4870000,2560000,6037
3370000,3240000,33749
5380000,1900000,560
4900000,4150000,75
5000000,2590000,1216
4450000,2950000,5149
5460000,2560000,33047
4210000,3530000,14050
2790000,2080000,5653
3490000,3410000,28951
4980000,3250000,9362
3990000,3300000,23237
3850000,2640000,984
4640000,2040000,13680
4110000,2570000,57071
5140000,4130000,7
3560000,2830000,3250
5020000,2880000,364
4680000,3170000,4202
5260000,3850000,2074
4130000,4140000,914
2800000,1950000,952
5080000,4340000,1779
4490000,4860000,1057
4340000,3150000,7442
5350000,1660000,110
3500000,3960000,97
5030000,2370000,2657
5170000,1970000,4003
3210000,2300000,4119
5330000,3990000,410
5360000,2450000,2897
5190000,3390000,2373
4260000,2400000,1386
3040000,2060000,484
4010000,2690000,35203
4690000,2580000,3079
3480000,2440000,2825
4390000,3800000,62
4340000,2330000,4497
4490000,3720000,11
4510000,4440000,9
2900000,2050000,2474
3160000,3470000,2105
5220000,2910000,632
3390000,3330000,49
4590000,4370000,87
4990000,2500000,6948
4990000,3250000,7497
5350000,2700000,1848
5010000,3720000,1138
2950000,1830000,1809
4720000,1420000,91
3750000,2750000,2429
5310000,3630000,872
3320000,3830000,11
3970000,3020000,5822
4260000,2160000,2980
3190000,1610000,80141
3770000,2930000,96802
4890000,3240000,6848
3140000,3530000,1075
4560000,4070000,293
4690000,2920000,2478
4210000,1800000,5330
3460000,3490000,85671
5360000,3770000,657
4960000,3270000,8576
5130000,2570000,3525
2880000,2160000,3715
4190000,2800000,2904
3790000,3050000,9569
4880000,4750000,38
3160000,3490000,17927
3410000,1840000,66677
4020000,3330000,30568
3430000,2230000,250
3260000,3610000,416
4200000,2080000,59
5010000,5120000,1
2890000,2010000,1855
4420000,2270000,8255
4260000,3280000,31672
3250000,1630000,5566
5040000,3430000,26269
5140000,4520000,728
4540000,2090000,116002
4930000,3440000,8226
4650000,2980000,17521
5570000,2430000,1526
5790000,2530000,10078
3300000,1900000,150
4500000,3000000,11010
4150000,4360000,68
5200000,3430000,9050
4280000,2840000,48425
4090000,3200000,8030
5150000,3430000,735
3430000,3320000,4110
5940000,1660000,3850
5080000,4560000,187
4520000,2710000,507
5060000,3320000,11244
4370000,4210000,7
5040000,4490000,1179
5090000,2640000,1761
3430000,2340000,6145
5090000,3360000,3563
3600000,2740000,9342
3300000,3170000,4376
5210000,3020000,3412
3470000,3720000,64488
5200000,4660000,207
2970000,2160000,421
4880000,2860000,8060
4940000,4370000,9
3330000,3970000,390
4440000,2330000,1345
5400000,2360000,1859
5040000,2340000,8289
5120000,3810000,1046
2910000,2220000,733
5230000,2390000,3591
4620000,2020000,45346
4710000,1610000,8044
3590000,4040000,94
2900000,1810000,29
4750000,5210000,1717
5210000,4050000,505
4720000,4740000,21
4820000,3800000,408
3420000,2370000,2367
4110000,3050000,38467
3350000,3640000,98
4290000,4020000,199
4870000,1930000,155
3570000,2040000,121671
3100000,3460000,3866
4950000,4370000,164
5030000,2710000,12545
1610000,1100000,41
4580000,4100000,25
4740000,3010000,11210
4670000,4670000,138
3040000,3500000,205
2790000,2260000,11710
4150000,3950000,1
4210000,2060000,23
5290000,3560000,883
3260000,2270000,1151
5110000,2620000,3683
3900000,3150000,7317
4250000,3520000,4558
4450000,2320000,383
4550000,3290000,17936
4350000,2700000,1253
4320000,3640000,3682
5050000,2330000,542
4490000,3690000,8046
4740000,2490000,3400
5200000,3960000,414
4800000,1910000,1930
4260000,3440000,11532
5480000,2410000,3108
5610000,2510000,13161
4830000,2820000,7066
4970000,2240000,81
4290000,3100000,7476
3590000,3510000,2292
4950000,1980000,19946
5190000,3180000,9803
3560000,2670000,3068
4620000,2820000,7889
5730000,2410000,5255
4500000,3900000,1703
5140000,3660000,11096
3940000,2530000,17636
5380000,3860000,719
4970000,3030000,43217
3430000,2330000,5796
2890000,1700000,515
5170000,1880000,13055
3540000,2470000,2591
4520000,2330000,96265
4160000,2720000,20644
3470000,2830000,7971
4340000,4350000,35
4370000,3700000,15095
3520000,3590000,1585
4670000,2760000,4083
4940000,5240000,17
3250000,1870000,0
5300000,4570000,172
4710000,2860000,6023
4650000,3000000,45316
3110000,1840000,1586
4030000,2270000,49200
5480000,2220000,5731
3820000,3120000,21710
5010000,3090000,3024
4450000,2560000,2242
4720000,3260000,4326
3480000,2960000,6334
4750000,4150000,102
3480000,3540000,8681
5080000,3010000,14107
4920000,2870000,18074
4550000,2980000,2430
4280000,2670000,41075
5450000,1760000,16
5170000,2830000,4023
4470000,4840000,383
4050000,4160000,12141
3090000,1950000,2984
4430000,3200000,8013
3580000,3630000,13150
3010000,1990000,1079
3940000,3150000,26446
4930000,4380000,147
3480000,2160000,741
5200000,4250000,6499
1990000,1020000,1498
4640000,4680000,30
5010000,3310000,4315
3960000,2750000,1718
4290000,3510000,10510
3840000,2390000,622
4720000,4590000,12
3430000,3620000,6203
4840000,3130000,5618
3730000,2150000,55290
5140000,4860000,84
5720000,1670000,47
4530000,3730000,136
3110000,1690000,2624
3980000,2390000,616
5190000,2440000,20552
5140000,4920000,75
5090000,3770000,291
4040000,4100000,368
2730000,2070000,7443
3100000,1940000,185
4900000,5090000,55
3550000,3290000,3228
4310000,2900000,9142
5130000,3990000,723
3720000,2690000,1882
3590000,2900000,3422
3620000,3460000,9143
5140000,3540000,1479
4660000,2840000,198
5030000,3030000,176726
5180000,3470000,2822
4520000,2910000,11817
3630000,2870000,2443
4820000,2090000,35
4960000,4310000,1224
4510000,2830000,8814
4640000,3970000,2005
5000000,4960000,52
4790000,3340000,10252
4630000,1620000,4490
4670000,4540000,17
4390000,2380000,37881
4070000,4120000,1614
4100000,3220000,10475
4660000,3780000,279
5110000,5090000,4
5300000,1860000,1353
4390000,2830000,5038
4380000,3520000,402
5280000,1800000,1366
4500000,4470000,968
2980000,5000000,0
3660000,2390000,1381
5170000,3270000,7338
3350000,3390000,688
4850000,5060000,0
5280000,3150000,3059
5380000,1870000,1636
3240000,1770000,0
3700000,1830000,1248
4590000,3250000,35497
4600000,2110000,28057
4200000,1780000,5677
4170000,3330000,5775
5330000,2460000,2593
3440000,2070000,1120
5570000,2810000,8851
4300000,2770000,42893
4080000,4010000,2230
5200000,4790000,40
4670000,1970000,106786
3380000,1980000,71
3280000,1950000,836
5320000,2070000,32
5560000,2800000,6339
3680000,2770000,2823
3700000,2080000,54072
5840000,2650000,3278
5240000,2680000,280
2910000,2290000,1103
4700000,3070000,6268
5220000,2350000,7509
3600000,3220000,180938
3530000,3790000,16306
3730000,2370000,1443
3180000,1720000,668
4940000,4540000,3720
4090000,3320000,40692
4750000,4850000,36
5130000,4660000,77
3490000,2260000,8601
4880000,4740000,3
5070000,2580000,13327
4050000,3140000,104449
3060000,2050000,383
4420000,2500000,45851
3040000,3520000,1994
4910000,3340000,15866
4960000,2470000,1366
4970000,2200000,246
5030000,3850000,102
4560000,3650000,3960
4000000,3290000,17621
4210000,2740000,9506
3060000,3600000,423
5570000,2750000,5938
5110000,4320000,155
5090000,4470000,441
4590000,4140000,1059
3750000,2500000,767
4080000,2300000,1450
4300000,2740000,10822
4620000,2910000,29888
3770000,2280000,18662
5230000,3660000,606
4860000,3180000,3739
3250000,2890000,6129
5010000,3470000,2366
2710000,1900000,54
5450000,1800000,8020
4650000,3080000,4611
5440000,2520000,6194
3740000,2980000,5956
5180000,3000000,4516
3990000,2560000,18645
3260000,1690000,64
5320000,2760000,3661
4360000,2430000,5810
4870000,1860000,5125
5360000,4470000,478
5120000,4800000,143
4810000,3140000,26515
3630000,3480000,14105
5190000,2750000,2530
4140000,4410000,331
5200000,2020000,393
4820000,2110000,4499
4550000,2760000,13288
4890000,1760000,10330
5080000,3530000,160
3190000,3580000,3421
3140000,3430000,2895
4170000,3870000,401
4220000,3060000,14861
3160000,3390000,1809
5280000,2760000,15957
2820000,2110000,5053
4300000,3550000,2047
5700000,2490000,1445
3280000,2040000,62
5280000,3540000,91
3350000,2270000,3454
4520000,2930000,5155
5390000,2560000,0
5180000,4000000,70
4890000,3430000,6330
5220000,3520000,2353
4450000,4140000,309
5610000,1640000,2355
4630000,3000000,510709
4970000,3180000,45181
4900000,2590000,3744
4810000,3230000,3363
2680000,1790000,175
3370000,1820000,26
4940000,2770000,6932
5380000,2760000,3481
2780000,2200000,49401
3120000,3520000,1511
4600000,2750000,9133
3750000,2860000,236526
5180000,2500000,5549
2810000,1960000,28
4690000,5180000,17
3090000,2390000,1215
5320000,3970000,8291
5240000,4290000,609
4510000,3770000,4002
4260000,2910000,10625
5180000,3800000,6451
4200000,2600000,100
5310000,4490000,100
4730000,4790000,0
4420000,2710000,34
4890000,4860000,212
5160000,3680000,772
3930000,2380000,577
5180000,3030000,7124
2970000,2240000,533
3580000,3200000,121196
4250000,2520000,58550
5190000,2420000,23669
3510000,3320000,471396
3150000,1820000,0
4560000,2550000,45945
4630000,3810000,898
4850000,2700000,4059
4830000,2880000,12584
4650000,1630000,182
4830000,3160000,7966
5060000,2410000,1585
5040000,4720000,7641
4170000,2860000,9200
4760000,2870000,36725
4370000,4260000,154
4260000,2970000,30204
4760000,3430000,1056
4890000,4980000,69
4070000,2470000,0
4810000,1920000,1764
5190000,2580000,190946
5490000,2190000,45
4240000,2750000,9714
4440000,4230000,129
4390000,3120000,7718
4920000,2340000,11521
3450000,2710000,9474
5120000,2710000,15728
4300000,2940000,7482
5250000,4020000,122
4420000,2510000,47128
5110000,4420000,298
4760000,1580000,1951
4630000,3010000,98567
4030000,2550000,23036
4590000,5000000,0
4910000,2840000,10833
5220000,4680000,134
4480000,4620000,20
4280000,2660000,25315
3360000,3150000,10270
4850000,2240000,186
4330000,3770000,3954
5700000,2650000,5533
3260000,2020000,464
3890000,2450000,2652
4920000,3240000,6273
2920000,1690000,1272
5290000,2780000,3338
5280000,4470000,76
4450000,3350000,2613
5370000,2420000,5627
4700000,2520000,247
4940000,3180000,4807
4240000,2880000,19080
4400000,3020000,38761
4710000,3060000,12383
4360000,2680000,164
3390000,2810000,5050
5140000,4420000,192
4650000,3040000,3289
4760000,2370000,17
4180000,3390000,5470
2790000,2010000,733
4320000,2330000,20770
2830000,2020000,89
4210000,3060000,9873
3560000,3580000,22954
4900000,5370000,0
3580000,3330000,3314
4260000,2200000,548
4160000,2790000,8439
4970000,3330000,5394
3840000,2640000,684
4680000,4740000,15
3080000,3590000,3230
4670000,3770000,390
3530000,3640000,107
2900000,2140000,953
5300000,3960000,646
5740000,2600000,519
4110000,3160000,243731
3560000,4020000,0
5170000,3050000,50443
4270000,3020000,16370
3540000,2650000,1692
5620000,2490000,13865
5400000,2350000,2401
4890000,1820000,288
4530000,4470000,1915
5430000,1670000,2333
5230000,2530000,499
4450000,2830000,18420
3550000,2130000,690
2660000,1960000,31693
3190000,3600000,5416
4440000,2540000,2085
5760000,2610000,2665
5130000,4980000,41
4550000,4250000,5
3270000,3560000,4380
2800000,1850000,716
4030000,2360000,838
4470000,3470000,1789
5080000,3100000,4470
4830000,4760000,483
3640000,2380000,3123
3090000,2260000,242
3200000,2110000,3
3170000,3420000,1887
4960000,3260000,3994
4410000,4400000,36
3570000,3640000,947
3560000,3450000,122636
4960000,1980000,15653
4880000,2780000,10174
4750000,4470000,1784
3050000,2270000,775
3890000,2870000,1261
5540000,2540000,13542
4570000,4280000,1
3120000,2010000,7477
2890000,1600000,1836
4770000,1670000,2760
4950000,2770000,10283
4050000,3370000,2993
3650000,2070000,191920
5140000,3840000,15605
4540000,4450000,1412
5410000,1850000,533
5910000,1690000,2578
4630000,3330000,1579
5240000,4010000,362
3590000,2770000,4284
3060000,1630000,17326
3090000,2250000,712
3710000,2380000,4718
5270000,4460000,74
3070000,2150000,2162
3140000,4800000,0
5580000,1470000,771
5000000,3360000,3483
3490000,2920000,4638
3390000,3630000,2469
4340000,3100000,6647
4650000,3960000,9065
5170000,2030000,4519
4290000,2550000,6040
4430000,4130000,1693
4940000,2790000,4944
3920000,2280000,10640
4540000,3370000,1993
4760000,4840000,0
5160000,3520000,40875
3770000,2410000,181
4820000,2730000,3629
5430000,1620000,1214
4190000,4230000,1409
3620000,2460000,7823
4980000,2670000,3486
4680000,3740000,698
4620000,2660000,61
4360000,3350000,7192
4070000,3300000,8147
2680000,1930000,28504
2960000,2300000,5995
3280000,2070000,226
4440000,3030000,8152
4720000,5250000,138
5190000,3840000,3461
4380000,4610000,459
4840000,4630000,140
4760000,1930000,3795
5190000,1950000,380
5010000,3760000,795
5180000,3410000,11573
4850000,5310000,98
5350000,3960000,1
5100000,4500000,30
3560000,2620000,3862
4600000,4770000,195
4850000,3140000,5457
5220000,2610000,189
4820000,2020000,380
3590000,3180000,59716
5170000,4810000,16
5030000,4300000,307
4920000,2950000,4044
4640000,2960000,2777
4500000,2970000,1522
3370000,1930000,928
5230000,3900000,3635
5150000,3010000,12473
4610000,4060000,10380
3500000,2050000,1887
3210000,3350000,824
2950000,4790000,0
3310000,2920000,7042
5360000,2670000,3401
5430000,2500000,4262
2980000,5060000,0
4220000,2740000,14333
4850000,2310000,21191
5620000,2580000,4286
4920000,3100000,6603
2690000,1930000,2390
5360000,3860000,364
3800000,3010000,2525
5400000,2600000,145
4330000,4090000,389
5210000,3200000,10107
3900000,2390000,45656
4250000,2110000,919
5560000,2320000,47312
5290000,3160000,15914
4280000,3450000,3499
4860000,3220000,7244
4610000,1660000,16163
4220000,3010000,106068
4240000,3990000,11
3630000,2830000,5330
5350000,2310000,1120
3230000,2240000,1949
5130000,2550000,3495
4850000,1860000,4159
3430000,1920000,1694
4940000,2470000,2724
3530000,2930000,4130
4280000,1860000,11575
4280000,3420000,37444
3470000,3580000,801
2840000,2200000,3353
4460000,3130000,24466
3170000,1910000,6247
5230000,4270000,646
4870000,4730000,0
5060000,2580000,5332
4270000,3760000,5269
5030000,4400000,276
5530000,2540000,68311
4330000,3250000,13850
3860000,2530000,4218
4940000,5330000,0
4090000,3130000,218638
3370000,3190000,2107
3790000,2280000,6159
4100000,2590000,1403
4240000,2420000,17010
3290000,3150000,580
3360000,2260000,181679
4070000,3940000,3799
5000000,4810000,49
5500000,1700000,1687
3970000,3090000,17224
4540000,3730000,240
4250000,4470000,480
2980000,1660000,492
3160000,2340000,1872
4690000,4480000,17
4760000,2320000,3589
5050000,3690000,521
4760000,2830000,5327
2990000,1630000,21908
4770000,4130000,3725
2910000,2200000,7738
5150000,4260000,10481
5180000,4560000,373
4850000,3450000,3283
3840000,2330000,5187
4740000,1560000,5179
3120000,1630000,786
5500000,2710000,174
4730000,4180000,1543
5640000,2340000,373
5280000,1840000,3085
3600000,2850000,7189
5040000,4190000,2088
3080000,2280000,232
4600000,4470000,62
3560000,2500000,5804
3660000,3310000,2337
5120000,3350000,5378
3210000,1950000,305
4650000,2720000,5491
4300000,3060000,18575
3500000,2630000,5733
3870000,2970000,3600
3670000,2330000,4875
4600000,2260000,39282
3060000,3560000,1456
3590000,3370000,6029
5330000,3780000,654
5150000,1980000,5260
2980000,3350000,421
4130000,2620000,42286
4640000,2170000,14286
5130000,4520000,128
4630000,3570000,2374
3160000,3110000,187
5290000,2400000,5699
4240000,3980000,8
5030000,4260000,654
4530000,4780000,11
4930000,3380000,4044
5730000,2620000,4358
4540000,3840000,205
5270000,2530000,71
5490000,2440000,1928
5630000,2340000,1572
5210000,2710000,3324
4660000,4550000,2
4820000,4970000,31
4350000,2670000,796
3750000,2110000,27174
3390000,3740000,14952
3260000,2890000,3809
3730000,2290000,3105
4630000,4460000,459
4230000,1810000,7245
5060000,4050000,88
4430000,2480000,40378
4110000,4340000,11068
4320000,3310000,6087
3550000,2640000,3828
4620000,4550000,0
4270000,2710000,37828
4460000,4210000,14
3650000,3290000,21509
5070000,2160000,84
4910000,4970000,1425
5090000,3210000,9413
3180000,1780000,121
4070000,2390000,0
3630000,3380000,5105
5570000,2250000,3066
5160000,3930000,415
3460000,1920000,1874
5180000,3720000,1420
3580000,2630000,3974
4870000,2390000,1106
5020000,4320000,791
3390000,2900000,7428
4370000,3230000,12327
5640000,2510000,3568
1290000,2250000,2333
4380000,3460000,4685
3340000,2050000,244
5140000,3610000,859
5180000,4900000,131
5460000,2000000,2184
3170000,2180000,774
4600000,3230000,3480
3910000,3110000,57289
4290000,3180000,3512
5040000,4030000,299
5650000,2610000,4286
4380000,4170000,3182
3970000,3270000,114114
5350000,4440000,280
4470000,4190000,5
5350000,2480000,5616
4690000,3110000,8622
5170000,4890000,339
3000000,2380000,499
3630000,3460000,38880
3100000,3600000,422
3440000,3880000,140
3670000,2340000,16295
5740000,2330000,21464
3980000,2300000,6774
4950000,3320000,5050
3320000,1760000,3
4700000,4010000,1749
5290000,2430000,56
5710000,2490000,2547
3810000,2960000,23425
2820000,2070000,3201
4330000,3410000,13103
3420000,3780000,7
5380000,2410000,16824
4660000,4190000,274
5360000,4540000,202
3470000,2150000,96
3500000,2310000,2293
4340000,3690000,8696
5170000,2390000,3848
5050000,2160000,1769
5160000,2230000,56039
4600000,3820000,3945
4940000,4380000,1048
4320000,3450000,20573
4470000,4650000,290
5110000,3030000,17763
4270000,2910000,11773
5140000,3150000,3197
4430000,4170000,2427
5190000,3060000,31201
4830000,4560000,15226
4650000,4760000,3
4750000,1950000,10257
4950000,4540000,188
4130000,3190000,37592
3290000,2020000,381
5100000,3150000,9828
3050000,2220000,672
4160000,3240000,55562
4440000,4060000,847
4860000,3900000,338
4730000,2020000,7709
5260000,2600000,6934
4100000,2350000,1006
5040000,3970000,1545
4760000,3060000,7998
5110000,2090000,4805
5530000,2290000,7326
5480000,2870000,10412
5020000,3030000,112878
5700000,2720000,737
3600000,2960000,16447
4340000,2840000,7386
5420000,1790000,4594
3510000,2130000,9613
4620000,4380000,6
4580000,2620000,227
3400000,3810000,11
3510000,3570000,3379
5070000,5290000,1
3150000,2080000,2047
5660000,1680000,4190
