x,y,population
5400000,1500000,14220
3300000,3700000,100041
5500000,1600000,2696
1600000,1000000,194667
2700000,1700000,373011
4500000,2800000,994269
4400000,2300000,2181020
4500000,4800000,31043
4300000,4600000,10790
5100000,5000000,682
5100000,2400000,2380738
5000000,4800000,29138
3800000,2900000,1015611
3700000,2200000,854049
5200000,3400000,102246
3300000,1900000,91282
3200000,3800000,1921
4500000,3400000,449055
5100000,3300000,499264
5400000,1900000,190601
4500000,1500000,1831
4000000,3300000,1209989
4700000,3600000,38
4600000,4600000,10436
4500000,4200000,42536
4500000,4600000,1899
4500000,3100000,1592693
5400000,2100000,425069
2900000,3500000,4
5700000,1600000,21885
1300000,2300000,23432
3200000,3000000,1780
5000000,5200000,9663
3600000,2000000,5225989
4400000,1500000,5920
3400000,3000000,125896
4600000,4900000,19
5800000,2500000,15789
4500000,2200000,1066424
4800000,5100000,2872
5000000,2500000,957574
5800000,2200000,63
5100000,2000000,1686345
4900000,4600000,12923
4700000,5000000,19876
4500000,4400000,89259
4400000,4500000,13167
5300000,2300000,311067
4200000,3300000,1997618
3500000,2800000,800844
5800000,1400000,939
4600000,4500000,10726
4700000,4500000,24188
3700000,2300000,289490
3500000,3500000,1839581
4900000,1900000,1004783
3400000,3500000,484411
4000000,3000000,2901486
3100000,4900000,1715
1700000,1500000,12124
3000000,5000000,7312
5300000,4000000,31334
3600000,1800000,568609
3900000,2500000,2778859
3600000,2700000,883029
4800000,2700000,995721
5900000,1600000,118564
3400000,2700000,1621866
5100000,2700000,653358
4600000,2400000,533910
4600000,2500000,1236532
4800000,2600000,644541
4700000,2400000,290149
3700000,3000000,1026120
4900000,2800000,1103580
4800000,1900000,663347
4800000,3800000,57959
3300000,2300000,978337
4400000,3400000,574305
4100000,3300000,1407860
2000000,1000000,133190
2800000,4900000,234506
5700000,2200000,29306
3900000,2600000,663976
4700000,2500000,1715672
5300000,3100000,15106
4200000,2400000,5390809
4300000,3800000,124468
4800000,2200000,385468
3400000,3900000,146681
2700000,2400000,49663
4700000,4700000,9355
4800000,2100000,38201
3600000,2200000,428925
4200000,4200000,22943
5200000,4500000,157317
3400000,4000000,1730
3500000,2700000,854443
5600000,2300000,497368
3500000,3000000,13183
2800000,1600000,881943
5700000,2500000,725860
4400000,3300000,464663
5200000,2100000,1539065
3800000,1800000,60739
3400000,2200000,173379
3900000,3000000,3652664
4000000,2600000,1414042
5000000,4100000,65689
5200000,2600000,275315
5300000,1900000,580766
5600000,1500000,36199
5100000,3600000,169781
1000000,2500000,15555
4700000,5200000,11480
4600000,2200000,742661
4800000,3200000,1203012
5100000,4400000,225469
4600000,1700000,886
3400000,1800000,2368912
3900000,2700000,437513
3100000,2300000,256035
4100000,3400000,16420
3300000,2100000,245716
3500000,4000000,37651
3500000,3700000,960663
4700000,3900000,81083
4800000,2500000,648693
2800000,5100000,4923
2900000,1900000,335011
4900000,1800000,194957
5000000,2100000,380306
5600000,1700000,50471
4200000,2300000,968033
4000000,2900000,2133167
2900000,5100000,11
3300000,2900000,383308
3500000,3900000,109450
4200000,2600000,1924670
3600000,3800000,40497
4400000,3000000,1541658
2800000,2200000,629555
4100000,2200000,234244
3900000,2400000,1375187
5600000,1800000,457
5300000,2400000,558525
3600000,2400000,435658
4800000,5000000,4518
5400000,2700000,646596
3100000,1600000,1006939
4700000,2100000,154118
4300000,3500000,600202
5000000,3700000,213726
3900000,3300000,221047
2800000,4800000,25341
4200000,2100000,182845
5000000,3800000,115937
4200000,4400000,59157
3300000,1700000,1984170
4400000,4800000,12334
3300000,3400000,176293
4100000,3900000,46639
4500000,1900000,3367
4500000,2600000,279729
5200000,4800000,970
4900000,3500000,63191
5800000,2400000,44290
4800000,2000000,1224245
5500000,1900000,4310
5500000,1400000,76377
3400000,3400000,3924640
2700000,1800000,146472
3300000,3300000,134657
5700000,2100000,1007
4000000,3200000,3260260
5200000,4900000,76
4000000,4100000,430699
5200000,4300000,186457
3600000,2600000,316528
5700000,2400000,641670
4700000,2700000,874776
5200000,4000000,242601
3600000,3400000,1118631
5200000,2700000,686684
4700000,2600000,1344064
3200000,3200000,67220
4200000,3400000,635673
4300000,3600000,759334
1900000,1000000,25585
5000000,3000000,2280949
3300000,1600000,318288
3000000,2200000,321393
3900000,2800000,350102
4200000,3000000,2767280
4400000,3600000,2076858
3300000,4000000,18031
6300000,1500000,4287
2900000,2000000,234771
4300000,3000000,1314559
4500000,3500000,103952
3500000,1800000,109462
5400000,3800000,11165
5100000,2200000,684512
4200000,3600000,617500
5300000,4300000,46844
4400000,4100000,84952
3300000,2200000,748221
3100000,1900000,571188
5100000,4600000,70886
4500000,4100000,51176
5300000,1800000,281476
5000000,5300000,12663
3300000,3800000,25265
6000000,1600000,492
4700000,2800000,2494471
3600000,2800000,599091
2800000,2300000,743253
3700000,1800000,325740
5200000,2200000,1392811
3600000,2100000,537951
5500000,2700000,648965
2900000,3400000,65225
4300000,2800000,2006002
5400000,2600000,671652
4300000,2600000,303864
3700000,4100000,10239
4200000,3900000,141069
4200000,4100000,28740
4800000,2900000,1629714
5700000,1800000,52220
2700000,4900000,22377
3500000,2200000,333389
4500000,2900000,740031
4000000,2700000,783897
3200000,2300000,1516106
4400000,5000000,11840
3200000,1700000,230126
2900000,3300000,37825
5100000,3400000,794802
3600000,4100000,10552
3200000,2100000,89170
3300000,1800000,246689
2600000,2000000,199909
3800000,3100000,2227603
4400000,2900000,1383249
5200000,4700000,8325
3500000,2100000,412268
4800000,1600000,467324
3800000,2300000,1151356
5100000,3000000,1768937
2700000,5100000,0
4400000,4700000,43202
1800000,1500000,241815
5400000,2500000,845228
4900000,4100000,15197
3300000,2600000,640
4700000,4400000,93401
4000000,4300000,25788
5200000,2800000,613640
5000000,5100000,5956
5000000,1800000,5732
5000000,3200000,3168362
4100000,2600000,2277667
3100000,4800000,1957
3700000,4200000,1796
5400000,1600000,226207
2600000,1800000,65482
5300000,2200000,384231
4300000,4500000,94088
4700000,2900000,1004171
3600000,3200000,9710710
4600000,1600000,1410661
2800000,1900000,336337
6400000,1500000,887
5200000,3800000,193859
4400000,3900000,258242
4500000,2000000,4250718
2900000,2300000,292984
4800000,3500000,1186310
5100000,4200000,1610618
4300000,2500000,924496
5400000,2300000,414394
5800000,1500000,8472
4100000,2700000,2828607
4400000,3500000,420458
3600000,2900000,1614280
4800000,4100000,67721
4400000,2700000,3391302
5500000,2300000,478307
4400000,4200000,19188
3000000,3300000,524618
4100000,4300000,156741
3000000,2100000,773440
4300000,3200000,2345358
5200000,4200000,114505
3500000,3800000,472221
5100000,4800000,20947
3200000,3600000,1037498
3600000,3500000,348617
4000000,2200000,1275853
4400000,2200000,1350910
5300000,2700000,913339
4200000,2000000,171435
5000000,3100000,1045665
3300000,3100000,1219182
5500000,2500000,3246619
3400000,3100000,1399087
3300000,3500000,60834
1800000,900000,723212
5400000,2400000,895288
4100000,2400000,2930171
5200000,2900000,96977
4400000,4000000,128731
5300000,2500000,421551
4800000,4900000,7040
5200000,3600000,1102940
3400000,2400000,1210321
5100000,3200000,1150146
4000000,2300000,191188
5200000,1800000,239169
4600000,3800000,153536
4500000,2300000,794765
4800000,4700000,152626
5100000,5200000,591
4500000,1400000,650
4400000,3200000,869448
4800000,3400000,812298
4400000,2100000,507720
5200000,1700000,79154
3100000,3100000,2250
5000000,1900000,779688
4000000,4200000,36649
3200000,3100000,453134
3600000,2300000,1707938
4600000,3600000,153628
5300000,2000000,491209
5300000,4600000,9625
1700000,1000000,730672
4700000,1400000,475701
4400000,2000000,49587
4600000,4000000,610075
3100000,1800000,320214
5700000,1500000,89070
4900000,3800000,123
3200000,2900000,449730
5000000,4200000,279601
5200000,4600000,28425
4600000,3400000,279447
2900000,1600000,574756
3300000,2800000,833737
4200000,3200000,2462670
3600000,3000000,157923
4800000,3300000,1306777
5300000,4400000,51537
3200000,1900000,170212
5600000,1600000,42343
5800000,1800000,217
3300000,3200000,1039279
5000000,3400000,605141
5100000,4700000,15721
5400000,1800000,250866
3500000,3100000,3389539
4500000,3200000,4923396
4200000,1900000,392188
5500000,2800000,1049248
4100000,4400000,50445
4600000,4800000,278
3500000,2300000,375617
4100000,3000000,3814319
5700000,2600000,656135
5100000,1800000,84118
4600000,3300000,1102106
5500000,2000000,109889
3100000,1400000,86385
3100000,2200000,353890
1500000,1100000,24636
4100000,3100000,7357884
4900000,3700000,68840
3400000,2800000,1167302
5500000,2600000,736968
1500000,1000000,10730
4900000,3400000,804923
2700000,5000000,1645
5100000,3500000,316869
5100000,5300000,2091
5300000,1700000,505336
5200000,1600000,11332
4100000,2800000,2147347
5200000,2000000,580676
4600000,4700000,5237
5000000,4500000,47671
4900000,5300000,4822
4900000,4400000,239435
3000000,1900000,177015
3400000,2600000,719729
3500000,1700000,47396
4900000,3000000,4642653
5100000,1900000,306593
5100000,2900000,1090226
3400000,1900000,641772
5100000,4100000,615547
5000000,5400000,500
4400000,4400000,12094
5600000,2000000,6794
5200000,2500000,412532
2700000,1900000,280753
5000000,4600000,94680
4600000,5000000,27273
4700000,3200000,1549081
5000000,3500000,123520
3100000,2100000,193952
5200000,3300000,122215
2700000,2100000,1536625
5300000,4100000,108418
3600000,2500000,502018
3800000,2500000,799341
4600000,3200000,599549
5100000,4900000,5703
4500000,3700000,197332
3400000,2300000,630506
4200000,3700000,298717
4800000,2300000,169118
5200000,3100000,630003
4000000,3100000,5681303
5000000,4000000,30051
3000000,3400000,389302
5000000,4900000,48329
4900000,2100000,446
5700000,1900000,83229
6500000,1600000,178
4600000,1900000,2964688
4300000,3900000,99082
4900000,5000000,6178
3800000,2400000,641108
5700000,2300000,452188
2700000,2200000,1676784
5400000,2200000,1639790
3100000,3700000,8539
5500000,1800000,194972
3900000,3200000,7363565
5300000,2100000,454783
3100000,3600000,196550
5200000,3500000,180501
4500000,2400000,246449
4700000,3400000,492384
5400000,2000000,1254029
3000000,1700000,851811
4800000,3700000,784
5200000,4400000,86631
4500000,4900000,65920
3000000,2000000,186847
4900000,2300000,983513
4300000,2700000,1491512
4500000,3900000,240381
5100000,4500000,49877
4500000,1700000,421
3400000,3600000,389547
3400000,2100000,861566
4600000,3500000,39644
4400000,3100000,2098114
5300000,4700000,3
5100000,3800000,976314
2900000,1800000,120088
2600000,1700000,155162
4900000,5200000,3828
3400000,3300000,1108489
5800000,1600000,7876
3200000,3900000,4312
4000000,4000000,167032
4700000,3700000,97064
5500000,2100000,419213
5100000,2800000,938058
3100000,1700000,473968
4200000,1700000,376330
5000000,2900000,974188
4700000,2300000,245886
2900000,2100000,77434
5500000,1700000,3793103
5500000,2900000,86536
4800000,4000000,40972
4800000,3000000,1014368
3800000,3200000,35
4800000,5300000,13431
3200000,3500000,716619
4800000,2800000,1739815
4500000,4000000,230737
5000000,3300000,1123980
4300000,2900000,2129370
2800000,4700000,8
4300000,2400000,2896693
4900000,1700000,64775
4900000,2500000,650272
4600000,2900000,978230
5600000,1400000,205078
4400000,4900000,4055
5000000,4300000,477141
4600000,3100000,1065447
4600000,1500000,337755
3700000,2900000,2664415
4900000,4300000,147500
5300000,1600000,169054
3100000,3400000,422606
4100000,4000000,14482
1100000,2500000,27513
3700000,2500000,637561
4100000,1800000,67034
4800000,1800000,663851
4700000,1500000,932589
4500000,5100000,5911
5500000,1500000,30969
5500000,2400000,788613
4600000,3000000,2694167
4700000,1700000,25694
4200000,1800000,499697
4100000,2300000,962870
5600000,2500000,889134
4100000,2900000,2581820
3400000,2000000,97834
3600000,4000000,834
4600000,4100000,289491
4300000,3100000,1194586
4800000,5200000,23843
4700000,4100000,384132
5100000,3100000,1061687
3300000,3900000,15579
3700000,2800000,10167338
5400000,3700000,4934
3500000,1900000,95383
3200000,3300000,87248
5600000,2200000,415847
4700000,2200000,244
4700000,5300000,1019
4500000,5000000,70542
5000000,3900000,29108
4500000,4700000,3868
4400000,3700000,196062
5100000,3700000,298233
4000000,3900000,340017
4500000,4500000,10199
2900000,1500000,316044
4300000,2300000,1829300
3400000,1700000,669837
3200000,4800000,7808
3700000,3300000,651958
2800000,2400000,736657
5600000,2400000,458263
4700000,3800000,56628
4900000,4200000,371535
3400000,3700000,2997648
3400000,2500000,347264
3700000,2000000,201673
3200000,3400000,1712654
4300000,2100000,41737
4700000,1800000,7553
4900000,3100000,1098970
2800000,1500000,1059
4200000,2500000,3450141
5200000,3900000,135211
5600000,2600000,665158
3200000,2200000,536096
4300000,4300000,24533
3600000,4200000,501
4600000,3700000,182567
4500000,1600000,577100
4200000,4000000,103714
4000000,2800000,1131404
2900000,4900000,405
3300000,3600000,551435
4600000,4400000,26216
4100000,1900000,219292
3600000,3900000,16969
5000000,4700000,261251
4500000,3300000,478675
4700000,1600000,1483936
5200000,4100000,99363
4200000,3800000,70246
3700000,3200000,722994
4100000,1700000,66953
5300000,3600000,156378
5800000,1700000,71897
1600000,1100000,57022
4700000,3000000,1380706
3200000,1800000,300830
3800000,2600000,385534
3800000,2200000,521384
4700000,2000000,984174
4900000,2000000,442127
4800000,2400000,531672
5100000,3900000,32704
5000000,2700000,2782403
4800000,3100000,1538633
5000000,2600000,714490
3600000,3300000,1255079
5200000,3700000,265403
2900000,4700000,831
4300000,3300000,3149399
4700000,4900000,16514
3500000,2000000,704758
3700000,3100000,990274
4800000,4800000,9240
4700000,4300000,66139
5100000,4300000,200181
4700000,1900000,1825891
5100000,2300000,739685
2900000,2200000,97581
4900000,4900000,10652
5300000,2800000,476938
4500000,4300000,9722
5400000,2800000,228797
3000000,1800000,149971
4300000,3400000,1524622
3100000,5000000,3010
5700000,1400000,184078
3400000,3200000,3486398
4100000,2500000,589979
4900000,4800000,84351
4600000,2600000,608844
4200000,4500000,8195
4300000,2200000,898728
5300000,2600000,590893
1200000,2200000,5615
5700000,1700000,27566
2800000,1800000,225361
4300000,4200000,80861
2700000,2300000,791339
5600000,2100000,290452
4500000,3800000,292623
5500000,2200000,968317
3500000,2500000,515633
4400000,2600000,701700
4800000,4400000,4358
3200000,1600000,488351
5300000,3500000,26917
3600000,3100000,6073963
4900000,2900000,1628599
4400000,2500000,1897089
2800000,2000000,223904
2900000,4800000,542
3000000,3500000,299436
1200000,2300000,113713
5200000,2300000,859776
4800000,4600000,75810
4900000,2600000,693135
3400000,2900000,318643
5700000,2700000,14858
4800000,1700000,816145
4200000,2700000,2770189
5000000,4400000,65126
4900000,4700000,1886
4100000,3200000,2451887
4200000,3500000,611797
3500000,3400000,7758306
4900000,2200000,413983
3000000,4700000,0
3000000,2400000,417214
4100000,4200000,39872
4400000,3800000,1196901
5300000,3900000,80593
4200000,2200000,1558
3500000,2900000,769356
4000000,2400000,255129
4600000,4200000,68121
