x,y,population
3160000,1660000,4527
3940000,2640000,13178
3320000,3740000,258
3500000,2860000,13442
4400000,3020000,65490
4260000,1760000,2
4840000,1820000,81461
4660000,1660000,27560
3500000,2080000,21448
4660000,4220000,477
4660000,3260000,19336
5620000,2120000,19596
4780000,2700000,37539
4160000,2700000,112774
5000000,3400000,25825
5060000,4440000,426
5120000,4600000,4561
5520000,2480000,14270
3680000,2900000,38614
5440000,2720000,13207
3620000,2080000,109831
4940000,4880000,75
4380000,4620000,2001
3080000,1720000,22504
3480000,3740000,101556
5160000,3020000,85162
4860000,3320000,112103
4420000,3340000,21523
3220000,2000000,3484
5000000,4840000,360
2900000,1720000,798470
3800000,2820000,42102
5040000,2640000,7967
4520000,4460000,2978
5000000,3680000,27768
3520000,2100000,150274
4680000,4240000,3200
3720000,1820000,15675
5240000,2560000,8829
5720000,2300000,9983
4880000,5240000,6
4760000,2720000,15365
3000000,5020000,2217
4860000,3160000,49203
4460000,4180000,774
3500000,2120000,13701
4140000,2320000,7583
5140000,2180000,16225
3420000,2640000,3892
3440000,3320000,14334
5620000,2200000,5326
5020000,5200000,55
5520000,2580000,21901
4400000,3980000,2503
6340000,1600000,4607
4120000,3180000,93752
5220000,2380000,83204
2840000,5080000,0
3800000,2420000,2213
3120000,1700000,6954
4700000,4000000,3709
2840000,2360000,10120
4640000,2520000,20561
4680000,2440000,15084
5100000,3360000,35713
4960000,2860000,39082
5540000,2680000,9221
3660000,3280000,91420
4440000,4240000,3843
4600000,4620000,67
3840000,3000000,41687
3220000,1600000,5638
4780000,1900000,24097
4260000,2040000,7446
2840000,1700000,3341
3300000,1760000,1068
3980000,3260000,220901
4880000,5300000,258
4820000,3460000,14039
4460000,3600000,209893
4400000,3620000,24981
3200000,4980000,363
4840000,3100000,57545
3360000,2760000,6171
4560000,2040000,151605
4300000,2400000,27088
5780000,1640000,1336
4060000,2960000,110105
4620000,2040000,53410
4460000,3960000,1822
4060000,2640000,33214
5700000,2500000,16372
5280000,4120000,1387
5220000,3780000,2610
4260000,2660000,32628
3440000,2800000,21654
4460000,3200000,29113
2940000,4860000,92
3360000,3600000,965
3300000,1660000,91
4360000,4440000,2400
3960000,2760000,16231
3920000,2500000,110219
5580000,2280000,38830
3620000,2660000,9907
5180000,4060000,1635
4940000,3000000,89079
3800000,3000000,22566
5220000,3320000,27
4960000,4980000,184
5480000,2380000,10511
5120000,4940000,50
5280000,4260000,170
4400000,4740000,63
5060000,4600000,3275
2900000,1800000,2428
4760000,5200000,110
5480000,1580000,7337
3440000,2340000,20844
5460000,1860000,9358
5040000,3520000,2411
4560000,4700000,13
4480000,3680000,40215
2840000,1660000,51530
4580000,3280000,24474
4500000,3060000,112678
3100000,1960000,17966
5160000,3580000,7566
2960000,4780000,196
4840000,4960000,362
5840000,1660000,1009
5100000,2480000,48963
4600000,2600000,63155
4620000,2680000,4889
4960000,3300000,112717
3000000,1840000,9873
4580000,2000000,279
4100000,2700000,30424
4400000,4360000,69
4160000,2420000,86296
4780000,2860000,23246
5320000,3660000,6635
3340000,3720000,577
4980000,2680000,57784
5080000,5260000,153
4760000,4080000,38570
4780000,1920000,22218
4440000,4020000,4971
5260000,4080000,1734
4440000,3920000,23424
3720000,2140000,85030
5120000,3980000,1000
3160000,2160000,6146
3300000,3580000,33538
4040000,4080000,10509
4860000,1920000,9228
4660000,3980000,2671
4540000,4340000,40
3340000,3380000,1195
4780000,4600000,760
3360000,3640000,1496
3700000,2160000,4662
5400000,3820000,1688
5440000,2640000,15495
5800000,1480000,939
4820000,5320000,10276
4960000,4400000,1101
2860000,4940000,442
4260000,3320000,41329
3940000,2940000,6057
3060000,3360000,65350
5560000,2500000,87385
4200000,4040000,2118
5240000,3020000,842
4860000,1880000,14461
4660000,2760000,30496
3720000,2320000,4437
3300000,2920000,46718
4560000,2620000,8725
5000000,2940000,30997
5480000,2100000,14746
4580000,5120000,0
5580000,1500000,29476
5700000,1940000,12213
4060000,2500000,14234
5600000,2000000,1398
3460000,1960000,4748
4220000,2380000,34679
4860000,3280000,24344
4660000,4680000,23
3560000,2180000,1184
5300000,4100000,1032
4820000,5000000,9
3060000,1980000,9513
3400000,3780000,451
3680000,2480000,7247
5260000,3680000,3309
5340000,4500000,2776
3420000,1760000,114998
3320000,3200000,27446
5200000,3760000,4752
3880000,3160000,70324
5160000,3500000,37064
4980000,3080000,98463
2960000,2360000,1018
5460000,1680000,303
4940000,4820000,1525
4880000,3100000,20093
4540000,1600000,624
5240000,1920000,2178
4940000,5160000,31
3000000,1900000,3609
5300000,2480000,9392
5400000,2180000,81526
4720000,2780000,40157
3800000,2880000,118086
3440000,1960000,3232
5100000,2460000,18244
5540000,1880000,3
5320000,1960000,5485
4600000,1580000,1484
5100000,2400000,80006
5200000,3720000,6477
3880000,2420000,13541
3220000,2900000,8598
4120000,2800000,55373
4540000,3780000,6108
4580000,5080000,21932
4920000,4840000,927
4900000,5340000,18
4660000,2540000,166190
3220000,1740000,2254
3940000,2700000,227297
4400000,4420000,668
2880000,2080000,3317
2780000,2240000,103342
4620000,4160000,49234
4280000,4280000,4771
4420000,2860000,26974
2840000,2060000,8894
3360000,4000000,12033
4720000,3840000,40
4260000,2860000,352757
4520000,3440000,13793
4580000,3080000,29816
5640000,2680000,29144
5280000,1920000,4813
5240000,1960000,1879
2820000,1720000,16051
4960000,2920000,98266
5080000,3860000,3621
4640000,3280000,18177
4140000,3020000,268775
4240000,4160000,3761
3120000,2120000,5431
3140000,3520000,8289
4760000,2960000,23190
3300000,2340000,116
5300000,4400000,348
5060000,3640000,5954
3500000,2660000,15037
3700000,2480000,7168
4480000,2860000,50953
5080000,2520000,48466
5100000,3660000,4885
5120000,4560000,297
6380000,1600000,4531
5780000,2660000,40
3500000,2020000,9168
4020000,3220000,113789
5280000,2460000,2116
5380000,2540000,16132
4000000,2820000,9479
2940000,1640000,9017
3340000,3700000,770
4400000,3580000,55440
3600000,2400000,18539
4400000,3280000,12592
4580000,2920000,15009
4720000,3240000,33289
4740000,2340000,80428
5500000,1760000,172795
4860000,4740000,3149
4360000,2940000,46065
3100000,5020000,0
4260000,4420000,990
4560000,3060000,39137
3400000,3860000,26
5220000,3860000,4010
4360000,3600000,1100
4880000,2540000,25452
2860000,2300000,41567
4080000,2700000,113962
5220000,2640000,10223
5260000,2700000,8230
5100000,4380000,13339
4080000,2880000,97089
4640000,1980000,16435
4380000,3460000,17605
4060000,4220000,1797
4780000,4700000,88
2940000,1740000,20083
4920000,5040000,109
4580000,4240000,668
3380000,2200000,2096
5520000,2140000,265
5140000,3160000,16088
5020000,2380000,16147
5320000,3620000,1973
4800000,2840000,27463
5800000,1780000,19401
4400000,3880000,7312
4840000,2020000,103800
4900000,3480000,31898
4420000,3380000,19565
4060000,3380000,925
4780000,1660000,36898
4640000,2920000,30655
4560000,4520000,218
3220000,3680000,23659
3820000,2280000,305626
2880000,2240000,13720
4040000,4020000,32566
3440000,3400000,166471
3460000,1920000,172650
5620000,2580000,146417
3700000,2840000,29241
4160000,4400000,27533
4720000,1940000,4853
4060000,3060000,62119
5180000,4800000,127
3300000,2140000,861
4640000,3240000,12207
3380000,3180000,23367
4640000,4460000,671
4380000,3520000,17197
4280000,3100000,47642
3060000,3440000,114275
3480000,3860000,6056
3100000,1880000,2305
3560000,1760000,10517
4200000,1760000,12335
5500000,1560000,172
4540000,3200000,7890
5160000,2420000,59702
4540000,2620000,11135
4560000,3020000,29761
4420000,3420000,15283
4840000,3020000,9997
4200000,3140000,46922
3740000,2260000,42087
3500000,2300000,18539
3740000,2720000,8334
4480000,3160000,49389
3140000,1880000,28740
4380000,3120000,35522
4740000,2380000,8216
2940000,2020000,46265
5380000,3840000,10726
4440000,4800000,464
4160000,2320000,66042
5020000,2220000,652
5260000,1860000,7166
3480000,2120000,2541
4860000,2320000,7936
4940000,2660000,13016
3520000,2960000,15765
5320000,2740000,7223
3640000,2180000,15383
4300000,3520000,45670
3180000,3440000,23862
3700000,2320000,5820
3440000,3300000,27442
3900000,2720000,8691
3200000,2340000,63961
4840000,5220000,67
4480000,4740000,191
5560000,2760000,50103
2920000,2440000,17202
5100000,4700000,874
4500000,2680000,15308
3080000,1920000,775
4060000,2560000,12615
3300000,2000000,377
3520000,3300000,279763
3420000,2820000,24696
4940000,3080000,34417
3560000,3620000,16937
4780000,4120000,2968
4980000,3800000,123
5380000,2300000,6072
4520000,3620000,117049
4440000,2200000,10335
3880000,2780000,6230
4580000,4160000,5621
4060000,2520000,23400
4680000,4700000,297
4100000,4180000,209
5540000,1460000,372
3000000,1940000,2643
4260000,3080000,45242
4660000,4380000,2567
4420000,2640000,18736
3280000,2920000,44554
5160000,3480000,38089
5460000,1760000,2913
4420000,2380000,132529
2980000,1720000,36792
4800000,3300000,19626
4640000,5160000,548
3520000,3920000,4706
4380000,3320000,19412
4480000,3340000,14410
3900000,2780000,10387
5740000,2480000,4887
4300000,3060000,43279
3580000,2200000,1861
4520000,2580000,3044
4980000,4160000,564
5180000,2020000,16928
4520000,4340000,180
5140000,1880000,3881
3360000,2140000,9883
4920000,4500000,4618
5200000,1980000,2043
4500000,2900000,41510
3620000,3140000,93225
5220000,3700000,7137
3240000,2280000,1404
5300000,2640000,20501
4360000,4480000,24053
5100000,2420000,18034
3380000,3320000,1374
4620000,5100000,1760
3460000,2040000,17492
3720000,2680000,23317
5740000,2340000,18694
1160000,2520000,20
4640000,4060000,5887
4680000,5220000,1189
3680000,2360000,12073
2880000,1820000,9305
4380000,4140000,3673
5460000,2760000,4313
3960000,2980000,15776
4180000,2600000,960
5300000,1940000,3377
5240000,4120000,23437
5540000,2380000,7035
5540000,2280000,10157
4060000,2740000,17801
4620000,4080000,1065
4640000,3800000,3230
3780000,2920000,56142
4380000,4120000,28098
4600000,3320000,41070
5420000,2120000,36860
5180000,3380000,24751
4740000,4760000,114
3740000,3060000,21084
4120000,2980000,33210
4940000,2740000,103911
4380000,2500000,23157
5180000,2440000,97315
4700000,2700000,56115
4380000,3540000,64
3620000,2320000,209126
5620000,2800000,30302
5240000,4800000,2
5640000,2100000,57885
3980000,2740000,6611
3740000,2160000,19992
5700000,2260000,3185
5600000,2600000,21370
4320000,2600000,6436
3940000,2340000,3280
3260000,2240000,19866
3400000,2280000,8607
3240000,1880000,5038
3160000,1920000,9766
4280000,3720000,14336
3660000,2580000,8716
4500000,4540000,5
5180000,4680000,2425
4940000,2220000,6761
3180000,2260000,864
4100000,3120000,599773
4240000,2560000,63216
3420000,3600000,6107
4880000,4820000,346
4960000,2800000,21055
5040000,2580000,21266
5500000,1820000,22903
4420000,2840000,207813
3600000,3120000,366540
2920000,2340000,5563
5200000,3840000,5511
3620000,2120000,7578
3460000,2680000,29371
4040000,2320000,3206
4700000,4880000,0
3480000,3660000,221
3580000,2540000,10130
3980000,2800000,7000
3180000,2360000,34009
3140000,3400000,10726
3600000,2480000,11651
5020000,4480000,1681
4240000,4420000,4767
4140000,2600000,20303
5040000,4640000,1720
3880000,3040000,206302
3420000,2320000,23288
4760000,2760000,30335
5180000,2980000,5565
4160000,1960000,2321
3620000,2860000,14210
3600000,2900000,10710
5120000,3520000,7893
2880000,5000000,29
3740000,3300000,52651
5420000,1820000,12624
4140000,3080000,97968
5460000,2360000,9623
4180000,3940000,3807
5280000,3680000,3743
5240000,1880000,7610
3100000,2160000,32917
2860000,1920000,2140
5180000,1880000,3195
5260000,1900000,8061
3760000,2160000,117
5440000,2180000,17075
4960000,2960000,40410
5040000,2920000,14113
4760000,3420000,33862
5160000,4260000,3508
5140000,3840000,32888
2940000,2140000,2988
4900000,3400000,86690
2700000,1920000,9559
3080000,1820000,1120
4460000,2320000,14205
2780000,2140000,23140
4860000,1700000,58729
5020000,3400000,5806
4600000,3700000,4474
5040000,3320000,28037
4380000,4240000,365
5260000,4040000,3283
5320000,4540000,9550
2740000,2000000,31343
4540000,3840000,2167
4700000,4800000,0
5240000,2040000,6439
5780000,2500000,40172
4840000,4160000,1211
4540000,2100000,126427
4040000,3300000,45482
4400000,4260000,9
4940000,2560000,19341
4360000,4200000,8138
5020000,5120000,382
5200000,2300000,11391
5400000,2000000,6845
4160000,3060000,98893
4560000,2980000,18435
4900000,4820000,197
3180000,3640000,8571
4900000,2880000,88901
4820000,4100000,3262
5040000,5140000,125
5060000,2820000,11011
3440000,3780000,1761
3220000,2120000,425
3020000,1660000,46440
4700000,4720000,95
4040000,2380000,11928
3500000,3680000,18708
4340000,2600000,2520
5400000,2400000,12839
5220000,1920000,5736
4460000,4700000,792
4060000,3020000,16715
4540000,2880000,27214
4800000,1880000,19442
4160000,3080000,110699
3860000,2280000,2123
4340000,3100000,22572
5580000,2140000,7746
4320000,3700000,78374
4600000,2620000,34279
4000000,2940000,93002
4860000,2920000,121853
3260000,2160000,2677
5400000,1940000,3712
2900000,2180000,6231
5220000,4680000,308
4740000,5140000,9
5060000,4680000,1546
4800000,5040000,0
4880000,2300000,9018
4200000,3220000,96823
4380000,2200000,37771
4360000,3040000,57647
4280000,3740000,19383
3240000,2140000,559
3700000,2600000,5698
5360000,1780000,8527
4060000,4140000,196013
3300000,2020000,486
4340000,4640000,63
5140000,4440000,13146
5740000,2640000,4610
3440000,3800000,455
4600000,4000000,32860
4200000,2580000,1407
4520000,3040000,60423
4360000,3800000,1
3620000,2560000,49378
4860000,5000000,73
5020000,2880000,17225
4000000,2780000,14162
3540000,3980000,3174
3780000,2940000,53796
4700000,3720000,4413
4600000,5140000,887
5320000,2260000,2262
4640000,2020000,45769
3260000,2220000,16074
4160000,3960000,165
4880000,3320000,18131
4800000,4060000,3401
4040000,3100000,159170
5060000,4340000,8080
3860000,2480000,109523
4600000,2560000,11711
4540000,3960000,20751
5340000,2520000,22263
5400000,2520000,21174
4640000,2940000,22181
4140000,2300000,85431
5460000,2840000,6382
4820000,5020000,91
5260000,2300000,62952
4740000,3480000,24216
4480000,2480000,388054
3480000,2280000,50471
3240000,3440000,38668
5180000,3480000,4149
4280000,3780000,4350
4900000,1920000,18
3540000,4060000,69
4120000,4280000,1667
4300000,2480000,181370
4440000,4480000,70
4580000,4840000,3
1700000,1000000,56320
4760000,4960000,16
4340000,4100000,1509
2940000,2220000,2847
5140000,2580000,26198
5380000,2140000,10777
3540000,2960000,34178
4600000,2260000,120963
3080000,2100000,11371
4600000,1600000,28290
3280000,1980000,1833
3520000,3620000,702
3020000,2040000,1637
5260000,4020000,3320
4600000,2900000,39267
3980000,2340000,13716
5580000,2440000,152519
2960000,2180000,5020
4820000,5260000,703
2920000,2120000,2119
4900000,5160000,0
3280000,1920000,730
3940000,2740000,1841
3200000,2160000,1608
3220000,1660000,21311
4720000,3800000,25
5020000,3360000,40967
3440000,2720000,72501
3480000,2880000,20956
4500000,5000000,7579
4440000,4320000,120
5060000,2480000,27232
5140000,2460000,957122
4720000,5220000,84
5180000,4780000,174
3460000,3020000,2230
4460000,4980000,969
3580000,2700000,14958
4760000,3260000,57068
4820000,3320000,29444
5500000,2560000,27438
3500000,3600000,15027
2980000,2100000,1567
5100000,3420000,21374
5700000,1500000,57665
5360000,3820000,14474
3380000,3860000,5
5020000,4900000,13513
4960000,2720000,18380
5020000,4360000,1303
4660000,3960000,21871
3320000,2820000,167521
3680000,3000000,65651
4800000,3000000,40327
5560000,2180000,8045
4420000,2500000,201235
5040000,2420000,80273
5080000,3140000,39915
4160000,2840000,90814
3360000,1980000,36711
3680000,2100000,18425
4920000,4940000,487
3540000,2260000,21101
4640000,4420000,83
3620000,2420000,8964
4180000,4360000,665
4740000,4160000,2284
4660000,2600000,11417
4980000,3280000,23694
4280000,3340000,28643
4480000,4840000,404
5160000,2280000,103163
5760000,2500000,14145
3660000,2360000,7855
4780000,3200000,29385
4440000,2560000,9012
4500000,4780000,687
3600000,2860000,11106
4480000,3100000,81580
4000000,2580000,45366
4220000,2140000,3411
5280000,4060000,2268
4580000,3000000,39713
5580000,2220000,13966
3220000,3440000,2570
3100000,1980000,36718
3660000,2040000,0
4140000,3900000,4385
2900000,2000000,3911
5440000,1580000,1123
4260000,3000000,75995
3580000,4020000,51
4320000,2960000,72208
4200000,4260000,15
5000000,5020000,80
4920000,4520000,765
4920000,2660000,39824
3220000,1900000,10185
3560000,3180000,400288
5240000,1780000,3806
4820000,4580000,1150
5440000,1820000,11821
5420000,2060000,4207
4260000,3140000,51569
4680000,4260000,10952
4480000,3900000,13549
5140000,3540000,5882
3160000,1860000,39424
4300000,2520000,62972
5160000,3980000,2950
5500000,1980000,3520
2820000,1940000,2939
3480000,3460000,298926
4220000,3280000,24027
5080000,3600000,840
4020000,3020000,21511
4500000,3620000,76000
3680000,3200000,40135
3580000,3300000,206631
4540000,4320000,3525
4260000,2460000,235546
5220000,2320000,22978
3500000,3840000,575
4300000,2680000,33535
5020000,2160000,99
4840000,5180000,111
4700000,5200000,372
5440000,2340000,14111
4520000,4900000,8905
4420000,2880000,36053
3380000,2180000,3554
4420000,2560000,18038
5160000,2260000,29893
5100000,2580000,26054
4400000,4160000,253
5140000,2420000,19456
5080000,2680000,25981
4000000,3040000,72322
4940000,2260000,56417
4060000,4040000,7312
4040000,4100000,4392
4220000,3480000,1234
5520000,2360000,10109
5020000,3000000,78213
4760000,3380000,13611
4820000,5060000,183
3360000,3420000,37858
5020000,4940000,98
4340000,3580000,206325
4220000,2880000,107202
3500000,3720000,330012
5160000,3360000,14681
3020000,1720000,39227
3400000,2380000,2732
5220000,2140000,145503
5760000,2340000,19130
3980000,3240000,336152
4420000,3400000,18595
3000000,1740000,24985
3880000,2800000,118416
3580000,3560000,171756
5340000,2480000,34683
5780000,2620000,78671
4280000,2360000,8678
4020000,2200000,118
3120000,3360000,18788
3080000,3580000,10546
4120000,4400000,1558
3400000,3180000,152833
4200000,1880000,14295
5600000,2640000,7824
4320000,2660000,3779
5360000,1740000,3214
3580000,2780000,29415
5200000,2280000,1843
3640000,2860000,7207
4340000,2660000,10751
3860000,2820000,14071
3300000,2840000,37855
4640000,3320000,26743
3400000,1780000,68921
4660000,5160000,1248
5040000,3800000,2303
4120000,4380000,16222
4640000,4080000,3076
5100000,2180000,3811
4020000,2640000,15620
5320000,2320000,2747
4880000,3420000,23734
5520000,2320000,6651
3200000,4880000,3192
5640000,2160000,1074
4860000,4980000,159
2680000,1880000,2436
4460000,3260000,20115
4660000,2880000,16702
4960000,4120000,8
4600000,5020000,1747
5480000,2120000,1840
3460000,3940000,1314
4280000,4160000,30
4780000,3020000,14547
4560000,4040000,4019
5280000,2760000,35770
3980000,2420000,18161
5060000,2660000,34596
3100000,2000000,14867
4540000,2140000,54038
5600000,2840000,19287
3100000,1840000,2070
4100000,2920000,136292
4180000,2440000,57534
4960000,3180000,61419
4840000,1740000,80817
4120000,2360000,107162
4080000,4300000,1019
4000000,2420000,1206
5500000,2140000,339
3880000,2980000,24331
4320000,4180000,6663
4520000,3920000,19017
3780000,2580000,11039
5000000,3300000,20726
3100000,1860000,92758
4900000,2240000,4379
3200000,3440000,13937
4980000,4400000,683
2840000,2020000,3577
3280000,1740000,26718
3420000,3260000,46891
4600000,2120000,8638
4100000,3020000,27424
5620000,2780000,24900
4600000,5080000,1233
3280000,2040000,424
3300000,1700000,55532
4500000,3480000,1166
2840000,2000000,1187
3340000,4000000,1435
5580000,2200000,15028
3960000,2740000,12886
4460000,2940000,72495
3440000,4000000,234
4400000,4220000,163
3060000,2320000,2839
2820000,4920000,7886
4160000,3360000,35029
5100000,2820000,70373
3580000,2900000,11257
4080000,2540000,27279
2760000,2200000,559275
4920000,4220000,547
4960000,5260000,499
5160000,3820000,61994
4360000,3380000,51299
4440000,4960000,586
5640000,2320000,48227
5600000,2100000,2355
5320000,1740000,18048
5240000,2700000,18039
3580000,2820000,38009
4520000,4540000,203
3000000,1620000,286334
3500000,4000000,599
5800000,2440000,3532
4600000,4840000,8
5540000,2240000,36580
5000000,5400000,500
4760000,2080000,90213
4760000,2380000,1341
5460000,2580000,2888
4360000,3100000,38209
4000000,2500000,156963
5140000,3380000,22539
3380000,2080000,5430
3580000,2340000,9399
3420000,2880000,60507
3180000,4900000,89
3740000,2460000,4041
2960000,4980000,123
4800000,3420000,40984
4440000,3840000,289854
4860000,5180000,17
5040000,4260000,17047
5320000,3960000,10734
4820000,4820000,55
4100000,2540000,12263
4360000,3520000,9946
4180000,4320000,8
4380000,2520000,69573
3600000,2460000,11201
3620000,3280000,135244
5780000,2520000,320898
3680000,4160000,4981
4920000,4340000,2835
5520000,2380000,5580
4820000,1680000,93163
5140000,2380000,30380
3340000,3400000,13866
4700000,2800000,29722
4100000,3380000,4852
4920000,5220000,0
3580000,2240000,17057
4320000,2300000,46157
5320000,3700000,2008
3280000,3940000,1905
3300000,3200000,108
5020000,3820000,2883
4700000,3140000,54406
3620000,2760000,16182
3960000,2620000,26521
3520000,2660000,28146
3560000,3340000,282007
5400000,3760000,1395
4640000,4500000,1239
3520000,3360000,74632
2880000,2180000,7945
3000000,2320000,1159
4540000,2920000,29698
5400000,1860000,1977
4040000,3240000,217740
5220000,4440000,910
3600000,3260000,238749
5040000,3440000,11513
4800000,2800000,185124
4340000,2740000,44892
5520000,2740000,12019
4080000,3220000,71574
4320000,2640000,3431
5060000,3880000,1400
3500000,3460000,384229
5320000,3740000,8133
5060000,2360000,5994
3720000,1840000,47925
4080000,4180000,868
4460000,2980000,51137
2800000,1720000,14127
2720000,1760000,3107
2720000,1880000,1696
3980000,2980000,24843
4460000,2340000,83093
3020000,1980000,7607
5620000,1980000,1761
4480000,3840000,86714
5440000,1760000,221
4200000,1740000,37
3400000,3940000,123
5160000,4700000,598
4580000,3980000,4118
5020000,2440000,26090
3480000,2420000,9583
3460000,3760000,21367
5280000,3120000,13943
3300000,3940000,134
4220000,3420000,4057
2820000,2320000,5787
4680000,5160000,613
5560000,2540000,116697
4820000,2620000,16848
3200000,2280000,748
4820000,2280000,55749
4720000,3480000,21216
4260000,2960000,71910
4640000,4480000,444
4960000,4520000,2835
3680000,1860000,423547
3880000,2400000,27889
2680000,1840000,3892
3380000,1740000,316342
3380000,3680000,1976
3340000,1780000,34230
4560000,3600000,16500
4660000,2660000,5146
5220000,3660000,3275
5260000,4700000,181
4340000,3760000,2747
3180000,3700000,4054
4940000,3160000,21047
4520000,2640000,6852
5660000,2280000,9563
5040000,3460000,10538
4500000,4920000,238
5300000,4140000,33796
4620000,4340000,49
6380000,1640000,2761
5560000,2340000,3691
3900000,2520000,598533
4860000,2980000,13896
4700000,2600000,36514
5240000,2000000,24562
5460000,1700000,10541
2860000,5080000,22
2980000,3360000,6197
4580000,3400000,17914
3360000,3300000,7843
3320000,3320000,9437
4120000,3200000,83168
4860000,4180000,79
3400000,1820000,99022
5120000,4000000,851
4860000,2660000,19812
3600000,3440000,55086
4740000,3040000,77727
3200000,4920000,0
3460000,4000000,32
4040000,4300000,1470
3720000,2080000,43585
5040000,4940000,0
5300000,2020000,14233
5640000,2560000,12625
5480000,1820000,855
5220000,2020000,48363
3140000,2160000,7239
5080000,2360000,23819
4020000,2940000,199545
3700000,4220000,37
2880000,2100000,3680
3720000,1880000,48922
4700000,3340000,4426
4360000,3180000,54923
4900000,2340000,31957
3620000,2600000,7055
5460000,2080000,17509
4120000,3360000,69318
5360000,2620000,42775
4500000,4720000,965
3580000,2140000,1182
5700000,2520000,8662
2920000,1620000,6938
3580000,2580000,7411
5520000,2120000,2911
4520000,3360000,26290
4460000,2920000,41083
2940000,4780000,0
3220000,1780000,1547
4180000,1780000,44512
3540000,3220000,169339
4800000,2060000,55998
3620000,2060000,97278
3820000,3020000,72078
3980000,2620000,31202
3040000,1740000,7390
3720000,3340000,33715
4700000,4440000,10786
4620000,2660000,6391
4900000,4440000,1431
5160000,3780000,7296
4280000,4200000,3742
3600000,2360000,43811
3520000,3980000,266
3480000,2400000,1212
4840000,1920000,12768
4140000,4300000,5552
5180000,4000000,266
2820000,1980000,5843
5020000,4260000,7740
4020000,2540000,100960
2820000,2080000,20255
3340000,2800000,63115
5680000,2460000,9113
3520000,3500000,11200
4080000,3360000,34076
4820000,2520000,21488
3320000,3820000,362
5120000,4040000,1638
4580000,1740000,421
5040000,2500000,36932
4480000,4200000,9
5080000,4860000,124
5000000,3040000,80020
4340000,2900000,28942
3600000,4080000,412
3460000,1940000,26930
2980000,3320000,4084
3400000,2000000,964
4620000,3060000,21097
5480000,2060000,5224
3580000,2840000,20621
5480000,1740000,10048
3560000,3360000,679896
3800000,3140000,16123
4440000,3040000,20625
5220000,2560000,11356
4600000,4680000,191
5540000,2620000,19788
5500000,1720000,14145
4680000,3040000,19190
5660000,2320000,8032
5040000,3080000,16966
5020000,2560000,37563
5220000,1900000,4133
3140000,4880000,0
5100000,2120000,12433
4180000,2920000,125103
4460000,3760000,14753
5120000,5000000,25
4560000,3460000,4003
4840000,2720000,16200
5600000,2360000,11893
5060000,3360000,21202
5680000,1460000,23368
3480000,2660000,16372
4800000,4760000,869
5160000,2360000,19412
3340000,3260000,153205
5120000,3560000,2710
4780000,4020000,100707
3220000,1820000,2976
4180000,2360000,28328
5360000,2280000,5962
2840000,2040000,4855
4520000,2980000,10063
3140000,2220000,1973
5080000,4900000,296
4280000,3120000,317371
4620000,2240000,99270
3740000,2520000,8596
3180000,2040000,59012
2940000,2360000,1746
5040000,3220000,23408
5500000,2460000,14797
4640000,4380000,2525
4240000,3560000,11102
5200000,4320000,1542
4460000,3000000,51218
3180000,2020000,346972
5020000,3020000,333461
5400000,1740000,3347
4400000,2500000,17686
4980000,3720000,13
4320000,3300000,21842
4600000,2980000,60337
5400000,3800000,1629
2900000,2400000,10115
5660000,2560000,9493
5380000,2680000,40277
3960000,2420000,6421
3460000,3480000,281454
2900000,2220000,5157
4400000,4400000,36
4320000,2560000,27409
3320000,1860000,9391
4920000,2640000,12365
3060000,2140000,25790
4060000,4100000,2793
5220000,4100000,7947
4660000,2060000,38253
4720000,2040000,20374
3000000,3460000,2503
3320000,1700000,8671
5380000,1620000,16788
5140000,3700000,8863
4500000,2340000,107422
4080000,2620000,76793
5080000,4160000,721
3700000,2880000,39336
4220000,2400000,64954
3560000,3600000,206784
3940000,2360000,5637
4000000,3260000,112877
3220000,1940000,2247
5260000,2640000,7764
4580000,4420000,1703
2880000,1580000,1059
4200000,1860000,40851
2820000,1920000,19973
3780000,3020000,16545
5560000,2880000,14200
5020000,4660000,1086
2880000,2360000,37443
4840000,5300000,643
4600000,2860000,5212
4500000,4320000,84
4460000,2240000,51905
5680000,1920000,3012
4640000,4320000,505
4580000,3200000,31435
4480000,3180000,31916
5420000,2600000,19610
5140000,3300000,34058
3300000,3180000,18804
3820000,3060000,365675
4480000,4240000,200
3480000,2520000,12896
5160000,4460000,2381
4840000,4740000,4283
4600000,2660000,13944
4460000,4160000,113
3620000,2920000,31432
4580000,3620000,4066
4320000,3460000,333364
3780000,3100000,39813
5140000,3440000,5781
3860000,2980000,14788
4340000,2760000,42598
4580000,4040000,1226
3100000,2060000,7882
3220000,3560000,17675
5000000,2560000,17174
4020000,3200000,330555
4600000,4280000,50
3500000,2880000,21995
4960000,2440000,9832
3540000,2180000,3377
4420000,3820000,65054
3560000,3800000,24206
4480000,3860000,7037
3020000,2280000,15058
3980000,3180000,279076
3920000,2380000,9465
5180000,4240000,6069
4080000,2640000,102230
4760000,2520000,111286
4620000,3720000,7002
4840000,4140000,431
4200000,2980000,386379
5640000,2460000,34403
3460000,3820000,499
5000000,2820000,27528
3360000,3680000,1239
1280000,2240000,4871
5140000,4980000,200
5100000,4920000,207
5440000,2700000,24737
4900000,3040000,69090
2980000,2320000,2109
4640000,1660000,36178
3020000,1640000,120254
4520000,4560000,38
4980000,4540000,2603
5160000,4600000,11962
4420000,4740000,903
5340000,4140000,28
4860000,5380000,100
4400000,4640000,508
