x,y,pp,ra,rp
0,0,3663002,3105041,84
0,1,3656342,3117707,85
0,2,3656852,3124153,85
0,4,3645291,3144707,86
0,5,3645633,3160915,86
0,6,3647006,3247970,89
0,7,3645339,3326765,91
0,8,3637501,3256222,89
0,9,3626760,3293557,90
1,0,3668556,3123762,85
1,1,3666351,3115394,84
1,2,3663862,3091052,84
1,5,3650780,3148345,86
1,6,3650634,3160265,86
1,7,3649313,3241231,88
1,8,3645312,3227720,88
1,9,3630602,3209778,88
2,0,3681100,3148430,85
2,1,3679547,3141161,85
2,2,3670939,3100873,84
2,3,3672527,3080929,83
2,4,3672527,3080928,83
2,5,3659516,3164690,86
2,6,3659485,3165861,86
2,7,3655105,3197400,87
2,8,3649185,3206605,87
2,9,3638657,3206005,88
3,0,3687670,3128397,84
3,3,3672499,3092827,83
3,4,3672153,3094857,83
3,5,3662913,3147364,85
3,6,3660163,3165099,86
3,7,3658316,3212132,88
3,8,3655981,3309723,90
4,0,3687670,3128397,84
4,1,3680117,3249536,88
4,2,3679806,3251744,88
4,3,3675589,3202032,87
4,4,3671249,3132463,85
4,5,3663341,3154136,85
4,6,3661904,3161563,86
4,7,3663032,3357204,91
4,8,3660846,3468746,94
5,0,3700620,3385319,91
5,1,3691359,3367719,91
5,2,3681225,3280329,89
5,3,3678746,3269541,88
5,4,3672192,3111880,84
5,5,3664910,3178936,86
5,6,3664601,3201028,87
5,7,3664847,3261289,89
5,8,3664665,3256437,88
6,0,3700849,3387322,91
6,1,3699500,3434829,93
6,2,3690515,3401580,92
6,3,3688976,3419981,92
6,4,3698652,3374361,91
6,6,3678830,3362574,91
6,7,3674892,3311892,90
6,8,3670250,3252153,89
7,0,3705515,3318849,89
7,1,3706276,3438599,92
7,2,3705281,3468596,93
7,3,3701987,3501164,94
7,4,3698652,3374360,91
7,6,3681665,3376487,91
7,7,3681303,3354669,91
7,8,3677887,3199938,87
7,9,3660112,3155090,86
8,0,3704973,3242297,87
8,2,3702228,3584902,96
8,3,3702294,3585289,96
8,4,3702382,3604060,97
8,5,3693534,3652813,98
8,6,3693658,3434508,92
8,7,3693658,3434508,92
8,8,3661066,3173915,86
8,9,3661066,3173915,86
9,2,3709575,3480924,93
9,3,3708577,3501112,94
9,4,3702737,3598611,97
9,5,3694574,3649814,98
9,6,3698785,3507390,94
9,7,3698011,3456644,93
9,8,3678125,3356675,91
9,9,3664820,3275512,89
10,3,3705206,3564542,96
10,4,3703423,3576160,96
10,5,3696031,3616364,97
10,6,3697260,3544670,95
10,7,3693508,3450803,93
10,8,3685602,3426267,92
10,9,3667217,3416584,93
11,4,3689252,3504311,95
11,5,3690003,3521519,95
11,6,3694692,3602147,97
11,7,3696011,3514709,95
11,8,3684191,3464306,94
11,9,3671290,3486158,95
12,4,3689851,3467048,93
12,5,3691444,3491931,94
12,6,3698558,3608391,97
12,7,3696645,3646882,98
12,8,3679219,3524542,95
12,9,3667919,3442999,94
13,5,3696364,3373685,91
13,6,3696775,3379811,91
13,7,3691106,3506034,94
13,8,3673697,3487749,94
13,9,3668307,3361042,91
14,0,3750157,2969556,79
14,1,3750056,2915005,77
14,6,3704607,3506606,94
14,7,3701155,3502259,94
14,8,3680161,3455642,94
14,9,3665822,3296493,89
15,0,3750157,2969556,79
15,1,3750056,2915006,77
15,4,3776936,3148282,83
15,5,3775197,3180287,84
15,6,3739930,3427179,91
15,7,3706093,3513047,94
15,8,3683737,3517864,95
15,9,3694512,3368184,91
16,4,3776936,3148282,83
16,5,3777218,3188379,84
16,6,3772542,3374490,89
16,7,3731203,3467052,92
16,8,3707995,3393652,91
16,9,3707995,3393652,91
17,5,3824753,3378712,88
17,6,3824753,3378712,88
17,7,3818694,3442370,90
17,8,3795523,3462280,91
17,9,3768009,3485923,92
18,7,3822887,3441583,90
18,8,3821362,3447896,90
18,9,3813760,3481105,91
18,10,3827331,3431756,89
18,11,3797657,3350311,88
19,0,3909052,2143635,54
19,1,3895642,2590381,66
19,3,3890372,2857803,73
19,4,3890372,2857803,73
19,7,3841293,3439577,89
19,8,3839885,3444858,89
19,9,3831993,3469659,90
19,10,3826823,3434998,89
19,11,3797657,3350311,88
20,0,3909321,2172703,55
20,1,3899997,2648669,68
20,3,3892305,2925798,75
20,4,3892305,2925798,75
20,7,3850101,3459317,89
