x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,21,8,0.3,1.1,0.6,1.4,2.6,0,0.3,1.1,0.6,0,0,127279.1,1
0,22,1,0,0.1,0.1,0.2,0.3,0,0,0.2,0.1,0,0,15909.9,1
0,23,3,0.1,0.4,0.2,0.6,1,0,0.1,0.4,0.2,0,0,47729.6,1
0,32,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,15976.4,1
0,33,5,0.2,0.4,0.1,0.8,0.9,0,0.5,1.2,0.2,0.7,0,79881.8,1
0,57,1,0,0.1,0.1,0.1,0.2,0,0.3,0.2,0,0,0,19257.2,1
0,58,1,0,0.1,0.1,0.1,0.2,0,0.3,0.2,0,0,0,19257.2,1
0,59,8,0,0.4,0.5,0.2,1.9,0,1.2,2.1,0,1.2,0.5,157357.4,1
0,60,2,0,0.1,0.1,0.1,0.5,0,0.3,0.5,0,0.3,0.1,39339.4,1
0,61,1,0,0,0.1,0,0.2,0,0.1,0.3,0,0.2,0.1,19669.7,1
0,68,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.1,0,15679.3,1
0,70,9,1.5,0,0.7,1.1,0.7,0,1.8,2.5,0,0.7,0,166708.7,1
0,71,1,0.1,0,0.1,0.1,0.1,0,0.2,0.3,0,0.1,0,18523.2,1
0,72,3,0.5,0,0.2,0.4,0.2,0,0.6,0.9,0,0.2,0,55569.6,1
0,74,4,0.3,0.2,0,0.6,0.5,0.1,0.7,0.9,0.4,0.3,0,69102.2,1
0,79,3,0.1,0.1,0.2,0.3,0.5,0,0.7,0.6,0.1,0.3,0.1,62578.1,1
0,96,4,0,0.1,0.1,0.4,1.2,0,0.6,0.5,0.3,0.5,0.3,77883,1
0,103,3,0,0.1,0.1,0.3,0.8,0,0.5,0.4,0.2,0.4,0.2,58412.2,1
0,107,2,0.1,0.1,0,0.3,0.5,0,0.3,0.5,0.1,0.1,0,33092,1
0,108,2,0.1,0.1,0,0.3,0.5,0,0.3,0.5,0.1,0.1,0,33092,1
0,113,4,0.1,0.3,0,0.7,1,0,0.5,1,0.3,0.1,0,66183.9,1
0,123,1,0.1,0.1,0,0.1,0.3,0,0.2,0.1,0.1,0,0,17391.4,1
0,126,7,0.4,0.6,0.2,0.8,1.4,0.1,1.1,0.8,0.5,0.8,0.3,133761.3,1
1,6,5,0.1,0.6,0.5,0.3,1.6,0.2,0.6,0.6,0.3,0,0.2,86619.8,1
1,8,1,0,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0,0,17324,1
1,22,6,0.2,0.9,0.4,1.1,1.9,0,0.2,0.9,0.4,0,0,95459.3,1
1,54,2,0,0.2,0.1,0.2,0.5,0,0.5,0.5,0,0,0,38514.3,1
1,56,12,0.3,0.9,0.6,1.2,2.7,0.3,3,2.7,0.3,0,0,231086,1
1,59,4,0,0.2,0.3,0.1,0.9,0,0.6,1,0,0.6,0.3,78678.7,1
1,60,8,0,0.4,0.5,0.2,1.9,0,1.2,2.1,0,1.2,0.5,157357.4,1
1,61,5,0,0.2,0.3,0.1,1.2,0,0.8,1.3,0,0.8,0.3,98348.4,1
1,63,1,0,0,0.1,0,0.2,0,0.1,0.3,0,0.2,0.1,19669.7,1
1,64,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.1,0,15679.3,1
1,67,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.1,0,15679.3,1
1,68,2,0.1,0.3,0.1,0.3,0.3,0.1,0.2,0.3,0,0.3,0,31358.6,1
1,74,6,0.4,0.3,0,1,0.8,0.1,1.1,1.4,0.5,0.4,0,103653.3,1
1,76,3,0.2,0.1,0,0.5,0.4,0.1,0.5,0.7,0.3,0.2,0,51826.7,1
1,77,2,0.1,0.1,0,0.3,0.3,0,0.4,0.5,0.2,0.1,0,34551.1,1
1,82,11,0.2,0.5,0.9,1,2,0,2.7,2.1,0.4,1,0.2,229452.9,1
1,85,2,0,0.4,0,0.2,0.5,0,0.3,0.3,0,0.1,0.2,40894.8,1
1,86,2,0,0.4,0,0.2,0.5,0,0.3,0.3,0,0.1,0.2,40894.8,1
1,117,4,0.3,0.3,0.1,0.5,1,0.1,0.8,0.5,0.3,0.1,0,69565.8,1
1,118,6,0.4,0.5,0.2,0.7,1.5,0.2,1.3,0.7,0.4,0.1,0,104348.7,1
1,125,1,0.1,0.1,0,0.1,0.2,0,0.2,0.1,0.1,0.1,0,19108.8,1
2,4,4,0.1,0.5,0.4,0.2,1.3,0.2,0.5,0.4,0.2,0,0.2,69295.9,1
2,9,2,0,0.3,0.2,0.1,0.6,0.1,0.3,0.2,0.1,0,0.1,34647.9,1
2,22,3,0.1,0.4,0.2,0.6,1,0,0.1,0.4,0.2,0,0,47729.6,1
2,23,2,0.1,0.3,0.1,0.4,0.6,0,0.1,0.3,0.1,0,0,31819.8,1
2,27,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,15976.4,1
2,28,4,0.2,0.3,0.1,0.6,0.7,0,0.4,0.9,0.2,0.6,0,63905.5,1
2,29,1.5,0.1,0.1,0,0.2,0.3,0,0.1,0.4,0.1,0.2,0,23964.5,1
2,30,2,0.1,0.2,0,0.3,0.4,0,0.2,0.4,0.1,0.3,0,31952.7,1
2,48,9,0.3,0.3,0.3,0.8,1.5,0,1,3.3,0.5,0.5,0.5,155347.3,1
2,55,1,0,0.1,0.1,0.1,0.2,0,0.3,0.2,0,0,0,19257.2,1
2,59,5,0,0.2,0.3,0.1,1.2,0,0.8,1.3,0,0.8,0.3,98348.4,1
2,60,1,0,0,0.1,0,0.2,0,0.1,0.3,0,0.2,0.1,19669.7,1
2,63,3,0,0.1,0.2,0.1,0.7,0,0.4,0.8,0,0.5,0.2,59009,1
2,64,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.1,0,15679.3,1
2,67,3,0.1,0.4,0.1,0.4,0.4,0.1,0.4,0.6,0.1,0.4,0,47037.8,1
2,74,2,0.1,0.1,0,0.3,0.3,0,0.4,0.5,0.2,0.1,0,34551.1,1
2,76,4,0.3,0.2,0,0.6,0.5,0.1,0.7,0.9,0.4,0.3,0,69102.2,1
