x,y,val
11,9,300
7,5,84
10,7,1463
9,4,59
7,9,57
8,6,2680
9,7,10737
3,3,8
5,10,177
14,10,801
11,7,877
14,9,5313
13,8,879
4,3,66
7,4,255
8,11,53
15,11,82
15,7,266
8,8,664
5,5,83
7,7,79
4,6,213
11,10,262
8,9,90
6,4,108
12,8,730
5,3,50
2,5,2
15,9,385
3,5,507
15,8,209
13,10,1454
12,5,16
9,5,685
11,11,204
6,9,61
12,6,1104
9,10,31
13,5,172
10,11,20
14,4,12
8,10,38
6,8,69
4,5,109
8,4,74
5,8,111
14,8,237
15,6,186
5,6,96
10,9,55
14,6,303
5,4,119
8,5,405
4,7,162
7,8,152
15,5,631
9,11,74
13,7,13
11,6,337
14,5,792
5,7,84
9,8,248
13,9,1108
9,9,139
6,6,98
6,3,8
11,8,826
10,10,53
12,7,241
14,7,166
8,7,684
7,6,119
4,8,2382
7,10,21
5,9,1407
6,10,74
6,5,734
12,10,2229
15,10,2727
3,8,2
12,11,6532
3,6,197
10,8,192
13,6,2293
6,7,237
9,6,4753
4,4,279
3,4,7
12,9,402
15,4,152
4,9,232
