x,y,2018,2006,2011
88,88,2,6,4
88,47,2,0,0
88,48,4,0,0
88,113,1,0,0
88,114,10,4,4
88,115,1,6,8
88,116,5,0,0
88,92,0,4,6
88,93,28,12,15
88,94,7,11,10
88,52,0,2,2
88,97,0,1,1
88,54,28,38,30
88,98,24,44,39
88,10,0,5,4
88,55,7,5,5
88,99,7,6,5
88,11,0,1,1
88,12,1,1,1
88,15,0,1,0
88,59,2,0,0
88,18,1,3,3
88,19,2,3,2
88,0,3,0,0
88,1,1,7,6
88,123,0,0,1
88,2,2,1,1
88,3,0,2,0
88,4,1,0,0
88,5,4,4,3
88,127,0,0,6
88,6,1,0,0
88,7,2,0,0
88,60,10,31,30
88,61,9,21,22
88,62,2,8,5
88,64,43,30,32
88,65,17,0,0
88,21,0,3,2
88,22,1,0,0
88,67,1,0,0
88,68,7,4,5
88,69,31,30,35
88,27,1,1,0
88,28,2,0,0
88,29,0,0,2
88,70,21,15,14
88,30,1,0,0
88,31,5,2,3
88,75,2,0,0
88,32,9,14,14
88,76,5,2,0
88,77,4,5,5
88,33,1,0,0
88,34,2,0,0
88,79,1,0,0
88,37,3,0,0
88,38,10,21,24
88,39,16,16,12
88,101,1,0,0
88,103,2,2,2
88,104,3,0,1
88,82,5,8,6
88,83,37,22,24
88,84,1,19,21
88,40,1,0,0
88,85,7,8,8
88,41,5,2,5
88,86,9,16,13
88,87,9,19,10
89,88,13,13,14
89,44,33,30,23
89,89,4,2,3
89,45,1,2,0
89,47,1,0,0
89,48,12,3,3
89,110,1,0,0
89,111,27,1,1
89,112,2,3,5
89,113,37,57,57
89,114,21,31,33
89,115,9,2,4
89,116,5,11,12
89,90,0,2,1
89,91,0,3,2
89,92,8,11,15
89,93,19,20,20
89,94,2,6,11
89,95,9,22,14
89,96,9,17,16
89,97,16,12,12
89,98,24,17,12
89,54,21,2,3
89,55,1,20,19
89,11,2,2,2
89,99,2,0,0
89,56,4,0,0
89,13,0,3,2
89,58,9,16,20
89,59,14,7,11
89,17,2,0,0
89,19,3,3,3
89,0,2,1,0
89,1,20,14,14
89,125,0,0,2
89,126,12,9,16
89,5,3,0,0
89,127,29,22,16
89,7,1,4,4
89,60,29,6,10
89,61,19,21,16
89,62,4,5,3
89,64,89,43,41
89,20,12,5,10
89,21,0,1,1
89,65,678,539,555
89,66,292,284,286
89,22,3,1,1
89,67,0,4,2
89,68,1,21,19
89,24,0,1,1
89,69,5,5,6
89,25,1,0,0
89,26,6,7,5
89,27,1,2,2
89,28,7,7,6
89,29,5,5,4
89,70,14,6,6
89,71,1,1,0
89,72,1,0,0
89,73,2,0,0
89,74,1,0,0
89,31,1,0,0
89,75,4,0,0
89,76,9,11,18
89,32,7,4,4
89,77,3,4,1
89,33,4,3,1
89,34,6,9,4
89,79,1,0,0
89,36,0,3,3
89,37,18,13,10
89,38,4,0,0
89,39,8,5,6
89,100,22,25,18
89,101,4,33,29
89,103,1,26,16
89,104,1,1,1
89,105,0,15,12
89,106,4,7,6
89,80,9,6,5
89,107,2,2,2
89,108,0,1,1
89,82,1,4,2
89,83,8,7,8
89,84,21,14,22
89,85,9,2,5
89,41,2,5,5
89,42,18,19,27
89,86,1,4,3
89,43,95,113,80
89,87,32,17,16
110,88,2,0,0
110,46,1,0,0
110,47,1,0,0
110,48,0,1,1
110,111,0,3,2
110,112,1,6,9
110,113,2,0,0
110,114,1,0,0
110,115,5,0,0
110,116,4,0,0
110,90,2,0,0
110,91,1,0,0
110,118,1,0,0
110,92,7,12,18
110,119,3,0,0
110,93,5,2,3
110,50,1,0,3
110,94,1,0,0
110,51,1,8,2
110,95,1,1,3
110,96,8,32,26
110,52,1,0,0
110,97,199,71,64
110,53,0,1,0
110,54,2,0,0
110,98,420,551,511
110,99,0,6,3
110,55,1,0,0
110,56,0,1,0
110,57,0,2,2
110,14,1,0,0
110,15,0,4,3
110,19,7,3,2
110,120,10,6,2
110,0,2,0,1
110,121,30,55,58
110,1,1,10,7
110,122,46,34,25
110,2,0,9,5
110,123,7,1,1
110,124,13,15,13
110,125,14,7,10
110,4,0,2,2
110,126,10,23,20
110,6,2,5,0
110,127,20,65,55
110,7,5,3,3
110,20,6,32,32
110,21,15,0,0
110,22,289,267,258
110,23,21,24,14
110,68,0,6,2
110,24,1,1,3
110,25,0,1,1
110,26,1,0,0
110,27,5,4,9
110,28,4,6,6
110,29,81,79,69
110,72,1,0,0
110,73,1,1,1
110,30,12,26,33
110,31,2,2,1
110,32,1,0,0
110,35,1,4,4
110,36,1,0,0
110,37,0,2,2
110,39,4,0,0
110,102,18,15,16
110,103,28,11,10
110,104,4,4,7
110,105,5,13,12
110,106,4,4,4
110,107,2,0,0
110,81,1,0,0
110,82,5,8,9
110,83,3,2,0
110,40,0,4,4
110,86,2,11,12
