x,y,clc
0,0,12
0,1,12
0,2,12
0,3,12
0,4,12
0,5,12
0,6,12
0,7,12
0,8,12
0,9,12
0,10,12
0,11,12
0,12,18
0,13,18
0,14,18
0,15,18
0,16,41
0,17,41
0,18,41
0,19,41
0,20,41
0,21,41
0,22,41
0,23,41
0,24,41
0,25,41
0,26,12
0,27,12
0,28,12
0,29,12
0,30,21
0,31,12
0,32,18
0,33,20
0,34,20
0,35,12
0,36,18
0,37,12
0,38,12
0,39,21
0,40,18
0,41,18
0,42,12
0,43,21
0,44,12
0,45,12
0,46,12
0,47,12
0,48,12
0,49,2
0,50,12
0,51,12
0,52,12
0,53,12
0,54,12
0,55,18
0,56,18
0,57,12
0,58,18
0,59,18
0,60,18
0,61,18
0,62,18
0,63,18
0,64,32
0,65,32
0,66,12
0,67,12
0,68,12
0,69,12
0,70,12
0,71,21
0,72,12
0,73,12
0,74,21
0,75,21
0,76,21
0,77,20
0,78,20
0,79,20
0,80,20
0,81,32
0,82,32
0,83,32
0,84,18
0,85,18
0,86,18
0,87,18
0,88,32
0,89,32
0,90,18
0,91,18
0,92,32
0,93,32
0,94,32
0,95,18
0,96,26
0,97,26
0,98,26
0,99,21
0,100,26
0,101,26
0,102,26
0,103,26
0,104,32
0,105,32
0,106,32
0,107,32
0,108,32
0,109,32
0,110,32
0,111,32
0,112,32
0,113,32
0,114,32
0,115,32
0,116,32
0,117,32
0,118,32
0,119,32
0,120,32
0,121,32
0,122,32
0,123,32
0,124,32
0,125,32
0,126,32
0,127,32
1,0,12
1,1,12
1,2,12
1,3,12
1,4,12
1,5,12
1,6,12
1,7,12
1,8,12
1,9,12
1,10,12
1,11,12
1,12,12
1,13,18
1,14,18
1,15,18
1,16,18
1,17,41
1,18,41
1,19,41
1,20,41
1,21,41
1,22,41
1,23,41
1,24,41
1,25,41
1,26,41
1,27,12
1,28,12
1,29,12
1,30,12
1,31,12
1,32,18
1,33,18
1,34,12
1,35,12
1,36,12
1,37,12
1,38,21
1,39,21
1,40,12
1,41,18
1,42,18
1,43,21
1,44,20
1,45,20
1,46,12
1,47,12
1,48,12
1,49,12
1,50,12
1,51,12
1,52,12
1,53,12
1,54,12
1,55,12
1,56,18
1,57,18
1,58,18
1,59,18
1,60,18
1,61,18
1,62,18
1,63,18
1,64,32
1,65,12
1,66,12
1,67,12
1,68,12
1,69,12
1,70,21
1,71,21
1,72,12
1,73,12
1,74,12
1,75,12
1,76,21
1,77,20
1,78,20
1,79,20
1,80,32
1,81,32
1,82,18
1,83,18
1,84,18
1,85,18
1,86,18
1,87,18
1,88,18
1,89,32
1,90,18
1,91,18
1,92,32
1,93,32
1,94,32
1,95,32
1,96,26
1,97,26
1,98,26
1,99,21
1,100,26
1,101,26
1,102,26
